begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision
2022-02-13,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,194724793400.0,8650504.0
2022-02-18,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,169984300176.0,8385600.0
2022-02-17,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,144395771896.0,7867612.0
2022-02-19,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,154405763248.0,7595729.0
2022-03-09,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,7725927440.0,344333.0
2022-02-20,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,188572238840.0,8395045.0
2022-03-01,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,120913468664.0,7451187.0
2022-03-02,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,145022832168.0,8161722.0
2022-03-06,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,128825497304.0,6605392.0
2022-03-03,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,215006077688.0,19170373.0
2022-03-07,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,176858204264.0,14173588.0
2022-03-10,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,174376999544.0,12608082.0
2022-03-11,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,185781970128.0,12225864.0
2022-03-12,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,132943819992.0,7603552.0
2022-03-13,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,112815868504.0,6309318.0
2022-03-15,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,229374998232.0,18488555.0
2022-03-14,4G_DILLET/,808701.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,112360804784.0,7085419.0
2022-02-02,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,345491728640.0,17686410.0
2022-02-04,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,368863465704.0,18331881.0
2022-02-03,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,419077690864.0,19934168.0
2022-02-05,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,392482313536.0,17740658.0
2022-02-06,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,339909386792.0,16568990.0
2022-02-10,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,425452500096.0,21972678.0
2022-02-08,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,469141830072.0,21535631.0
2022-02-11,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,390058359456.0,19796697.0
2022-02-12,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,398775041064.0,19913597.0
2022-02-13,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,301078729128.0,15149638.0
2022-02-18,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,373439427408.0,19158841.0
2022-02-17,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,388377708848.0,18295477.0
2022-02-19,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,398804148592.0,19171116.0
2022-03-09,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,15214599856.0,735784.0
2022-02-20,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,406669416064.0,19229793.0
2022-03-01,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,454540634112.0,21950439.0
2022-03-02,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,444449707672.0,22032009.0
2022-03-06,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,394250289296.0,19402330.0
2022-03-03,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,478482718968.0,23758939.0
2022-03-07,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,441654710520.0,21514300.0
2022-03-10,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,468171952304.0,21160037.0
2022-03-11,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,487172208344.0,22002656.0
2022-03-12,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,400295505088.0,17344245.0
2022-03-13,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,238140418576.0,11592583.0
2022-03-15,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,380384790792.0,17426339.0
2022-03-14,4G_DUNDASTREET/,808702.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,418756868424.0,19237250.0
2022-02-02,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,802738734624.0,36958412.0
2022-02-04,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,739581286376.0,34077952.0
2022-02-03,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,662811413928.0,32280573.0
2022-02-05,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,683754886312.0,34296505.0
2022-02-06,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,625730034168.0,28023253.0
2022-02-10,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,822593997536.0,38724205.0
2022-02-08,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,719585734848.0,33197614.0
2022-02-11,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,759654664208.0,36982774.0
2022-02-12,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,728960178912.0,36170321.0
2022-02-13,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,675274290480.0,33570946.0
2022-02-18,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,570665837600.0,26996827.0
2022-02-17,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,465010248232.0,21275932.0
2022-02-19,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,625519639840.0,26844841.0
2022-02-20,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,461940794616.0,21865730.0
2022-03-01,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,779341676288.0,37478497.0
2022-03-02,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,701118831336.0,34173329.0
2022-03-06,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,656995982528.0,32545870.0
2022-03-03,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,695305042872.0,36873472.0
2022-03-07,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,694655197352.0,33280795.0
2022-03-09,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,21154844576.0,982290.0
2022-03-10,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,682385730416.0,30714447.0
2022-03-11,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,754299218872.0,34670277.0
2022-03-12,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,650121424672.0,32420752.0
2022-03-13,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,478983393632.0,21222789.0
2022-03-15,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,745245490328.0,34206927.0
2022-03-14,4G_DUKESTREET_II/,808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,523853052320.0,23006313.0
2022-02-02,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,368960027280.0,27171776.0
2022-02-04,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,335142851712.0,24182722.0
2022-02-03,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,380176850304.0,28786086.0
2022-02-05,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,346331756432.0,25476655.0
2022-02-06,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,410514827928.0,30663255.0
2022-02-10,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,396971964760.0,26542624.0
2022-02-11,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,317888056944.0,21675739.0
2022-02-12,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,358767415760.0,24505094.0
2022-02-13,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,445483782088.0,31564869.0
2022-02-18,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,365035643680.0,25761267.0
2022-02-17,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,297071691504.0,21684692.0
2022-02-19,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,352921823520.0,25357117.0
2022-02-20,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,349334039600.0,26719357.0
2022-03-01,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,388065571200.0,27412373.0
2022-03-02,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,349795231200.0,23896652.0
2022-03-06,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,390463706696.0,28287655.0
2022-03-03,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,386189382312.0,26693135.0
2022-03-07,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,394542463880.0,28999803.0
2022-03-09,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,20429377224.0,1699765.0
2022-03-10,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,331838586768.0,22871779.0
2022-03-11,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,349364451792.0,23867145.0
2022-03-12,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,256797999344.0,17810631.0
2022-03-13,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,363453778848.0,25714961.0
2022-03-15,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,324054980600.0,22473173.0
2022-03-14,4G_CITYROAD/,808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,294406484264.0,19062786.0
2022-02-02,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,557836359632.0,28296734.0
2022-02-04,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,596316828160.0,32475433.0
2022-02-03,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,589892126216.0,32094424.0
2022-02-05,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,463392761816.0,26135247.0
2022-02-06,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,468857629504.0,25923539.0
2022-02-10,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,347768770368.0,20501436.0
2022-02-11,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,340266974984.0,18697590.0
2022-02-12,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,509767064144.0,27397103.0
2022-02-13,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,409004971624.0,21090196.0
2022-02-18,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,522111429256.0,23134938.0
2022-02-17,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,372777059760.0,18537052.0
2022-02-19,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,450742088680.0,18547426.0
2022-02-20,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,580815787392.0,28001616.0
2022-03-09,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,25299276352.0,1822745.0
2022-03-01,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,454303690952.0,28027860.0
2022-03-02,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,489517401824.0,34043033.0
2022-03-06,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,535244208128.0,36513642.0
2022-03-03,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,557796352952.0,35918494.0
2022-03-07,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,517492446632.0,36147282.0
2022-03-10,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,559517914632.0,37722378.0
2022-03-11,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,615581918256.0,39039215.0
2022-03-12,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,433578076480.0,28966389.0
2022-03-13,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,368472320864.0,21202552.0
2022-03-15,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,374831133288.0,23535785.0
2022-03-14,4G_ADONKIA/,808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,337175115632.0,20548028.0
2022-02-02,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,316851913368.0,34885596.0
2022-02-04,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,368195488032.0,38788620.0
2022-02-03,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,352571167304.0,39064436.0
2022-02-05,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,427822772664.0,43503879.0
2022-02-06,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,421863957440.0,43505452.0
2022-02-10,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,448093454632.0,44614727.0
2022-02-08,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,371394005616.0,40413467.0
2022-02-11,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,363264027496.0,37234699.0
2022-02-12,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,426187545704.0,45314423.0
2022-02-13,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,426589486320.0,42802878.0
2022-02-18,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,605102113008.0,53307884.0
2022-02-17,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,413360470288.0,35915173.0
2022-02-19,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,512853770008.0,50749854.0
2022-02-20,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,499026866928.0,48982200.0
2022-03-01,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,424171218720.0,41661261.0
2022-03-02,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,471109257504.0,42524202.0
2022-03-06,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,471944283080.0,46094132.0
2022-03-03,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,469006041536.0,45883742.0
2022-03-07,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,531144381368.0,47519832.0
2022-03-09,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,26723010872.0,2642543.0
2022-03-10,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,466352104232.0,42771637.0
2022-03-11,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,435120499648.0,43713950.0
2022-03-12,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,352809659768.0,34623606.0
2022-03-13,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,533402584136.0,46314703.0
2022-03-15,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,346290547216.0,35520553.0
2022-03-14,4G_LESTERPEAK_II/,808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,371163194800.0,30065971.0
2022-02-02,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,688555327944.0,54674576.0
2022-02-04,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,738278128496.0,60356201.0
2022-02-03,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,725785716544.0,54087943.0
2022-02-05,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,652099226048.0,55182169.0
2022-02-06,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,726907864368.0,55709274.0
2022-02-10,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,626611795112.0,47647468.0
2022-02-08,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,574203370208.0,45330907.0
2022-02-11,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,711380541456.0,51095483.0
2022-02-12,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,774271584464.0,57191788.0
2022-02-13,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,687589462736.0,57966669.0
2022-02-18,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,804874456328.0,60855883.0
2022-02-17,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,680291348320.0,48832985.0
2022-02-19,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,778745153672.0,61324771.0
2022-02-20,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,769210781680.0,60784858.0
2022-03-01,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,688212646848.0,54711417.0
2022-03-02,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,740893073056.0,59192307.0
2022-03-06,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,748441391960.0,58889024.0
2022-03-03,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,779027862864.0,58734719.0
2022-03-07,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,766603845576.0,61883594.0
2022-03-09,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,43068242136.0,3119596.0
2022-03-10,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,780288594544.0,57131066.0
2022-03-11,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,843303576744.0,61361397.0
2022-03-12,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,702407361432.0,50640083.0
2022-03-13,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,725031870304.0,52206121.0
2022-03-15,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,753685295584.0,53302982.0
2022-03-14,4G_LESTERPEAK_II/,808707.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,649456515288.0,47985171.0
2022-02-02,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,844908891216.0,46063908.0
2022-02-04,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,873405790344.0,49144881.0
2022-02-03,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,923973901152.0,48874509.0
2022-02-05,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,873507862832.0,47214790.0
2022-02-06,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,814847667200.0,44228311.0
2022-02-10,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,971828554056.0,49318866.0
2022-02-08,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,790654625056.0,42538195.0
2022-02-11,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,936712292648.0,48515249.0
2022-02-12,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,994496362808.0,53787677.0
2022-02-13,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,824613163360.0,46536292.0
2022-02-18,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,872947592536.0,46149440.0
2022-02-17,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,795187237448.0,42506585.0
2022-02-19,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,843408961592.0,44276686.0
2022-02-20,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,762052781056.0,39041413.0
2022-03-01,4G_SEFADUCENTRAL/,808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,900499865176.0,46252086.0
