begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ifTxOctets_AF1,ifTxPackets_EF1,ifTxDropOctets_rate_EF1,ifTxDropPackets_rate_AF2,ifTxPackets_EF3,ifTxPackets_AF2,ifTxDropOctets_rate_AF2,ifTxDropPackets_delta_EF3,ifTxOctets_AF2,ifTxDropOctets_delta_EF3,ifTxDropOctets_delta_EF2,ifTxDropPackets_rate_AF1,ifTxPackets_AF3,ifTxDropPackets_rate_EF3,ifTxDropPackets_delta_EF2,ifTxDropOctets_rate_AF4,ifTxDropPackets_delta_AF3,ifTxOctets_AF4,ifTxDropPackets_delta_EF1,ifTxDropPackets_rate_AF3,ifTxDropPackets_rate_EF2,ifTxDropOctets_rate_AF1,ifTxDropPackets_delta_AF4,ifTxOctets_AF3,ifTxOctets_EF3,ifTxDropOctets_delta_AF3,ifTxDropOctets_delta_AF1,ifTxPackets_BE,ifTxOctets_BE,ifTxDropPackets_delta_AF2,ifTxDropOctets_delta_AF4,ifTxDropPackets_delta_AF1,ifTxDropOctets_rate_BE,ifTxDropOctets_delta_AF2,ifTxPackets_EF2,ifTxPackets_AF4,ifTxDropOctets_delta_BE,ifTxDropOctets_delta_EF1,ifTxOctets_EF2,ifTxDropOctets_rate_AF3,ifTxDropOctets_rate_EF2,ifTxOctets_EF1,ifTxDropOctets_rate_EF3,ifTxPackets_AF1,ifTxDropPackets_rate_BE,ifTxDropPackets_rate_EF1,ifTxDropPackets_rate_AF4,ifTxDropPackets_delta_BE,ipRmDropPcktsRtLimSrLteMplane,ipRmDropPcktsRtLimDefault,ipRmDropPcktsRtLimCplane,ipRmDropPcktsRtLimLteUplane,ipRmDroppedPacketsRateLimiting,ipRmDropPcktsRtLimSplane,ipRmDroppedPacketsFiltering,ipRmDropPcktsRtLimTwamp,sctpInPackets,sctpInOctets,sctpOutOctets,sctpOutPackets,tcpInPackets,tcpOutOctets,tcpInOctets,tcpOutPackets,ipReassemblyError,discIpReassemblyTimedoutPkts,ipTooBigPackets,ipDataTrafficVolume,ipDataTrafficVolumePckDisc,ipDataTrafficVolumePackets,ipDataTrafficVolumeDiscards,ipv4OutPackets,ipv4InPackets,ipv4InOctets,ipv4InReassembledPackets,ipv4InErrors,ipv4OutOctets,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastPackets,ifOutFragPackets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifInErrors,ifOutFragments,ifInPackets,ifOutOctets,ifInMCastOctets,ifOutMCastOctets,ifInDiscardedMCastOctets,ifOutPackets,ifTxOctetsIPv4_EF1,ifTxPacketsIPv4_EF1,ifTxDropOctetsIPv4_rate_EF1,ifTxDropPacketsIPv4_rate_EF1,ifTxOctetsIPv4_EF2,ifTxPacketsIPv4_EF2,ifTxDropOctetsIPv4_rate_EF2,ifTxDropPacketsIPv4_rate_EF2,ifTxOctetsIPv4_EF3,ifTxPacketsIPv4_EF3,ifTxDropOctetsIPv4_rate_EF3,ifTxDropPacketsIPv4_rate_EF3,ifTxOctetsIPv4_AF1,ifTxPacketsIPv4_AF1,ifTxDropOctetsIPv4_rate_AF1,ifTxDropPacketsIPv4_rate_AF1,ifTxOctetsIPv4_AF2,ifTxPacketsIPv4_AF2,ifTxDropOctetsIPv4_rate_AF2,ifTxDropPacketsIPv4_rate_AF2,ifTxOctetsIPv4_AF3,ifTxPacketsIPv4_AF3,ifTxDropOctetsIPv4_rate_AF3,ifTxDropPacketsIPv4_rate_AF3,ifTxOctetsIPv4_AF4,ifTxPacketsIPv4_AF4,ifTxDropOctetsIPv4_rate_AF4,ifTxDropPacketsIPv4_rate_AF4,ifTxOctetsIPv4_BE,ifTxPacketsIPv4_BE,ifTxDropOctetsIPv4_rate_BE,ifTxDropPacketsIPv4_rate_BE
2022-03-19,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,90.97222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60622.0,367943024603.0,0.0,49.0,60622.0,0.0,0.0,0.0,98.0,333575444.0,53342525064.0,4716636.0,0.0,4716636.0,246398448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66764.0,1284277004.0,0.0,0.0,66764.0,0.0,0.0,0.0,0.0,13673567.0,852674180.0,5194288.0,0.0,5194288.0,9075185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15641.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4536972.0,313663848.0,204187608.0,2863750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,17.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3839306.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66743.0,439876728.0,0.0,0.0,66743.0,0.0,0.0,0.0,0.0,4902395.0,342864112.0,5192608.0,0.0,5192608.0,3315895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15529.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44962425.0,64426286.0,74468958488.0,5944.0,0.0,12318326635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66815.0,1225010320.0,0.0,0.0,66815.0,0.0,0.0,0.0,0.0,12953143.0,756426164.0,5198368.0,0.0,5198368.0,8134523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,269.0,dynamic,0.3472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16089.0,21273.0,1783132.0,0.0,2.0,1710512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,286.0,dynamic,0.3472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191271.0,318176.0,416928936.0,0.0,0.0,43280731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66803.0,765130892.0,0.0,0.0,66803.0,0.0,0.0,0.0,0.0,8515339.0,285100376.0,5197408.0,0.0,5197408.0,4532059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15597.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66772.0,326640768142.0,0.0,262.0,66772.0,0.0,0.0,0.0,524.0,287359907.0,43073899069.0,5194882.0,0.0,5194882.0,194620867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,20.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3789748.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,319.0,dynamic,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6953.0,478656.0,239956.0,4120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66806.0,106687508.0,0.0,6.0,66806.0,0.0,0.0,0.0,6.0,1463780.0,7075125.0,5197602.0,0.0,5197602.0,8414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15630.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584555.0,321591968.0,259292916.0,3165784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66793.0,418479814.0,0.0,0.0,66793.0,0.0,0.0,0.0,0.0,4651348.0,322608596.0,5196746.0,0.0,5196746.0,3165784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15582.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248215770362.0,11406128.0,194438167.0,15415733368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15542.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4486300.0,8232192.0,753034308.0,0.0,0.0,297176952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15540.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14845.0,1353605.0,98389522.0,0.0,54.0,13925443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,247.0,dynamic,0.9027777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,1149435.0,0.0,2.0,667.0,0.0,0.0,0.0,2.0,15564.0,2055860.0,51888.0,0.0,51888.0,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15641.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4489656.0,314136612.0,205406140.0,2889720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15535.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11821.0,1373185.0,99700010.0,0.0,0.0,12854976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65026.0,781176648.0,0.0,0.0,65026.0,0.0,0.0,0.0,0.0,8151974.0,666648176.0,5058376.0,0.0,5058376.0,6468700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15623.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6857.0,12881118.0,467430.0,11297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15569.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7696.0,1423906.0,103440986.0,0.0,0.0,7077594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66742.0,108867851.0,0.0,0.0,66742.0,0.0,0.0,0.0,0.0,1493752.0,6780802.0,5192574.0,0.0,5192574.0,8034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,27.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1735279.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66814.0,109047998.0,0.0,0.0,66814.0,0.0,0.0,0.0,0.0,1496523.0,6631869.0,5198242.0,0.0,5198242.0,7341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66572.0,54861433273.0,0.0,78.0,66572.0,0.0,0.0,0.0,156.0,46851508.0,6417313965.0,5179480.0,0.0,5179480.0,23504928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,98.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65664.0,600740400.0,0.0,0.0,65664.0,0.0,0.0,0.0,0.0,6699653.0,497382512.0,5108772.0,0.0,5108772.0,4720766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66777.0,96751822473.0,0.0,8.0,66777.0,0.0,0.0,0.0,16.0,84269448.0,12931950481.0,5195328.0,0.0,5195328.0,50776405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66778.0,424913906.0,0.0,0.0,66778.0,0.0,0.0,0.0,0.0,4779196.0,314940440.0,5195730.0,0.0,5195730.0,3105927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66706.0,108902782.0,0.0,0.0,66706.0,0.0,0.0,0.0,0.0,1494796.0,6464778.0,5189740.0,0.0,5189740.0,6337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15631.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10502817.0,768286128.0,393698720.0,6289940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15635.0,dynamic,94.65277777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7018347.0,525452440.0,441325000.0,5205966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15542.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4588120.0,8362446.0,761115288.0,0.0,0.0,303714544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,289.0,dynamic,0.9027777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.0,14899.0,1097691.0,0.0,0.0,2055860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65562.0,352072472.0,0.0,0.0,65562.0,0.0,0.0,0.0,0.0,4025961.0,199062004.0,5100704.0,0.0,5100704.0,2514338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,27.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1755715.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15564.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4461405.0,8290136.0,745063652.0,0.0,0.0,282928580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15539.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186771696.0,269811416.0,310417904098.0,2016112.0,0.0,46570248262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66637.0,108831938.0,0.0,2.0,66637.0,0.0,0.0,0.0,2.0,1493563.0,6944930.0,5185140.0,0.0,5185140.0,7672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,19.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3715252.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15630.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712416.0,325469680.0,252821900.0,3105927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
