table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,character_set_catalog,character_set_schema,character_set_name,collation_catalog,collation_schema,collation_name,domain_catalog,domain_schema,domain_name,udt_catalog,udt_schema,udt_name,scope_catalog,scope_schema,scope_name,maximum_cardinality,dtd_identifier,is_self_referencing,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_updatable
postgres,pg_catalog,pg_user_mapping,umoptions,4,,YES,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_stat_xact_user_functions,funcid,1,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_xact_user_functions,schemaname,2,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_xact_user_functions,funcname,3,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_xact_user_functions,calls,4,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_xact_user_functions,total_time,5,,YES,double precision,,,53.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float8,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_xact_user_functions,self_time,6,,YES,double precision,,,53.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float8,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_replication_origin_status,local_id,1,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_replication_origin_status,external_id,2,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_replication_origin_status,remote_lsn,3,,YES,pg_lsn,,,,,,,,,,,,,,,,,,postgres,pg_catalog,pg_lsn,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_replication_origin_status,local_lsn,4,,YES,pg_lsn,,,,,,,,,,,,,,,,,,postgres,pg_catalog,pg_lsn,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_subscription,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subdbid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subname,3,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subowner,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subenabled,5,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subbinary,6,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,substream,7,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subconninfo,8,,NO,text,,1073741824.0,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,text,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subslotname,9,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subsynccommit,10,,NO,text,,1073741824.0,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,text,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_subscription,subpublications,11,,NO,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attrelid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,atttypid,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attstattarget,4,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attlen,5,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attnum,6,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attndims,7,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attcacheoff,8,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,atttypmod,9,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attbyval,10,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attalign,11,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attstorage,12,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attcompression,13,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attnotnull,14,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,atthasdef,15,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,atthasmissing,16,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attidentity,17,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attgenerated,18,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,18,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attisdropped,19,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,19,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attislocal,20,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,20,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attinhcount,21,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,21,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attcollation,22,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,22,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attacl,23,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_aclitem,,,,,23,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attoptions,24,,YES,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,24,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attfdwoptions,25,,YES,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,25,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attribute,attmissingval,26,,YES,anyarray,,,,,,,,,,,,,,,,,,postgres,pg_catalog,anyarray,,,,,26,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,pronamespace,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proowner,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prolang,5,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,procost,6,,NO,real,,,24.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float4,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prorows,7,,NO,real,,,24.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float4,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,provariadic,8,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prosupport,9,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prokind,10,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prosecdef,11,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proleakproof,12,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proisstrict,13,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proretset,14,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,provolatile,15,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proparallel,16,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,pronargs,17,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,pronargdefaults,18,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,18,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prorettype,19,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,19,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proargtypes,20,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oidvector,,,,,20,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proallargtypes,21,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_oid,,,,,21,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proargmodes,22,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_char,,,,,22,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proargnames,23,,YES,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,23,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proargdefaults,24,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,24,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,protrftypes,25,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_oid,,,,,25,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prosrc,26,,NO,text,,1073741824.0,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,text,,,,,26,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,probin,27,,YES,text,,1073741824.0,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,text,,,,,27,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,prosqlbody,28,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,28,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proconfig,29,,YES,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,29,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_proc,proacl,30,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_aclitem,,,,,30,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relnamespace,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,reltype,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,reloftype,5,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relowner,6,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relam,7,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relfilenode,8,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,reltablespace,9,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relpages,10,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,reltuples,11,,NO,real,,,24.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float4,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relallvisible,12,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,reltoastrelid,13,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relhasindex,14,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relisshared,15,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relpersistence,16,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relkind,17,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relnatts,18,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,18,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relchecks,19,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,19,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relhasrules,20,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,20,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relhastriggers,21,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,21,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relhassubclass,22,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,22,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relrowsecurity,23,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,23,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relforcerowsecurity,24,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,24,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relispopulated,25,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,25,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relreplident,26,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,26,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relispartition,27,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,27,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relrewrite,28,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,28,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relfrozenxid,29,,NO,xid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,xid,,,,,29,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relminmxid,30,,NO,xid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,xid,,,,,30,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relacl,31,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_aclitem,,,,,31,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,reloptions,32,,YES,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,32,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_class,relpartbound,33,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,33,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attrdef,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attrdef,adrelid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attrdef,adnum,3,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,confupdtype,13,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_attrdef,adbin,4,,NO,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,connamespace,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,contype,4,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,condeferrable,5,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,condeferred,6,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,convalidated,7,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conrelid,8,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,contypid,9,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conindid,10,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conparentid,11,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,confrelid,12,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,confdeltype,14,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,confmatchtype,15,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conislocal,16,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,coninhcount,17,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,connoinherit,18,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,18,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conkey,19,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_int2,,,,,19,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,confkey,20,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_int2,,,,,20,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conpfeqop,21,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_oid,,,,,21,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conppeqop,22,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_oid,,,,,22,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conffeqop,23,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_oid,,,,,23,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conexclop,24,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_oid,,,,,24,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_constraint,conbin,25,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,25,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_inherits,inhrelid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_inherits,inhparent,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
