begintime,sk_object,duration,integrity,67194787,67194788,67194793,67194794,67194795,67194796,67196162,73442016,73442017
2022-02-11 22:00:00,7669048.0,3600.0,100.0,160373.0,160373.0,158212.0,158212.0,3929.0,2994.0,0.0,,
2022-03-13 19:00:00,7669044.0,3600.0,100.0,251296.0,251296.0,249947.0,249944.0,6130.0,5372.0,0.0,,
2022-02-19 21:00:00,7669062.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-02-17 10:00:00,7669056.0,3600.0,100.0,720648.0,720648.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 15:00:00,7669107.0,3600.0,100.0,181348.0,181348.0,172657.0,172653.0,3839.0,3301.0,0.0,,
2022-02-20 19:00:00,7669184.0,3600.0,100.0,312770.0,312770.0,306390.0,306386.0,6063.0,5177.0,0.0,,
2022-03-06 07:00:00,7669173.0,3600.0,100.0,65161.0,65161.0,66852.0,66851.0,4361.0,4189.0,0.0,,
2022-02-03 17:00:00,7669207.0,3600.0,100.0,2541.0,2541.0,2541.0,2541.0,2401.0,2401.0,0.0,,
2022-03-14 16:00:00,7669146.0,3600.0,100.0,264643.0,264643.0,262992.0,262988.0,4593.0,3884.0,0.0,,
2022-02-06 08:00:00,7669150.0,3600.0,100.0,267255.0,267255.0,263095.0,263091.0,3383.0,2809.0,0.0,,
2022-03-13 07:00:00,7669153.0,3600.0,100.0,2527.0,2527.0,2527.0,2527.0,932.0,932.0,0.0,,
2022-03-14 02:00:00,7669071.0,3600.0,100.0,221.0,221.0,221.0,221.0,3681.0,3681.0,0.0,,
2022-03-03 19:00:00,7669132.0,3600.0,100.0,1540.0,1540.0,1540.0,1540.0,933.0,933.0,0.0,,
2022-03-06 16:00:00,7669103.0,3600.0,100.0,199170.0,199170.0,194217.0,194217.0,2764.0,2240.0,0.0,,
2022-02-19 06:00:00,7669214.0,3600.0,100.0,143.0,143.0,143.0,143.0,623.0,623.0,0.0,,
2022-03-10 04:00:00,7669169.0,3600.0,100.0,91.0,91.0,91.0,91.0,808.0,808.0,0.0,,
2022-03-03 15:00:00,7669043.0,3600.0,100.0,8841.0,8841.0,8841.0,8841.0,4235.0,4235.0,0.0,,
2022-02-03 12:00:00,7669018.0,3600.0,100.0,94692.0,94692.0,93775.0,93771.0,935.0,766.0,0.0,,
