NE Name,fdn,BQMARGIN,DRHOLEVRANGE,IDTYPE,INTELEVHOHYST,INTERCELLHYST,ISCHAINNCELL,MINOFFSET,MOIndex,NBR2GNCELLID,PBGTMARGIN,SRC2GNCELLID,SRCHOCTRLSWITCH,className,name,neID
FTBSC02,"NE=280,G2GNCELL=891_994",69,72,BYID,69,71,NO,4,26_994_891,891,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=891, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=489_466",69,72,BYID,69,71,NO,4,26_466_489,489,69,466,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=466",26
FTBSC02,"NE=280,G2GNCELL=994_892",69,72,BYID,69,71,NO,4,26_892_994,994,71,892,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=994, Source Cell Index=892",26
FTBSC02,"NE=280,G2GNCELL=466_489",72,72,BYID,69,70,NO,0,26_489_466,466,66,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=466, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=892_994",69,72,BYID,69,71,NO,4,26_994_892,892,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=892, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=489_469",69,72,BYID,67,68,NO,0,26_469_489,489,68,469,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=469",26
FTBSC02,"NE=280,G2GNCELL=994_893",69,72,BYID,69,71,NO,4,26_893_994,994,71,893,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=994, Source Cell Index=893",26
FTBSC02,"NE=280,G2GNCELL=893_994",69,72,BYID,69,71,NO,6,26_994_893,893,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=893, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=489_470",69,72,BYID,67,68,NO,0,26_470_489,489,68,470,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=470",26
FTBSC02,"NE=280,G2GNCELL=994_894",69,72,BYID,69,71,NO,4,26_894_994,994,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=994, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=994_993",69,72,BYID,69,71,NO,4,26_993_994,994,71,993,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=994, Source Cell Index=993",26
FTBSC02,"NE=280,G2GNCELL=489_617",69,72,BYID,69,71,NO,14,26_617_489,489,69,617,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=617",26
FTBSC02,"NE=280,G2GNCELL=993_994",69,72,BYID,69,71,NO,4,26_994_993,993,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=489_619",69,72,BYID,69,70,NO,6,26_619_489,489,69,619,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=619",26
FTBSC02,"NE=280,G2GNCELL=995_881",68,70,BYID,68,68,NO,4,26_881_995,995,69,881,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=881",26
FTBSC02,"NE=280,G2GNCELL=619_489",69,72,BYID,69,70,NO,6,26_489_619,619,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=619, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=881_995",69,72,BYID,69,71,NO,6,26_995_881,881,71,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=881, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=490_618",69,72,BYID,69,70,NO,11,26_618_490,490,69,618,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=490, Source Cell Index=618",26
FTBSC02,"NE=280,G2GNCELL=995_882",72,72,BYID,69,71,NO,1,26_882_995,995,68,882,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=882",26
FTBSC02,"NE=280,G2GNCELL=618_490",69,72,BYID,69,70,NO,6,26_490_618,618,69,490,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=618, Source Cell Index=490",26
FTBSC02,"NE=280,G2GNCELL=490_619",69,72,BYID,69,70,NO,6,26_619_490,490,69,619,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=490, Source Cell Index=619",26
FTBSC02,"NE=280,G2GNCELL=995_883",69,72,BYID,69,71,NO,6,26_883_995,995,71,883,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=883",26
FTBSC02,"NE=280,G2GNCELL=619_490",69,72,BYID,69,70,NO,6,26_490_619,619,69,490,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=619, Source Cell Index=490",26
FTBSC02,"NE=280,G2GNCELL=883_995",69,72,BYID,69,71,NO,4,26_995_883,883,71,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=883, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=490_489",69,72,BYID,69,71,NO,4,26_489_490,490,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=490, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=489_490",69,72,BYID,69,71,NO,4,26_490_489,489,69,490,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=490",26
FTBSC02,"NE=280,G2GNCELL=492_490",69,70,BYID,68,70,NO,6,26_490_492,492,69,490,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=490",26
FTBSC02,"NE=280,G2GNCELL=491_466",69,72,BYID,69,70,NO,4,26_466_491,491,69,466,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=491, Source Cell Index=466",26
FTBSC02,"NE=280,G2GNCELL=466_491",69,72,BYID,69,71,NO,4,26_491_466,466,69,491,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=466, Source Cell Index=491",26
FTBSC02,"NE=280,G2GNCELL=491_489",69,72,BYID,69,70,NO,4,26_489_491,491,69,489,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=491, Source Cell Index=489",26
FTBSC02,"NE=280,G2GNCELL=489_491",69,72,BYID,69,71,NO,4,26_491_489,489,69,491,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=489, Source Cell Index=491",26
FTBSC02,"NE=280,G2GNCELL=491_490",69,72,BYID,69,70,NO,6,26_490_491,491,69,490,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=491, Source Cell Index=490",26
FTBSC02,"NE=280,G2GNCELL=995_889",67,72,BYID,69,71,NO,9,26_889_995,995,74,889,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=889",26
FTBSC02,"NE=280,G2GNCELL=490_491",69,72,BYID,69,70,NO,4,26_491_490,490,69,491,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=490, Source Cell Index=491",26
FTBSC02,"NE=280,G2GNCELL=515_491",69,72,BYID,69,70,NO,8,26_491_515,515,69,491,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=515, Source Cell Index=491",26
FTBSC02,"NE=280,G2GNCELL=492_531",69,72,BYID,67,70,NO,6,26_531_492,492,68,531,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=531",26
FTBSC02,"NE=280,G2GNCELL=531_492",69,70,BYID,68,70,NO,6,26_492_531,531,69,492,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=531, Source Cell Index=492",26
FTBSC02,"NE=280,G2GNCELL=995_891",69,72,BYID,69,71,NO,6,26_891_995,995,71,891,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=891",26
FTBSC02,"NE=280,G2GNCELL=492_634",66,72,BYID,67,71,NO,8,26_634_492,492,73,634,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=634",26
FTBSC02,"NE=280,G2GNCELL=891_995",72,72,BYID,69,71,NO,0,26_995_891,891,68,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=891, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=634_492",69,70,BYID,68,70,NO,7,26_492_634,634,69,492,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=634, Source Cell Index=492",26
FTBSC02,"NE=280,G2GNCELL=995_892",66,72,BYID,69,71,NO,11,26_892_995,995,76,892,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=892",26
FTBSC02,"NE=280,G2GNCELL=492_569",69,72,BYID,67,70,NO,6,26_569_492,492,68,569,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=569",26
FTBSC02,"NE=280,G2GNCELL=569_492",69,70,BYID,68,70,NO,6,26_492_569,569,69,492,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=569, Source Cell Index=492",26
FTBSC02,"NE=280,G2GNCELL=995_893",69,72,BYID,69,71,NO,6,26_893_995,995,71,893,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=893",26
FTBSC02,"NE=280,G2GNCELL=492_570",69,72,BYID,67,71,NO,4,26_570_492,492,68,570,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=570",26
FTBSC02,"NE=280,G2GNCELL=893_995",69,72,BYID,69,71,NO,6,26_995_893,893,71,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=893, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=570_492",69,70,BYID,68,70,NO,6,26_492_570,570,69,492,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=570, Source Cell Index=492",26
FTBSC02,"NE=280,G2GNCELL=995_894",69,72,BYID,69,71,NO,6,26_894_995,995,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=492_572",67,72,BYID,67,71,NO,7,26_572_492,492,71,572,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=572",26
FTBSC02,"NE=280,G2GNCELL=894_995",72,72,BYID,69,71,NO,1,26_995_894,894,68,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=572_492",69,70,BYID,68,71,NO,4,26_492_572,572,69,492,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=572, Source Cell Index=492",26
FTBSC02,"NE=280,G2GNCELL=995_993",72,72,BYID,69,71,NO,1,26_993_995,995,68,993,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=993",26
FTBSC02,"NE=280,G2GNCELL=492_573",69,72,BYID,67,70,NO,6,26_573_492,492,68,573,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=573",26
FTBSC02,"NE=280,G2GNCELL=993_995",72,72,BYID,69,71,NO,0,26_995_993,993,68,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=573_492",69,72,BYID,67,68,NO,4,26_492_573,573,68,492,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=573, Source Cell Index=492",26
FTBSC02,"NE=280,G2GNCELL=995_994",69,72,BYID,69,71,NO,6,26_994_995,995,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=492_434",66,72,BYID,67,71,NO,13,26_434_492,492,73,434,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=434",26
FTBSC02,"NE=280,G2GNCELL=868_996",69,72,BYID,69,71,NO,4,26_996_868,868,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=868, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=492_435",66,72,BYID,67,70,NO,20,26_435_492,492,80,435,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=492, Source Cell Index=435",26
FTBSC02,"NE=280,G2GNCELL=881_996",69,72,BYID,69,71,NO,6,26_996_881,881,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=881, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=531_570",69,72,BYID,69,70,NO,10,26_570_531,531,69,570,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=531, Source Cell Index=570",26
FTBSC02,"NE=280,G2GNCELL=570_531",67,72,BYID,69,70,NO,7,26_531_570,570,72,531,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=570, Source Cell Index=531",26
FTBSC02,"NE=280,G2GNCELL=883_996",69,72,BYID,69,71,NO,4,26_996_883,883,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=883, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=531_469",69,72,BYID,67,68,NO,0,26_469_531,531,68,469,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=531, Source Cell Index=469",26
FTBSC02,"NE=280,G2GNCELL=996_889",69,72,BYID,69,71,NO,6,26_889_996,996,71,889,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=889",26
FTBSC02,"NE=280,G2GNCELL=469_531",69,72,BYID,67,68,NO,0,26_531_469,469,68,531,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=469, Source Cell Index=531",26
FTBSC02,"NE=280,G2GNCELL=889_996",69,72,BYID,69,71,NO,6,26_996_889,889,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=889, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=531_470",69,72,BYID,67,68,NO,0,26_470_531,531,68,470,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=531, Source Cell Index=470",26
FTBSC02,"NE=280,G2GNCELL=470_531",72,72,BYID,67,68,NO,0,26_531_470,470,65,531,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=470, Source Cell Index=531",26
FTBSC02,"NE=280,G2GNCELL=573_468",72,72,BYID,67,68,NO,0,26_468_573,573,65,468,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=573, Source Cell Index=468",26
FTBSC02,"NE=280,G2GNCELL=996_891",69,72,BYID,69,71,NO,6,26_891_996,996,71,891,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=891",26
FTBSC02,"NE=280,G2GNCELL=468_573",66,72,BYID,67,68,NO,5,26_573_468,468,75,573,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=468, Source Cell Index=573",26
FTBSC02,"NE=280,G2GNCELL=891_996",69,72,BYID,69,71,NO,4,26_996_891,891,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=891, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=435_468",69,72,BYID,67,68,NO,0,26_468_435,435,68,468,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=435, Source Cell Index=468",26
FTBSC02,"NE=280,G2GNCELL=996_892",69,72,BYID,69,71,NO,6,26_892_996,996,71,892,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=892",26
FTBSC02,"NE=280,G2GNCELL=468_435",69,72,BYID,67,68,NO,0,26_435_468,468,68,435,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=468, Source Cell Index=435",26
FTBSC02,"NE=280,G2GNCELL=892_996",72,72,BYID,69,71,NO,0,26_996_892,892,68,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=892, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=515_438",69,72,BYID,69,70,NO,8,26_438_515,515,69,438,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=515, Source Cell Index=438",26
FTBSC02,"NE=280,G2GNCELL=996_893",72,72,BYID,69,71,NO,1,26_893_996,996,68,893,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=893",26
FTBSC02,"NE=280,G2GNCELL=465_531",72,72,BYID,69,70,NO,1,26_531_465,465,66,531,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=531",26
FTBSC02,"NE=280,G2GNCELL=893_996",67,72,BYID,69,71,NO,9,26_996_893,893,74,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=893, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=531_465",69,72,BYID,69,70,NO,6,26_465_531,531,69,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=531, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=996_894",69,72,BYID,69,71,NO,6,26_894_996,996,71,894,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=894",26
FTBSC02,"NE=280,G2GNCELL=465_569",69,72,BYID,69,70,NO,4,26_569_465,465,69,569,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=569",26
FTBSC02,"NE=280,G2GNCELL=894_996",69,72,BYID,69,71,NO,6,26_996_894,894,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=894, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=569_465",69,72,BYID,69,70,NO,6,26_465_569,569,69,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=569, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=996_993",72,72,BYID,69,71,NO,1,26_993_996,996,68,993,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=993",26
FTBSC02,"NE=280,G2GNCELL=465_570",69,72,BYID,69,70,NO,6,26_570_465,465,69,570,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=570",26
FTBSC02,"NE=280,G2GNCELL=993_996",72,72,BYID,69,71,NO,0,26_996_993,993,68,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=570_465",69,72,BYID,69,70,NO,6,26_465_570,570,69,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=570, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=996_994",69,72,BYID,69,71,NO,6,26_994_996,996,71,994,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=994",26
FTBSC02,"NE=280,G2GNCELL=465_573",72,72,BYID,69,70,NO,0,26_573_465,465,66,573,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=573",26
FTBSC02,"NE=280,G2GNCELL=994_996",69,72,BYID,69,71,NO,4,26_996_994,994,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=994, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=573_465",69,72,BYID,69,70,NO,6,26_465_573,573,69,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=573, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=996_995",72,72,BYID,69,71,NO,1,26_995_996,996,68,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=996, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=465_434",66,72,BYID,69,70,NO,20,26_434_465,465,80,434,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=434",26
FTBSC02,"NE=280,G2GNCELL=995_996",69,72,BYID,69,71,NO,6,26_996_995,995,71,996,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=996",26
FTBSC02,"NE=280,G2GNCELL=434_465",72,72,BYID,69,71,NO,0,26_465_434,434,66,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=434, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=997_881",69,72,BYID,69,71,NO,6,26_881_997,997,71,881,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=997, Source Cell Index=881",26
FTBSC02,"NE=280,G2GNCELL=997_883",66,72,BYID,69,71,NO,20,26_883_997,997,80,883,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=997, Source Cell Index=883",26
FTBSC02,"NE=280,G2GNCELL=465_435",66,73,BYID,69,71,NO,20,26_435_465,465,80,435,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=435",26
FTBSC02,"NE=280,G2GNCELL=435_465",66,72,BYID,69,70,NO,11,26_465_435,435,74,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=435, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=997_884",69,72,BYID,69,71,NO,6,26_884_997,997,71,884,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=997, Source Cell Index=884",26
FTBSC02,"NE=280,G2GNCELL=465_436",69,73,BYID,69,71,NO,4,26_436_465,465,69,436,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=436",26
FTBSC02,"NE=280,G2GNCELL=884_997",69,72,BYID,69,71,NO,4,26_997_884,884,71,997,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=884, Source Cell Index=997",26
FTBSC02,"NE=280,G2GNCELL=436_465",69,72,BYID,69,70,NO,6,26_465_436,436,69,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=436, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=997_885",69,72,BYID,69,71,NO,6,26_885_997,997,71,885,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=997, Source Cell Index=885",26
FTBSC02,"NE=280,G2GNCELL=993_1008",67,72,BYID,69,71,NO,7,26_1008_993,993,74,1008,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=993, Source Cell Index=1008",26
FTBSC02,"NE=280,G2GNCELL=1008_995",69,72,BYID,69,71,NO,6,26_995_1008,1008,71,995,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1008, Source Cell Index=995",26
FTBSC02,"NE=280,G2GNCELL=465_467",69,72,BYID,69,70,NO,4,26_467_465,465,69,467,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=467",26
FTBSC02,"NE=280,G2GNCELL=995_1008",67,72,BYID,69,71,NO,9,26_1008_995,995,74,1008,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=995, Source Cell Index=1008",26
FTBSC02,"NE=280,G2GNCELL=467_465",69,72,BYID,69,71,NO,4,26_465_467,467,69,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=467, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=465_468",69,72,BYID,67,68,NO,0,26_468_465,465,68,468,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=468",26
FTBSC02,"NE=280,G2GNCELL=1008_1001",69,72,BYID,69,71,NO,6,26_1001_1008,1008,71,1001,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1008, Source Cell Index=1001",26
FTBSC02,"NE=280,G2GNCELL=1001_1008",69,72,BYID,69,71,NO,4,26_1008_1001,1001,71,1008,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1001, Source Cell Index=1008",26
FTBSC02,"NE=280,G2GNCELL=1008_1002",69,72,BYID,69,71,NO,6,26_1002_1008,1008,71,1002,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1008, Source Cell Index=1002",26
FTBSC02,"NE=280,G2GNCELL=1002_1008",69,72,BYID,69,71,NO,4,26_1008_1002,1002,71,1008,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1002, Source Cell Index=1008",26
FTBSC02,"NE=280,G2GNCELL=468_465",69,72,BYID,67,68,NO,0,26_465_468,468,68,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=468, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=1008_1003",72,72,BYID,69,71,NO,1,26_1003_1008,1008,68,1003,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1008, Source Cell Index=1003",26
FTBSC02,"NE=280,G2GNCELL=465_469",69,72,BYID,67,68,NO,0,26_469_465,465,68,469,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=469",26
FTBSC02,"NE=280,G2GNCELL=1003_1008",69,72,BYID,69,71,NO,4,26_1008_1003,1003,71,1008,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1003, Source Cell Index=1008",26
FTBSC02,"NE=280,G2GNCELL=469_465",69,72,BYID,67,68,NO,0,26_465_469,469,68,465,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=469, Source Cell Index=465",26
FTBSC02,"NE=280,G2GNCELL=1008_1004",69,72,BYID,69,71,NO,6,26_1004_1008,1008,71,1004,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1008, Source Cell Index=1004",26
FTBSC02,"NE=280,G2GNCELL=465_470",69,72,BYID,67,68,NO,0,26_470_465,465,68,470,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=465, Source Cell Index=470",26
FTBSC02,"NE=280,G2GNCELL=1004_1008",69,72,BYID,69,71,NO,4,26_1008_1004,1004,71,1008,HOALGORITHM1,BSC6900GSMG2GNCELL,"Neighbor 2G Cell Index=1004, Source Cell Index=1008",26
