begintime,ne_name,ne_type,vendor,integrity,VS.CHANNELIZED.FAULTTIME,id
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,434
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,435
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,436
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,437
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,438
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,439
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,440
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,441
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,442
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,443
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,444
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,445
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,446
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,447
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,448
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,449
2022-03-07,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,450
2022-03-09,"FTBSC01/CHANNELIZED_OPTICAL_PORT:Port No.,Slot No.,Subrack No.",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,451
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,452
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,453
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,454
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,455
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,456
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,457
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,458
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,459
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,460
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,461
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,462
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,463
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,464
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,465
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,466
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,467
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,468
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,469
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,470
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,471
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,472
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,473
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,474
2022-03-09,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,4.17,0.0,475
2022-03-10,"FTBSC01/CHANNELIZED_OPTICAL_PORT:Port No.,Slot No.,Subrack No.",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,476
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,477
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,478
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,479
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,480
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,481
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,482
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,483
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,484
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,485
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,486
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,487
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,488
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,489
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,490
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,491
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,492
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,493
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,494
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,495
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,496
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,497
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,498
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,499
2022-03-10,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,95.83,0.0,500
2022-03-11,"FTBSC01/CHANNELIZED_OPTICAL_PORT:Port No.,Slot No.,Subrack No.",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,501
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,502
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,503
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,504
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,505
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,506
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,507
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,508
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,509
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,510
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,511
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,512
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,513
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,514
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,515
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,516
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,517
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,518
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,519
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,520
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,521
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,522
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,523
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,524
2022-03-11,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,525
2022-03-12,"FTBSC01/CHANNELIZED_OPTICAL_PORT:Port No.,Slot No.,Subrack No.",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,526
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,527
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,528
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,529
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,530
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,531
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,532
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,533
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,534
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,535
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,536
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,537
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,538
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,539
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,540
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,541
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,542
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,543
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,544
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,545
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,546
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,547
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,548
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,549
2022-03-12,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,79.17,0.0,550
2022-03-13,"FTBSC01/CHANNELIZED_OPTICAL_PORT:Port No.,Slot No.,Subrack No.",Controller : Measurement of Channelized Optical Port Performance,Huawei,87.5,0.0,551
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,552
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,553
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,554
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,555
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,556
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,557
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,558
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,559
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,560
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,561
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,562
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=1,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,563
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,564
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,565
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,566
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,567
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,568
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=2,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,569
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,570
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,571
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=15,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,572
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=16,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,573
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=20,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,574
2022-03-13,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=3,Slot No.=21,Subrack No.=2",Controller : Measurement of Channelized Optical Port Performance,Huawei,91.67,0.0,575
2022-03-14,"FTBSC01/CHANNELIZED_OPTICAL_PORT:Port No.,Slot No.,Subrack No.",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,576
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=0",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,577
2022-03-14,"FTBSC02/CHANNELIZED_OPTICAL_PORT:Port No.=0,Slot No.=14,Subrack No.=1",Controller : Measurement of Channelized Optical Port Performance,Huawei,100.0,0.0,578
