begintime,sk_object,duration,integrity,50332627
2022-02-05,894212.0,86400.0,100.0,0.0
2022-02-05,893679.0,86400.0,100.0,0.0
2022-02-18,894470.0,86400.0,100.0,0.0
2022-03-07,893438.0,86400.0,100.0,0.0
2022-03-11,894014.0,86400.0,100.0,0.0
2022-02-06,893577.0,86400.0,100.0,0.0
2022-02-06,893625.0,86400.0,100.0,0.0
2022-02-12,894346.0,86400.0,100.0,0.0
2022-03-12,893911.0,68400.0,79.16666666666667,0.0
2022-03-15,894335.0,82800.0,95.83333333333333,0.0
2022-02-05,893712.0,82800.0,95.83333333333333,0.0
2022-02-10,893991.0,86400.0,100.0,0.0
2022-02-19,893378.0,86400.0,100.0,0.0
2022-02-04,893351.0,86400.0,100.0,0.0
2022-03-15,893886.0,79200.0,91.66666666666667,0.0
2022-03-11,893897.0,86400.0,100.0,0.0
2022-03-11,893576.0,86400.0,100.0,0.0
2022-03-11,893918.0,86400.0,100.0,0.0
2022-02-10,894204.0,82800.0,95.83333333333333,0.0
2022-03-11,893796.0,86400.0,100.0,0.0
2022-03-10,893491.0,82800.0,95.83333333333333,0.0
2022-03-11,893387.0,86400.0,100.0,0.0
2022-02-08,894182.0,86400.0,100.0,0.0
2022-02-18,893623.0,86400.0,100.0,0.0
2022-02-18,893523.0,86400.0,100.0,0.0
2022-03-14,893363.0,82800.0,95.83333333333333,0.0
2022-02-03,893669.0,86400.0,100.0,0.0
2022-02-20,893636.0,86400.0,100.0,0.0
2022-03-11,893998.0,82800.0,95.83333333333333,0.0
2022-02-06,894454.0,86400.0,100.0,0.0
2022-03-10,893598.0,82800.0,95.83333333333333,0.0
2022-03-11,894365.0,86400.0,100.0,0.0
2022-02-06,893353.0,86400.0,100.0,0.0
2022-02-20,893898.0,86400.0,100.0,0.0
2022-02-10,893869.0,86400.0,100.0,0.0
2022-02-19,894192.0,86400.0,100.0,0.0
2022-02-03,893348.0,86400.0,100.0,0.0
2022-03-13,894147.0,79200.0,91.66666666666667,0.0
2022-02-18,893450.0,86400.0,100.0,0.0
2022-02-13,893389.0,86400.0,100.0,0.0
2022-02-05,893487.0,86400.0,100.0,0.0
2022-02-08,894264.0,86400.0,100.0,0.0
2022-03-11,893696.0,86400.0,100.0,0.0
2022-02-11,893377.0,86400.0,100.0,0.0
2022-03-06,893642.0,79200.0,91.66666666666667,0.0
2022-03-12,893765.0,68400.0,79.16666666666667,0.0
2022-03-15,894195.0,86400.0,100.0,0.0
2022-02-18,893764.0,86400.0,100.0,0.0
2022-02-13,894325.0,82800.0,95.83333333333333,0.0
2022-02-10,893893.0,86400.0,100.0,0.0
2022-03-15,893557.0,86400.0,100.0,0.0
2022-03-15,894038.0,82800.0,95.83333333333333,0.0
2022-03-13,893891.0,79200.0,91.66666666666667,0.0
2022-02-18,893928.0,86400.0,100.0,0.0
2022-02-20,893824.0,86400.0,100.0,0.0
2022-02-19,894469.0,86400.0,100.0,0.0
2022-02-04,893507.0,86400.0,100.0,0.0
2022-02-03,893420.0,86400.0,100.0,0.0
2022-03-13,893756.0,79200.0,91.66666666666667,0.0
2022-02-05,893673.0,86400.0,100.0,0.0
2022-02-03,893664.0,86400.0,100.0,0.0
2022-02-20,893852.0,86400.0,100.0,0.0
2022-02-03,328681.0,86400.0,100.0,0.0
2022-02-17,894256.0,75600.0,87.5,0.0
2022-03-14,893804.0,82800.0,95.83333333333333,0.0
2022-02-10,894029.0,86400.0,100.0,0.0
2022-02-04,894069.0,86400.0,100.0,0.0
2022-02-12,893598.0,86400.0,100.0,0.0
2022-02-06,894187.0,86400.0,100.0,0.0
