begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.E-RAB.AttEst.QCI.5,L.E-RAB.SuccEst.QCI.7,L.E-RAB.AttEst.QCI.8
2022-02-10,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,166883973744.0,0.0,33285.0,23.0
2022-02-11,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,183382700360.0,0.0,31780.0,0.0
2022-02-12,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,206726066256.0,0.0,44149.0,17.0
2022-02-17,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,189796809624.0,0.0,39857.0,2.0
2022-02-13,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,187222301768.0,1.0,34277.0,21.0
2022-02-18,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,138989721136.0,0.0,35486.0,17.0
2022-02-19,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,163256544328.0,0.0,36528.0,128.0
2022-02-20,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,136617400328.0,0.0,30564.0,10.0
2022-03-01,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,197628882144.0,0.0,40928.0,49.0
2022-03-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,201319650440.0,0.0,36715.0,162.0
2022-03-03,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,217699577664.0,0.0,38935.0,107.0
2022-03-06,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,227578018776.0,0.0,34442.0,722.0
2022-03-07,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,185210404392.0,0.0,35861.0,1.0
2022-03-09,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,22154811120.0,0.0,1692.0,0.0
2022-03-10,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,181719436456.0,0.0,34843.0,3.0
2022-03-11,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,213251947896.0,0.0,39854.0,84.0
2022-03-12,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,202373504992.0,0.0,34826.0,442.0
2022-03-13,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,204029303648.0,0.0,32104.0,14.0
2022-03-14,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,140158168760.0,0.0,29518.0,162.0
2022-03-15,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808674.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,217072144232.0,0.0,37378.0,1.0
2022-02-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,903349963256.0,0.0,76540.0,8.0
2022-02-04,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1015630382184.0,0.0,107612.0,0.0
2022-02-03,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1169612967704.0,0.0,91286.0,8.0
2022-02-05,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,951714300080.0,0.0,103031.0,0.0
2022-02-06,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,798971051896.0,0.0,95245.0,1.0
2022-02-08,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,901644041408.0,0.0,89661.0,0.0
2022-02-10,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,838061946384.0,0.0,94850.0,2.0
2022-02-11,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,984153888792.0,0.0,95657.0,2.0
2022-02-12,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1085412486120.0,0.0,107264.0,6.0
2022-02-17,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,955490519264.0,0.0,102991.0,73.0
2022-02-13,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1027400259600.0,0.0,98273.0,5.0
2022-02-18,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1120814947160.0,0.0,176543.0,28.0
2022-02-19,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1107509346816.0,0.0,156148.0,46.0
2022-02-20,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1034699595784.0,0.0,141387.0,32.0
2022-03-01,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,823244405496.0,0.0,92037.0,17.0
2022-03-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1018537989416.0,0.0,90260.0,10.0
2022-03-03,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1182565345168.0,0.0,107969.0,277.0
2022-03-06,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,821736014728.0,0.0,91379.0,293.0
2022-03-07,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1085848933696.0,0.0,107527.0,476.0
2022-03-09,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,77188899648.0,0.0,4800.0,0.0
2022-03-10,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1098586474536.0,0.0,103284.0,465.0
2022-03-11,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1284548315728.0,0.0,105914.0,581.0
2022-03-12,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,814827347592.0,0.0,89529.0,1.0
2022-03-13,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,805313100840.0,0.0,97070.0,26.0
2022-03-14,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1118900991824.0,0.0,112949.0,62.0
2022-03-15,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN,Local Cell ID=1,Cell Name=4G_KENEMATOWN-1,eNodeB ID=5057,Cell FDD TDD indication=CELL_FDD",808675.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1108807831936.0,0.0,119866.0,78.0
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,543356685768.0,0.0,71181.0,15.0
2022-02-04,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,627477571328.0,0.0,80216.0,251.0
2022-02-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,482791871464.0,0.0,68604.0,32.0
2022-02-05,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,646134306888.0,0.0,73070.0,61.0
2022-02-06,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,517951552280.0,0.0,64536.0,8.0
2022-02-08,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,500870364952.0,0.0,72464.0,66.0
2022-02-10,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,492809845648.0,0.0,72678.0,13.0
2022-02-11,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,689887242152.0,0.0,83328.0,5.0
2022-02-12,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,557254621480.0,0.0,73590.0,11.0
2022-02-17,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,552684789696.0,0.0,69110.0,12.0
2022-02-13,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,460442526488.0,0.0,69800.0,11.0
2022-02-18,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,535696003728.0,0.0,68694.0,34.0
2022-02-19,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,605631795432.0,0.0,74816.0,40.0
2022-02-20,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,549506079232.0,0.0,70118.0,10.0
2022-03-01,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,468303943056.0,0.0,72265.0,142.0
2022-03-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,420014987648.0,0.0,76069.0,39.0
2022-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,522946800080.0,0.0,76550.0,24.0
2022-03-06,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,445914352528.0,0.0,69274.0,3.0
2022-03-07,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,469252981320.0,0.0,71556.0,30.0
2022-03-09,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,39074683608.0,0.0,3968.0,0.0
2022-03-10,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,605320645880.0,0.0,87230.0,9.0
2022-03-11,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,580529857416.0,0.0,84276.0,99.0
2022-03-12,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,430644315480.0,0.0,63838.0,9.0
2022-03-13,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,413344641920.0,0.0,53468.0,23.0
2022-03-14,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,419355509312.0,0.0,64273.0,46.0
2022-03-15,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",808676.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,486614827848.0,0.0,69065.0,23.0
2022-02-02,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1354473112032.0,0.0,496281.0,390.0
2022-02-04,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1331196071272.0,0.0,487638.0,126.0
2022-02-03,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1501562519144.0,0.0,489124.0,128.0
2022-02-05,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1488657489128.0,0.0,514808.0,182.0
2022-02-06,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1480728763784.0,0.0,487239.0,127.0
2022-02-08,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1491874141760.0,0.0,521250.0,302.0
2022-02-10,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1573140937232.0,0.0,565367.0,46.0
2022-02-11,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1566677829792.0,0.0,559487.0,268.0
2022-02-12,"4G_KISSYROAD/Cell:eNodeB Function Name=4G_KISSYROAD,Local Cell ID=1,Cell Name=4G_KISSYROAD-1,eNodeB ID=5011,Cell FDD TDD indication=CELL_FDD",808678.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1220606872176.0,0.0,440824.0,92.0
