begintime,ne_name,ne_type,vendor,integrity,4G Traffic ,sum_L.Thrp.bits.DL,sum_PDCP_SDU_VOL_DL,id
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=3, Cell Name=4G_DILLET-3, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,44118.433,352947464648.0,0,88
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=6, Cell Name=4G_DILLET-6, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,32726.843,261814740920.0,0,89
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=7, Cell Name=4G_DILLET-7, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,94482.491,755859927384.0,0,90
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET, Local Cell ID=8, Cell Name=4G_DILLET-8, eNodeB ID=5069, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,45786.461,366291685256.0,0,91
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=1, Cell Name=4G_DUKESTREET_II-1, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,103043.767,824350138776.0,0,92
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=2, Cell Name=4G_DUKESTREET_II-2, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,72462.082,579696658096.0,0,93
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=3, Cell Name=4G_DUKESTREET_II-3, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67919.586,543356685768.0,0,94
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=6, Cell Name=4G_DUKESTREET_II-6, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,100342.342,802738734624.0,0,95
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=7, Cell Name=4G_DUKESTREET_II-7, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,54939.498,439515985424.0,0,96
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=8, Cell Name=4G_DUKESTREET_II-8, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,112696.669,901573351992.0,0,97
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET, Local Cell ID=1, Cell Name=4G_DUNDASTREET-1, eNodeB ID=5020, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,83499.588,667996700880.0,0,98
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET, Local Cell ID=2, Cell Name=4G_DUNDASTREET-2, eNodeB ID=5020, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,39285.363,314282904088.0,0,99
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET, Local Cell ID=3, Cell Name=4G_DUNDASTREET-3, eNodeB ID=5020, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,86139.871,689118970976.0,0,100
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET, Local Cell ID=6, Cell Name=4G_DUNDASTREET-6, eNodeB ID=5020, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,22848.585,182788677664.0,0,101
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET, Local Cell ID=7, Cell Name=4G_DUNDASTREET-7, eNodeB ID=5020, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,43186.466,345491728640.0,0,102
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET, Local Cell ID=8, Cell Name=4G_DUNDASTREET-8, eNodeB ID=5020, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,52704.231,421633845848.0,0,103
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK, Local Cell ID=1, Cell Name=4G_DWARZK-1, eNodeB ID=5024, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,47843.667,382749332392.0,0,104
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK, Local Cell ID=2, Cell Name=4G_DWARZK-2, eNodeB ID=5024, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,65405.289,523242315568.0,0,105
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK, Local Cell ID=3, Cell Name=4G_DWARZK-3, eNodeB ID=5024, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67499.082,539992659288.0,0,106
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK, Local Cell ID=7, Cell Name=4G_DWARZK-7, eNodeB ID=5024, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,55886.915,447095319176.0,0,107
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=1, Cell Name=4G_ECOWASST-1, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,41590.728,332725823120.0,0,108
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=2, Cell Name=4G_ECOWASST-2, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,44802.346,358418764280.0,0,109
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=6, Cell Name=4G_ECOWASST-6, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,21881.28,175050242432.0,0,110
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST, Local Cell ID=7, Cell Name=4G_ECOWASST-7, eNodeB ID=5063, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,36815.931,294527446704.0,0,111
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC, Local Cell ID=1, Cell Name=4G_FBC-1, eNodeB ID=5026, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,155397.018,1243176146808.0,0,112
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC, Local Cell ID=2, Cell Name=4G_FBC-2, eNodeB ID=5026, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,7691.552,61532419136.0,0,113
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC, Local Cell ID=3, Cell Name=4G_FBC-3, eNodeB ID=5026, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,22413.517,179308132848.0,0,114
2022-02-02,"4G_FBC/Cell:eNodeB Function Name=4G_FBC, Local Cell ID=6, Cell Name=4G_FBC-6, eNodeB ID=5026, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,140051.324,1120410595680.0,0,115
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=1, Cell Name=4G_GODERICH-1, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67451.196,539609568344.0,0,116
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=2, Cell Name=4G_GODERICH-2, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,13325.951,106607607008.0,0,117
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=3, Cell Name=4G_GODERICH-3, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,81940.168,655521344368.0,0,118
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=6, Cell Name=4G_GODERICH-6, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,81452.848,651622785384.0,0,119
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=7, Cell Name=4G_GODERICH-7, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,92428.945,739431556512.0,0,120
2022-02-02,"4G_GODERICH/Cell:eNodeB Function Name=4G_GODERICH, Local Cell ID=8, Cell Name=4G_GODERICH-8, eNodeB ID=5016, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,78126.616,625012929328.0,0,121
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=1, Cell Name=4G_GODRECHSTREET-1, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,52493.167,419945336744.0,0,122
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=2, Cell Name=4G_GODRECHSTREET-2, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,99053.115,792424921600.0,0,123
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=3, Cell Name=4G_GODRECHSTREET-3, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,60315.25,482522001776.0,0,124
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=6, Cell Name=4G_GODRECHSTREET-6, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,64985.752,519886013600.0,0,125
2022-02-02,"4G_GODRECHSTREET/Cell:eNodeB Function Name=4G_GODRECHSTREET, Local Cell ID=7, Cell Name=4G_GODRECHSTREET-7, eNodeB ID=5019, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,87841.206,702729648768.0,0,126
2022-02-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II, Local Cell ID=1, Cell Name=4G_HILLCUTROAD_II-1, eNodeB ID=5113, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,74912.875,599302996792.0,0,127
2022-02-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II, Local Cell ID=2, Cell Name=4G_HILLCUTROAD_II-2, eNodeB ID=5113, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,79283.307,634266456512.0,0,128
2022-02-02,"4G_HILLCUTROAD_II/Cell:eNodeB Function Name=4G_HILLCUTROAD_II, Local Cell ID=3, Cell Name=4G_HILLCUTROAD_II-3, eNodeB ID=5113, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,90578.427,724627416768.0,0,129
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=1, Cell Name=4G_HILLSTATION-1, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,103539.741,828317931976.0,0,130
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=2, Cell Name=4G_HILLSTATION-2, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67315.099,538520788960.0,0,131
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=3, Cell Name=4G_HILLSTATION-3, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,43839.463,350715704064.0,0,132
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=6, Cell Name=4G_HILLSTATION-6, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,16830.125,134641003240.0,0,133
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=7, Cell Name=4G_HILLSTATION-7, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67499.547,539996374984.0,0,134
2022-02-02,"4G_HILLSTATION/Cell:eNodeB Function Name=4G_HILLSTATION, Local Cell ID=8, Cell Name=4G_HILLSTATION-8, eNodeB ID=5064, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,51167.929,409343428496.0,0,135
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=1, Cell Name=4G_IMATT_II-1, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,29576.171,236609371976.0,0,136
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=2, Cell Name=4G_IMATT_II-2, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,38571.776,308574211256.0,0,137
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=3, Cell Name=4G_IMATT_II-3, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,23906.855,191254837072.0,0,138
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=6, Cell Name=4G_IMATT_II-6, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,18301.666,146413329696.0,0,139
2022-02-02,"4G_IMATT_II/Cell:eNodeB Function Name=4G_IMATT_II, Local Cell ID=7, Cell Name=4G_IMATT_II-7, eNodeB ID=5030, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,76776.682,614213452512.0,0,140
2022-02-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL, Local Cell ID=0, Cell Name=4G_JUBAHILL-1, eNodeB ID=5004, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,83510.19,668081518576.0,0,141
2022-02-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL, Local Cell ID=1, Cell Name=4G_JUBAHILL-2, eNodeB ID=5004, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,74151.982,593215856576.0,0,142
2022-02-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL, Local Cell ID=2, Cell Name=4G_JUBAHILL-3, eNodeB ID=5004, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,182724.243,1461793941424.0,0,143
2022-02-03,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO, Local Cell ID=1, Cell Name=4G_CKC_BO-1, eNodeB ID=5071, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,7236.219,57889753328.0,0,458
2022-02-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL, Local Cell ID=6, Cell Name=4G_JUBAHILL-6, eNodeB ID=5004, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,84202.436,673619491224.0,0,144
2022-02-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL, Local Cell ID=7, Cell Name=4G_JUBAHILL-7, eNodeB ID=5004, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,174869.821,1398958564136.0,0,145
2022-02-02,"4G_JUBAHILL/Cell:eNodeB Function Name=4G_JUBAHILL, Local Cell ID=8, Cell Name=4G_JUBAHILL-8, eNodeB ID=5004, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,42407.533,339260262912.0,0,146
2022-02-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II, Local Cell ID=1, Cell Name=4G_JUITOWN_II-1, eNodeB ID=5032, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,90437.841,723502727016.0,0,147
2022-02-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II, Local Cell ID=2, Cell Name=4G_JUITOWN_II-2, eNodeB ID=5032, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,31183.665,249469323744.0,0,148
2022-02-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II, Local Cell ID=3, Cell Name=4G_JUITOWN_II-3, eNodeB ID=5032, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,133559.1,1068472797856.0,0,149
2022-02-02,"4G_JUITOWN_II/Cell:eNodeB Function Name=4G_JUITOWN_II, Local Cell ID=7, Cell Name=4G_JUITOWN_II-7, eNodeB ID=5032, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,29673.57,237388561016.0,0,150
2022-02-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN, Local Cell ID=1, Cell Name=4G_KALABATOWN-1, eNodeB ID=5035, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,85238.972,681911777280.0,0,151
2022-02-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN, Local Cell ID=2, Cell Name=4G_KALABATOWN-2, eNodeB ID=5035, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,105003.251,840026007608.0,0,152
2022-02-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN, Local Cell ID=3, Cell Name=4G_KALABATOWN-3, eNodeB ID=5035, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,98762.283,790098260696.0,0,153
2022-02-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN, Local Cell ID=6, Cell Name=4G_KALABATOWN-6, eNodeB ID=5035, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,60326.276,482610208976.0,0,154
2022-02-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN, Local Cell ID=7, Cell Name=4G_KALABATOWN-7, eNodeB ID=5035, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,32081.576,256652604648.0,0,155
2022-02-02,"4G_KALABATOWN/Cell:eNodeB Function Name=4G_KALABATOWN, Local Cell ID=8, Cell Name=4G_KALABATOWN-8, eNodeB ID=5035, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,74951.099,599608793408.0,0,156
2022-02-02,"4G_KAMBIA_RELIEVE/Cell:eNodeB Function Name=4G_KAMBIA_RELIEVE, Local Cell ID=1, Cell Name=4G_KAMBIA_RELIEVE-1, eNodeB ID=5108, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,33.33,0.0,0.0,0,157
2022-02-02,"4G_KAMBIA_RELIEVE/Cell:eNodeB Function Name=4G_KAMBIA_RELIEVE, Local Cell ID=2, Cell Name=4G_KAMBIA_RELIEVE-2, eNodeB ID=5108, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,33.33,0.0,0.0,0,158
2022-02-02,"4G_KAMBIA_RELIEVE/Cell:eNodeB Function Name=4G_KAMBIA_RELIEVE, Local Cell ID=3, Cell Name=4G_KAMBIA_RELIEVE-3, eNodeB ID=5108, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,33.33,0.0,0.0,0,159
2022-02-02,"4G_KENEMA_ENTRANCE/Cell:eNodeB Function Name=4G_KENEMA_ENTRANCE, Local Cell ID=1, Cell Name=4G_KENEMA_ENTRANCE-1, eNodeB ID=5075, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,8874.917,70999335584.0,0,160
2022-02-02,"4G_KENEMA_ENTRANCE/Cell:eNodeB Function Name=4G_KENEMA_ENTRANCE, Local Cell ID=2, Cell Name=4G_KENEMA_ENTRANCE-2, eNodeB ID=5075, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,11999.574,95996591904.0,0,161
2022-02-02,"4G_KENEMA_ENTRANCE/Cell:eNodeB Function Name=4G_KENEMA_ENTRANCE, Local Cell ID=3, Cell Name=4G_KENEMA_ENTRANCE-3, eNodeB ID=5075, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,3995.596,31964770208.0,0,162
2022-02-02,"4G_KENEMA_MFS/Cell:eNodeB Function Name=4G_KENEMA_MFS, Local Cell ID=1, Cell Name=4G_KENEMA_MFS-1, eNodeB ID=5076, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,28613.133,228905062128.0,0,163
2022-02-02,"4G_KENEMA_MFS/Cell:eNodeB Function Name=4G_KENEMA_MFS, Local Cell ID=2, Cell Name=4G_KENEMA_MFS-2, eNodeB ID=5076, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,14536.399,116291192728.0,0,164
2022-02-02,"4G_KENEMA_MFS/Cell:eNodeB Function Name=4G_KENEMA_MFS, Local Cell ID=3, Cell Name=4G_KENEMA_MFS-3, eNodeB ID=5076, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,22917.594,183340748912.0,0,165
2022-02-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=1, Cell Name=4G_KENEMATOWN-1, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,112918.745,903349963256.0,0,166
2022-02-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=2, Cell Name=4G_KENEMATOWN-2, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,57690.72,461525760832.0,0,167
2022-02-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=3, Cell Name=4G_KENEMATOWN-3, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,49565.66,396525282776.0,0,168
2022-02-02,"4G_KENEMATOWN/Cell:eNodeB Function Name=4G_KENEMATOWN, Local Cell ID=7, Cell Name=4G_KENEMATOWN-7, eNodeB ID=5057, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,24173.573,193388584560.0,0,169
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=1, Cell Name=4G_KENNEDYSTREET-1, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,35173.442,281387538104.0,0,170
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=2, Cell Name=4G_KENNEDYSTREET-2, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,40207.29,321658320464.0,0,171
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=3, Cell Name=4G_KENNEDYSTREET-3, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,50282.152,402257213792.0,0,172
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=6, Cell Name=4G_KENNEDYSTREET-6, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67007.985,536063879000.0,0,173
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=7, Cell Name=4G_KENNEDYSTREET-7, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,51467.389,411739112848.0,0,174
2022-02-02,"4G_KENNEDYSTREET/Cell:eNodeB Function Name=4G_KENNEDYSTREET, Local Cell ID=8, Cell Name=4G_KENNEDYSTREET-8, eNodeB ID=5027, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,50773.142,406185138224.0,0,175
2022-02-02,"4G_KINGHARMAN/Cell:eNodeB Function Name=4G_KINGHARMAN, Local Cell ID=1, Cell Name=4G_KINGHARMAN-1, eNodeB ID=5054, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,57653.559,461228475912.0,0,176
2022-02-02,"4G_KINGHARMAN/Cell:eNodeB Function Name=4G_KINGHARMAN, Local Cell ID=2, Cell Name=4G_KINGHARMAN-2, eNodeB ID=5054, Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,37290.535,298324278448.0,0,177
