begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision,VS.RAB.AttEstab.AMR,VS.RAB.SuccEstabCS.AMR,VS.RAB.AbnormRel.AMR,VS.HSDPA.MeanChThroughput.TotalBytes,VS.RAB.NormRel.AMR
2022-02-10,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,324218682920.0,13852971.0,,,,,
2022-02-12,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,464902484552.0,20753441.0,,,,,
2022-02-17,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,87.5,395777697112.0,15091263.0,,,,,
2022-02-20,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,522850651376.0,20383003.0,,,,,
2022-03-03,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,362274890072.0,18922691.0,,,,,
2022-03-07,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,361490280432.0,19044074.0,,,,,
2022-03-11,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,252487692944.0,12116602.0,,,,,
2022-03-13,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,87.5,362524148288.0,17501579.0,,,,,
2022-03-15,4G_MURRAYTOWNBARRACKS/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808753.0,dynamic,100.0,332630818736.0,15165734.0,,,,,
2022-02-02,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,95.83333333333333,746211167672.0,41273634.0,,,,,
2022-02-04,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,856981213336.0,45155054.0,,,,,
2022-02-05,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,870860743824.0,46355284.0,,,,,
2022-02-08,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,786135191560.0,41443228.0,,,,,
2022-02-11,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,869283042552.0,47002475.0,,,,,
2022-02-13,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,1039391465216.0,49526618.0,,,,,
2022-02-19,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,771381803504.0,41537779.0,,,,,
2022-02-18,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,845618444888.0,44965731.0,,,,,
2022-03-01,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,739980536088.0,41640262.0,,,,,
2022-03-02,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,799268372632.0,43458434.0,,,,,
2022-03-06,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,91.66666666666667,842641805616.0,43238393.0,,,,,
2022-03-09,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,4.166666666666667,49454661736.0,2451347.0,,,,,
2022-03-10,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,95.83333333333333,903513977880.0,46791541.0,,,,,
2022-03-12,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,79.16666666666667,738965575544.0,38490747.0,,,,,
2022-03-14,4G_SEFADUCENTRAL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808754.0,dynamic,100.0,875754739520.0,47342658.0,,,,,
2022-02-03,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,282493586656.0,16072367.0,,,,,
2022-02-06,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,612185080736.0,30744383.0,,,,,
2022-02-10,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,344008531344.0,17227176.0,,,,,
2022-02-12,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,399942677608.0,22911672.0,,,,,
2022-02-17,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,87.5,198893373728.0,13446933.0,,,,,
2022-02-20,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,401147820384.0,22865420.0,,,,,
2022-03-03,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,254267372136.0,22258786.0,,,,,
2022-03-07,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,295606387056.0,18596658.0,,,,,
2022-03-11,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,306437752528.0,20331269.0,,,,,
2022-03-13,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,87.5,279962119840.0,15432029.0,,,,,
2022-03-14,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,87.5,213248417864.0,14424388.0,,,,,
2022-03-15,4G_WILKINSONROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808755.0,dynamic,100.0,352056890560.0,23303818.0,,,,,
2022-02-02,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,95.83333333333333,625012929328.0,34813451.0,,,,,
2022-02-04,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,669393903984.0,35473975.0,,,,,
2022-02-05,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,566402230104.0,29668696.0,,,,,
2022-02-08,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,664809922968.0,35433642.0,,,,,
2022-02-11,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,665318233440.0,36669962.0,,,,,
2022-02-13,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,725124513216.0,38679892.0,,,,,
2022-02-19,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,661848792952.0,34369281.0,,,,,
2022-02-18,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,746534012896.0,37484177.0,,,,,
2022-03-01,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,638486224288.0,33642210.0,,,,,
2022-03-02,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,668290219000.0,35745290.0,,,,,
2022-03-06,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,91.66666666666667,764123063552.0,40999144.0,,,,,
2022-03-09,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,4.166666666666667,51450748488.0,2655862.0,,,,,
2022-03-10,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,95.83333333333333,668280759160.0,36509287.0,,,,,
2022-03-12,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,79.16666666666667,635255617888.0,34451519.0,,,,,
2022-03-14,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808756.0,dynamic,100.0,625853058824.0,31845507.0,,,,,
2022-02-03,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,716270433136.0,38002143.0,,,,,
2022-02-06,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,748240953600.0,43393249.0,,,,,
2022-02-10,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,579834505144.0,37054499.0,,,,,
2022-02-12,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,570107711352.0,34195327.0,,,,,
2022-02-17,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,87.5,531062787568.0,33655020.0,,,,,
2022-02-20,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,680128368640.0,43107575.0,,,,,
2022-03-03,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,600997126960.0,40296797.0,,,,,
2022-03-07,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,479141078168.0,31184006.0,,,,,
2022-03-11,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,492383194064.0,32544356.0,,,,,
2022-03-13,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,87.5,600365746496.0,35176324.0,,,,,
2022-03-14,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,91.66666666666667,326538312256.0,20313589.0,,,,,
2022-03-15,4G_HILLSTATION/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808757.0,dynamic,100.0,630507244448.0,38940203.0,,,,,
2022-02-03,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,423100253208.0,30507076.0,,,,,
2022-02-06,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,440303012504.0,31674062.0,,,,,
2022-02-10,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,440630734744.0,32609115.0,,,,,
2022-02-12,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,362997952928.0,26709541.0,,,,,
2022-02-17,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,87.5,412667188984.0,26937746.0,,,,,
2022-02-20,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,607394807344.0,36983038.0,,,,,
2022-03-03,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,402079801816.0,31682076.0,,,,,
2022-03-07,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,321237421784.0,26637377.0,,,,,
2022-03-11,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,462412198152.0,34664357.0,,,,,
2022-03-13,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,87.5,333351129544.0,27143065.0,,,,,
2022-03-15,4G_SWISSHOTEL/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808758.0,dynamic,100.0,362451554672.0,29063329.0,,,,,
2022-02-02,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,95.83333333333333,881126471064.0,30131432.0,,,,,
2022-02-04,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,722581490440.0,28783585.0,,,,,
2022-02-05,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,818892026472.0,28677079.0,,,,,
2022-02-08,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,729657487632.0,26804842.0,,,,,
2022-02-11,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,916321245208.0,31726444.0,,,,,
2022-02-13,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,877922330608.0,31374666.0,,,,,
2022-02-19,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,881743775904.0,31473761.0,,,,,
2022-02-18,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,929893243736.0,31244519.0,,,,,
2022-03-01,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,972524331392.0,36622913.0,,,,,
2022-03-02,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,1091597999520.0,41128062.0,,,,,
2022-03-06,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,91.66666666666667,795999281224.0,34592822.0,,,,,
2022-03-09,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,4.166666666666667,52239077832.0,1965793.0,,,,,
2022-03-10,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,95.83333333333333,813116211152.0,34426009.0,,,,,
2022-03-12,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,79.16666666666667,1059462040736.0,39874684.0,,,,,
2022-03-14,4G_MMCE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808759.0,dynamic,100.0,856125487920.0,34643397.0,,,,,
2022-02-03,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,284428820352.0,11873174.0,,,,,
2022-02-06,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,225606675000.0,9451455.0,,,,,
2022-02-10,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,98461947816.0,4984239.0,,,,,
2022-02-12,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,178963231808.0,7322855.0,,,,,
2022-02-17,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,87.5,157358517648.0,7485857.0,,,,,
2022-02-20,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,108212223008.0,5353278.0,,,,,
2022-03-02,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,95.83333333333333,144696562528.0,7491907.0,,,,,
2022-03-03,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,141265234296.0,6985901.0,,,,,
2022-03-07,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,342853323776.0,14847509.0,,,,,
2022-03-11,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,219012621936.0,9863237.0,,,,,
2022-03-13,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,87.5,181983915112.0,7930750.0,,,,,
2022-03-15,4G_PENDUMA_DOVEFACTORY/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808760.0,dynamic,100.0,191789884536.0,9776394.0,,,,,
2022-02-02,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,95.83333333333333,482522001776.0,23149631.0,,,,,
2022-02-04,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,590532841104.0,27948387.0,,,,,
2022-02-05,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,459515610096.0,21149432.0,,,,,
2022-02-08,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,488891892216.0,24452146.0,,,,,
2022-02-11,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,568268848016.0,28889915.0,,,,,
2022-02-13,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,259643818256.0,12735804.0,,,,,
2022-03-09,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,4.166666666666667,23881049392.0,848430.0,,,,,
2022-02-19,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,585229072760.0,26242953.0,,,,,
2022-02-18,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,529141183512.0,24448947.0,,,,,
2022-03-01,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,583077286272.0,30430470.0,,,,,
2022-03-02,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,603884515888.0,31575437.0,,,,,
2022-03-06,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,91.66666666666667,275117816056.0,14378466.0,,,,,
2022-03-10,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,95.83333333333333,514837583824.0,27903731.0,,,,,
2022-03-12,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,79.16666666666667,458794665176.0,22617037.0,,,,,
2022-03-14,4G_GODRECHSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808761.0,dynamic,100.0,479924737544.0,25432195.0,,,,,
2022-02-03,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,167555434144.0,10178784.0,,,,,
2022-02-06,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,199897245184.0,10174782.0,,,,,
2022-02-10,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,118408069608.0,7022234.0,,,,,
2022-02-12,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,183295234640.0,9970061.0,,,,,
2022-02-17,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,87.5,196422158704.0,11168513.0,,,,,
2022-02-20,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,283334067400.0,13095485.0,,,,,
2022-03-03,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,175707051424.0,8692078.0,,,,,
2022-03-07,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,146332010144.0,8098849.0,,,,,
2022-03-11,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,175668960424.0,9410488.0,,,,,
2022-03-13,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,87.5,177938183552.0,8697296.0,,,,,
2022-03-15,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808762.0,dynamic,100.0,162493569624.0,9284611.0,,,,,
2022-02-03,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,408606303336.0,17552467.0,,,,,
2022-02-06,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,435760338576.0,18203143.0,,,,,
2022-02-10,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,454604090088.0,19344011.0,,,,,
2022-02-12,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,424010877008.0,18601430.0,,,,,
2022-02-17,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,87.5,323101355392.0,14860194.0,,,,,
2022-02-20,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,474696463248.0,19767153.0,,,,,
2022-03-03,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,390839115032.0,16354107.0,,,,,
2022-03-07,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,459464624616.0,19789622.0,,,,,
2022-03-11,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,370722605136.0,15294336.0,,,,,
2022-03-13,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,87.5,461617242736.0,18410489.0,,,,,
2022-03-15,4G_KISSYSHELL_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808763.0,dynamic,100.0,492493500688.0,25571430.0,,,,,
2022-02-03,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,380084975616.0,18488822.0,,,,,
2022-02-06,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,367783939184.0,17468101.0,,,,,
2022-02-10,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,393849526832.0,19439547.0,,,,,
2022-02-12,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,313875072568.0,15538183.0,,,,,
2022-02-17,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,87.5,330132499064.0,16209800.0,,,,,
2022-02-20,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,371521739328.0,17625613.0,,,,,
2022-03-03,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,417387078800.0,20113587.0,,,,,
2022-03-07,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,449855399128.0,22366184.0,,,,,
2022-03-11,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,341098585064.0,15527980.0,,,,,
2022-03-13,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,87.5,407972877528.0,17488882.0,,,,,
2022-03-15,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808764.0,dynamic,100.0,418453459696.0,17669607.0,,,,,
2022-02-03,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,982743887304.0,52989375.0,,,,,
2022-02-06,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,694922986208.0,38842226.0,,,,,
2022-02-10,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,958907873112.0,52569103.0,,,,,
2022-02-12,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,768137387544.0,40282321.0,,,,,
2022-02-17,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,87.5,818642053672.0,43651023.0,,,,,
2022-02-20,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,679024430696.0,37618882.0,,,,,
2022-03-03,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,718310188152.0,40397513.0,,,,,
2022-03-07,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,790931668696.0,45371245.0,,,,,
2022-03-11,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,705384143224.0,40850421.0,,,,,
2022-03-13,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,87.5,614980247848.0,32427600.0,,,,,
2022-03-15,4G_KISSYROAD/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808765.0,dynamic,100.0,801072482200.0,43361733.0,,,,,
2022-02-02,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,95.83333333333333,318991891832.0,15800787.0,,,,,
2022-02-04,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,346849679168.0,17726111.0,,,,,
2022-02-05,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,361009767456.0,17408590.0,,,,,
2022-02-08,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,394560271872.0,18238935.0,,,,,
2022-02-11,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,377311913624.0,18398196.0,,,,,
2022-02-13,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,325813189272.0,15727680.0,,,,,
2022-02-19,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,488374911952.0,23330572.0,,,,,
2022-02-18,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,482325050784.0,21543884.0,,,,,
2022-03-01,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,517666823608.0,25381562.0,,,,,
2022-03-02,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,569970673520.0,27536843.0,,,,,
2022-03-06,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,91.66666666666667,705828870400.0,32241476.0,,,,,
2022-03-09,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,4.166666666666667,44822904368.0,1746927.0,,,,,
