begintime,ne_name,sk_object,ne_type,vendor,integrity,L.E-RAB.NormRel,ERAB_REL_ENB,NOKIA LTE_DL Traffic(GB),HU LTE_DL Traffic(GB),NOKIA/HU DL Traffic_LTE,HU LTE_RRC SR%,HU LTE_ERAB Setup SR%,NOKIA LTE_ERAB Setup SR%,NOKIA/HU ERAB Setup SR%_LTE,HU LTE_ERAB Drop%,NOKIA LTE_ERAB Drop%,ERAB Setup Numerator,id
2022-02-03,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=2,Cell Name=4G_SUSSEX_II-2,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",808973.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,6723.0,,0.0,4.2519,4.2519,99.9677,99.9406,,99.9406,0.0,,6730.0,767
2022-02-03,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=3,Cell Name=4G_SUSSEX_II-3,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",809089.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,41411.0,,0.0,25.9479,25.9479,99.9202,99.8921,,99.8921,0.0072,,41664.0,768
2022-02-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=1,Cell Name=4G_SWISSHOTEL-1,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809080.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,27290.0,,0.0,16.6008,16.6008,99.9791,99.9031,,99.9031,0.0915,,23713.0,769
2022-02-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=2,Cell Name=4G_SWISSHOTEL-2,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809106.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,54329.0,,0.0,29.0222,29.0222,99.9734,99.7797,,99.7797,0.0129,,48471.0,770
2022-02-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=3,Cell Name=4G_SWISSHOTEL-3,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808758.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,76755.0,,0.0,49.2554,49.2554,99.9317,99.8973,,99.8973,0.0261,,65202.0,771
2022-02-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=6,Cell Name=4G_SWISSHOTEL-6,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809017.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,61070.0,,0.0,40.7651,40.7651,99.9883,99.925,,99.925,0.0049,,65278.0,772
2022-02-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=7,Cell Name=4G_SWISSHOTEL-7,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",809086.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,30694.0,,0.0,18.3761,18.3761,99.9829,99.9499,,99.9499,0.0033,,33884.0,773
2022-02-03,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",808689.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,159909.0,,0.0,69.2226,69.2226,99.985,99.9581,,99.9581,0.005,,167097.0,774
2022-02-03,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=1,Cell Name=4G_SWISS_RELIEF-1,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",808892.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,89356.0,,0.0,84.0626,84.0626,99.972,99.7946,,99.7946,0.0145,,73859.0,775
2022-02-03,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=2,Cell Name=4G_SWISS_RELIEF-2,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",808931.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,45901.0,,0.0,46.3361,46.3361,99.9497,99.8037,,99.8037,0.0348,,38643.0,776
2022-02-03,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=6,Cell Name=4G_SWISS_RELIEF-6,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",809132.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,78711.0,,0.0,37.2638,37.2638,99.9863,99.811,,99.811,0.0064,,82371.0,777
2022-02-03,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=7,Cell Name=4G_SWISS_RELIEF-7,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",809085.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,282607.0,,0.0,188.0247,188.0247,99.9747,99.7738,,99.7738,0.018,,298648.0,778
2022-02-03,"4G_TIHUN/Cell:eNodeB Function Name=4G_TIHUN,Local Cell ID=1,Cell Name=4G_TIHUN-1,eNodeB ID=5101,Cell FDD TDD indication=CELL_FDD",808790.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,457.0,,0.0,0.0272,0.0272,99.4204,99.7835,,99.7835,0.0,,461.0,779
2022-02-03,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=1,Cell Name=4G_TORKPOITOWN-1,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809026.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,35666.0,,0.0,42.9604,42.9604,99.9616,99.7822,,99.7822,0.0196,,36192.0,780
2022-02-03,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=2,Cell Name=4G_TORKPOITOWN-2,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809124.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,68146.0,,0.0,50.7716,50.7716,99.967,99.7932,,99.7932,0.0205,,67066.0,781
2022-02-03,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=3,Cell Name=4G_TORKPOITOWN-3,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",809037.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,24431.0,,0.0,16.46,16.46,99.9537,99.8772,,99.8772,0.0368,,24404.0,782
2022-02-03,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=0,Cell Name=4G_WILBERFORCEMSC-1,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",808850.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,155067.0,,0.0,87.3291,87.3291,99.9467,99.5254,,99.5254,0.1179,,141768.0,783
2022-02-03,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=1,Cell Name=4G_WILBERFORCEMSC-2,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",809168.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,171543.0,,0.0,110.9547,110.9547,99.9458,99.3263,,99.3263,0.067,,157455.0,784
2022-02-03,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=2,Cell Name=4G_WILBERFORCEMSC-3,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",809065.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,139166.0,,0.0,94.308,94.308,99.9469,99.923,,99.923,0.0833,,125856.0,785
2022-02-03,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=6,Cell Name=4G_WILBERFORCEMSC-6,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",809025.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,176313.0,,0.0,74.5067,74.5067,99.9818,99.9116,,99.9116,0.013,,198833.0,786
2022-02-03,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=7,Cell Name=4G_WILBERFORCEMSC-7,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",817371.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,168186.0,,0.0,130.9323,130.9323,99.9753,99.7263,,99.7263,0.0166,,181085.0,787
2022-02-03,"4G_WILBERFORCEMSC/Cell:eNodeB Function Name=4G_WILBERFORCEMSC,Local Cell ID=8,Cell Name=4G_WILBERFORCEMSC-8,eNodeB ID=5003,Cell FDD TDD indication=CELL_FDD",808858.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,84426.0,,0.0,47.1086,47.1086,99.9841,99.936,,99.936,0.0178,,93662.0,788
2022-02-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=1,Cell Name=4G_WILKINSONROAD-1,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",808886.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,22964.0,,0.0,32.7453,32.7453,99.9927,99.885,,99.885,0.0174,,20854.0,789
2022-02-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=2,Cell Name=4G_WILKINSONROAD-2,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",808755.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,33374.0,,0.0,32.8866,32.8866,99.9142,98.832,,98.832,0.027,,28601.0,790
2022-02-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=3,Cell Name=4G_WILKINSONROAD-3,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",808741.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,106454.0,,0.0,40.5038,40.5038,99.9712,99.9218,,99.9218,0.0178,,94615.0,791
2022-02-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=6,Cell Name=4G_WILKINSONROAD-6,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",809105.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,87267.0,,0.0,65.148,65.148,99.997,99.9761,,99.9761,0.0046,,91966.0,792
2022-02-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=7,Cell Name=4G_WILKINSONROAD-7,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",809013.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,97025.0,,0.0,94.6995,94.6995,99.9863,99.9337,,99.9337,0.0021,,107002.0,793
2022-02-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD,Local Cell ID=8,Cell Name=4G_WILKINSONROAD-8,eNodeB ID=5005,Cell FDD TDD indication=CELL_FDD",808913.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,129155.0,,0.0,74.7501,74.7501,99.9869,99.9351,,99.9351,0.0116,,138626.0,794
2022-02-03,"4G_YORK/Cell:eNodeB Function Name=4G_YORK,Local Cell ID=1,Cell Name=4G_YORK-1,eNodeB ID=5066,Cell FDD TDD indication=CELL_FDD",808868.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,84146.0,,0.0,65.9971,65.9971,99.9342,99.8957,,99.8957,0.0131,,84303.0,795
2022-02-03,"4G_YOUYIBUILDING/Cell:eNodeB Function Name=4G_YOUYIBUILDING,Local Cell ID=1,Cell Name=4G_YOUYIBUILDING-1,eNodeB ID=5018,Cell FDD TDD indication=CELL_FDD",809160.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,238403.0,,0.0,92.644,92.644,99.9529,99.6021,,99.6021,0.0331,,206760.0,796
2022-02-03,"4G_YOUYIBUILDING/Cell:eNodeB Function Name=4G_YOUYIBUILDING,Local Cell ID=2,Cell Name=4G_YOUYIBUILDING-2,eNodeB ID=5018,Cell FDD TDD indication=CELL_FDD",808817.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,114278.0,,0.0,48.5341,48.5341,99.9631,99.4179,,99.4179,0.0227,,94958.0,797
2022-02-03,"4G_YOUYIBUILDING/Cell:eNodeB Function Name=4G_YOUYIBUILDING,Local Cell ID=3,Cell Name=4G_YOUYIBUILDING-3,eNodeB ID=5018,Cell FDD TDD indication=CELL_FDD",808830.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,161664.0,,0.0,85.2892,85.2892,99.9646,99.5703,,99.5703,0.0223,,132542.0,798
2022-02-03,"4G_YOUYIBUILDING/Cell:eNodeB Function Name=4G_YOUYIBUILDING,Local Cell ID=6,Cell Name=4G_YOUYIBUILDING-6,eNodeB ID=5018,Cell FDD TDD indication=CELL_FDD",808862.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,179657.0,,0.0,57.0384,57.0384,99.9804,99.9069,,99.9069,0.0128,,194285.0,799
2022-02-03,"4G_YOUYIBUILDING/Cell:eNodeB Function Name=4G_YOUYIBUILDING,Local Cell ID=7,Cell Name=4G_YOUYIBUILDING-7,eNodeB ID=5018,Cell FDD TDD indication=CELL_FDD",809183.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,251121.0,,0.0,84.9654,84.9654,99.962,99.7637,,99.7637,0.0135,,268074.0,800
2022-02-03,"4G_YOUYIBUILDING/Cell:eNodeB Function Name=4G_YOUYIBUILDING,Local Cell ID=8,Cell Name=4G_YOUYIBUILDING-8,eNodeB ID=5018,Cell FDD TDD indication=CELL_FDD",808855.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,258471.0,,0.0,70.038,70.038,99.9243,99.8168,,99.8168,0.0151,,279462.0,801
2022-02-04,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=1,Cell Name=4G_ABERDEEN-1,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",808985.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,218004.0,,0.0,136.3334,136.3334,99.9685,99.888,,99.888,0.0193,,187366.0,802
2022-02-04,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=2,Cell Name=4G_ABERDEEN-2,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809021.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,165740.0,,0.0,142.8938,142.8938,99.9193,99.8204,,99.8204,0.0241,,140092.0,803
2022-02-04,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=6,Cell Name=4G_ABERDEEN-6,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",809006.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,284130.0,,0.0,130.128,130.128,99.9917,99.9442,,99.9442,0.0049,,307862.0,804
2022-02-04,"4G_ABERDEEN/Cell:eNodeB Function Name=4G_ABERDEEN,Local Cell ID=7,Cell Name=4G_ABERDEEN-7,eNodeB ID=5104,Cell FDD TDD indication=CELL_FDD",832641.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,308308.0,,0.0,162.2125,162.2125,99.9904,99.9194,,99.9194,0.0065,,329844.0,805
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA,Local Cell ID=1,Cell Name=4G_ADONKIA-1,eNodeB ID=5059,Cell FDD TDD indication=CELL_FDD",808705.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,51010.0,,0.0,69.4204,69.4204,99.98,99.8968,,99.8968,0.0098,,44510.0,806
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA,Local Cell ID=2,Cell Name=4G_ADONKIA-2,eNodeB ID=5059,Cell FDD TDD indication=CELL_FDD",808801.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,209841.0,,0.0,164.8658,164.8658,99.9864,99.9272,,99.9272,0.0229,,188179.0,807
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA,Local Cell ID=3,Cell Name=4G_ADONKIA-3,eNodeB ID=5059,Cell FDD TDD indication=CELL_FDD",808878.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,118978.0,,0.0,96.1211,96.1211,99.9861,99.7158,,99.7158,0.0143,,109135.0,808
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA,Local Cell ID=6,Cell Name=4G_ADONKIA-6,eNodeB ID=5059,Cell FDD TDD indication=CELL_FDD",808699.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,81613.0,,0.0,33.3776,33.3776,99.9785,99.8816,,99.8816,0.0233,,89456.0,809
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA,Local Cell ID=7,Cell Name=4G_ADONKIA-7,eNodeB ID=5059,Cell FDD TDD indication=CELL_FDD",817452.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,154138.0,,0.0,68.7517,68.7517,99.9587,99.9417,,99.9417,0.0169,,173056.0,810
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA,Local Cell ID=8,Cell Name=4G_ADONKIA-8,eNodeB ID=5059,Cell FDD TDD indication=CELL_FDD",808773.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,128230.0,,0.0,72.994,72.994,99.988,99.8345,,99.8345,0.0179,,139907.0,811
2022-02-04,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=1,Cell Name=4G_ALLENTOWN-1,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",808971.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,211911.0,,0.0,97.6614,97.6614,99.9416,97.0837,,97.0837,0.0816,,188020.0,812
2022-02-04,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=2,Cell Name=4G_ALLENTOWN-2,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",809059.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,288941.0,,0.0,126.9144,126.9144,99.9484,97.194,,97.194,0.0145,,254628.0,813
2022-02-04,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=3,Cell Name=4G_ALLENTOWN-3,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",808673.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,285595.0,,0.0,106.3619,106.3619,99.9017,97.1474,,97.1474,0.0375,,259469.0,814
2022-02-04,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=6,Cell Name=4G_ALLENTOWN-6,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",808740.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,125905.0,,0.0,47.2508,47.2508,99.9197,96.6868,,96.6868,0.0318,,151195.0,815
2022-02-04,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=7,Cell Name=4G_ALLENTOWN-7,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",808926.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,179887.0,,0.0,54.6815,54.6815,99.9644,97.2448,,97.2448,0.01,,194086.0,816
2022-02-04,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN,Local Cell ID=8,Cell Name=4G_ALLENTOWN-8,eNodeB ID=5021,Cell FDD TDD indication=CELL_FDD",817370.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,289247.0,,0.0,108.884,108.884,99.9221,97.1389,,97.1389,0.0166,,319957.0,817
2022-02-04,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II,Local Cell ID=1,Cell Name=4G_ALLENTOWN_II-1,eNodeB ID=5034,Cell FDD TDD indication=CELL_FDD",808988.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,30879.0,,0.0,14.4884,14.4884,99.8423,99.7538,,99.7538,0.1391,,26340.0,818
2022-02-04,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II,Local Cell ID=2,Cell Name=4G_ALLENTOWN_II-2,eNodeB ID=5034,Cell FDD TDD indication=CELL_FDD",808821.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,194253.0,,0.0,86.9264,86.9264,99.9615,99.7585,,99.7585,0.0705,,169347.0,819
2022-02-04,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II,Local Cell ID=3,Cell Name=4G_ALLENTOWN_II-3,eNodeB ID=5034,Cell FDD TDD indication=CELL_FDD",809081.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,137736.0,,0.0,80.7665,80.7665,99.9571,99.4734,,99.4734,0.0486,,119204.0,820
2022-02-04,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II,Local Cell ID=6,Cell Name=4G_ALLENTOWN_II-6,eNodeB ID=5034,Cell FDD TDD indication=CELL_FDD",809173.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,27523.0,,0.0,13.1881,13.1881,99.9836,99.7692,,99.7692,0.2609,,35877.0,821
2022-02-04,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II,Local Cell ID=7,Cell Name=4G_ALLENTOWN_II-7,eNodeB ID=5034,Cell FDD TDD indication=CELL_FDD",808848.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,141316.0,,0.0,63.0442,63.0442,99.9816,99.8807,,99.8807,0.0057,,169053.0,822
2022-02-04,"4G_ALLENTOWN_II/Cell:eNodeB Function Name=4G_ALLENTOWN_II,Local Cell ID=8,Cell Name=4G_ALLENTOWN_II-8,eNodeB ID=5034,Cell FDD TDD indication=CELL_FDD",809107.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,126938.0,,0.0,58.7412,58.7412,99.9861,99.8359,,99.8359,0.0095,,139963.0,823
2022-02-04,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=1,Cell Name=4G_BAOMAHUN-1,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",808991.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,18380.0,,0.0,12.7525,12.7525,100.0,99.9295,,99.9295,0.2117,,18420.0,824
2022-02-04,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=2,Cell Name=4G_BAOMAHUN-2,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",809120.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,230.0,,0.0,0.112,0.112,99.8736,100.0,,100.0,0.0,,230.0,825
2022-02-04,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=3,Cell Name=4G_BAOMAHUN-3,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",809159.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,1859.0,,0.0,0.375,0.375,99.8995,99.8392,,99.8392,0.2682,,1863.0,826
2022-02-04,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=1,Cell Name=4G_BARGBORHILL_II-1,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",808983.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,72553.0,,0.0,66.7288,66.7288,99.834,99.8055,,99.8055,0.2475,,72868.0,827
2022-02-04,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=2,Cell Name=4G_BARGBORHILL_II-2,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",809150.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,58250.0,,0.0,41.1283,41.1283,99.9262,99.7997,,99.7997,0.1868,,58290.0,828
2022-02-04,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=3,Cell Name=4G_BARGBORHILL_II-3,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",817427.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,149394.0,,0.0,117.2665,117.2665,99.9646,99.7533,,99.7533,0.2011,,145585.0,829
2022-02-04,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI,Local Cell ID=1,Cell Name=4G_BARMOI-1,eNodeB ID=5129,Cell FDD TDD indication=CELL_FDD",17121902.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,4118.0,,0.0,0.4468,0.4468,99.7389,99.6131,,99.6131,0.0728,,4119.0,830
2022-02-04,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI,Local Cell ID=2,Cell Name=4G_BARMOI-2,eNodeB ID=5129,Cell FDD TDD indication=CELL_FDD",17121642.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,15525.0,,0.0,8.7698,8.7698,99.8159,99.6337,,99.6337,0.0837,,16322.0,831
2022-02-04,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI,Local Cell ID=3,Cell Name=4G_BARMOI-3,eNodeB ID=5129,Cell FDD TDD indication=CELL_FDD",17121768.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,11712.0,,0.0,9.9077,9.9077,99.8676,99.789,,99.789,0.1364,,11821.0,832
2022-02-04,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=1,Cell Name=4G_BINTUMANI-1,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",808843.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,58093.0,,0.0,39.5127,39.5127,99.9743,99.9126,,99.9126,0.0379,,49146.0,833
2022-02-04,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",808733.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,38705.0,,0.0,22.3524,22.3524,99.8944,99.6625,,99.6625,0.0181,,33365.0,834
2022-02-04,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=3,Cell Name=4G_BINTUMANI-3,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",808925.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,43306.0,,0.0,30.7646,30.7646,99.9671,99.9652,,99.9652,0.0162,,40268.0,835
2022-02-04,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=6,Cell Name=4G_BINTUMANI-6,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",809141.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,116871.0,,0.0,64.0557,64.0557,99.9913,99.9724,,99.9724,0.0017,,126851.0,836
2022-02-04,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=7,Cell Name=4G_BINTUMANI-7,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",808695.0,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,298781.0,,0.0,157.6695,157.6695,99.9842,99.8998,,99.8998,0.0137,,317041.0,837
