begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Cell.Unavail.Dur.Sys,L.E-RAB.SuccEst,L.E-RAB.AttEst,L.E-RAB.AbnormRel,L.E-RAB.NormRel,L.Thrp.bits.UL,L.Cell.Avail.Dur,L.Thrp.Time.Cell.DL.HighPrecision,L.Thrp.Time.Cell.UL.HighPrecision
2022-02-05,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,853780473552.0,0.0,190669.0,190976.0,39.0,200979.0,120442970112.0,86400.0,44783653.0,39476641.0
2022-02-06,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,879730859728.0,65.0,195709.0,196151.0,74.0,204712.0,148216539472.0,81570.0,46645910.0,40937966.0
2022-02-08,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,812787434336.0,0.0,176121.0,176416.0,16.0,186149.0,101903505240.0,86400.0,42257480.0,35930842.0
2022-02-10,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,951674081304.0,55.0,173271.0,173448.0,14.0,181669.0,103426204568.0,85990.0,46193491.0,36807963.0
2022-02-11,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,785811016688.0,55.0,176783.0,176945.0,10.0,184663.0,93306201440.0,86055.0,39320945.0,31871368.0
2022-02-12,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,959128973968.0,65.0,191133.0,191402.0,34.0,202838.0,127031807744.0,86075.0,46994637.0,38171021.0
2022-02-13,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,978752982144.0,60.0,216674.0,216926.0,39.0,227732.0,128212095408.0,86050.0,48757267.0,40011618.0
2022-02-17,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,694028144232.0,100.0,158876.0,159084.0,29.0,168871.0,85617285992.0,74730.0,34752989.0,25275460.0
2022-02-18,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,855698021632.0,60.0,191148.0,191380.0,28.0,201414.0,115803652808.0,85950.0,45237898.0,34271458.0
2022-02-19,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,859121129416.0,105.0,182470.0,182754.0,43.0,193417.0,103996742160.0,85720.0,44160294.0,31104839.0
2022-02-20,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,958118338680.0,55.0,199360.0,199591.0,31.0,211950.0,124327570408.0,86195.0,51055160.0,36704480.0
2022-03-01,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,821934957152.0,0.0,242161.0,242397.0,19.0,259031.0,114375238176.0,86400.0,44178678.0,30745812.0
2022-03-02,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,773309283240.0,0.0,238330.0,238783.0,30.0,255719.0,101359001608.0,86400.0,41700752.0,29699238.0
2022-03-03,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,814220245616.0,0.0,256060.0,256461.0,25.0,272967.0,108188821480.0,86400.0,44181886.0,31022597.0
2022-03-06,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,800639245480.0,530.0,242288.0,242612.0,137.0,258773.0,108201309168.0,78670.0,42539504.0,30585648.0
2022-03-07,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,685766892392.0,1450.0,235716.0,235981.0,113.0,250419.0,105182700384.0,84950.0,37905359.0,28896369.0
2022-03-09,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,52692158712.0,0.0,13743.0,13751.0,1.0,14413.0,12382579672.0,3600.0,2586336.0,2147489.0
2022-03-10,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,799810171296.0,685.0,252668.0,252956.0,53.0,268220.0,95607088912.0,82115.0,44295178.0,30611333.0
2022-03-11,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,740176923864.0,0.0,252997.0,253944.0,34.0,267057.0,95659150456.0,86400.0,40227147.0,29028136.0
2022-03-12,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,641867298000.0,7860.0,192793.0,193018.0,25.0,204559.0,88990053856.0,59530.0,33832626.0,23175250.0
2022-03-13,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,690020917008.0,9415.0,191927.0,192160.0,35.0,204268.0,104187536104.0,63905.0,36529555.0,25836183.0
2022-03-14,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,591390506896.0,0.0,182705.0,182925.0,25.0,194387.0,78704076512.0,86400.0,31436203.0,21397072.0
2022-03-15,Huawei,808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,561061387848.0,0.0,175017.0,175209.0,33.0,187860.0,79650425864.0,86400.0,31935871.0,22467164.0
2022-02-02,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,737477201224.0,0.0,112597.0,112870.0,48.0,140500.0,120662536232.0,82800.0,49166500.0,22199383.0
2022-02-03,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,752025088464.0,5.0,125015.0,125192.0,63.0,151895.0,103601855904.0,86395.0,51716024.0,23311095.0
2022-02-04,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,840140527056.0,0.0,121179.0,121350.0,95.0,147552.0,168012950888.0,86400.0,58305915.0,27492381.0
2022-02-05,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,781603216376.0,0.0,119835.0,120018.0,114.0,145162.0,120346973368.0,86400.0,55129217.0,23993725.0
2022-02-06,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,899643309328.0,0.0,131167.0,131341.0,102.0,159454.0,124615230736.0,86400.0,60418128.0,26016787.0
2022-02-08,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,716883742344.0,0.0,123620.0,123821.0,54.0,148470.0,138442534208.0,86400.0,51457746.0,24447398.0
2022-02-10,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,820023600584.0,0.0,121781.0,122006.0,84.0,148366.0,144588171184.0,86400.0,55254654.0,25177813.0
2022-02-11,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,856804336728.0,0.0,119298.0,119482.0,75.0,144842.0,129737570760.0,86400.0,55925300.0,24209905.0
2022-02-12,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,853629811680.0,0.0,131189.0,131374.0,42.0,157323.0,135811264416.0,86400.0,54352998.0,24199482.0
2022-02-13,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,828538494704.0,0.0,119460.0,119735.0,63.0,144447.0,124441915584.0,86400.0,56790558.0,25704870.0
2022-02-17,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,735154245624.0,0.0,109803.0,111397.0,62.0,133356.0,122650166272.0,75600.0,51254966.0,22756402.0
2022-02-18,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,1044451889680.0,0.0,134982.0,135502.0,78.0,163915.0,158872269480.0,86400.0,68544031.0,27947685.0
2022-02-19,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,825620768016.0,0.0,135163.0,135409.0,100.0,161753.0,134949081888.0,86400.0,58738139.0,27926309.0
2022-02-20,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,753216191480.0,0.0,127083.0,127319.0,97.0,152342.0,131807866064.0,86400.0,55439906.0,26355666.0
2022-03-01,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,741772458520.0,0.0,123554.0,123744.0,62.0,148865.0,121666508496.0,86400.0,56845578.0,23692955.0
2022-03-02,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,726880707784.0,0.0,119173.0,119375.0,45.0,144082.0,136994750176.0,86400.0,56232579.0,23838838.0
2022-03-03,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,695112378760.0,0.0,121236.0,121398.0,81.0,146554.0,124903097632.0,86400.0,54294770.0,22539570.0
2022-03-06,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,705378793096.0,0.0,119698.0,119872.0,74.0,145992.0,99671043280.0,79200.0,55641321.0,21080163.0
2022-03-07,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,680021807264.0,0.0,124288.0,124461.0,52.0,152646.0,127357316776.0,86400.0,51056165.0,21057352.0
2022-03-09,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,32659198808.0,0.0,5798.0,5809.0,5.0,6871.0,9217938080.0,3600.0,3001074.0,1330184.0
2022-03-10,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,583193445488.0,0.0,114010.0,114171.0,53.0,139358.0,86781269200.0,82800.0,47377505.0,19077401.0
2022-03-11,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,817315779576.0,0.0,119989.0,120163.0,75.0,146567.0,116380234768.0,86400.0,62074903.0,23920695.0
2022-03-12,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,665044554112.0,0.0,107576.0,107772.0,82.0,133279.0,131054474472.0,68400.0,50097764.0,21252860.0
2022-03-13,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,669534995104.0,2865.0,102416.0,102550.0,104.0,123973.0,132303294920.0,72440.0,49617682.0,21793134.0
2022-03-14,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,729930541608.0,330.0,127675.0,127942.0,96.0,154628.0,133278127280.0,86070.0,54924070.0,24379690.0
2022-03-15,Huawei,808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,670023891752.0,0.0,121955.0,122215.0,73.0,148291.0,117987444432.0,86400.0,50830227.0,22684759.0
2022-02-02,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,139842947928.0,0.0,29173.0,29245.0,22.0,34016.0,21744897256.0,82800.0,9115647.0,10221769.0
2022-02-03,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,158643380920.0,5.0,34032.0,34148.0,10.0,39128.0,21434109712.0,86395.0,11155728.0,9955679.0
2022-02-04,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,192005812712.0,0.0,33365.0,33478.0,7.0,38705.0,26735317568.0,86400.0,12697390.0,9279880.0
2022-02-05,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,192638450048.0,0.0,36826.0,36887.0,29.0,42283.0,43383730928.0,86400.0,12256948.0,11138472.0
2022-02-06,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,194656882256.0,0.0,32766.0,32827.0,34.0,37725.0,28141385832.0,86400.0,13727341.0,9763766.0
2022-02-08,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,136074407288.0,0.0,32914.0,32962.0,22.0,37465.0,36555562272.0,86400.0,9850332.0,9925929.0
2022-02-10,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,180605013968.0,0.0,29858.0,29987.0,12.0,33982.0,31539907160.0,86400.0,11765635.0,9714095.0
2022-02-11,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,153227348072.0,0.0,35000.0,35067.0,22.0,39818.0,40925571768.0,86400.0,11132494.0,10161376.0
2022-02-12,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,192318570672.0,0.0,32125.0,32214.0,21.0,36512.0,28643529256.0,86400.0,16033537.0,11750923.0
2022-02-13,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,169397157520.0,0.0,32140.0,32244.0,29.0,37014.0,38608309056.0,86400.0,12921498.0,11534845.0
2022-02-17,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,136661994280.0,0.0,31612.0,31676.0,25.0,36212.0,22268407512.0,75600.0,10905578.0,10301483.0
2022-02-18,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,229791862760.0,0.0,35922.0,35990.0,15.0,40834.0,37736453824.0,86400.0,17769841.0,13592776.0
2022-02-19,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,323209433184.0,0.0,44323.0,44414.0,49.0,49829.0,46490652112.0,86400.0,22864419.0,19011277.0
2022-02-20,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,252926252976.0,0.0,32021.0,32077.0,26.0,36814.0,36600328664.0,86400.0,16126845.0,12625183.0
2022-03-01,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,213452485536.0,0.0,26669.0,26722.0,19.0,31019.0,20275614200.0,86400.0,16835408.0,8735284.0
2022-03-02,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,134470275168.0,0.0,30296.0,30344.0,19.0,35196.0,24316830000.0,86400.0,8898402.0,10191886.0
2022-03-03,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,143409045000.0,0.0,32302.0,32381.0,28.0,36120.0,25361364352.0,86400.0,11873161.0,10436998.0
2022-03-06,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,309256150784.0,0.0,35158.0,35240.0,33.0,39161.0,42980326088.0,79200.0,18549961.0,14044954.0
2022-03-07,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,181292932304.0,0.0,29903.0,29948.0,14.0,34651.0,58230579232.0,86400.0,12102238.0,12884834.0
2022-03-09,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,5655585776.0,0.0,1111.0,1115.0,0.0,1264.0,719340336.0,3600.0,427637.0,315848.0
2022-03-10,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,215393223304.0,0.0,35171.0,35223.0,30.0,39322.0,30216851464.0,82800.0,16428784.0,12411276.0
2022-03-11,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,225822278872.0,0.0,38627.0,38681.0,22.0,43491.0,56020548432.0,86400.0,17784867.0,13928057.0
2022-03-12,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,216213688168.0,0.0,29997.0,30031.0,16.0,34054.0,26827933360.0,68400.0,19171722.0,10931183.0
2022-03-13,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,241167768288.0,0.0,28433.0,28470.0,11.0,32322.0,31812793696.0,75600.0,22992554.0,12308532.0
2022-03-14,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,234696052456.0,0.0,37379.0,37440.0,25.0,42006.0,35959416840.0,86400.0,20820043.0,15008163.0
2022-03-15,Huawei,808733.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,207212614536.0,0.0,35235.0,35328.0,37.0,40282.0,31130593384.0,86400.0,17438293.0,12447236.0
2022-02-02,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,20277391552.0,0.0,5800.0,5806.0,0.0,4995.0,3220218016.0,82800.0,1188745.0,1210417.0
2022-02-03,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,23666305976.0,10.0,6546.0,6547.0,2.0,5860.0,3194520344.0,86390.0,1233001.0,1523050.0
2022-02-04,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,30823275472.0,0.0,8002.0,8013.0,0.0,7062.0,2798834584.0,86400.0,1856785.0,1622294.0
2022-02-05,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,32285767936.0,0.0,8536.0,8537.0,3.0,7675.0,4687930664.0,86400.0,1540252.0,1971279.0
2022-02-06,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,16731285064.0,0.0,6321.0,6324.0,0.0,5725.0,1980094768.0,86400.0,903939.0,1005990.0
2022-02-08,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,29659138368.0,1920.0,5996.0,6012.0,0.0,5335.0,3923836576.0,84365.0,1647889.0,2173554.0
2022-02-10,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,23951239544.0,3865.0,8258.0,8262.0,0.0,7262.0,2902553624.0,82415.0,1322597.0,1781323.0
2022-02-11,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,34046046200.0,0.0,8400.0,8403.0,0.0,7226.0,4313233760.0,86400.0,1561199.0,2329673.0
2022-02-12,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,26644277104.0,0.0,9750.0,9753.0,0.0,8739.0,3025828432.0,86400.0,1413097.0,1707799.0
2022-02-13,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,17900026600.0,0.0,8821.0,8825.0,0.0,7703.0,2343006712.0,86400.0,1120442.0,1185612.0
2022-02-17,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,15205844368.0,0.0,7786.0,7801.0,0.0,7153.0,1431605912.0,75600.0,794428.0,914066.0
2022-02-18,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,36739924416.0,0.0,8678.0,8678.0,1.0,7812.0,2497947848.0,86400.0,1675161.0,1283703.0
2022-02-19,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,21079423352.0,0.0,7906.0,7910.0,3.0,6966.0,1374643752.0,86400.0,1186467.0,993887.0
2022-02-20,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,43508398016.0,0.0,9288.0,9300.0,0.0,8488.0,3792758944.0,86400.0,2347931.0,1843499.0
2022-03-01,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,23627193504.0,0.0,6566.0,6570.0,1.0,5885.0,2643755976.0,86400.0,1680268.0,1399566.0
2022-03-02,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,32242119064.0,0.0,8289.0,8289.0,1.0,7383.0,2783982776.0,86400.0,2001785.0,1703272.0
2022-03-03,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,26911082168.0,0.0,7741.0,7746.0,2.0,6874.0,1894290184.0,86400.0,1642685.0,1418737.0
2022-03-06,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,91.66666666666667,60408180688.0,0.0,6492.0,6493.0,3.0,5701.0,19768216920.0,79200.0,3826736.0,3022322.0
2022-03-07,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,77484862280.0,0.0,10741.0,10751.0,3.0,9804.0,14689129320.0,86400.0,4625167.0,3356838.0
2022-03-09,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,4.166666666666667,1359832336.0,0.0,187.0,187.0,0.0,168.0,445458856.0,3600.0,60298.0,46785.0
2022-03-10,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,28112648704.0,0.0,8838.0,8844.0,1.0,8175.0,3817859904.0,82800.0,2463562.0,1991372.0
2022-03-11,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,24512159960.0,0.0,8870.0,8873.0,3.0,7835.0,1998399624.0,86400.0,1317183.0,934098.0
2022-03-12,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,79.16666666666667,20273480432.0,0.0,7964.0,7971.0,0.0,7322.0,3609390352.0,68400.0,1474485.0,972122.0
2022-03-13,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,87.5,35218404280.0,0.0,8355.0,8362.0,9.0,7699.0,3123445840.0,75600.0,2150436.0,1580859.0
2022-03-14,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,42847530896.0,0.0,10269.0,10279.0,1.0,9384.0,5327774432.0,86400.0,2518313.0,1866207.0
2022-03-15,Huawei,808734.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,47299108616.0,0.0,10217.0,10228.0,2.0,9384.0,14461461104.0,86400.0,3257246.0,2986645.0
2022-02-02,Huawei,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,95.83333333333333,449865488936.0,0.0,67305.0,67504.0,24.0,77095.0,63730404440.0,82800.0,29909925.0,19006142.0
2022-02-03,Huawei,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,376948083728.0,5.0,64248.0,64461.0,14.0,74201.0,59891043920.0,86395.0,23209483.0,17427193.0
2022-02-04,Huawei,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,453371451088.0,0.0,93830.0,94166.0,27.0,105687.0,101046378824.0,86400.0,27717014.0,21173562.0
2022-02-05,Huawei,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,229282206936.0,0.0,43222.0,43349.0,4.0,49186.0,25261132992.0,86400.0,13344955.0,10599335.0
2022-02-06,Huawei,808736.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,9354e0a7-323b-407d-b0a7-2e93bae1de23,100.0,217534269472.0,0.0,29940.0,30035.0,5.0,33583.0,46077974968.0,86400.0,12695058.0,11269054.0
