vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name
Nokia,LTE UE State,8013,MME initiated UE Context releases due to Partial S1 Reset,UE_CTX_REL_MME_PART_S1_RESET,M8013C81,This counter shows the number of released UE Contexts initiated by the MME with Partial S1 Reset,Integer number,Sum,1,1,284,"nokia_common_8013,nokia_macro_8013","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,TBF Observation for GPRS Trace,025,PFC CHANGE TIME 1,,025285,This counter is not in use.,None,,1,1,213,,"BSC-BCF-BTS-TRX,SEG,TRCREF"
Nokia,ET BSC,065,POSITIVE SLIPS,NEGATIVE_SLIPS,065031,The total number of positive slips.,Integer number,Sum,1,1,206,,"BSC,UNITTYPE-UID"
Nokia,Cat-M Mobility,8102,Intra-eNB inter-frequency Handover Execution Attempts for LTE-M,IA_ENB_IEF_HO_ATT_LTEM,M8102C5,"This counter provides the number of intra-eNB inter-frequency Handover Execution attempts.

This counter is used only for LTE-M.",Integer number,Sum,1,1,284,"nokia_common_8102,nokia_macro_8102","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE QoS,8026,Number of lost PDCP SDUs in DL for QCI 5,PDCP_SDU_LOSS_DL_QCI_5,M8026C5,"Number of DL PDCP SDUs of a data radio bearer with QCI = 5 that could not be successfully transmitted.
Only user-plane traffic (DTCH) is considered.",Integer number,Sum,1,1,284,"nokia_common_8026,nokia_macro_8026","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE QoS,8026,Number of bursts in UL,NUM_BURSTS_UL,M8026C284,This counter provides the total number of data bursts in UL.,Integer number,Sum,1,1,284,"nokia_common_8026,nokia_macro_8026","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,IPv4 RX PHB Statistics,51375,ifRxOctetsIPv4_EF2,ifRxOctetsIPv4_EF2,M51375C2,"The total number of octets in IPv4 packets received over the Network IP interface, including framing characters, using Expedited Forwarding 2 PHB class.",bytes,Sum,1,1,334,"nokia_common_51375,nokia_macro_51375",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Nokia,LTE Cell Load,8001,PDSCH transmission nacks using MCS8,PDSCH_TRANS_NACK_MCS8,M8001C111,The number of unacknowledged transmissions on PDSCH using MCS8,Integer number,Sum,1,1,283,"nokia_common_8001,nokia_macro_8001","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,TBF Observation for GPRS Trace,025,PFI 1,,025286,This counter is not in use.,None,,1,1,213,,"BSC-BCF-BTS-TRX,SEG,TRCREF"
Nokia,First Level Scheduler Statistics,51351,ifTxDropPackets_rate_AF4,ifTxDropPackets_rate_AF4,M51351C39,The number of outbound packets within the Assured Forwarding 4 PHB class that were dropped in the 1st level scheduler  due to rate limiting (i.e.buffer overflow).,Packets,Sum,1,1,342,"nokia_common_51351,nokia_macro_51351",PLMN-MRBTS-TNLSVC-TNL-IPNO-QOS-FSTSCH
Nokia,First Level Scheduler Statistics,51351,ifTxOctets_BE,ifTxOctets_BE,M51351C42,"The total number of octets transmitted over the 1st level scheduler, including framing characters, using Best Effort PHB class.",bytes,Sum,1,1,342,"nokia_common_51351,nokia_macro_51351",PLMN-MRBTS-TNLSVC-TNL-IPNO-QOS-FSTSCH
Nokia,First Level Scheduler Statistics,51351,ifTxDropPackets_delta_EF1,ifTxDropPackets_delta_EF1,M51351C5,The number of outbound packets within the Expedited Forwarding 1 PHB class that were dropped in the 1st level scheduler  due to Delta_t check.,Packets,Sum,1,1,342,"nokia_common_51351,nokia_macro_51351",PLMN-MRBTS-TNLSVC-TNL-IPNO-QOS-FSTSCH
Nokia,IPv4 Interface Statistics,51373,ifInPacketsIPv4,ifInPacketsIPv4,M51373C6,"Total number of received IPv4 packets.
This includes those that may be subsequently discarded due to L3/L4 errors. 
Fragments are counted as individual IPv4 packets.",packets,Sum,1,1,334,"nokia_common_51373,nokia_macro_51373",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Nokia,IPv6 Interface Statistics,51374,ifInDiscardedMCastOctetsIPv6,ifInDiscardedMCastOctetsIPv6,M51374C5,"The total number of bytes of IPv6 multicast packets (unfragmented) or fragments (before reassembly) that have been received on the IPv6 network interface but have been discarded due to one or more of the following reasons:
- The NE did not join the corresponding IPv6 multicast group on the interface on which this packet has been received.
- The destination MAC address does not match with the destination MAC address calculated from the IPv6 multicast address.

",bytes,Sum,1,1,334,"nokia_common_51374,nokia_macro_51374",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Nokia,IPv6 Interface Statistics,51374,ifInPacketsIPv6,ifInPacketsIPv6,M51374C6,"Total number of received IPv6 packets.
This includes those that may be subsequently discarded due to L3/L4 errors. 
Fragments are counted as individual IPv6 packets.",packets,Sum,1,1,334,"nokia_common_51374,nokia_macro_51374",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Nokia,IPv6 Interface Statistics,51374,ifOutOctetsIPv6,ifOutOctetsIPv6,M51374C9,Total number of bytes from IPv6 packets or fragments that were successfully transmitted over the IP interface.,bytes,Sum,1,1,334,"nokia_common_51374,nokia_macro_51374",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Nokia,IPv4 RX PHB Statistics,51375,ifRxPacketsIPv4_AF3,ifRxPacketsIPv4_AF3,M51375C11,The number of inbound IPv4 packets that were successfully received over the Network IP interface within the Assured Forwarding 3 PHB class.,Packets,Sum,1,1,334,"nokia_common_51375,nokia_macro_51375",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Huawei,Measurement of IMA Group Performance,67108997,VS.IMAGRP.Bwd.Cong.Dur,VS.IMAGRP.Bwd.Cong.Dur,67193220,Duration of Backward Congestions on an IMA Group,s,SUM,1,1,26,,"?/IMAGRP:SRN=?, SN=?, IMAGRPN=?"
Nokia,IPv4 RX PHB Statistics,51375,ifRxPacketsIPv4_EF3,ifRxPacketsIPv4_EF3,M51375C5,The number of inbound IPv4 packets that were successfully received over the Network IP interface within the Expedited Forwarding 3 PHB class.,Packets,Sum,1,1,334,"nokia_common_51375,nokia_macro_51375",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Nokia,IPv6 RX PHB Statistics,51376,ifRxOctetsIPv6_BE,ifRxOctetsIPv6_BE,M51376C14,"The total number of octets in IPv6 packets received over the Network IP interface, including framing characters, using Best Effort PHB class.",bytes,Sum,1,1,334,"nokia_common_51376,nokia_macro_51376",PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF
Nokia,LTE S1AP,8000,E-RAB Setup Completions for IMS emergency sessions,E_RAB_SETUP_SUCC_EMG,M8000C33,The number of E-RAB Setup Completions for IMS emergency sessions.,Integer number,Sum,1,1,282,"nokia_common_8000,nokia_macro_8000",PLMN-MRBTS-LNBTS
Nokia,LTE S1AP,8000,Number of attempted X2 IP address retrievals via S1,X2_IP_RETR_VIA_S1_ATT,M8000C38,This counter provides the number of attempts initiated by eNB  to retrieve the X2 IP address of a neighbor eNB via S1.,Integer number,Sum,1,1,282,"nokia_common_8000,nokia_macro_8000",PLMN-MRBTS-LNBTS
Nokia,LTE S1AP,8000,"Number of uplink UE associated LPPa transport messages with E-CID measurement initiation response with cause ""Requested Item not Supported"" per eNB",LPPA_MEAS_INIT_FAIL_NOT_SUPP,M8000C45,"This counter provides the number of uplink UE associated LPPa transport messages with E-CID measurement initiation response per eNB with cause ""Requested Item not Supported""
 (LPPA:E-CID MEASUREMENT INITIATION FAILURE). The following list shows the potential scenarios where this may happen:
- The feature is not activated.
- None of the requested E-CID measurements are supported.
- The periodic reporting is requested (but not yet supported).
- TDD: Request for AoA but dependent features are not activated.

Note: This counter is updated for legacy and LTE-M UEs only.",Integer number,Sum,1,1,282,"nokia_common_8000,nokia_macro_8000",PLMN-MRBTS-LNBTS
Nokia,LTE Cell Load,8001,PUSCH transmissions using MCS5,PUSCH_TRANS_USING_MCS5,M8001C21,The number of transmissions on PUSCH over the measurement period using MCS5,Integer number,Sum,1,1,283,"nokia_common_8001,nokia_macro_8001","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Cell Load,8001,PUSCH transmissions using MCS17,PUSCH_TRANS_USING_MCS17,M8001C33,The number of transmissions on PUSCH over the measurement period using MCS17,Integer number,Sum,1,1,283,"nokia_common_8001,nokia_macro_8001","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Cell Load,8001,Number of transmissions with bundle size 2 NACK on PDSCH using MCS1,TB_BUND2_NACK_PDSCH_MCS1,M8001C333,The number of negative acknowledged transmissions with bundle size 2 using MCS1 on PDSCH. Only TBs with bundle NACK should be counted.,Integer number,Sum,1,1,283,"nokia_common_8001,nokia_macro_8001","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Cell Load,8001,Number of transmissions with bundle size 2 NACK on PDSCH using MCS5,TB_BUND2_NACK_PDSCH_MCS5,M8001C337,The number of negative acknowledged transmissions with bundle size 2 using MCS5 on PDSCH. Only TBs with bundle NACK should be counted.,Integer number,Sum,1,1,283,"nokia_common_8001,nokia_macro_8001","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Cell Load,8001,Number of transmissions with bundle size 2 NACK on PDSCH using MCS11,TB_BUND2_NACK_PDSCH_MCS11,M8001C343,The number of negative acknowledged transmissions with bundle size 2 using MCS11 on PDSCH. Only TBs with bundle NACK should be counted.,Integer number,Sum,1,1,283,"nokia_common_8001,nokia_macro_8001","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Cell Load,8001,First transmission NACKs on PUSCH using MCS15,PUSCH_1ST_TRANS_NACK_MCS15,M8001C475,The number of not acknowledged 1st transmissions on PUSCH for used Modulation and Coding Scheme.,Integer number,Sum,1,1,283,"nokia_common_8001,nokia_macro_8001","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Power and Quality UL,8005,SINR for PUCCH Level 21,SINR_PUCCH_LEVEL_21,M8005C116,"The Signal to Interference and Noise Ratio (SINR) for PUCCH, measured in the eNB. Values in the range of 28dB < SINR <= 30dB are updated to this counter. Used for SINR for the PUCCH histogram.

Note regarding LTE2445: In case of combined supercells, the PUCCH SINR PM counter is based on the serving sub-cell of each UE.",Integer number,Sum,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Power and Quality UL,8005,SINR for PUCCH Level 22,SINR_PUCCH_LEVEL_22,M8005C117,"The Signal to Interference and Noise Ratio (SINR) for PUCCH, measured in the eNB. Values in the range of > 30dB are updated to this counter. Used for SINR for the PUCCH histogram.

Note regarding LTE2445: In case of combined supercells, the PUCCH SINR PM counter is based on the serving sub-cell of each UE.",Integer number,Sum,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Power and Quality UL,8005,RSSI for PUCCH Level 16,RSSI_PUCCH_LEVEL_16,M8005C21,"The Received Signal Strength Indicator (RSSI) distribution for PUCCH, measured in the eNB. The RssiPucchUe value in the range of  -92 dBm < RssiPucchUe <= -90 dBm  is updated to this counter.

This measurement does not include interference or noise.

Note regarding LTE2445: In case of combined supercells, the UE related PUCCH RSSI is measured in the serving sub-cell of each UE.",Integer number,Sum,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,First Level Scheduler Statistics,51351,ifTxDropPackets_rate_AF2,ifTxDropPackets_rate_AF2,M51351C27,The number of outbound packets within the Assured Forwarding 2 PHB class that were dropped in the 1st level scheduler  due to rate limiting (i.e.buffer overflow).,Packets,Sum,1,1,342,"nokia_common_51351,nokia_macro_51351",PLMN-MRBTS-TNLSVC-TNL-IPNO-QOS-FSTSCH
Nokia,LTE Power and Quality UL,8005,Cell-wide SINR on PUCCH level 11,SINR_CELL_PUCCH_LEVEL_11,M8005C269,"This measurement provides the number of TTIs, in which the cell-wide SINR values on PUCCH are in the range of 8 dB < x <= 10 dB.
The cell-wide SINR value is calculated as:
 Total RSSI per cell per TTI for PUCCH over the configured PUCCH-bandwidth divided by Total interference power per cell per TTI over the configured PUCCH-bandwidth.

Note regarding LTE2445: In case of combined supercells, the cell-wide SINR for PUCCH is calculated using the sum of the PUCCH RSSI measurement values reported by all sub-cells, divided by the average interference power across all sub-cells.",Integer number,Sum,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Power and Quality UL,8005,Average RSSI received on reception point B from TM9 capable UEs in region TxB,LIQUID_CELL_RSSI_RXB_TXB_AVG,M8005C351,This counter provides the average RSSI value (normalized per PRB and per UE) that is received on reception point B from TM9 capable UEs in region TxB.,dBm,Average,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Power and Quality UL,8005,Number of non-power limited UEs with RACH success after one preamble transmission,RACH_ONE_PREAMBLE_SUCC,M8005C340,"This measurement provides the total number of sampled UEs that satisfies the following conditions:
- UE is a ""non-power limited"" UE.
- with RACH ""contentionDetected"" IE equal to ""false""
- with RACH success after one preamble transmission.",Integer number,Sum,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Power and Quality UL,8005,UL RBR recommendation responses,RBR_RESPONSE_UL,M8005C384,This counter provides the number of UL Recommended Bit Rate (RBR) messages sent in response to a preceeding ANBR query by the UE.,Integer number,Sum,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE Power and Quality UL,8005,UE Power Headroom for PUSCH  Level 10,UE_PWR_HEADROOM_PUSCH_LEVEL10,M8005C63,The UE Power Headroom values in the range of -5dB <= PHR < -3dB. Used for the UE Power Headroom PUSCH histogram.,Integer number,Sum,1,1,283,"nokia_common_8005,nokia_macro_8005","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC "
Nokia,LTE EPS Bearer,8006,"Failed setup attempts for additional E-RABs due to ""Radio Network Layer Cause - Failure in the Radio Interface Procedure""",ERAB_ADD_SETUP_FAIL_RNL_RIP,M8006C251,"This measurement provides the number of  failed setup attempts for additional E-RABs due to ""Radio Network Layer Cause - Failure in the Radio Interface Procedure"".",Integer number,Sum,1,1,284,"nokia_common_8006,nokia_macro_8006","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE EPS Bearer,8006,eNB initiated E-RAB releases due to redirect to another cell,ERAB_REL_ENB_RNL_RED,M8006C258,This measurement provides the number of E-RABs released if the UE gets redirected to another cell. The counter is maintained regardless of the released bearers QCI.,Integer number,Sum,1,1,284,"nokia_common_8006,nokia_macro_8006","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE EPS Bearer,8006,eNB initiated E-RAB releases due to missing radio resources,ERAB_REL_ENB_RNL_RRNA,M8006C260,This counter provides the number of E-RABs released due to GBR congestion if available radio resources are insufficient. This counter is maintained regardless of the QCI of the released bearers.,Integer number,Sum,1,1,284,"nokia_common_8006,nokia_macro_8006","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE EPS Bearer,8006,eNB initiated QCI1 E-RAB releases due to user inactivity,ERAB_REL_ENB_RNL_INA_QCI1,M8006C267,This measurement provides the number of QCI1 E-RABs released due to user inactivity.,Integer number,Sum,1,1,284,"nokia_common_8006,nokia_macro_8006","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE RRC,8008,Number of successful SI reports for hybrid cell,SI_REPORT_HBD_CELL_SUCC,M8008C28,"This counter provides the number of measurement reports containing SI (CGI, TAI, CSG ID) from UEs with support for Autonomous Gaps.",Integer number,Sum,1,1,284,"nokia_common_8008,nokia_macro_8008","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE RRC,8008,Incomplete SI reports for Home eNB or CSG or Hybrid cell of UEs with no support for Autonomous Gaps,SI_REPT_INC_UE_NO_AG,M8008C36,"This counter provides the number of measurement reports missing some of the SI (CGI, TAI, CSG ID) from UEs with no support for Autonomous Gaps. The report is for a Home eNB, CSG, or Hybrid neighbor cell.",Integer number,Sum,1,1,284,"nokia_common_8008,nokia_macro_8008","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE Power and Quality DL,8010,UE Reported CQI Level 15 for 256QAM-configured UEs,UE_256QAM_CONF_CQI_LEVEL_15,M8010C131,UE reported (wideband) Channel Quality Indicator (CQI) class 15 for 256QAM-configured UEs.,Integer number,Sum,1,1,284,"nokia_common_8010,nokia_macro_8010","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE Power and Quality DL,8010,CQI Level 1 for Codeword 1 Reported by 256QAM-configured UEs,UE_256QAM_CONF_CQI_CW1_LEVEL1,M8010C133,Wideband Channel Quality Indicator CQI class 01 for Codeword 1 reported by 256QAM-configured UEs.,Integer number,Sum,1,1,284,"nokia_common_8010,nokia_macro_8010","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE Power and Quality DL,8010,CQI Level 14 for Codeword 1 Reported by 256QAM-configured UEs,UE_256QAM_CONF_CQI_CW1_LEVEL14,M8010C146,Wideband Channel Quality Indicator CQI class 14 for Codeword 1 reported by 256QAM-configured UEs.,Integer number,Sum,1,1,284,"nokia_common_8010,nokia_macro_8010","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE Power and Quality DL,8010,Number of times when Beam ID 0 is used for the TM9 transmission.,BEAMID_0_USAGE_TM9,M8010C150,"This counter provides the number of times when beam from group 0 is used for the TM9 transmission. 

Note: Beams are dynamically updated by the UE feedback information, and a single beam is assigned per layer, which means that for a 4-layer transmission, 4 beams shall be used.",Integer number,Sum,1,1,284,"nokia_common_8010,nokia_macro_8010","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE Cell Resource,8011,Downlink PRB Usage for DTCH traffic for SAEB QoS level 3,DL_PRB_USAGE_SAEB_QOS_3,M8011C153,This measurement provides the percentage usage of downlink Physical Resource Blocks (PRB) (partially/fully) for DTCH traffic for SAEB QoS level 3. The maximum counter value 1000 represents 100% and the minimum counter value 1 represents 0.1%.,0.001,Average,1,1,284,"nokia_common_8011,nokia_macro_8011","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,Traffic,001,NOT RELEVANT,SDCCH_FAST_SEIZ,001032,This counter is not in use,None,,1,1,203,,"BSC-BCF-BTS,SEG,TTP"
Nokia,LTE Cell Resource,8011,Number of satisfied helper data requests,UL_COMP_HLP_DATA_REQ_SUCC,M8011C258,"This counter provides the number of received helper data requests, to which responses were sent.",Integer number,Sum,1,1,284,"nokia_common_8011,nokia_macro_8011","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
Nokia,LTE Cell Resource,8011,Allocation of 40 ms CQI reporting periodicity on PUCCH,PUCCH_CQI_REPORT_40MS,M8011C189,The counter provides the number of allocation for a 40 ms CQI reporting periodicity.,Integer number,Sum,1,1,284,"nokia_common_8011,nokia_macro_8011","PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC"
