begintime,sk_object,duration,M51361C0,M51361C1,M51361C2,M51361C3,M51361C4
2022-03-11 12:30:00,15742.0,15,14272.0,40.0,52.0,60.0,900.0
2022-03-11 12:30:00,15743.0,15,14398.0,97.0,107.0,112.0,900.0
2022-03-11 12:30:00,15744.0,15,14400.0,-1283.0,-549.0,889.0,900.0
2022-03-11 12:30:00,15745.0,15,14399.0,92.0,94.0,99.0,900.0
2022-03-11 12:30:00,15746.0,15,14399.0,7.0,63.0,197.0,900.0
2022-03-11 12:30:00,15747.0,15,14400.0,76.0,80.0,83.0,900.0
2022-03-11 12:45:00,15729.0,15,14398.0,-30.0,-27.0,-25.0,900.0
2022-03-11 12:45:00,15730.0,15,14314.0,8545.0,9962.0,11306.0,900.0
2022-03-11 12:45:00,15731.0,15,14400.0,-30.0,-18.0,0.0,900.0
2022-03-11 12:45:00,15732.0,15,14400.0,21.0,72.0,153.0,900.0
2022-03-11 12:45:00,15733.0,15,14400.0,144.0,162.0,175.0,900.0
2022-03-11 12:45:00,15734.0,15,14390.0,57.0,74.0,88.0,900.0
2022-03-11 12:45:00,15735.0,15,14400.0,200.0,208.0,227.0,900.0
2022-03-11 12:45:00,15736.0,15,14400.0,149.0,167.0,212.0,900.0
2022-03-11 12:45:00,15737.0,15,14400.0,881.0,1338.0,1785.0,900.0
2022-03-11 12:45:00,15738.0,15,14399.0,31.0,31.0,32.0,900.0
2022-03-11 12:45:00,15739.0,15,14400.0,48.0,90.0,121.0,900.0
2022-03-11 12:45:00,15740.0,15,14400.0,-11.0,-8.0,-8.0,900.0
2022-03-11 12:45:00,15741.0,15,14400.0,-86.0,-65.0,-3.0,900.0
2022-03-11 12:45:00,15742.0,15,14146.0,40.0,43.0,45.0,900.0
2022-03-11 12:45:00,15743.0,15,14392.0,67.0,73.0,112.0,900.0
2022-03-11 12:45:00,15744.0,15,14399.0,-1283.0,-710.0,-490.0,900.0
2022-03-11 12:45:00,15745.0,15,14399.0,34.0,73.0,96.0,900.0
2022-03-11 12:45:00,15746.0,15,14399.0,7.0,27.0,60.0,900.0
2022-03-11 12:45:00,15747.0,15,14400.0,42.0,45.0,83.0,900.0
2022-03-11 13:00:00,15729.0,15,14400.0,-30.0,-25.0,3.0,900.0
2022-03-11 13:00:00,15730.0,15,14369.0,-209.0,5081.0,8545.0,900.0
2022-03-11 13:00:00,15731.0,15,14399.0,-30.0,-20.0,-2.0,900.0
2022-03-11 13:00:00,15732.0,15,14400.0,21.0,34.0,54.0,900.0
2022-03-11 13:00:00,15733.0,15,14400.0,144.0,147.0,161.0,900.0
2022-03-11 13:00:00,15734.0,15,14395.0,57.0,83.0,93.0,900.0
2022-03-11 13:00:00,15735.0,15,14400.0,179.0,210.0,226.0,900.0
2022-03-11 13:00:00,15736.0,15,14400.0,118.0,149.0,163.0,900.0
2022-03-11 13:00:00,15737.0,15,14400.0,639.0,789.0,881.0,900.0
