Severity,Alarm ID,Name,NE type,Alarm source,MO Name,Location Information,Occurred On (NT),Cleared On (NT),Acknowledged On (ST),Cleared by,Acknowledged by,Clearance Status,RRU Name,CELL Name,Acknowledgement Status,BBU Name,eNodeB ID,gNodeB ID,Log Serial Number,User label,Equipment Alarm Serial Number,Additional Information,Maintenance Status,Subnet
Major,25622,Mains Input Out of Range,BTS5900,Faji Kunda II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 09:22:21,2024-05-30 10:01:00,2024-05-30 10:27:28,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Faji Kunda II,4086,-,14005578,-,512,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4086,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Kubariko,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 09:19:00,2024-05-30 09:21:39,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kubariko,4098,-,14005574,-,1441,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4098,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Daranka,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 09:20:00,2024-05-30 09:57:03,2024-05-30 10:27:28,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Daranka,4109,-,14005573,-,1868,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4109,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Gouygi Market,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:21:11,2024-05-30 09:22:38,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gouygi Market,4117,-,14005558,-,847,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4117,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:23:06,2024-05-30 09:25:07,2024-05-30 10:27:28,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,14005557,-,1574,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 4,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:19:07,2024-05-30 09:21:28,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 4,4134,-,14005553,-,1816,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4134,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:12:44,2024-05-30 09:14:41,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala II,4090,-,14005527,-,2799,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4090,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,26234,BBU CPRI Interface Error,BTS5900,Gamstar,Gamstar,Cabinet No.=0; Subrack No.=0; Slot No.=4; Port No.=0; Sub Port No.=0; Board Type=UBBP; Specific Problem=Receive Power Too Low,2024-05-30 09:11:30,2024-05-30 09:13:10,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gamstar,4004,-,14005513,-,2916,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; RRU Name=0-90-0; eNodeBId=4004,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:09:07,2024-05-30 09:13:41,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14005505,-,1895,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 4,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:06:12,2024-05-30 09:10:59,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 4,4134,-,14005492,-,1815,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4134,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:08:21,2024-05-30 09:16:41,2024-05-30 10:27:28,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,14005489,-,1573,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 09:03:29,2024-05-30 09:23:06,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14005479,-,4633,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,26234,BBU CPRI Interface Error,BTS5900,Gamstar,Gamstar,Cabinet No.=0; Subrack No.=0; Slot No.=4; Port No.=0; Sub Port No.=0; Board Type=UBBP; Specific Problem=Receive Power Too Low,2024-05-30 09:00:10,2024-05-30 09:05:30,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gamstar,4004,-,14005461,-,2915,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; RRU Name=0-90-0; eNodeBId=4004,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brikama Medina,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 08:57:54,2024-05-30 09:01:03,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14005458,-,727,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brikama Medina,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 08:43:11,2024-05-30 08:45:18,2024-05-30 08:50:42,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14005399,-,726,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Tanji,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 08:32:47,2024-05-30 08:51:04,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Tanji,4100,-,14005335,-,344,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4100,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,26234,BBU CPRI Interface Error,BTS5900,Gamstar,Gamstar,Cabinet No.=0; Subrack No.=0; Slot No.=4; Port No.=0; Sub Port No.=0; Board Type=UBBP; Specific Problem=Receive Power Too Low,2024-05-30 08:30:29,2024-05-30 08:33:39,2024-05-30 08:50:42,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gamstar,4004,-,14005327,-,2914,RAT_INFO=GL; AFFECTED_RAT=G; DID=NULL; Cumulative Duration(s)=90; RRU Name=0-90-0; eNodeBId=4004,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brikama Medina,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 08:29:25,2024-05-30 08:31:19,2024-05-30 08:50:42,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14005324,-,725,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Sinchu Sorry,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 08:23:57,2024-05-30 08:33:11,2024-05-30 08:50:42,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchu Sorry,4143,-,14005305,-,1230,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4143,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:58:45,2024-05-30 08:58:20,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14005202,-,4632,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Old Yundum II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:56:10,2024-05-30 07:58:23,2024-05-30 08:14:14,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum II,4107,-,14005190,-,1765,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4107,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Old Yundum II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:48:41,2024-05-30 07:52:55,2024-05-30 08:14:14,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum II,4107,-,14005162,-,1764,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4107,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Sinchu Sorry,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:47:35,2024-05-30 07:49:25,2024-05-30 08:14:14,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchu Sorry,4143,-,14005159,-,1229,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4143,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:41:19,2024-05-30 07:44:51,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14005126,-,4631,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Sinchu Sorry,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:38:18,2024-05-30 07:41:54,2024-05-30 07:45:50,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchu Sorry,4143,-,14005117,-,1228,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4143,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Old Yundum II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:26:17,2024-05-30 07:37:06,2024-05-30 07:45:50,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum II,4107,-,14005052,-,1763,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4107,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Sinchu Sorry,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:18:55,2024-05-30 07:21:28,2024-05-30 07:45:50,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchu Sorry,4143,-,14005025,-,1227,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4143,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brikama Medina,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:18:00,2024-05-30 07:52:29,2024-05-30 08:14:14,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14005020,-,724,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Tanji,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:06:16,2024-05-30 07:13:20,2024-05-30 07:45:50,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Tanji,4100,-,14004966,-,343,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4100,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Old Yundum II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:03:29,2024-05-30 07:18:16,2024-05-30 07:45:50,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum II,4107,-,14004960,-,1762,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4107,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 06:59:37,2024-05-30 07:32:46,2024-05-30 07:45:50,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14004942,-,1894,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 07:00:16,2024-05-30 07:27:39,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14004941,-,4630,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 06:40:38,2024-05-30 06:45:14,2024-05-30 07:02:47,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,14004858,-,1572,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Sinchu Sorry,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 06:31:48,2024-05-30 07:12:53,2024-05-30 07:45:50,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchu Sorry,4143,-,14004815,-,1226,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4143,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Old Yundum 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 06:12:35,2024-05-30 06:43:40,2024-05-30 07:02:47,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum 3,4189,-,14004749,-,1632,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4189,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 06:00:47,2024-05-30 06:12:18,2024-05-30 06:21:39,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14004694,-,1893,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Old Yundum 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 05:52:24,2024-05-30 05:58:34,2024-05-30 07:02:47,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum 3,4189,-,14004669,-,1631,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4189,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 3,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 05:52:00,2024-05-30 06:02:50,2024-05-30 06:21:39,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 3,4133,-,14004651,-,1571,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4133,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Busumbala 4,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 05:48:13,2024-05-30 06:45:13,2024-05-30 07:02:47,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 4,4134,-,14004648,-,1814,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4134,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Kaur,eNodeB Function Name=L_Kaur,eNodeB Function Name=L_Kaur; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:49:50,2024-05-30 00:08:25,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kaur,4046,-,14002256,-,13005,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4046,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 05:44:01,2024-05-30 05:51:41,2024-05-30 05:56:31,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14004629,-,1892,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 05:41:39,2024-05-30 06:29:11,2024-05-30 06:32:07,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14004614,-,4629,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 05:33:58,2024-05-30 05:40:44,2024-05-30 05:56:31,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14004587,-,1891,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
