vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper
Huawei,RRC Connection Release Measurement <per RNC>,67108964,VS.RRC.AttConnRel.DSCR.SRNC,VS.RRC.AttConnRel.DSCR.SRNC,73423382,Number of RRC Connection Releases Triggered by SRNC Due to DSCR,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI2,VS.HSUPA.BeChThroughput.TotalBytes.SPI2,73421638,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 2 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI3,VS.HSUPA.BeChThroughput.TotalBytes.SPI3,73421639,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 3 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI4,VS.HSUPA.BeChThroughput.TotalBytes.SPI4,73421640,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 4 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI5,VS.HSUPA.BeChThroughput.TotalBytes.SPI5,73421641,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 5 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Trunk Group Measurement,82865619,VS.TRUNK.RX.ERR.RATIO,VS.TRUNK.RX.ERR.RATIO,73439887,T7871:BER of the Data Received on the Trunk Group,%,avg,1,1,74,huawei_bsc6900gu_82865619,Controller : Measurement of Trunk Group Performance,,,,,AVG
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI6,VS.HSUPA.BeChThroughput.TotalBytes.SPI6,73421642,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 6 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI7,VS.HSUPA.BeChThroughput.TotalBytes.SPI7,73421643,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 7 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI8,VS.HSUPA.BeChThroughput.TotalBytes.SPI8,73421644,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 8 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI9,VS.HSUPA.BeChThroughput.TotalBytes.SPI9,73421645,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 9 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SPI Measurement <per Cell>,67108972,VS.HSUPA.BeChThroughput.TotalBytes.SPI10,VS.HSUPA.BeChThroughput.TotalBytes.SPI10,73421646,Number of Bytes Received in Uplink on HSUPA MAC-d flow of BE Services with SPI Set to 10 for Cell,byte,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,EFACH Measurement <per Cell>,67108972,VS.RRC.ConnEstabTimeMax.CellFACH.EFACH,VS.RRC.ConnEstabTimeMax.CellFACH.EFACH,73421757,Maximum Duration of RRC Establishment Process on EFACH for Cell,ms,max,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,MAX
Huawei,SRNC Measurement per Iur Interface,67108969,VS.RAB.NormRel.PS.PCH.Iur,VS.RAB.NormRel.PS.PCH.Iur,73421884,Number of Normally Released PS RABs that Are in CELL_PCH or URA_PCH State on Iur Interface for SRNC,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,GTP-U Measurement,67108966,VS.GTPU.EchoRsp.Rx,VS.GTPU.EchoRsp.Rx,73424013,Number of Echo Response Packets Received by the GTP-U,packet,sum,1,1,12,huawei_bsc6900gu_67108966,Controller(3G) : Measurement of GTP-U Performance,,,,,SUM
Huawei,SRNC Measurement per Iur Interface,67108969,VS.RAB.AbnormRel.PS.PCH.Iur,VS.RAB.AbnormRel.PS.PCH.Iur,73421885,Number of Abnormally Released PS RABs that Are in CELL_PCH or URA_PCH State on Iur Interface for SRNC,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,RRC Connection Setup Measurement <per Cell>,67108972,VS.RRC.ConnEstabTimeMax.CellFACH,VS.RRC.ConnEstabTimeMax.CellFACH,73421887,Maximum Duration of RRC Establishment Process on FACH for Cell,ms,max,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,MAX
Huawei,RRC Connection Release Measurement <per RNC>,67108964,VS.RRC.AttConRel.SCRI.DF2P.NoReply.RNC,VS.RRC.AttConRel.SCRI.DF2P.NoReply.RNC,73421937,Number of RRC Releases Due to Failure in the UE State Transition to CELL_PCH Triggered by Signaling Connection Release Indication,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,E-RAB Release Measurement,1526726657,L.E-RAB.AbnormRel.QCI.5,L.E-RAB.AbnormRel.QCI.5,1526726694,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,Paging Measurement <per Cell>,67108972,VS.RRC.Paging1.PCHCong.CSPreemptAtt,VS.RRC.Paging1.PCHCong.CSPreemptAtt,73422072,Number of Preemptions by CS Paging due to PCH Congestion per Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Paging Measurement <per Cell>,67108972,VS.RRC.Paging1.PCHCong.CSPreemptSucc,VS.RRC.Paging1.PCHCong.CSPreemptSucc,73422073,Number of Successful Preemptions by CS Paging due to PCH Congestion per Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,AMR Service Measurement <per RNC>,67108964,VS.AMR.DLSilent.Num,VS.AMR.DLSilent.Num,73422074,Number of Times That Silence Is Detected in Downlink for AMR Calls per RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,AMR Service Measurement <per RNC>,67108964,VS.AMR.ULSilent.Num,VS.AMR.ULSilent.Num,73422075,Number of Times That Silence Is Detected in Uplink for AMR Calls per RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,Interface Board Subsystem Measurement,82835620,VS.INT.TRANSLOAD.RATIO.MAX,VS.INT.TRANSLOAD.RATIO.MAX,73422157,HR9705a:Maximum Forwarding Ratio of Interface Boards,%,max,1,1,53,"huawei_bsc6900gsm_82835620,huawei_bsc6900gu_82835620",Controller : Measurement of Interface Board Subsystem Performance,,,,,MAX
Huawei,Reserve Counter <per RNC>,67108964,VS.Reserved.Counter11,VS.Reserved.Counter11,73453654,Reserved counter11,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,RRC Connection Release Measurement <per RNC>,67108964,VS.RRC.AttConnRel.DSCR.DRNC,VS.RRC.AttConnRel.DSCR.DRNC,73423383,Number of RRC Connection Releases Triggered by DRNC Due to DSCR,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,SRNC Measurement per Iur Interface,67108969,VS.RRC.AttConnRelCCCH.DSCR.Iur,VS.RRC.AttConnRelCCCH.DSCR.Iur,73423384,Number of RRC Connection Releases (CCCH) Sent by the SRNC over the Iur Interface due to DSCR,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,SRNC Measurement per Iur Interface,67108969,VS.RRC.AttConnRelDCCH.DSCR.Iur,VS.RRC.AttConnRelDCCH.DSCR.Iur,73423385,Number of RRC Connection Releases (DCCH) Sent by the SRNC over the Iur Interface due to DSCR,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter1.Iur,VS.Reserve.Counter1.Iur,73423446,Reserved counter 1 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter2.Iur,VS.Reserve.Counter2.Iur,73423447,Reserved counter 2 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter3.Iur,VS.Reserve.Counter3.Iur,73423448,Reserved counter 3 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter4.Iur,VS.Reserve.Counter4.Iur,73423449,Reserved counter 4 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter5.Iur,VS.Reserve.Counter5.Iur,73423450,Reserved counter 5 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter6.Iur,VS.Reserve.Counter6.Iur,73423451,Reserved counter 6 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter7.Iur,VS.Reserve.Counter7.Iur,73423452,Reserved counter 7 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter8.Iur,VS.Reserve.Counter8.Iur,73423453,Reserved counter 8 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter9.Iur,VS.Reserve.Counter9.Iur,73423454,Reserved counter 9 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Reserved Counter Measurement per Iur Interface,67108969,VS.Reserve.Counter10.Iur,VS.Reserve.Counter10.Iur,73423455,Reserved counter 10 for Iur interface,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,SCTP IP Measurement,67109007,VS.SCTP.REQ.RETX.NUM,VS.SCTP.REQ.RETX.NUM,73423484,T6016:Number of Retransmit Request Sent on the SCTP Link,None,sum,1,1,21,"huawei_bsc6900gsm_67109007,huawei_bsc6900gu_67109007",Controller : Measurement of SCTP Link Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.MM.LocUpd.Req,VS.IU.MM.LocUpd.Req,73423785,Number of Location Area Update Requests Forwarded by the RNC to the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.MM.LocUpd.Acc,VS.IU.MM.LocUpd.Acc,73423786,Number of Accepted Location Area Update Requests Received by the RNC from the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.GMM.RAU.Acc,VS.IU.GMM.RAU.Acc,73423788,Number of Accepted Routing Area Update Requests Received by the RNC from the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.GMM.Attach.Req,VS.IU.GMM.Attach.Req,73423789,Number of Attach Requests Forwarded by the RNC to the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.GMM.Attach.Acc,VS.IU.GMM.Attach.Acc,73423790,Number of Accepted Attach Requests Received by the RNC from the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.GMM.PDPAct.Req,VS.IU.GMM.PDPAct.Req,73423791,Number of PDP Activation Requests Forwarded by the RNC to the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.GMM.PDPAct.Acc,VS.IU.GMM.PDPAct.Acc,73423792,Number of Accepted PDP Activation Requests Received by the RNC from the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.Sevice.Req,VS.IU.Sevice.Req,73423793,Number of Service Setup Requests Forwarded by the RNC to the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.Sevice.Rej,VS.IU.Sevice.Rej,73423794,Number of Rejected Service Setup Requests Received by the RNC from the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.Auth.Req,VS.IU.Auth.Req,73423795,Number of Authentication Requests Received by the RNC from the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
ericsson,EDchResources_V,20000021,pmOwnUuLoad,pmOwnUuLoad,20000213,,#,sum,1,1,1402,,RBSEDchResources_V,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.SecModeCmd.Num,VS.IU.SecModeCmd.Num,73423797,Number of SECURITY MODE COMMAND Messages Received by the RNC from the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.SecModeCmp.Num,VS.IU.SecModeCmp.Num,73423798,Number of SECURITY MODE COMPLETE Messages Forwarded by the RNC to the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,NAS Signaling Measurement per Iu Interface,67108965,VS.IU.GMM.RAU.Req,VS.IU.GMM.RAU.Req,73423799,Number of Routing Area Update Requests Forwarded by the RNC to the CN,None,sum,1,1,11,huawei_bsc6900gu_67108965,Controller(3G) : Measurement of Iu Interface Performance,,,,,SUM
Huawei,Interface Board Subsystem Measurement,82835620,VS.INT.CFG.INTERWORKING.NUM,VS.INT.CFG.INTERWORKING.NUM,73423829,T6900:Number of Call Establishment Attempts on an Interface Board,None,sum,1,1,53,"huawei_bsc6900gsm_82835620,huawei_bsc6900gu_82835620",Controller : Measurement of Interface Board Subsystem Performance,,,,,SUM
Huawei,RA Measurement,1526726657,L.RA.Dedicate.HO.Att,L.RA.Dedicate.HO.Att,1526727222,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,Interface Board Subsystem Measurement,82835620,VS.INT.CFG.INTERWORKING.FAIL.NUM,VS.INT.CFG.INTERWORKING.FAIL.NUM,73423830,T6920:Number of Call Establishment Failures on an Interface Board,None,sum,1,1,53,"huawei_bsc6900gsm_82835620,huawei_bsc6900gu_82835620",Controller : Measurement of Interface Board Subsystem Performance,,,,,SUM
Huawei,E-RAB Release Measurement,1526726657,L.E-RAB.NormRel.QCI.5,L.E-RAB.NormRel.QCI.5,1526726695,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,CNOperator Measurement <per Cell>,67108972,VS.LC.ULCreditUsed.Max.PLMN3,VS.LC.ULCreditUsed.Max.PLMN3,73423838,Maximum Uplink Credit Consumption of Operator3 for Cell,None,max,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,MAX
Huawei,CNOperator Measurement <per Cell>,67108972,VS.RAB.SFOccupy.MAX.PLMN0,VS.RAB.SFOccupy.MAX.PLMN0,73423839,Maximum Number of Spreading Codes Occupied by Operator0 for Cell,None,max,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,MAX
Huawei,CNOperator Measurement <per Cell>,67108972,VS.RAB.SFOccupy.MAX.PLMN1,VS.RAB.SFOccupy.MAX.PLMN1,73423840,Maximum Number of Spreading Codes Occupied by Operator1 for Cell,None,max,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,MAX
Huawei,CNOperator Measurement <per Cell>,67108972,VS.RAB.SFOccupy.MAX.PLMN2,VS.RAB.SFOccupy.MAX.PLMN2,73423841,Maximum Number of Spreading Codes Occupied by Operator2 for Cell,None,max,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,MAX
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.Utdoa.Att,VS.LCS.Utdoa.Att,73423867,Number of U-TDOA Positioning Attempts for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.Utdoa.Succ,VS.LCS.Utdoa.Succ,73423868,Number of Successful U-TDOA Positionings for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,Throughput and Data Volume Measurement,1526726657,L.Thrp.Time.DL.QCI.2,L.Thrp.Time.DL.QCI.2,1526726807,,ms,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,GTP-U Measurement,67108966,VS.GTPU.EchoReq.Tx,VS.GTPU.EchoReq.Tx,73424014,Number of Echo Request Packets Sent by the GTP-U,packet,sum,1,1,12,huawei_bsc6900gu_67108966,Controller(3G) : Measurement of GTP-U Performance,,,,,SUM
Huawei,GTP-U Measurement,67108966,VS.GTPU.ErrInd.Tx,VS.GTPU.ErrInd.Tx,73424016,Number of Error Indication Packets Sent by the GTP-U,packet,sum,1,1,12,huawei_bsc6900gu_67108966,Controller(3G) : Measurement of GTP-U Performance,,,,,SUM
Huawei,GTP-U Measurement,67108966,VS.GTPU.ErrInd.Rx,VS.GTPU.ErrInd.Rx,73424017,Number of Error Indication Packets Received by the GTP-U,packet,sum,1,1,12,huawei_bsc6900gu_67108966,Controller(3G) : Measurement of GTP-U Performance,,,,,SUM
Huawei,E-RAB Release Measurement,1526726657,L.E-RAB.AbnormRel.QCI.6,L.E-RAB.AbnormRel.QCI.6,1526726696,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,PS Inter-RAT Handover Measurement <per RNC>,67108964,VS.L2U.AttRelocPrepInPS.Emerg.RNC,VS.L2U.AttRelocPrepInPS.Emerg.RNC,73424356,Number of LTE-to-UMTS PS Handover Attempts Caused by the CSFB of an LTE Emergency Call for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,PS Inter-RAT Handover Measurement <per RNC>,67108964,VS.L2U.SuccRelocInPS.Emerg.RNC,VS.L2U.SuccRelocInPS.Emerg.RNC,73424357,Number of Successful LTE-to-UMTS PS Handovers Caused by the CSFB of an LTE Emergency Call for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,TRNC Relocation Measurement,67108964,VS.TRELOC.SuccExecUEInvolCS,VS.TRELOC.SuccExecUEInvolCS,73424478,Number of Successful CS Relocations for TRNC (UE Involved),None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,TRNC Relocation Measurement,67108964,VS.TRELOC.SuccExecUEInvolPS,VS.TRELOC.SuccExecUEInvolPS,73424479,Number of Successful PS Relocations for TRNC (UE Involved),None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,TRNC Relocation Measurement,67108964,VS.TRELOC.SuccExecUENotInvolCS,VS.TRELOC.SuccExecUENotInvolCS,73424480,Number of Successful CS Relocations for TRNC (UE Not Involved),None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,TRNC Relocation Measurement,67108964,VS.TRELOC.SuccExecUENotInvolPS,VS.TRELOC.SuccExecUENotInvolPS,73424481,Number of Successful PS Relocations for TRNC (UE Not Involved),None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
