begintime,sk_object,duration,integrity,M51361C0,M51361C1,M51361C2,M51361C3,M51361C4
2022-03-14 14:00:00,15733.0,60.0,100.0,57600.0,36.0,71.5,103.0,3600.0
2022-03-14 13:00:00,15746.0,60.0,100.0,57598.0,-931.0,-228.25,2059.0,3600.0
2022-03-14 10:00:00,15731.0,60.0,100.0,57601.0,57.0,108.75,214.0,3600.0
2022-03-17 18:00:00,15734.0,60.0,100.0,57556.0,-148.0,-42.25,-11.0,3600.0
2022-03-19 09:00:00,15740.0,60.0,100.0,57563.0,-1121.0,-181.25,470.0,3600.0
2022-03-13 08:00:00,15743.0,60.0,100.0,57592.0,-63.0,43.75,188.0,3600.0
2022-03-16 20:00:00,15741.0,60.0,100.0,56741.0,-4988.0,-3426.25,-192.0,3600.0
2022-03-14 06:00:00,15740.0,60.0,100.0,46560.0,-26.0,-8.5,5.0,3373.0
2022-03-12 15:00:00,15736.0,60.0,100.0,57600.0,-22.0,33.5,54.0,3600.0
2022-03-15 02:00:00,15729.0,60.0,100.0,57600.0,-68.0,-33.5,-6.0,3600.0
2022-03-14 19:00:00,15736.0,60.0,100.0,57473.0,-183.0,-152.75,-115.0,3600.0
2022-03-17 15:00:00,15735.0,60.0,100.0,57349.0,-563.0,17.25,220.0,3600.0
2022-03-15 02:00:00,15737.0,60.0,100.0,51734.0,-51.0,-6.0,54.0,3599.0
2022-03-15 11:00:00,15729.0,60.0,100.0,57574.0,-6.0,32.5,58.0,3600.0
2022-03-14 18:00:00,15730.0,60.0,100.0,56422.0,-12216.0,-3426.75,-233.0,3600.0
2022-03-18 08:00:00,15742.0,60.0,100.0,52985.0,-79.0,19.25,107.0,3596.0
2022-03-14 14:00:00,15742.0,60.0,100.0,56627.0,1.0,23.75,36.0,3600.0
2022-03-17 12:00:00,15734.0,60.0,100.0,57577.0,45.0,90.75,121.0,3600.0
2022-03-13 04:00:00,15740.0,60.0,100.0,57600.0,-3200.0,-1039.5,2207.0,3600.0
2022-03-13 23:00:00,15732.0,60.0,100.0,57483.0,14972.0,23902.5,27215.0,3600.0
2022-03-16 07:00:00,15735.0,60.0,100.0,56386.0,-19951.0,-10019.0,-292.0,3600.0
2022-03-15 15:00:00,15737.0,60.0,100.0,57600.0,164.0,251.25,374.0,3600.0
2022-03-13 21:00:00,15738.0,60.0,100.0,57591.0,-88.0,-15.5,31.0,3600.0
2022-03-13 17:00:00,15737.0,60.0,100.0,43200.0,-117.0,-18.0,24.0,3550.0
2022-03-14 19:00:00,15741.0,60.0,100.0,57491.0,-263.0,-210.5,-132.0,3600.0
2022-03-19 08:00:00,15733.0,60.0,100.0,57600.0,14.0,38.5,98.0,3600.0
2022-03-19 19:00:00,15734.0,60.0,100.0,57584.0,-71.0,-46.5,-23.0,3600.0
2022-03-18 06:00:00,15744.0,60.0,100.0,57521.0,-128.0,-92.5,-63.0,3599.0
2022-03-19 16:00:00,15734.0,60.0,100.0,57589.0,43.0,66.0,92.0,3600.0
2022-03-19 18:00:00,15731.0,60.0,100.0,57590.0,-118.0,-47.25,42.0,3600.0
2022-03-17 20:00:00,15739.0,60.0,100.0,56767.0,-591.0,-499.25,-432.0,3600.0
2022-03-17 11:00:00,15732.0,60.0,100.0,41953.0,0.0,10662.5,16627.0,3350.0
2022-03-18 02:00:00,15736.0,60.0,100.0,57600.0,-139.0,-100.25,-52.0,3600.0
2022-03-14 11:00:00,15730.0,60.0,100.0,57173.0,0.0,91.5,194.0,3600.0
2022-03-15 03:00:00,15742.0,60.0,100.0,51852.0,-74.0,1163.25,1818.0,3596.0
2022-03-17 17:00:00,15736.0,60.0,100.0,57600.0,-247.0,-101.25,2.0,3600.0
2022-03-14 15:00:00,15731.0,60.0,100.0,57600.0,-52.0,5.25,31.0,3600.0
2022-03-17 22:00:00,15746.0,60.0,100.0,42722.0,-4338.0,3934.75,8597.0,3595.0
2022-03-16 17:00:00,15733.0,60.0,100.0,57600.0,-2657.0,-1126.0,-285.0,3600.0
2022-03-16 11:00:00,15735.0,60.0,100.0,49034.0,-35720.0,1477662.0,7691770.0,3422.0
2022-03-14 08:00:00,15744.0,60.0,100.0,57596.0,-72.0,65.25,171.0,3600.0
2022-03-14 05:00:00,15736.0,60.0,100.0,57600.0,-22.0,14.5,42.0,3600.0
2022-03-12 13:00:00,15740.0,60.0,100.0,41678.0,-8466.0,-832.0,988.0,3351.0
2022-03-15 22:00:00,15741.0,60.0,100.0,55356.0,-45295.0,-23238.25,5402.0,3600.0
2022-03-12 12:00:00,15740.0,60.0,100.0,52915.0,-8466.0,-506.75,6128.0,3600.0
2022-03-18 06:00:00,15747.0,60.0,100.0,57601.0,-64.0,-6.0,31.0,3600.0
2022-03-18 15:00:00,15735.0,60.0,100.0,57332.0,-950.0,-49.0,301.0,3600.0
2022-03-13 16:00:00,15731.0,60.0,100.0,57587.0,-28.0,46.75,114.0,3600.0
2022-03-14 12:00:00,15744.0,60.0,100.0,57598.0,171.0,207.75,238.0,3600.0
2022-03-14 00:00:00,15738.0,60.0,100.0,57600.0,-47.0,-3.25,17.0,3600.0
2022-03-17 10:00:00,15736.0,60.0,100.0,57600.0,84.0,175.75,268.0,3600.0
2022-03-15 18:00:00,15740.0,60.0,100.0,57598.0,-66.0,-17.75,33.0,3600.0
2022-03-14 01:00:00,15747.0,60.0,100.0,57600.0,-100.0,-58.75,-19.0,3600.0
2022-03-14 05:00:00,15745.0,60.0,100.0,57600.0,-30.0,12.25,42.0,3600.0
2022-03-16 13:00:00,15735.0,60.0,100.0,50675.0,-153.0,25051.5,69120.0,3372.0
2022-03-16 08:00:00,15743.0,60.0,100.0,57595.0,-210.0,130.5,377.0,3600.0
2022-03-12 12:00:00,15746.0,60.0,100.0,54286.0,158.0,1509.0,3870.0,3600.0
2022-03-17 13:00:00,15733.0,60.0,100.0,57600.0,-72.0,37.75,128.0,3600.0
2022-03-15 16:00:00,15730.0,60.0,100.0,57137.0,-53.0,299.5,360.0,3600.0
2022-03-16 12:00:00,15747.0,60.0,100.0,57599.0,-35.0,6.75,75.0,3600.0
2022-03-18 22:00:00,15740.0,60.0,100.0,52296.0,0.0,7900.75,15454.0,3600.0
2022-03-13 12:00:00,15732.0,60.0,100.0,57596.0,29.0,136.25,244.0,3600.0
2022-03-15 21:00:00,15743.0,60.0,100.0,57237.0,-2699.0,-1107.75,-214.0,3600.0
2022-03-19 17:00:00,15743.0,60.0,100.0,57530.0,-575.0,-402.5,-207.0,3600.0
2022-03-17 19:00:00,15734.0,60.0,100.0,57572.0,-97.0,-26.0,9.0,3600.0
2022-03-15 16:00:00,15733.0,60.0,100.0,57599.0,-84.0,-25.0,58.0,3600.0
2022-03-14 14:00:00,15739.0,60.0,100.0,57600.0,-7.0,39.5,92.0,3600.0
2022-03-18 08:00:00,15747.0,60.0,100.0,55844.0,-86.0,-70.25,-32.0,3593.0
2022-03-12 17:00:00,15747.0,60.0,100.0,57600.0,-17.0,18.25,64.0,3600.0
2022-03-15 04:00:00,15731.0,60.0,100.0,57600.0,-105.0,-57.0,5.0,3600.0
2022-03-19 21:00:00,15734.0,60.0,100.0,57574.0,-186.0,112.5,559.0,3600.0
2022-03-18 04:00:00,15731.0,60.0,100.0,57599.0,-55.0,-12.5,28.0,3600.0
2022-03-13 11:00:00,15747.0,60.0,100.0,57598.0,-70.0,17.0,26.0,3600.0
2022-03-12 15:00:00,15745.0,60.0,100.0,57598.0,126.0,169.0,253.0,3600.0
2022-03-14 01:00:00,15733.0,60.0,100.0,57599.0,-808.0,-455.25,-307.0,3600.0
2022-03-19 15:00:00,15743.0,60.0,100.0,57537.0,-202.0,-58.5,3.0,3600.0
2022-03-13 14:00:00,15731.0,60.0,100.0,57573.0,13.0,73.0,134.0,3600.0
2022-03-15 15:00:00,15730.0,60.0,100.0,56696.0,-315.0,-106.0,255.0,3600.0
2022-03-18 05:00:00,15739.0,60.0,100.0,57600.0,-258.0,-135.25,-59.0,3600.0
2022-03-18 17:00:00,15730.0,60.0,100.0,56863.0,-7518.0,-1197.0,5082.0,3600.0
2022-03-16 14:00:00,15739.0,60.0,100.0,51934.0,-5994.0,5217.0,17996.0,3600.0
2022-03-14 06:00:00,15733.0,60.0,100.0,57600.0,-38.0,21.5,149.0,3600.0
2022-03-15 12:00:00,15730.0,60.0,100.0,57025.0,-859.0,3154.75,8117.0,3600.0
2022-03-17 20:00:00,15745.0,60.0,100.0,57549.0,-554.0,-345.5,-169.0,3600.0
2022-03-14 20:00:00,15731.0,60.0,100.0,56659.0,-7448.0,-3070.25,-132.0,3599.0
2022-03-18 20:00:00,15734.0,60.0,100.0,57540.0,-500.0,-230.5,-80.0,3600.0
2022-03-18 05:00:00,15732.0,60.0,100.0,57585.0,-757.0,-350.0,-99.0,3600.0
2022-03-14 00:00:00,15737.0,60.0,100.0,57599.0,-82.0,-35.5,15.0,3600.0
2022-03-12 22:00:00,15735.0,60.0,100.0,57511.0,379.0,546.0,718.0,3600.0
2022-03-16 16:00:00,15730.0,60.0,100.0,55571.0,-100486.0,21234.75,52025.0,3600.0
2022-03-18 04:00:00,15729.0,60.0,100.0,57600.0,0.0,38.5,60.0,3600.0
2022-03-16 12:00:00,15742.0,60.0,100.0,54235.0,0.0,256104.5,956331.0,3600.0
2022-03-19 10:00:00,15731.0,60.0,100.0,57600.0,-80.0,2.25,151.0,3600.0
2022-03-15 05:00:00,15743.0,60.0,100.0,57598.0,-386.0,-166.0,-12.0,3600.0
2022-03-14 05:00:00,15732.0,60.0,100.0,57599.0,-121.0,-54.0,4.0,3600.0
2022-03-17 08:00:00,15741.0,60.0,100.0,57599.0,-11.0,57.25,98.0,3600.0
2022-03-15 12:00:00,15746.0,60.0,100.0,57596.0,138.0,194.5,277.0,3600.0
2022-03-13 21:00:00,15741.0,60.0,100.0,55983.0,-4548.0,-2050.5,-928.0,3600.0
2022-03-19 14:00:00,15734.0,60.0,100.0,57589.0,-71.0,-19.5,3.0,3600.0
2022-03-16 19:00:00,15730.0,60.0,100.0,18597.0,0.0,0.0,0.0,1846.0
2022-03-15 11:00:00,15744.0,60.0,100.0,57590.0,279.0,1015.0,2172.0,3600.0
2022-03-17 22:00:00,15733.0,60.0,100.0,57600.0,170.0,405.0,870.0,3600.0
2022-03-18 09:00:00,15742.0,60.0,100.0,54042.0,-46.0,88.5,182.0,3597.0
2022-03-14 00:00:00,15746.0,60.0,100.0,57600.0,-8637.0,-2813.25,8847.0,3600.0
2022-03-16 08:00:00,15731.0,60.0,100.0,57600.0,-305.0,5.5,445.0,3600.0
2022-03-14 07:00:00,15741.0,60.0,100.0,57600.0,15.0,37.25,62.0,3600.0
2022-03-15 19:00:00,15737.0,60.0,100.0,57596.0,-299.0,-255.5,-192.0,3600.0
2022-03-15 23:00:00,15744.0,60.0,100.0,57597.0,-1146.0,134.5,1999.0,3600.0
2022-03-16 10:00:00,15733.0,60.0,100.0,57600.0,104.0,146.25,161.0,3600.0
2022-03-13 12:00:00,15730.0,60.0,100.0,57476.0,199.0,811.75,1657.0,3600.0
2022-03-18 08:00:00,15745.0,60.0,100.0,57598.0,-29.0,28.75,81.0,3600.0
2022-03-17 11:00:00,15743.0,60.0,100.0,57579.0,-93.0,122.5,589.0,3600.0
2022-03-17 01:00:00,15742.0,60.0,100.0,57354.0,-7826.0,11447.0,29267.0,3600.0
2022-03-16 16:00:00,15744.0,60.0,100.0,57577.0,-1222.0,-236.25,112.0,3600.0
2022-03-12 14:00:00,15730.0,60.0,100.0,56988.0,-3422.0,5554.0,10361.0,3600.0
2022-03-14 14:00:00,15745.0,60.0,100.0,57600.0,-31.0,43.25,109.0,3600.0
2022-03-18 20:00:00,15731.0,60.0,100.0,57544.0,-1692.0,-894.75,-414.0,3600.0
2022-03-14 17:00:00,15733.0,60.0,100.0,57600.0,-37.0,-18.75,2.0,3600.0
2022-03-16 07:00:00,15743.0,60.0,100.0,57590.0,-725.0,-321.5,270.0,3600.0
2022-03-15 21:00:00,15747.0,60.0,100.0,57595.0,2.0,17.5,52.0,3600.0
2022-03-18 12:00:00,15746.0,60.0,100.0,48338.0,436.0,1175.75,2189.0,3599.0
2022-03-15 17:00:00,15739.0,60.0,100.0,57600.0,-248.0,-204.5,-179.0,3600.0
2022-03-19 17:00:00,15739.0,60.0,100.0,57551.0,-346.0,-287.5,-178.0,3600.0
2022-03-13 13:00:00,15739.0,60.0,100.0,57560.0,-664.0,-160.0,282.0,3600.0
2022-03-15 04:00:00,15747.0,60.0,100.0,57600.0,2.0,44.5,97.0,3600.0
2022-03-15 07:00:00,15741.0,60.0,100.0,57600.0,-88.0,-44.5,-13.0,3600.0
2022-03-19 22:00:00,15732.0,60.0,100.0,54727.0,0.0,7696.0,13937.0,3600.0
2022-03-15 08:00:00,15736.0,60.0,100.0,57600.0,-240.0,-111.25,-66.0,3600.0
2022-03-19 03:00:00,15740.0,60.0,100.0,57600.0,-1459.0,-375.5,688.0,3600.0
2022-03-16 14:00:00,15735.0,60.0,100.0,56251.0,-2190.0,2812.0,24795.0,3600.0
2022-03-15 19:00:00,15741.0,60.0,100.0,57443.0,-395.0,-303.75,-186.0,3600.0
2022-03-16 06:00:00,15731.0,60.0,100.0,57601.0,-92.0,435.25,803.0,3599.0
2022-03-15 19:00:00,15745.0,60.0,100.0,57594.0,-222.0,-155.0,-82.0,3600.0
2022-03-12 19:00:00,15734.0,60.0,100.0,57580.0,-67.0,-29.0,9.0,3600.0
2022-03-13 19:00:00,15734.0,60.0,100.0,57574.0,-122.0,-73.5,-18.0,3600.0
2022-03-15 17:00:00,15740.0,60.0,100.0,57598.0,-224.0,-128.75,-58.0,3600.0
2022-03-15 01:00:00,15744.0,60.0,100.0,57599.0,-192.0,-75.25,-6.0,3600.0
2022-03-13 05:00:00,15738.0,60.0,100.0,57600.0,-6.0,20.25,65.0,3600.0
2022-03-12 11:00:00,15732.0,60.0,100.0,52068.0,-6251.0,-205.25,6359.0,3600.0
2022-03-17 01:00:00,15745.0,60.0,100.0,57598.0,-757.0,-430.75,-188.0,3600.0
2022-03-17 09:00:00,15740.0,60.0,100.0,50839.0,-52806.0,-5553.0,11315.0,3600.0
2022-03-15 01:00:00,15747.0,60.0,100.0,57600.0,-106.0,-55.5,-25.0,3600.0
2022-03-14 18:00:00,15735.0,60.0,100.0,57600.0,-198.0,-102.25,0.0,3600.0
2022-03-15 02:00:00,15739.0,60.0,100.0,57600.0,-170.0,-91.75,0.0,3600.0
2022-03-14 20:00:00,15744.0,60.0,100.0,49009.0,-381.0,-278.5,-161.0,3599.0
2022-03-15 01:00:00,15731.0,60.0,100.0,57600.0,-5455.0,-2055.75,-472.0,3599.0
2022-03-19 06:00:00,15736.0,60.0,100.0,57601.0,-114.0,-37.5,8.0,3600.0
2022-03-19 03:00:00,15746.0,60.0,100.0,57600.0,-2360.0,61.0,1320.0,3600.0
2022-03-17 09:00:00,15735.0,60.0,100.0,45262.0,-59751.0,-15404.25,4318.0,3316.0
2022-03-16 18:00:00,15729.0,60.0,100.0,57587.0,159.0,295.75,526.0,3600.0
2022-03-19 16:00:00,15743.0,60.0,100.0,57556.0,-258.0,-196.75,-140.0,3600.0
2022-03-19 17:00:00,15734.0,60.0,100.0,57589.0,10.0,44.75,80.0,3600.0
2022-03-14 03:00:00,15739.0,60.0,100.0,57600.0,-19.0,43.25,160.0,3600.0
2022-03-17 09:00:00,15743.0,60.0,100.0,57552.0,165.0,233.75,361.0,3600.0
2022-03-12 13:00:00,15736.0,60.0,100.0,57600.0,65.0,86.25,123.0,3600.0
2022-03-14 07:00:00,15732.0,60.0,100.0,57600.0,-118.0,-38.0,26.0,3600.0
2022-03-14 03:00:00,15730.0,60.0,100.0,57599.0,-518.0,-238.25,-59.0,3600.0
2022-03-18 05:00:00,15735.0,60.0,100.0,57591.0,-68.0,478.0,1262.0,3600.0
2022-03-18 01:00:00,15729.0,60.0,100.0,57599.0,-787.0,-283.5,1.0,3600.0
2022-03-15 13:00:00,15740.0,60.0,100.0,57600.0,-71.0,-10.75,11.0,3600.0
2022-03-15 15:00:00,15729.0,60.0,100.0,57575.0,15.0,45.0,67.0,3600.0
2022-03-18 12:00:00,15738.0,60.0,100.0,57598.0,12.0,52.0,90.0,3600.0
2022-03-17 20:00:00,15734.0,60.0,100.0,57502.0,-382.0,-230.5,-63.0,3600.0
2022-03-16 05:00:00,15732.0,60.0,100.0,57600.0,-526.0,-237.75,-91.0,3600.0
2022-03-17 01:00:00,15731.0,60.0,100.0,57599.0,-2431.0,-1717.25,-804.0,3600.0
2022-03-13 01:00:00,15729.0,60.0,100.0,57589.0,-215.0,-112.75,-17.0,3600.0
2022-03-19 14:00:00,15733.0,60.0,100.0,57600.0,81.0,154.25,593.0,3600.0
2022-03-19 00:00:00,15736.0,49.0,81.66666666666667,46956.0,-1923.0,-742.0,0.0,2937.0
2022-03-17 06:00:00,15732.0,60.0,100.0,57502.0,-132.0,-75.75,-25.0,3600.0
2022-03-13 07:00:00,15734.0,60.0,100.0,57597.0,-53.0,-14.75,16.0,3600.0
2022-03-14 21:00:00,15743.0,60.0,100.0,57032.0,-2426.0,-198.25,-22.0,3600.0
2022-03-18 04:00:00,15732.0,60.0,100.0,57596.0,-2041.0,-589.25,971.0,3600.0
2022-03-15 10:00:00,15736.0,60.0,100.0,57600.0,165.0,224.0,259.0,3600.0
2022-03-15 18:00:00,15743.0,60.0,100.0,57550.0,-370.0,-307.75,-247.0,3600.0
2022-03-14 23:00:00,15740.0,60.0,100.0,57539.0,6166.0,33886.5,44433.0,3600.0
