begintime,sk_object,duration,integrity,1593835652,1593835653,1593835654,1593835655,1593835656,1593835657,1593835658,1593835659,1593835660,1593835661,1593835662,1593835663,1593835664,1593835665,1593835666,1593835667,1593835668,1593835669,1593835670,1593835671,1593835675,1593835676,1593835767,1593835870,1593835871,1593835872,1593835873,1593835874,1593835875,1593835876,1593835877,1593835878,1593835879,1593835880,1593835881,1593835882,1593835883,1593835884,1593835885,1593835886,1593835887,1593835888,1593835889,1593835895,1593835896,1593835897
2022-02-03,883205.0,86400.0,100.0,,,,,,,,,,,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,255.0,0.0,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883206.0,86400.0,100.0,0.0,0.0,0.0,245.0,0.0,86400.0,86400.0,86400.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883207.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,65.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883208.0,86400.0,100.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86375.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883209.0,86400.0,100.0,0.0,0.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,86390.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883210.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,235.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883211.0,86400.0,100.0,6.0,4.0,0.0,225.0,9684736.0,6.0,2.0,0.0,275.0,39505468.0,,,,,,,,,,,,,83210.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883212.0,86400.0,100.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,75390.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883213.0,86400.0,100.0,6.0,3.0,0.0,210.0,9753908.0,5.0,2.0,0.0,85.0,14724927.0,,,,,,,,,,,,,84865.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883214.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86380.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883215.0,86400.0,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883216.0,86400.0,100.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,35.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883217.0,86400.0,100.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883218.0,79200.0,91.66666666666667,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,71350.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883219.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,,,,,,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883220.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,220.0,0.0,,,,,,,,,,,,,86395.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883221.0,86400.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,225.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883222.0,86400.0,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,205.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
