begintime,sk_object,duration,integrity,M51375C0,M51375C1,M51375C2,M51375C3,M51375C4,M51375C5,M51375C6,M51375C7,M51375C8,M51375C9,M51375C10,M51375C11,M51375C12,M51375C13,M51375C14,M51375C15
2022-03-12 23:00:00,15928.0,60.0,100.0,0.0,0.0,216762.0,2786.0,0.0,0.0,29521346.0,28649.0,11681696.0,14805.0,0.0,0.0,0.0,0.0,17227340082.0,14925817.0
2022-03-13 02:00:00,15898.0,60.0,100.0,0.0,0.0,216682.0,2785.0,0.0,0.0,0.0,0.0,260.0,5.0,0.0,0.0,0.0,0.0,496588834.0,430428.0
2022-03-16 20:00:00,15951.0,60.0,100.0,0.0,0.0,200844.0,2583.0,0.0,0.0,0.0,0.0,14750279.0,20804.0,0.0,0.0,0.0,0.0,15865491409.0,14550591.0
2022-03-18 14:00:00,15922.0,60.0,100.0,19459660.0,220689.0,234576.0,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 05:00:00,15923.0,60.0,100.0,17359892.0,201515.0,310750.0,3562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 11:00:00,15905.0,60.0,100.0,0.0,0.0,216248.0,2779.0,0.0,0.0,90158.0,702.0,4470135.0,6106.0,0.0,0.0,0.0,0.0,14338677590.0,12209223.0
2022-03-15 01:00:00,15914.0,60.0,100.0,0.0,0.0,216488.0,2782.0,0.0,0.0,0.0,0.0,376339.0,441.0,0.0,0.0,0.0,0.0,2941452277.0,2521722.0
2022-03-19 08:00:00,15915.0,60.0,100.0,0.0,0.0,233094.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326230.0,59596.0
2022-03-19 19:00:00,15910.0,60.0,100.0,16748272.0,184906.0,303696.0,3490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 11:00:00,15912.0,60.0,100.0,25854552.0,285292.0,305256.0,3530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 12:00:00,15921.0,60.0,100.0,0.0,0.0,234690.0,3017.0,0.0,0.0,0.0,0.0,17137832.0,22729.0,0.0,0.0,0.0,0.0,15320203991.0,13362836.0
2022-03-14 15:00:00,15906.0,60.0,100.0,0.0,0.0,236688.0,3043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4681066.0,64460.0
2022-03-18 04:00:00,15926.0,60.0,100.0,0.0,0.0,216168.0,2778.0,0.0,0.0,0.0,0.0,1155.0,18.0,0.0,0.0,0.0,0.0,195288232.0,171469.0
2022-03-17 04:00:00,15908.0,60.0,100.0,0.0,0.0,232464.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4328922.0,59614.0
2022-03-12 13:00:00,15924.0,60.0,100.0,34658364.0,379384.0,216522.0,2783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 23:00:00,15934.0,60.0,100.0,0.0,0.0,231290.0,2978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270950.0,58753.0
2022-03-11 20:00:00,15943.0,60.0,100.0,0.0,0.0,203990.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902100.0,53529.0
2022-03-12 07:00:00,15902.0,60.0,100.0,23225192.0,260005.0,361924.0,3709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 19:00:00,15931.0,60.0,100.0,67080620.0,695554.0,216396.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 01:00:00,15898.0,60.0,100.0,0.0,0.0,216362.0,2781.0,0.0,0.0,0.0,0.0,333.0,4.0,0.0,0.0,0.0,0.0,874005258.0,701611.0
2022-03-17 11:00:00,15919.0,60.0,100.0,0.0,0.0,218620.0,2811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326910.0,59609.0
2022-03-17 11:00:00,15914.0,60.0,100.0,0.0,0.0,216956.0,2789.0,0.0,0.0,84.0,1.0,3427836.0,4589.0,0.0,0.0,0.0,0.0,6324841140.0,5690281.0
2022-03-16 01:00:00,15914.0,60.0,100.0,0.0,0.0,216590.0,2785.0,0.0,0.0,0.0,0.0,1039165.0,949.0,0.0,0.0,0.0,0.0,4994224959.0,4112893.0
2022-03-18 08:00:00,15932.0,60.0,100.0,20209456.0,226003.0,305486.0,3532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 18:00:00,15951.0,60.0,100.0,0.0,0.0,211312.0,2715.0,0.0,0.0,61634.0,497.0,22662606.0,28473.0,0.0,0.0,0.0,0.0,15695202785.0,14239316.0
2022-03-15 02:00:00,15947.0,60.0,100.0,0.0,0.0,216282.0,2780.0,0.0,0.0,0.0,0.0,264169.0,318.0,0.0,0.0,0.0,0.0,4644417692.0,4645807.0
2022-03-19 01:00:00,15944.0,60.0,100.0,0.0,0.0,216762.0,2786.0,0.0,0.0,0.0,0.0,260.0,5.0,0.0,0.0,0.0,0.0,4599778841.0,3753345.0
2022-03-15 03:00:00,15897.0,60.0,100.0,24503472.0,278904.0,216202.0,2779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 14:00:00,15926.0,60.0,100.0,0.0,0.0,216442.0,2782.0,0.0,0.0,0.0,0.0,249234.0,434.0,0.0,0.0,0.0,0.0,2618416436.0,2242058.0
2022-03-17 14:00:00,15895.0,60.0,100.0,0.0,0.0,216362.0,2781.0,0.0,0.0,0.0,0.0,6861366.0,9480.0,0.0,0.0,0.0,0.0,7192758367.0,6249395.0
2022-03-18 23:00:00,15898.0,60.0,100.0,0.0,0.0,216236.0,2780.0,0.0,0.0,0.0,0.0,26408.0,32.0,0.0,0.0,0.0,0.0,1654058421.0,1304522.0
2022-03-19 09:00:00,15936.0,60.0,100.0,0.0,0.0,216156.0,2779.0,0.0,0.0,0.0,0.0,6556.0,127.0,0.0,0.0,0.0,0.0,575068143.0,482778.0
2022-03-16 01:00:00,15916.0,60.0,100.0,0.0,0.0,222316.0,2860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325410.0,59586.0
