begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ERAB_REL_ENB_RNL_RED,EPC_EPS_BEARER_REL_REQ_OTH,EPS_BEARER_SETUP_COMPLETIONS,ERAB_REL_HO_PART,ERAB_REL_ENB_INI_S1_PART_RESET,ERAB_REL_SUCC_HO_GERAN,ERAB_REL_MME_INI_S1_PART_RESET,EPC_EPS_BEARER_REL_REQ_RNL,ERAB_REL_ENB_INI_S1_GLOB_RESET,ERAB_REL_MME_INI_S1_GLOB_RESET,ERAB_REL_ENB_RNL_RRNA,EPS_BEARER_SETUP_ATTEMPTS,ERAB_REL_ENB_RNL_INA,EPC_EPS_BEARER_REL_REQ_NORM,ERAB_REL_ENB,ERAB_REL_TEMP_QCI1,ERAB_REL_EPC_PATH_SWITCH,EPC_EPS_BEARER_REL_REQ_DETACH,ERAB_REL_S1_OUTAGE,ERAB_REL_SUCC_HO_UTRAN
2024-03-09,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16312.0,dynamic,90.97222222222223,5304.0,0.0,41788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42093.0,32892.0,3023.0,38557.0,0.0,0.0,112.0,0.0,203.0
2024-03-23,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16312.0,dynamic,100.0,2949.0,0.0,34970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35173.0,28554.0,2921.0,31669.0,0.0,0.0,77.0,0.0,109.0
2024-03-24,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16312.0,dynamic,100.0,1997.0,0.0,28401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28595.0,23578.0,2147.0,25707.0,0.0,0.0,88.0,0.0,119.0
2024-03-16,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16321.0,dynamic,100.0,2529.0,0.0,23451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23552.0,16990.0,1069.0,19743.0,0.0,0.0,84.0,0.0,104.0
2024-03-17,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16321.0,dynamic,100.0,2667.0,0.0,22359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22463.0,16210.0,595.0,19001.0,0.0,0.0,93.0,4.0,127.0
2024-03-09,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16321.0,dynamic,90.97222222222223,3377.0,0.0,23259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23376.0,16490.0,591.0,20038.0,0.0,0.0,73.0,0.0,95.0
2024-03-23,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16321.0,dynamic,97.01388888888889,2254.0,0.0,19610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19693.0,13590.0,1012.0,16015.0,0.0,0.0,65.0,0.0,110.0
2024-03-24,"MRBTS-5081,LNBTS-5081,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16321.0,dynamic,100.0,2121.0,0.0,17812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17893.0,12533.0,801.0,14759.0,0.0,1.0,70.0,0.0,91.0
2024-03-16,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16324.0,dynamic,95.69444444444444,4498.0,0.0,81772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81902.0,74183.0,3041.0,78856.0,0.0,0.0,365.0,0.0,0.0
2024-03-17,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16324.0,dynamic,100.0,7077.0,0.0,83923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84038.0,74112.0,2859.0,81372.0,0.0,0.0,351.0,18.0,0.0
2024-03-09,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16324.0,dynamic,86.80555555555556,4267.0,0.0,77940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78063.0,70892.0,2770.0,75390.0,0.0,0.0,299.0,0.0,0.0
2024-03-23,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16324.0,dynamic,100.0,5501.0,0.0,100106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100259.0,90631.0,3937.0,96357.0,0.0,0.0,404.0,0.0,0.0
2024-03-24,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16324.0,dynamic,100.0,5038.0,0.0,91859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91990.0,83000.0,3885.0,88225.0,0.0,0.0,352.0,0.0,0.0
2024-03-16,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16233.0,dynamic,100.0,1399.0,0.0,23212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23261.0,21181.0,112.0,22598.0,0.0,0.0,21.0,0.0,3.0
2024-03-17,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16233.0,dynamic,100.0,1577.0,0.0,18974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19034.0,16538.0,120.0,18151.0,0.0,0.0,16.0,0.0,0.0
2024-03-09,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16233.0,dynamic,90.97222222222223,1272.0,0.0,9246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9304.0,7251.0,91.0,8629.0,0.0,0.0,20.0,0.0,0.0
2024-03-02,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16233.0,dynamic,100.0,1226.0,0.0,18913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18964.0,17052.0,114.0,18310.0,0.0,0.0,15.0,0.0,0.0
2024-03-23,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16233.0,dynamic,100.0,1216.0,0.0,18501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18561.0,16660.0,156.0,17925.0,0.0,0.0,17.0,0.0,1.0
2024-03-24,"MRBTS-5086,LNBTS-5086,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16233.0,dynamic,100.0,1132.0,0.0,17076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17104.0,15406.0,129.0,16560.0,0.0,0.0,27.0,0.0,1.0
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",583.0,dynamic,0.3472222222222222,1.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,318.0,2.0,319.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",600.0,dynamic,0.9027777777777778,34.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,284.0,40.0,318.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",608.0,dynamic,0.4861111111111111,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86765.0,dynamic,0.2777777777777778,6.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,197.0,20.0,203.0,0.0,0.0,1.0,0.0,0.0
2024-03-16,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",607.0,dynamic,0.4166666666666667,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,"MRBTS-5079,LNBTS-5079,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86765.0,dynamic,0.2777777777777778,6.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,197.0,20.0,203.0,0.0,0.0,1.0,0.0,0.0
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",595.0,dynamic,0.3472222222222222,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",579.0,dynamic,0.9027777777777778,206.0,0.0,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.0,3102.0,286.0,3316.0,0.0,0.0,18.0,0.0,0.0
2024-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",580.0,dynamic,0.4166666666666667,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",597.0,dynamic,0.1388888888888889,3.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,115.0,10.0,118.0,0.0,0.0,2.0,0.0,0.0
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",609.0,dynamic,0.3472222222222222,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,287.0,6.0,287.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",611.0,dynamic,0.4861111111111111,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,40.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5079,LNBTS-5079,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86766.0,dynamic,0.2777777777777778,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",590.0,dynamic,0.4166666666666667,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",581.0,dynamic,0.4166666666666667,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",585.0,dynamic,0.3472222222222222,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5079,LNBTS-5079,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86764.0,dynamic,0.2777777777777778,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",613.0,dynamic,0.4861111111111111,4.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,311.0,8.0,315.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",598.0,dynamic,0.4166666666666667,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,533.0,8.0,533.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",573.0,dynamic,0.4166666666666667,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,91.0,0.0,91.0,0.0,0.0,2.0,0.0,0.0
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",582.0,dynamic,0.4861111111111111,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,50.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",610.0,dynamic,0.4166666666666667,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,42.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",597.0,dynamic,0.9722222222222222,89.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1041.0,53.0,1133.0,0.0,0.0,5.0,0.0,0.0
2024-03-30,"MRBTS-5079,LNBTS-5079,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86768.0,dynamic,0.2777777777777778,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",597.0,dynamic,0.9722222222222222,89.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1041.0,53.0,1133.0,0.0,0.0,5.0,0.0,0.0
2024-03-10,"MRBTS-5079,LNBTS-5079,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86768.0,dynamic,0.2777777777777778,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",605.0,dynamic,0.9027777777777778,143.0,0.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,881.0,122.0,1025.0,0.0,0.0,7.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",604.0,dynamic,0.4861111111111111,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,324.0,3.0,324.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",578.0,dynamic,0.4166666666666667,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,55.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5079,LNBTS-5079,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86763.0,dynamic,0.2777777777777778,14.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,209.0,11.0,223.0,0.0,0.0,1.0,0.0,0.0
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",574.0,dynamic,0.4166666666666667,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",603.0,dynamic,0.4861111111111111,22.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,580.0,11.0,602.0,0.0,0.0,2.0,0.0,0.0
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",606.0,dynamic,0.4166666666666667,3.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,138.0,5.0,141.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",589.0,dynamic,0.9027777777777778,41.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,521.0,238.0,563.0,0.0,0.0,1.0,0.0,0.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",589.0,dynamic,0.1388888888888889,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,39.0,12.0,42.0,0.0,0.0,1.0,0.0,0.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",577.0,dynamic,0.4166666666666667,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",586.0,dynamic,0.4166666666666667,11.0,0.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,722.0,11.0,734.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",596.0,dynamic,0.4166666666666667,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",602.0,dynamic,0.4166666666666667,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",599.0,dynamic,0.1388888888888889,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",579.0,dynamic,0.1388888888888889,11.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,301.0,32.0,312.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",576.0,dynamic,0.4166666666666667,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",591.0,dynamic,0.4166666666666667,5.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",614.0,dynamic,0.3472222222222222,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",587.0,dynamic,0.3472222222222222,20.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,287.0,3.0,307.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",584.0,dynamic,0.4166666666666667,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,32.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",601.0,dynamic,0.4166666666666667,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",612.0,dynamic,0.4166666666666667,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",588.0,dynamic,0.4166666666666667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",600.0,dynamic,0.1388888888888889,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",594.0,dynamic,0.4166666666666667,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",605.0,dynamic,0.1388888888888889,4.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,74.0,10.0,78.0,0.0,0.0,1.0,0.0,0.0
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",575.0,dynamic,0.4166666666666667,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,78.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",597.0,dynamic,0.9027777777777778,129.0,0.0,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,1367.0,136.0,1501.0,0.0,0.0,12.0,0.0,0.0
