NE Name,fdn,BSCFLAG,CICNO,DPCGIDX,MOIndex,OPCIDX,OPMODE,PN,SN,SRN,STCIC,TSN,TSTYPE,className,name,neID
FTBSC02,"NE=280,AE1T1=12_14_0_26",MAINBSC,410,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_27",MAINBSC,411,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_8",MAINBSC,5800,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,8,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_28",MAINBSC,412,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,28,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_9",MAINBSC,5801,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,9,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_29",MAINBSC,413,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,29,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_10",MAINBSC,5802,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,10,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_30",MAINBSC,414,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,30,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_11",MAINBSC,5803,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=12_14_0_31",MAINBSC,415,0,26_0_14_12,0,MODSGLCIC,12,14,0,384,31,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=12,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_12",MAINBSC,5804,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_1",MAINBSC,417,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,1,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_13",MAINBSC,5805,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,13,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_2",MAINBSC,418,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,2,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_14",MAINBSC,5806,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,14,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_3",MAINBSC,419,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,3,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_15",MAINBSC,5807,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,15,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_4",MAINBSC,420,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,4,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_16",MAINBSC,5808,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_5",MAINBSC,421,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,5,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_17",MAINBSC,5809,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_6",MAINBSC,422,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,6,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_18",MAINBSC,5810,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_7",MAINBSC,423,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,7,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_19",MAINBSC,5811,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_8",MAINBSC,424,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,8,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_20",MAINBSC,5812,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_9",MAINBSC,425,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,9,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_21",MAINBSC,5813,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_10",MAINBSC,426,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,10,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_22",MAINBSC,5814,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_11",MAINBSC,427,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_12",MAINBSC,428,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_13",MAINBSC,429,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,13,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_14",MAINBSC,430,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,14,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_23",MAINBSC,5815,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_15",MAINBSC,431,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,15,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_24",MAINBSC,5816,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_25",MAINBSC,5817,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_16",MAINBSC,432,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_26",MAINBSC,5818,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_17",MAINBSC,433,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_27",MAINBSC,5819,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_18",MAINBSC,434,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_28",MAINBSC,5820,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,28,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_19",MAINBSC,435,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_29",MAINBSC,5821,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,29,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_20",MAINBSC,436,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_30",MAINBSC,5822,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,30,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_21",MAINBSC,437,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=181_14_0_31",MAINBSC,5823,0,26_0_14_181,0,MODSGLCIC,181,14,0,5792,31,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=181,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_22",MAINBSC,438,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_1",MAINBSC,5825,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,1,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_23",MAINBSC,439,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_2",MAINBSC,5826,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,2,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_24",MAINBSC,440,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_25",MAINBSC,441,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_3",MAINBSC,5827,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,3,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_26",MAINBSC,442,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_4",MAINBSC,5828,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,4,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=13_14_0_27",MAINBSC,443,0,26_0_14_13,0,MODSGLCIC,13,14,0,416,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=13,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_5",MAINBSC,5829,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,5,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_1",MAINBSC,33,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,1,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_6",MAINBSC,5830,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,6,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_2",MAINBSC,34,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,2,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_7",MAINBSC,5831,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,7,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_3",MAINBSC,35,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,3,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_8",MAINBSC,5832,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,8,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_4",MAINBSC,36,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,4,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_9",MAINBSC,5833,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,9,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_5",MAINBSC,37,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,5,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_10",MAINBSC,5834,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,10,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_6",MAINBSC,38,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,6,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_11",MAINBSC,5835,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_7",MAINBSC,39,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,7,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_12",MAINBSC,5836,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_8",MAINBSC,40,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,8,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_13",MAINBSC,5837,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,13,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_9",MAINBSC,41,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,9,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_14",MAINBSC,5838,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,14,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_10",MAINBSC,42,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,10,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_15",MAINBSC,5839,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,15,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_11",MAINBSC,43,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_16",MAINBSC,5840,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_12",MAINBSC,44,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_17",MAINBSC,5841,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_13",MAINBSC,45,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,13,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_18",MAINBSC,5842,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_14",MAINBSC,46,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,14,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_19",MAINBSC,5843,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_15",MAINBSC,47,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,15,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_20",MAINBSC,5844,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_16",MAINBSC,48,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,16,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_21",MAINBSC,5845,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_17",MAINBSC,49,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,17,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_22",MAINBSC,5846,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_18",MAINBSC,50,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,18,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_23",MAINBSC,5847,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_19",MAINBSC,51,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,19,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_24",MAINBSC,5848,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_20",MAINBSC,52,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,20,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_25",MAINBSC,5849,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_21",MAINBSC,53,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,21,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_26",MAINBSC,5850,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_22",MAINBSC,54,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,22,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_27",MAINBSC,5851,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_23",MAINBSC,55,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,23,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_24",MAINBSC,56,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,24,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=182_14_0_28",MAINBSC,5852,0,26_0_14_182,0,MODSGLCIC,182,14,0,5824,28,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=182,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_25",MAINBSC,57,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,25,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=157_14_0_11",MAINBSC,5035,0,26_0_14_157,0,MODSGLCIC,157,14,0,5024,11,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=157,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_26",MAINBSC,58,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,26,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=157_14_0_12",MAINBSC,5036,0,26_0_14_157,0,MODSGLCIC,157,14,0,5024,12,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=157,DPC Group index=0",26
FTBSC02,"NE=280,AE1T1=1_14_0_27",MAINBSC,59,0,26_0_14_1,0,MODSGLCIC,1,14,0,32,27,CIC,BSC6900GSMAE1T1,"Subrack No.=0, Slot No.=14, Port No.=1,DPC Group index=0",26
