begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,UL_PRB_UTIL_TTI_MEAN,SINR_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_07,UE_PWR_HEADROOM_PUSCH_LEVEL28,RSSI_CELL_PUCCH_LEVEL_4,SINR_PUCCH_LEVEL_11,RSSI_CELL_PUSCH_LEVEL_3,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL31,RSSI_CELL_PUCCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL26,RSSI_PUSCH_LEVEL_02,SINR_PUCCH_LEVEL_6,RSSI_PUCCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL16,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_6,SINR_PUSCH_LEVEL_7,RSSI_CELL_PUCCH_LEVEL_13,SINR_PUCCH_MIN,RSSI_PUSCH_LEVEL_14,RSSI_CELL_PUSCH_LEVEL_7,RSSI_PUCCH_LEVEL_01,RSSI_CELL_PUCCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL32,RSSI_CELL_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL8,RSSI_PUSCH_LEVEL_19,SINR_PUSCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL29,SINR_PUCCH_LEVEL_1,RSSI_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_22,SINR_PUSCH_LEVEL_16,SINR_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL2,SINR_PUCCH_LEVEL_20,SINR_PUCCH_MAX,RSSI_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL7,RSSI_PUSCH_LEVEL_09,RSSI_CELL_PUSCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL19,SINR_PUSCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL12,RSSI_PUCCH_LEVEL_03,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_10,UE_PWR_HEADROOM_PUSCH_MIN,SINR_PUSCH_AVG,UL_AMC_DOWNGRADE,UE_PWR_HEADROOM_PUSCH_LEVEL30,RSSI_CELL_PUCCH_LEVEL_12,RSSI_PUSCH_LEVEL_04,UE_PWR_HEADROOM_PUSCH_LEVEL1,SINR_PUSCH_LEVEL_2,RSSI_CELL_PUCCH_LEVEL_7,UE_PWR_HEADROOM_PUSCH_LEVEL11,SINR_PUSCH_LEVEL_17,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_10,RSSI_PUSCH_LEVEL_03,UE_PWR_HEADROOM_PUSCH_MAX,RSSI_PUSCH_LEVEL_08,SINR_PUSCH_LEVEL_1,RSSI_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_13,RSSI_CELL_PUSCH_LEVEL_2,RSSI_PUSCH_LEVEL_01,RSSI_PUCCH_MAX,SINR_PUSCH_LEVEL_22,RSSI_PUCCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL27,RSSI_PUCCH_LEVEL_05,UE_PWR_HEADROOM_PUSCH_AVG,RSSI_CELL_PUCCH_LEVEL_8,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_MIN,RSSI_PUSCH_LEVEL_13,RSSI_CELL_PUCCH_LEVEL_18,UE_PWR_HEADROOM_PUSCH_LEVEL24,AVG_RTWP_RX_ANT_2,UE_PWR_HEADROOM_PUSCH_LEVEL15,SINR_PUCCH_LEVEL_3,SINR_PUSCH_LEVEL_20,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL17,RSSI_CELL_PUSCH_LEVEL_5,UE_PWR_HEADROOM_PUSCH_LEVEL6,SINR_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_12,AVG_RTWP_RX_ANT_1,RSSI_PUSCH_LEVEL_17,RSSI_PUCCH_AVG,SINR_PUCCH_LEVEL_15,SINR_PUCCH_LEVEL_9,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_4,RSSI_PUSCH_MAX,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_12,RSSI_PUCCH_LEVEL_21,UE_PWR_HEADROOM_PUSCH_LEVEL9,RSSI_PUCCH_LEVEL_22,RSSI_PUCCH_LEVEL_19,RSSI_PUCCH_LEVEL_06,UE_PWR_HEADROOM_PUSCH_LEVEL20,RSSI_PUSCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL5,RSSI_CELL_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_09,UE_PWR_HEADROOM_PUSCH_LEVEL10,UE_PWR_HEADROOM_PUSCH_LEVEL4,SINR_PUSCH_MAX,RSSI_CELL_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_14,RSSI_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_15,RSSI_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_MEAN,RSSI_PUCCH_LEVEL_15,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_14,UE_PWR_HEADROOM_PUSCH_LEVEL13,RSSI_CELL_PUCCH_MAX,RSSI_PUCCH_LEVEL_17,UE_PWR_HEADROOM_PUSCH_LEVEL18,SINR_PUSCH_LEVEL_5,SINR_PUCCH_LEVEL_16,UE_PWR_HEADROOM_PUSCH_LEVEL22,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_3,RSSI_CELL_PUCCH_MIN,RSSI_PUSCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL14,RSSI_PUCCH_LEVEL_04,SINR_PUCCH_LEVEL_18,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_21,UL_IOT_PUSCH_DIST_BIN_3,SINR_PUCCH_AVG,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_10,RSSI_CELL_PUCCH_LEVEL_11,UE_PWR_HEADROOM_PUSCH_LEVEL25,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUSCH_LEVEL_9,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_05,RSSI_CELL_PUSCH_MAX,RSSI_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,RSSI_CELL_PUSCH_LEVEL_4,RSSI_PUSCH_LEVEL_20,UE_PWR_HEADROOM_PUSCH_LEVEL23,RSSI_PUSCH_LEVEL_15,SINR_PUSCH_LEVEL_18,SINR_PUCCH_LEVEL_5,SINR_PUSCH_LEVEL_8,RSSI_PUSCH_MIN,SINR_PUSCH_MIN,SINR_PUSCH_LEVEL_3,RSSI_PUSCH_LEVEL_06,SINR_PUSCH_LEVEL_6,RSSI_PUCCH_LEVEL_16,ERAB_MOD_ATT_QCI1,ERAB_REL_ENB_RNL_INA_QCI2,ERAB_MOD_ATT_QCI3
2022-03-15,"MRBTS-5044,LNBTS-5044,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16142.0,dynamic,100.0,,4429664.0,21802983.0,3344.0,3480620.0,16280603.0,2031206.0,85314.0,66.0,1717188.0,1486000.0,7020864.0,6393167.0,21258.0,2017630.0,15009747.0,29075107.0,2577284.0,5256799.0,12861664.0,4123592.0,3997994.0,2312319.0,-64.0,8209577.0,4446761.0,5677341.0,4490108.0,39.0,-130.0,996729.0,798857.0,4131738.0,896.0,16771255.0,1812168.0,3939090.0,1096527.0,7040301.0,1690990.0,52281.0,2658381.0,44.0,2379114.0,6951080.0,725362.0,5353217.0,34105633.0,1031662.0,2581914.0,3374775.0,3289036.0,5422569.0,1251697.0,17806360.0,1.0,10.385416666666666,835420.0,373.0,3082689.0,3323162.0,35483.0,2460118.0,6986202.0,2694871.0,6571657.0,2048785.0,23115346.0,2676042.0,63.0,4660198.0,12993621.0,4830766.0,6197022.0,1528784.0,13630536.0,-53.0,2313907.0,1414421.0,12612.0,10070297.0,25.635416666666668,7404595.0,1345265.0,1811990.0,1291743.0,19225317.0,-139.0,7954729.0,1802243.0,116704.0,,2955735.0,10770431.0,2635292.0,19245012.0,10346176.0,2057898.0,3108256.0,447120.0,3267678.0,13627837.0,10617539.0,12085190.0,,3472061.0,-102.0625,5224691.0,16984209.0,462997.0,17956684.0,,-67.0,4779143.0,3970808.0,5082015.0,1988648.0,1439512.0,12376399.0,1725418.0,17388243.0,674268.0,7081992.0,13487452.0,281109.0,1583081.0,31129421.0,2006178.0,160643.0,42.0,4709824.0,7903685.0,8694006.0,6481027.0,6830082.0,-92.375,5289351.0,3357232.0,1989521.0,3474554.0,-62.0,3273745.0,1375782.0,3122196.0,4758614.0,254491.0,5439966.0,2627277.0,-130.0,-103.3125,3228688.0,5160206.0,3300220.0,4088911.0,354858.0,,5.666666666666667,,4422267.0,3797952.0,59819.0,2137000.0,5727365.0,5573161.0,4261120.0,-76.0,8616538.0,-101.53125,2228671.0,516590.0,175607.0,7559044.0,4809542.0,15121740.0,4439129.0,-139.0,-55.0,2060318.0,4443554.0,3219538.0,3557706.0,,,
2022-03-14,"MRBTS-5081,LNBTS-5081,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16161.0,dynamic,100.0,,4546384.0,43577518.0,8389.0,948187.0,29293291.0,2749117.0,335547.0,79.0,379123.0,148480.0,3081258.0,10276073.0,19698.0,4378428.0,42820380.0,63657930.0,4855256.0,18165685.0,39750934.0,5724393.0,14833480.0,6591122.0,-49.0,16178437.0,6316753.0,6634596.0,146877.0,9.0,-130.0,5885434.0,364070.0,15685481.0,643.0,34838029.0,1202211.0,3423716.0,32085.0,11348955.0,238783.0,126925.0,618289.0,40.0,5437804.0,16054630.0,4445283.0,18909023.0,11067166.0,1474268.0,6968659.0,10603264.0,5737936.0,8539453.0,2637635.0,34923721.0,1.0,7.09375,2210930.0,177.0,9603586.0,7941404.0,104713.0,4622193.0,4459056.0,10232642.0,8697204.0,3784367.0,58283373.0,6219769.0,63.0,17668004.0,20586619.0,5823455.0,16961655.0,1917492.0,20365558.0,-56.0,315090.0,2750078.0,10856.0,16189556.0,21.916666666666668,7420177.0,626372.0,1715431.0,347785.0,51247607.0,-139.0,17681921.0,765508.0,52333.0,,6577933.0,31136999.0,1669907.0,45828132.0,26151428.0,3429943.0,4387838.0,2875549.0,1446309.0,37931077.0,17165646.0,20444965.0,,3161477.0,-103.07291666666667,8430310.0,36682726.0,471461.0,47138614.0,,-64.0,17565779.0,208061.0,15968663.0,2030759.0,7459263.0,1634710.0,3365550.0,30523149.0,825703.0,20539965.0,4533076.0,1676361.0,3944232.0,71848275.0,8832684.0,891311.0,42.0,9529129.0,12913953.0,21202417.0,12487250.0,20337361.0,-97.58333333333333,15051374.0,6942619.0,5459828.0,9656254.0,-65.0,7326674.0,2031680.0,9920518.0,6642640.0,220325.0,1746480.0,646309.0,-130.0,-105.41666666666667,8095726.0,8301501.0,2541746.0,15358603.0,51688.0,,2.3958333333333335,,10365997.0,11083701.0,27479.0,100079.0,10313675.0,17771174.0,11995216.0,-76.0,24518927.0,-103.26041666666667,3171951.0,159424.0,121421.0,11493765.0,5226604.0,45780863.0,16883235.0,-139.0,-49.0,4619420.0,15466245.0,11333224.0,9372081.0,,,
2022-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",823.0,dynamic,0.3472222222222222,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16786.0,dynamic,100.0,80.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16783.0,dynamic,100.0,265.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16159.0,dynamic,100.0,,3904154.0,9076730.0,1758.0,3839839.0,11274342.0,1092436.0,198823.0,120.0,1992064.0,66363.0,6658254.0,5380324.0,7249.0,2299188.0,1763076.0,12760857.0,1013495.0,1305147.0,900510.0,1634891.0,2023890.0,783193.0,-58.0,2808505.0,1730663.0,4057217.0,3468275.0,1450.0,-130.0,582003.0,576874.0,1213005.0,2492.0,2501414.0,1069019.0,2854464.0,254725.0,2299806.0,217678.0,143261.0,914625.0,38.0,701245.0,1740414.0,469531.0,1499078.0,65130978.0,490137.0,1602512.0,1129108.0,1313229.0,2213708.0,167715.0,8435415.0,1.0,10.510416666666666,313642.0,1161.0,1219790.0,1432058.0,209043.0,1202621.0,6241596.0,923163.0,2760170.0,695193.0,12284004.0,2073999.0,63.0,1322619.0,4369287.0,2069608.0,1482348.0,1024636.0,10080754.0,-63.0,1712888.0,202454.0,3721.0,4068179.0,23.229166666666668,6549435.0,1526380.0,125478.0,90420.0,11093586.0,-139.0,2393203.0,112568.0,22504.0,,1147986.0,1330795.0,2466193.0,4414417.0,2086758.0,835106.0,1325382.0,353192.0,2662182.0,8378437.0,13099971.0,11595359.0,,1672956.0,-103.77083333333333,7874288.0,5606483.0,170353.0,2869071.0,,-63.0,1241779.0,108657.0,1232143.0,131494.0,608658.0,3807953.0,355032.0,6995712.0,293346.0,1914473.0,34954450.0,273774.0,391079.0,14606207.0,771066.0,233679.0,41.0,2117763.0,11776223.0,2334766.0,1785191.0,2994630.0,-103.125,1779895.0,1551609.0,671147.0,1377755.0,-70.0,885735.0,645580.0,2074052.0,6140342.0,80909.0,5507056.0,3123902.0,-130.0,-107.28125,1289282.0,2103392.0,3251220.0,1135939.0,220163.0,,11.677083333333334,,3004148.0,1997767.0,15088.0,55097.0,2444189.0,1516976.0,1327809.0,-72.0,4775233.0,-109.02083333333333,1031128.0,370071.0,49932.0,2786872.0,2655354.0,1355955.0,1635423.0,-139.0,-45.0,1200547.0,1257194.0,2033235.0,1016521.0,,,
2022-03-19,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16169.0,dynamic,95.83333333333333,,942229.0,3216503.0,287.0,2914820.0,3866034.0,519024.0,96343.0,29.0,1824288.0,2569.0,3214747.0,1275394.0,321.0,1300278.0,493541.0,4291650.0,175481.0,478992.0,192024.0,680107.0,1018521.0,186780.0,-44.0,800388.0,650925.0,1469687.0,31.0,1465.0,-130.0,204123.0,54099.0,511337.0,118.0,560795.0,138804.0,748688.0,2147.0,751500.0,23041.0,66383.0,97489.0,36.0,150562.0,693195.0,171406.0,646757.0,75821641.0,52963.0,822643.0,280883.0,525891.0,762925.0,36148.0,2907823.0,1.0,6.489130434782608,117608.0,41.0,286015.0,661502.0,64352.0,619911.0,2416918.0,266318.0,835054.0,231978.0,3334616.0,1025146.0,63.0,483180.0,1881746.0,470807.0,606993.0,499515.0,4955266.0,-70.0,143549.0,39419.0,234.0,1686487.0,19.043478260869566,1977849.0,236796.0,34759.0,18099.0,2786627.0,-139.0,723962.0,36549.0,2539.0,,206930.0,382251.0,528607.0,1529068.0,649329.0,125698.0,617012.0,130680.0,266393.0,1911609.0,3872048.0,3775582.0,,294194.0,-106.40217391304348,2088091.0,1977772.0,26395.0,903397.0,,-69.0,481219.0,5170.0,447419.0,35789.0,223889.0,51599.0,66325.0,2574609.0,39086.0,673866.0,61417163.0,136233.0,83857.0,4259748.0,245529.0,102265.0,39.0,636971.0,3295416.0,762907.0,620441.0,696308.0,-115.34782608695652,459446.0,503491.0,151846.0,298637.0,-78.0,197503.0,76384.0,1114977.0,1533175.0,10676.0,3207306.0,2585309.0,-130.0,-111.42391304347827,246590.0,911312.0,497302.0,418275.0,7706.0,,10.065217391304348,,669464.0,459819.0,756.0,270.0,899921.0,598932.0,557346.0,-80.0,1027907.0,-117.80434782608695,514505.0,23827.0,6962.0,734322.0,753466.0,322431.0,755880.0,-139.0,-41.0,617090.0,487142.0,1152829.0,254826.0,,,
2022-03-15,"MRBTS-5062,LNBTS-5062,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16724.0,dynamic,100.0,166.01041666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5080,LNBTS-5080,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16140.0,dynamic,100.0,,1214067.0,3917547.0,25266.0,2869912.0,4084406.0,419950.0,8026.0,235.0,1871239.0,252407.0,3377121.0,1612630.0,39333.0,231751.0,1141464.0,4937675.0,398402.0,370032.0,687437.0,873742.0,253528.0,470467.0,-55.0,1546520.0,958959.0,880800.0,750983.0,52.0,-130.0,69862.0,167841.0,243948.0,4453.0,868893.0,374080.0,1475008.0,206359.0,1031234.0,315611.0,2983.0,820862.0,44.0,548852.0,671431.0,50010.0,496985.0,76008545.0,298285.0,103963.0,370198.0,474299.0,1229844.0,320155.0,3592850.0,1.0,17.302083333333332,101489.0,815.0,652900.0,209495.0,1477.0,135309.0,2470684.0,272764.0,1332989.0,217975.0,3800034.0,247111.0,63.0,396584.0,1046030.0,1102065.0,520244.0,294872.0,1429471.0,-47.0,827621.0,376050.0,34382.0,1789536.0,29.09375,2097107.0,710334.0,251374.0,220564.0,3093043.0,-139.0,1268968.0,240979.0,58976.0,,418293.0,689151.0,1261843.0,2434424.0,726730.0,419060.0,640894.0,33289.0,1209456.0,2206383.0,3586076.0,3636665.0,,752857.0,-103.59375,1925387.0,2742097.0,143347.0,1746979.0,,-60.0,305902.0,268197.0,388756.0,268195.0,116364.0,1584128.0,491031.0,3144823.0,229181.0,819776.0,59924327.0,22103.0,494441.0,5175955.0,184957.0,13461.0,43.0,1193074.0,2915504.0,1128933.0,754875.0,1001988.0,-105.72916666666667,800123.0,802506.0,468524.0,408178.0,-55.0,555328.0,325117.0,169679.0,1456741.0,134184.0,3471116.0,2672294.0,-130.0,-100.57291666666667,414772.0,899735.0,1140941.0,306387.0,68447.0,,10.208333333333334,,957666.0,800526.0,47186.0,152583.0,1394705.0,573280.0,250697.0,-65.0,1396444.0,-110.64583333333333,459731.0,102231.0,132926.0,1514250.0,1339897.0,933786.0,258231.0,-139.0,-48.0,76848.0,296479.0,212865.0,577780.0,,,
2022-03-13,"MRBTS-5081,LNBTS-5081,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16217.0,dynamic,97.01388888888889,,573866.0,1238073.0,7.0,1277626.0,1493456.0,190057.0,27298.0,0.0,718020.0,28.0,1659968.0,742944.0,134.0,290767.0,141966.0,1715602.0,151074.0,140462.0,73854.0,297743.0,251344.0,89724.0,-41.0,452736.0,310925.0,548371.0,3.0,1087.0,-130.0,49842.0,58383.0,140969.0,3.0,244440.0,159527.0,511113.0,3067.0,337734.0,24779.0,19507.0,67725.0,38.0,56774.0,222742.0,39911.0,186303.0,80183268.0,74615.0,227302.0,128252.0,160972.0,392545.0,12642.0,997232.0,1.0,10.822916666666666,38843.0,0.0,176944.0,163294.0,40802.0,237014.0,1275559.0,115060.0,423736.0,82226.0,1636040.0,240287.0,63.0,153821.0,754506.0,382482.0,174644.0,165087.0,1763873.0,-71.0,177180.0,12450.0,26.0,543490.0,23.291666666666668,1077525.0,269730.0,5644.0,107.0,1468934.0,-139.0,369820.0,1922.0,1233.0,,187439.0,130291.0,473111.0,411723.0,205192.0,111784.0,237717.0,40477.0,129315.0,1058873.0,1897362.0,1627603.0,,287799.0,-105.34375,1266251.0,589009.0,30375.0,237508.0,,-65.0,137260.0,7913.0,138691.0,5661.0,59066.0,1101.0,28869.0,944406.0,47315.0,272400.0,73192763.0,42126.0,34430.0,1923575.0,76118.0,38296.0,40.0,388522.0,1818548.0,351125.0,244065.0,428413.0,-119.07291666666667,258781.0,256540.0,59672.0,154376.0,-78.0,92253.0,73009.0,300476.0,947287.0,10588.0,1594960.0,1113860.0,-130.0,-107.39583333333333,166002.0,274355.0,249745.0,126352.0,7311.0,,11.572916666666666,,414886.0,279195.0,357.0,0.0,431012.0,202674.0,147688.0,-78.0,621474.0,-118.39583333333333,187860.0,20450.0,5047.0,482906.0,437175.0,111710.0,199416.0,-139.0,-44.0,188567.0,137186.0,273014.0,146082.0,,,
2022-03-13,"MRBTS-5079,LNBTS-5079,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16197.0,dynamic,100.0,,3078434.0,10899391.0,281.0,4178430.0,8714094.0,2274653.0,100532.0,17.0,2378524.0,455404.0,6595560.0,4819587.0,2982.0,2033049.0,7859666.0,15221957.0,872786.0,2610665.0,6968375.0,3523296.0,3014560.0,2110862.0,-54.0,3615383.0,3298585.0,2336770.0,326184.0,13.0,-130.0,616033.0,150891.0,2420142.0,71.0,8476641.0,392117.0,1944056.0,172505.0,3338928.0,532899.0,53269.0,1173872.0,44.0,1969975.0,3308689.0,454530.0,2995205.0,56364941.0,191103.0,1712890.0,1909322.0,1490911.0,3648431.0,733938.0,9304380.0,1.0,9.90625,426430.0,25.0,2900486.0,2852776.0,49466.0,1355860.0,5837923.0,1668189.0,3178095.0,913720.0,13180180.0,2961728.0,63.0,2640826.0,4982845.0,1329023.0,2952609.0,1822548.0,6754012.0,-57.0,727602.0,890492.0,1081.0,4662075.0,22.604166666666668,5739904.0,473217.0,668816.0,273447.0,11455805.0,-139.0,3679672.0,599908.0,5150.0,,1304806.0,5918405.0,1144824.0,9943113.0,5510025.0,549386.0,3099237.0,354858.0,2002888.0,8856981.0,6048344.0,6682667.0,,741311.0,-102.22916666666667,3583866.0,8819033.0,66360.0,9299632.0,,-60.0,2524675.0,710505.0,2451820.0,709021.0,880153.0,2388984.0,1507228.0,8295061.0,97765.0,3776585.0,28858401.0,258560.0,1510534.0,16643373.0,1307018.0,178283.0,44.0,2522894.0,4919088.0,4112766.0,3066504.0,4836338.0,-101.89583333333333,3809610.0,1704857.0,1906365.0,1843629.0,-65.0,2580933.0,294316.0,2197939.0,3424175.0,33158.0,5708858.0,3482173.0,-130.0,-105.95833333333333,1637649.0,2348519.0,2486541.0,2393466.0,122657.0,,6.114583333333333,,3516523.0,3242693.0,3901.0,555480.0,3484706.0,3067019.0,3071153.0,-71.0,5712027.0,-109.39583333333333,2422884.0,97930.0,15111.0,2695146.0,2380677.0,8037733.0,2994715.0,-139.0,-54.0,1303340.0,2868171.0,2438739.0,2785025.0,,,
2022-03-15,"MRBTS-5081,LNBTS-5081,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16159.0,dynamic,100.0,,3545002.0,8092420.0,2020.0,3903386.0,10075738.0,1150376.0,226824.0,0.0,2101098.0,394410.0,6259403.0,4135069.0,4156.0,2940001.0,1736546.0,11425524.0,910907.0,1214637.0,882993.0,1437501.0,2397565.0,841876.0,-56.0,2692915.0,1498549.0,3789141.0,3143470.0,4736.0,-130.0,558264.0,576783.0,1289560.0,1284.0,2211845.0,1083425.0,3023914.0,353035.0,2004271.0,487726.0,165771.0,1416928.0,40.0,1167927.0,1514783.0,506791.0,1300147.0,65373796.0,450272.0,2108317.0,951969.0,1280682.0,1938899.0,607978.0,7689324.0,1.0,9.760416666666666,324171.0,115.0,1056207.0,1640483.0,297487.0,1429291.0,5726807.0,785561.0,2525284.0,688094.0,10890183.0,2451561.0,63.0,1186822.0,4743114.0,2286578.0,1286238.0,1195178.0,12197735.0,-64.0,1924001.0,716778.0,2159.0,3734065.0,22.135416666666668,5544770.0,1626871.0,306585.0,297460.0,9713842.0,-139.0,2157982.0,215009.0,28027.0,,1139274.0,1252582.0,2768723.0,4204059.0,1950146.0,673557.0,1238730.0,395044.0,3202556.0,6698462.0,11430944.0,10297073.0,,1845264.0,-103.57291666666667,6525759.0,5224189.0,189520.0,2803218.0,,-66.0,1220576.0,237197.0,1095502.0,306601.0,563379.0,4586065.0,1042412.0,6283181.0,369431.0,1658944.0,36849158.0,364942.0,1064695.0,13101316.0,706809.0,274375.0,40.0,2153289.0,10063051.0,2022862.0,1568109.0,2406396.0,-100.30208333333333,1456903.0,1589769.0,1020800.0,1347650.0,-71.0,1014348.0,522403.0,2661898.0,4591398.0,82474.0,5291761.0,3212247.0,-130.0,-107.9375,1375710.0,1971100.0,3772999.0,1071489.0,302223.0,,11.21875,,2378590.0,1525945.0,11737.0,523276.0,2279194.0,1328197.0,1410202.0,-78.0,3623351.0,-108.21875,1030561.0,355472.0,46766.0,2911336.0,2577285.0,1334040.0,1862185.0,-139.0,-45.0,1556493.0,1235782.0,2610621.0,946522.0,,,
2022-03-13,"MRBTS-5086,LNBTS-5086,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",16705.0,dynamic,100.0,93.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
