sk_object,object,objecttypeid,duration,userlabel,is_connected,is_included_in_validation,dwh_created,dwh_last_modified,object_technology
111780118,"FTBSC01/UCELL_NCELL:Label=3G_MUCTARUDRIVE_II-43, CellID=36314/RNC:1271/DEST Cell ID:34920",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-15 03:31:27.161122,2022-05-13 02:48:36.753596,
115355008,"FTBSC01/UCELL_NCELL:Label=3G_ECOWASST-32, CellID=34858/RNC:1271/DEST Cell ID:34546",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-17 19:30:36.782139,2022-05-13 02:48:36.753596,
72239196,"FTBSC01/UCELL_NCELL:Label=3G_SUMALIA-32, CellID=36808/RNC:1271/DEST Cell ID:36773",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-26 06:30:43.050904,2022-05-13 02:48:36.753596,
73871840,"FTBSC01/UCELL_NCELL:Label=3G_LESTERPEAK_II-14, CellID=38271/RNC:1271/DEST Cell ID:36954",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-26 12:30:55.314094,2022-05-13 02:48:36.753596,
40866867,"FTBSC01/UCELL_NCELL:Label=3G_HILLSTATION_II-21, CellID=34332/RNC:1271/DEST Cell ID:38567",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-15 18:35:07.116073,2022-05-13 02:48:36.753596,
11664812,"FTBSC01/UCELL_NCELL:Label=3G_GODERICH-73, CellID=37920/RNC:1271/DEST Cell ID:37236",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 15:30:00.604237,2022-02-08 15:30:00.604237,
16762081,"FTBSC01/UCELL_NCELL:Label=3G_SPURROADMILITARY-13, CellID=35030/RNC:1271/DEST Cell ID:34916",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 12:30:01.987189,2022-02-09 12:30:01.987189,
537652,"FTBSC01/GCELL_NCELL:LABEL=ROCKELBANK-4, CellIndex=284, CGI=6190501F72750/BCCH:762/BCC,NCC:4:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
9235704,"FTBSC02/GCELL_NCELL:LABEL=CONGOTOWN-7, CellIndex=1613, CGI=6190502582721/BCCH:51/BCC,NCC:2:4",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 07:30:02.664573,2022-02-08 07:30:02.664573,
28630627,"FTBSC01/UCELL_NCELL:Label=3G_DUKESTREET_II-12, CellID=34136/RNC:1271/DEST Cell ID:34026",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 20:30:04.863891,2022-02-11 20:30:04.863891,
66390922,"FTBSC01/UCELL_NCELL:Label=3G_SPURROAD_II-41, CellID=34814/RNC:1271/DEST Cell ID:38751",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-25 08:30:39.144901,2022-05-13 02:48:36.753596,
13613213,"FTBSC02/GCELL_NCELL:LABEL=HILLCUTROAD_II-1, CellIndex=548, CGI=61905025A3783/BCCH:64/BCC,NCC:6:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 22:30:04.642836,2022-02-08 22:30:04.642836,
7522807,"FTBSC02/GCELL_NCELL:LABEL=WILKINSONROAD-6, CellIndex=500, CGI=6190502583710/BCCH:768/BCC,NCC:1:1",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
108341950,"FTBSC01/UCELL_NCELL:Label=3G_HILLSTATION-33, CellID=35889/RNC:1271/DEST Cell ID:35505",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-13 00:30:45.290013,2022-05-13 02:48:36.753596,
11550828,"FTBSC02/GCELL_NCELL:LABEL=JUBAHILL-8, CellIndex=1895, CGI=61905025A3816/BCCH:772/BCC,NCC:0:0",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 15:30:00.604237,2022-02-08 15:30:00.604237,
42495308,"FTBSC01/UCELL_NCELL:Label=3G_SAVAGESQUARE-33, CellID=34119/RNC:1271/DEST Cell ID:34201",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-17 01:34:57.621403,2022-05-13 02:48:36.753596,
38051266,"FTBSC01/UCELL_NCELL:Label=3G_FBC-33, CellID=34039/RNC:1271/DEST Cell ID:36401",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-15 08:35:00.811465,2022-05-13 02:48:36.753596,
14617453,"FTBSC01/UCELL_NCELL:Label=3G_DWARZK-43, CellID=36174/RNC:1271/DEST Cell ID:36857",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 02:30:04.370714,2022-05-13 02:48:36.753596,
596853,"FTBSC01/GCELL_NCELL:LABEL=ROGBEREJUNCTION_II-2, CellIndex=1058, CGI=6190502515020/BCCH:63/BCC,NCC:3:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
23848745,"FTBSC01/UCELL_NCELL:Label=3G_HAGANSTREET-91, CellID=37933/RNC:1271/DEST Cell ID:34214",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 02:30:04.733881,2022-05-13 02:48:36.753596,
23848638,"FTBSC01/UCELL_NCELL:Label=3G_HAGANSTREET-81, CellID=37932/RNC:1271/DEST Cell ID:35822",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 02:30:04.733881,2022-05-13 02:48:36.753596,
14617507,"FTBSC01/UCELL_NCELL:Label=3G_DWARZK-44, CellID=38114/RNC:1271/DEST Cell ID:37325",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 02:30:04.370714,2022-05-13 02:48:36.753596,
43082264,"FTBSC01/UCELL_NCELL:Label=3G_LESTERPEAK_II-42, CellID=36239/RNC:1271/DEST Cell ID:37574",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-17 04:34:54.627913,2022-05-13 02:48:36.753596,
69568570,"FTBSC01/UCELL_NCELL:Label=3G_KISSYSHELL_II-51, CellID=35055/RNC:1271/DEST Cell ID:34401",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-25 19:32:02.089328,2022-05-13 02:48:36.753596,
32410073,"FTBSC01/UCELL_NCELL:Label=3G_KISSYROAD-22, CellID=34087/RNC:1271/DEST Cell ID:37935",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 10:47:27.914776,2022-05-13 02:48:36.753596,
89966411,"FTBSC01/UCELL_NCELL:Label=3G_SLCB_II-44, CellID=36254/RNC:1271/DEST Cell ID:38851",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-06 23:00:12.095143,2022-03-06 23:00:12.095143,
351977,"FTBSC01/GCELL_GCELL:LABEL=SUMALIA-7, CellIndex=144, CGI=61905025028B1/CGI:61905025036F3",huawei_bsc6900gu_1275069423,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
17524060,"FTBSC02/GCELL_NCELL:LABEL=KAMAKWI-6, CellIndex=836, CGI=61905028B5006/BCCH:774/BCC,NCC:5:0",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 04:30:02.414349,2022-05-13 02:19:20.048997,
90204993,"FTBSC02/GCELL_NCELL:LABEL=SEFADUTOWN-7, CellIndex=973, CGI=6190501FE4E95/BCCH:64/BCC,NCC:1:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-03-07 07:30:11.406932,2022-05-13 02:19:20.048997,
7582212,"FTBSC01/UCELL_GCELL:Label=3G_SWISS_RELIEF-63, CellID=36462/MCC:619/MNC:05:600:14098",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
321991,"FTBSC02/E1T1_ES:Port No.=48, Slot No.=16, Subrack No.=0",huawei_bsc6900gu_82835615,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:54:52.910966,
9238799,"FTBSC02/GCELL_NCELL:LABEL=GONDAMA-1, CellIndex=1633, CGI=6190501ED5065/BCCH:57/BCC,NCC:5:5",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 07:30:02.664573,2022-02-08 07:30:02.664573,
116838602,"FTBSC01/UCELL_NCELL:Label=3G_ODEON-12, CellID=38836/RNC:1271/DEST Cell ID:37501",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 00:30:35.826741,2022-05-13 02:48:36.753596,
7862601,"FTBSC01/UCELL_NCELL:Label=3G_COLEFARM_II-22, CellID=34697/RNC:1271/DEST Cell ID:34672",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:30:01.506752,2022-02-08 00:30:01.506752,
73004610,"FTBSC01/UCELL_NCELL:Label=3G_METCHEM_GODERICH-23, CellID=38755/RNC:1273/DEST Cell ID:37687",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-26 09:30:54.280030,2022-05-13 02:48:36.753596,
63333774,"FTBSC01/UCELL_NCELL:Label=3G_MURRAYTOWNBARRACKS-21, CellID=34252/RNC:1271/DEST Cell ID:37224",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-20 17:31:00.654477,2022-05-13 02:48:36.753596,
40338820,"FTBSC01/UCELL_NCELL:Label=3G_PALMRESORT-24, CellID=38362/RNC:1271/DEST Cell ID:36774",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-15 16:35:03.328666,2022-05-13 02:48:36.753596,
121042255,"FTBSC01/UCELL_NCELL:Label=3G_HILLCUTROAD_II-42, CellID=35399/RNC:1271/DEST Cell ID:34806",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-19 03:32:21.167365,2022-05-13 02:48:36.753596,
39732168,"FTBSC01/UCELL_NCELL:Label=3G_BLACKHALLROAD_III-13, CellID=34950/RNC:1271/DEST Cell ID:38484",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-15 14:35:02.510884,2022-05-13 02:48:36.753596,
65653389,"FTBSC01/UCELL_NCELL:Label=3G_DUKESTREET_II-42, CellID=35429/RNC:1271/DEST Cell ID:34856",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-25 05:30:32.036789,2022-05-13 02:48:36.753596,
18857337,"FTBSC02/GCELL_NCELL:LABEL=FADUGU-1, CellIndex=1753, CGI=61905028C512D/BCCH:60/BCC,NCC:6:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 09:30:02.541492,2022-02-10 09:30:02.541492,
14617711,"FTBSC01/UCELL_NCELL:Label=3G_ECOWASST-24, CellID=36402/RNC:1271/DEST Cell ID:34543",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 02:30:04.370714,2022-02-09 02:30:04.370714,
24470545,"FTBSC01/UCELL_NCELL:Label=3G_SAVAGESQUARE-34, CellID=36573/RNC:1271/DEST Cell ID:37502",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 05:30:03.631076,2022-05-13 02:48:36.753596,
31269811,"FTBSC01/UCELL_NCELL:Label=3G_FBC-24, CellID=38122/RNC:1271/DEST Cell ID:36125",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 07:44:59.073869,2022-05-13 02:48:36.753596,
110321904,"FTBSC01/UCELL_NCELL:Label=3G_AYV-13, CellID=35060/RNC:1271/DEST Cell ID:34110",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
110332614,"FTBSC01/UCELL_NCELL:Label=3G_KISSYBARRACKS-23, CellID=34295/RNC:1273/DEST Cell ID:37541",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
57306790,"FTBSC01/UCELL_NCELL:Label=3G_KENNEDYSTREET-44, CellID=36564/RNC:1271/DEST Cell ID:38221",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-19 18:30:56.353793,2022-05-13 02:48:36.753596,
14617858,"FTBSC01/UCELL_NCELL:Label=3G_FBC-12, CellID=34036/RNC:1271/DEST Cell ID:35102",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 02:30:04.370714,2022-02-09 02:30:04.370714,
15458093,"FTBSC01/UCELL_NCELL:Label=3G_REGENT-11, CellID=35851/RNC:1273/DEST Cell ID:37869",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 06:30:04.634277,2022-02-09 06:30:04.634277,
113659242,"FTBSC01/UCELL_NCELL:Label=3G_WILKINSONROAD-41, CellID=34654/RNC:1271/DEST Cell ID:37568",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-17 13:30:39.741782,2022-05-13 02:48:36.753596,
14618282,"FTBSC01/UCELL_NCELL:Label=3G_FORTSTREET-22, CellID=34047/RNC:1271/DEST Cell ID:34097",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 02:30:04.370714,2022-05-13 02:48:36.753596,
31269978,"FTBSC01/UCELL_NCELL:Label=3G_FORTSTREET-11, CellID=34041/RNC:1271/DEST Cell ID:36342",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 07:44:59.073869,2022-02-12 07:44:59.073869,
14211850,"FTBSC01/UCELL_NCELL:Label=3G_HAGANSTREET-84, CellID=37508/RNC:1271/DEST Cell ID:37363",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 00:30:01.423411,2022-05-13 02:48:36.753596,
81378036,"FTBSC01/UCELL_NCELL:Label=3G_SPURLOOP_II-11, CellID=34801/RNC:1271/DEST Cell ID:34551",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-27 16:30:57.654455,2022-05-13 02:48:36.753596,
36399143,"FTBSC01/UCELL_NCELL:Label=3G_KISSYHOUSE-31, CellID=34873/RNC:1271/DEST Cell ID:35396",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-15 00:35:04.220183,2022-05-13 02:48:36.753596,
41149011,"FTBSC01/UCELL_NCELL:Label=3G_DUKESTREET_II-22, CellID=34137/RNC:1271/DEST Cell ID:34577",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-15 19:35:06.054032,2022-05-13 02:48:36.753596,
14212525,"FTBSC01/UCELL_NCELL:Label=3G_HILLCUTROAD_II-32, CellID=34718/RNC:1271/DEST Cell ID:35236",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 00:30:01.423411,2022-05-13 02:48:36.753596,
7773118,"FTBSC02/GCELL_NCELL:LABEL=HILLTOP-6, CellIndex=1911, CGI=61905025A3828/BCCH:59/BCC,NCC:0:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:30:01.506752,2022-02-08 00:30:01.506752,
13300527,"FTBSC02/GCELL_GCELL:LABEL=AZZOLINIHIGHWAY_II-8, CellIndex=997, CGI=61905028B5012/CGI:61905028B5043",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 21:30:02.932724,2022-02-08 21:30:02.932724,
32066625,"FTBSC01/GCELL_NCELL:LABEL=SHELL-1, CellIndex=57, CGI=6190502002F45/BCCH:781/BCC,NCC:6:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:32:55.742425,2022-05-13 02:24:38.964570,
10394797,"FTBSC02/GCELL_NCELL:LABEL=HILLTOP-6, CellIndex=1911, CGI=61905025A3828/BCCH:57/BCC,NCC:7:7",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 11:30:00.744126,2022-02-08 11:30:00.744126,
10395118,"FTBSC02/GCELL_NCELL:LABEL=HILLTOP-8, CellIndex=1913, CGI=61905025A382A/BCCH:53/BCC,NCC:2:5",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 11:30:00.744126,2022-05-13 02:19:20.048997,
7665207,"FTBSC01/UCELL_NCELL:Label=3G_WILBERFORCEMSC-53, CellID=35047/RNC:1271/DEST Cell ID:36352",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
23849848,"FTBSC01/UCELL_NCELL:Label=3G_HILLSTATION-11, CellID=35881/RNC:1271/DEST Cell ID:35445",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 02:30:04.733881,2022-05-13 02:48:36.753596,
587257,"FTBSC01/GCELL_NCELL:LABEL=WELLINGTON-1, CellIndex=73, CGI=6190502652F4F/BCCH:772/BCC,NCC:1:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
32066902,"FTBSC01/GCELL_NCELL:LABEL=SHELL-6, CellIndex=60, CGI=6190502002F4A/BCCH:52/BCC,NCC:1:3",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:32:55.742425,2022-05-13 02:24:38.964570,
7478598,FTBSC02/SITE:GONDAMA,huawei_bsc6900gsm_1275069417,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
9796290,"FTBSC02/GCELL_NCELL:LABEL=CONGOTOWN-7, CellIndex=1613, CGI=6190502582721/BCCH:56/BCC,NCC:6:0",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 09:30:03.582641,2022-05-13 02:19:20.048997,
43101237,"FTBSC01/UCELL_NCELL:Label=3G_KETURAYLANE-24, CellID=36542/RNC:1271/DEST Cell ID:37144",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-17 04:34:54.627913,2022-05-13 02:48:36.753596,
298285,"FTBSC01/GCELL_GCELL:LABEL=MATEBOI-1, CellIndex=1960, CGI=6190502815551/CGI:61905028B5001",huawei_bsc6900gu_1275069423,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:55.790272,
31978358,"FTBSC02/GCELL_NCELL:LABEL=AZZOLINIHIGHWAY_II-8, CellIndex=997, CGI=61905028B5012/BCCH:766/BCC,NCC:5:4",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-12 09:30:48.126081,2022-02-12 09:30:48.126081,
483381,"FTBSC01/GCELL_NCELL:LABEL=ROKEL_II-8, CellIndex=149, CGI=6190502642FB0/BCCH:56/BCC,NCC:6:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
29692535,"FTBSC02/GCELL_NCELL:LABEL=CONGOTOWN-6, CellIndex=1612, CGI=6190502582720/BCCH:768/BCC,NCC:4:5",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-12 00:30:01.755944,2022-02-12 00:30:01.755944,
10963539,"FTBSC02/GCELL_GCELL:LABEL=MOSENESIE_JUNCTION-3, CellIndex=560, CGI=6190501ED53EB/CGI:6190501ED5098",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 13:30:00.589777,2022-02-08 13:30:00.589777,
12699520,"FTBSC02/GCELL_NCELL:LABEL=ADONKIA-3, CellIndex=797, CGI=61905028E27BD/BCCH:60/BCC,NCC:3:0",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 19:30:04.093803,2022-05-13 02:19:20.048997,
23325325,"FTBSC01/GCELL_NCELL:LABEL=ALLENTOWN-3, CellIndex=67, CGI=6190502652F0B/BCCH:774/BCC,NCC:7:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 00:30:03.722680,2022-05-13 02:24:38.964570,
10441579,"FTBSC01/GCELL_NCELL:LABEL=BLACKHALLROAD-7, CellIndex=186, CGI=61905020031FD/BCCH:56/BCC,NCC:5:3",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-08 11:30:00.744126,2022-05-13 02:24:38.964570,
13311845,"FTBSC02/GCELL_NCELL:LABEL=COLLEGIATESCHOOL_II-3, CellIndex=540, CGI=61905025836D1/BCCH:52/BCC,NCC:4:4",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 21:30:02.932724,2022-05-13 02:19:20.048997,
14619360,"FTBSC01/UCELL_NCELL:Label=3G_GODERICH-33, CellID=34909/RNC:1271/DEST Cell ID:35404",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 02:30:04.370714,2022-05-13 02:48:36.753596,
90692496,"FTBSC01/UCELL_NCELL:Label=3G_CONGOTOWN-43, CellID=36154/RNC:1271/DEST Cell ID:38802",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-07 08:31:18.718880,2022-05-13 02:48:36.753596,
125531575,"FTBSC01/UCELL_NCELL:Label=3G_DUKESTREET_II-32, CellID=34138/RNC:1271/DEST Cell ID:36785",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-19 20:30:55.870285,2022-05-13 02:48:36.753596,
23326037,"FTBSC01/GCELL_NCELL:LABEL=ALLENTOWN_II-7, CellIndex=93, CGI=6190502652FB9/BCCH:770/BCC,NCC:6:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 00:30:03.722680,2022-05-13 02:24:38.964570,
434743,"FTBSC01/GCELL_NCELL:LABEL=ROKUPR_II-3, CellIndex=955, CGI=61905022B4FD1/BCCH:718/BCC,NCC:5:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
13613724,"FTBSC02/GCELL_NCELL:LABEL=HILLCUTROAD_II-8, CellIndex=547, CGI=61905025A378A/BCCH:773/BCC,NCC:3:6",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 22:30:04.642836,2022-05-13 02:19:20.048997,
10093528,"FTBSC02/GCELL_NCELL:LABEL=DAMAROAD-4, CellIndex=1427, CGI=619050227568A/BCCH:56/BCC,NCC:2:5",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 10:30:01.249911,2022-02-08 10:30:01.249911,
9783619,"FTBSC02/GCELL_GCELL:LABEL=KENEMA_MFS-7, CellIndex=711, CGI=61905022751F1/CGI:6190502275449",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 09:30:03.582641,2022-02-08 09:30:03.582641,
46748716,"FTBSC01/UCELL_NCELL:Label=3G_BINTUMANI-41, CellID=34524/RNC:1271/DEST Cell ID:36489",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 02:30:48.414432,2022-02-18 02:30:48.414432,
10987655,"FTBSC02/GCELL_NCELL:LABEL=MURRAYTOWNBARRACKS-3, CellIndex=761, CGI=6190502583767/BCCH:54/BCC,NCC:3:5",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 13:30:00.589777,2022-02-08 13:30:00.589777,
77300950,"FTBSC01/UCELL_NCELL:Label=3G_SPURROAD_II-23, CellID=34815/RNC:1271/DEST Cell ID:37979",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-27 00:30:50.880018,2022-05-13 02:48:36.753596,
10076754,"FTBSC02/GCELL_GCELL:LABEL=GLOUCESTER-1, CellIndex=1705, CGI=61905025A2919/CGI:61905025A3724",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 10:30:01.249911,2022-05-13 02:18:27.846378,
7478869,"FTBSC02/GCELL:LABEL=DUNDASTREET-6, CellIndex=633, CGI=61905025850A6",huawei_bsc6900gsm_1275069421,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
31980538,"FTBSC02/GCELL_NCELL:LABEL=BYRNELANECOLLIGATE-7, CellIndex=779, CGI=6190502582839/BCCH:780/BCC,NCC:3:0",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-12 09:30:48.126081,2022-05-13 02:19:20.048997,
32068257,"FTBSC01/GCELL_NCELL:LABEL=SUMALIA-8, CellIndex=150, CGI=61905025028B2/BCCH:762/BCC,NCC:6:1",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:32:55.742425,2022-05-13 02:24:38.964570,
7475642,"FTBSC02/LAPDLINK:Logic No.=3848, DestObjLabel=PANLAP-8-17, DestObjType=TRX",huawei_bsc6900gsm_1275068423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
7610034,"FTBSC01/UCELL_NCELL:Label=3G_FBC-14, CellID=38121/RNC:1271/DEST Cell ID:38122",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
7643083,"FTBSC01/UCELL_NCELL:Label=3G_MMCE-21, CellID=34602/RNC:1273/DEST Cell ID:35571",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
7608743,"FTBSC01/UCELL_NCELL:Label=3G_DWARZK-22, CellID=34547/RNC:1271/DEST Cell ID:35826",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
23328416,"FTBSC01/GCELL_NCELL:LABEL=BENGUMA_RELIEF-1, CellIndex=222, CGI=61905024E285B/BCCH:61/BCC,NCC:3:3",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 00:30:03.722680,2022-05-13 02:24:38.964570,
7862582,"FTBSC01/UCELL_NCELL:Label=3G_COLEFARM_II-21, CellID=34692/RNC:1271/DEST Cell ID:37471",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:30:01.506752,2022-02-08 00:30:01.506752,
7862967,"FTBSC01/UCELL_NCELL:Label=3G_COLEFARM_II-41, CellID=34694/RNC:1271/DEST Cell ID:37226",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:30:01.506752,2022-02-08 00:30:01.506752,
