NE Name,fdn,DSPN,DSPTYPE,INHSTATUS,MOIndex,SN,SRN,TIMELEN,className,name,neID
FTBSC02,"NE=280,DSP=20_10_1",20,DPUF_TC,UNINHIBITED,26_1_10_20,10,1,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=21_10_1",21,DPUF_TC,UNINHIBITED,26_1_10_21,10,1,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=22_10_1",22,DPUF_TC,UNINHIBITED,26_1_10_22,10,1,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=23_10_1",23,DPUF_TC,UNINHIBITED,26_1_10_23,10,1,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=24_10_1",24,DPUF_TC,UNINHIBITED,26_1_10_24,10,1,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=25_10_1",25,DPUF_TC,UNINHIBITED,26_1_10_25,10,1,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=26_10_1",26,DPUF_TC,UNINHIBITED,26_1_10_26,10,1,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=27_10_1",27,DPUF_TC,UNINHIBITED,26_1_10_27,10,1,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=28_10_1",28,DPUF_TC,UNINHIBITED,26_1_10_28,10,1,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=29_10_1",29,DPUF_TC,UNINHIBITED,26_1_10_29,10,1,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=30_10_1",30,DPUF_TC,UNINHIBITED,26_1_10_30,10,1,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=31_10_1",31,DPUF_TC,UNINHIBITED,26_1_10_31,10,1,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=32_10_1",32,DPUF_TC,UNINHIBITED,26_1_10_32,10,1,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=33_10_1",33,DPUF_TC,UNINHIBITED,26_1_10_33,10,1,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=34_10_1",34,DPUF_TC,UNINHIBITED,26_1_10_34,10,1,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=35_10_1",35,DPUF_TC,UNINHIBITED,26_1_10_35,10,1,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=36_10_1",36,DPUF_TC,UNINHIBITED,26_1_10_36,10,1,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=37_10_1",37,DPUF_TC,UNINHIBITED,26_1_10_37,10,1,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=38_10_1",38,DPUF_TC,UNINHIBITED,26_1_10_38,10,1,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=39_10_1",39,DPUF_TC,UNINHIBITED,26_1_10_39,10,1,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=40_10_1",40,DPUF_TC,UNINHIBITED,26_1_10_40,10,1,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=41_10_1",41,DPUF_TC,UNINHIBITED,26_1_10_41,10,1,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=42_10_1",42,DPUF_TC,UNINHIBITED,26_1_10_42,10,1,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=43_10_1",43,DPUF_TC,UNINHIBITED,26_1_10_43,10,1,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=44_10_1",44,DPUF_TC,UNINHIBITED,26_1_10_44,10,1,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=45_10_1",45,DPUF_TC,UNINHIBITED,26_1_10_45,10,1,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=46_10_1",46,DPUF_TC,UNINHIBITED,26_1_10_46,10,1,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=47_10_1",47,DPUF_TC,UNINHIBITED,26_1_10_47,10,1,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=10, Subrack No.=1",26
FTBSC02,"NE=280,DSP=0_24_2",0,DPUF_TC,UNINHIBITED,26_2_24_0,24,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_24_2",1,DPUF_TC,UNINHIBITED,26_2_24_1,24,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_24_2",10,DPUF_TC,UNINHIBITED,26_2_24_10,24,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_24_2",11,DPUF_TC,UNINHIBITED,26_2_24_11,24,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_24_2",12,DPUF_TC,UNINHIBITED,26_2_24_12,24,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_24_2",13,DPUF_TC,UNINHIBITED,26_2_24_13,24,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=14_24_2",14,DPUF_TC,UNINHIBITED,26_2_24_14,24,2,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=15_24_2",15,DPUF_TC,UNINHIBITED,26_2_24_15,24,2,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=16_24_2",16,DPUF_TC,UNINHIBITED,26_2_24_16,24,2,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=17_24_2",17,DPUF_TC,UNINHIBITED,26_2_24_17,24,2,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=18_24_2",18,DPUF_TC,UNINHIBITED,26_2_24_18,24,2,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=19_24_2",19,DPUF_TC,UNINHIBITED,26_2_24_19,24,2,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_24_2",2,DPUF_TC,UNINHIBITED,26_2_24_2,24,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=20_24_2",20,DPUF_TC,UNINHIBITED,26_2_24_20,24,2,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=21_24_2",21,DPUF_TC,UNINHIBITED,26_2_24_21,24,2,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=22_24_2",22,DPUF_TC,UNINHIBITED,26_2_24_22,24,2,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=23_24_2",23,DPUF_TC,UNINHIBITED,26_2_24_23,24,2,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=24_24_2",24,DPUF_TC,UNINHIBITED,26_2_24_24,24,2,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=25_24_2",25,DPUF_TC,UNINHIBITED,26_2_24_25,24,2,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=26_24_2",26,DPUF_TC,UNINHIBITED,26_2_24_26,24,2,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=27_24_2",27,DPUF_TC,UNINHIBITED,26_2_24_27,24,2,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=28_24_2",28,DPUF_TC,UNINHIBITED,26_2_24_28,24,2,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=29_24_2",29,DPUF_TC,UNINHIBITED,26_2_24_29,24,2,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_24_2",3,DPUF_TC,UNINHIBITED,26_2_24_3,24,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=30_24_2",30,DPUF_TC,UNINHIBITED,26_2_24_30,24,2,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=31_24_2",31,DPUF_TC,UNINHIBITED,26_2_24_31,24,2,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=32_24_2",32,DPUF_TC,UNINHIBITED,26_2_24_32,24,2,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=33_24_2",33,DPUF_TC,UNINHIBITED,26_2_24_33,24,2,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=34_24_2",34,DPUF_TC,UNINHIBITED,26_2_24_34,24,2,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=35_24_2",35,DPUF_TC,UNINHIBITED,26_2_24_35,24,2,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=36_24_2",36,DPUF_TC,UNINHIBITED,26_2_24_36,24,2,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=37_24_2",37,DPUF_TC,UNINHIBITED,26_2_24_37,24,2,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=38_24_2",38,DPUF_TC,UNINHIBITED,26_2_24_38,24,2,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=39_24_2",39,DPUF_TC,UNINHIBITED,26_2_24_39,24,2,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_24_2",4,DPUF_TC,UNINHIBITED,26_2_24_4,24,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=40_24_2",40,DPUF_TC,UNINHIBITED,26_2_24_40,24,2,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=41_24_2",41,DPUF_TC,UNINHIBITED,26_2_24_41,24,2,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=42_24_2",42,DPUF_TC,UNINHIBITED,26_2_24_42,24,2,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=43_24_2",43,DPUF_TC,UNINHIBITED,26_2_24_43,24,2,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=44_24_2",44,DPUF_TC,UNINHIBITED,26_2_24_44,24,2,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=45_24_2",45,DPUF_TC,UNINHIBITED,26_2_24_45,24,2,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=46_24_2",46,DPUF_TC,UNINHIBITED,26_2_24_46,24,2,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=47_24_2",47,DPUF_TC,UNINHIBITED,26_2_24_47,24,2,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_24_2",5,DPUF_TC,UNINHIBITED,26_2_24_5,24,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_24_2",6,DPUF_TC,UNINHIBITED,26_2_24_6,24,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_24_2",7,DPUF_TC,UNINHIBITED,26_2_24_7,24,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_24_2",8,DPUF_TC,UNINHIBITED,26_2_24_8,24,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_24_2",9,DPUF_TC,UNINHIBITED,26_2_24_9,24,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=24, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_25_2",0,DPUF_TC,UNINHIBITED,26_2_25_0,25,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_25_2",1,DPUF_TC,UNINHIBITED,26_2_25_1,25,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_25_2",10,DPUF_TC,UNINHIBITED,26_2_25_10,25,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_25_2",11,DPUF_TC,UNINHIBITED,26_2_25_11,25,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_25_2",12,DPUF_TC,UNINHIBITED,26_2_25_12,25,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_25_2",13,DPUF_TC,UNINHIBITED,26_2_25_13,25,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=14_25_2",14,DPUF_TC,UNINHIBITED,26_2_25_14,25,2,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=15_25_2",15,DPUF_TC,UNINHIBITED,26_2_25_15,25,2,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=16_25_2",16,DPUF_TC,UNINHIBITED,26_2_25_16,25,2,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=17_25_2",17,DPUF_TC,UNINHIBITED,26_2_25_17,25,2,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=18_25_2",18,DPUF_TC,UNINHIBITED,26_2_25_18,25,2,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=19_25_2",19,DPUF_TC,UNINHIBITED,26_2_25_19,25,2,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_25_2",2,DPUF_TC,UNINHIBITED,26_2_25_2,25,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=20_25_2",20,DPUF_TC,UNINHIBITED,26_2_25_20,25,2,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=21_25_2",21,DPUF_TC,UNINHIBITED,26_2_25_21,25,2,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=22_25_2",22,DPUF_TC,UNINHIBITED,26_2_25_22,25,2,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=23_25_2",23,DPUF_TC,UNINHIBITED,26_2_25_23,25,2,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=24_25_2",24,DPUF_TC,UNINHIBITED,26_2_25_24,25,2,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=25_25_2",25,DPUF_TC,UNINHIBITED,26_2_25_25,25,2,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=26_25_2",26,DPUF_TC,UNINHIBITED,26_2_25_26,25,2,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=27_25_2",27,DPUF_TC,UNINHIBITED,26_2_25_27,25,2,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=28_25_2",28,DPUF_TC,UNINHIBITED,26_2_25_28,25,2,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=29_25_2",29,DPUF_TC,UNINHIBITED,26_2_25_29,25,2,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_25_2",3,DPUF_TC,UNINHIBITED,26_2_25_3,25,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=30_25_2",30,DPUF_TC,UNINHIBITED,26_2_25_30,25,2,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=31_25_2",31,DPUF_TC,UNINHIBITED,26_2_25_31,25,2,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=32_25_2",32,DPUF_TC,UNINHIBITED,26_2_25_32,25,2,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=33_25_2",33,DPUF_TC,UNINHIBITED,26_2_25_33,25,2,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=34_25_2",34,DPUF_TC,UNINHIBITED,26_2_25_34,25,2,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=35_25_2",35,DPUF_TC,UNINHIBITED,26_2_25_35,25,2,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=36_25_2",36,DPUF_TC,UNINHIBITED,26_2_25_36,25,2,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=37_25_2",37,DPUF_TC,UNINHIBITED,26_2_25_37,25,2,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=38_25_2",38,DPUF_TC,UNINHIBITED,26_2_25_38,25,2,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=39_25_2",39,DPUF_TC,UNINHIBITED,26_2_25_39,25,2,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_25_2",4,DPUF_TC,UNINHIBITED,26_2_25_4,25,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=40_25_2",40,DPUF_TC,UNINHIBITED,26_2_25_40,25,2,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=41_25_2",41,DPUF_TC,UNINHIBITED,26_2_25_41,25,2,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=42_25_2",42,DPUF_TC,UNINHIBITED,26_2_25_42,25,2,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=43_25_2",43,DPUF_TC,UNINHIBITED,26_2_25_43,25,2,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=44_25_2",44,DPUF_TC,UNINHIBITED,26_2_25_44,25,2,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=45_25_2",45,DPUF_TC,UNINHIBITED,26_2_25_45,25,2,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=46_25_2",46,DPUF_TC,UNINHIBITED,26_2_25_46,25,2,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=47_25_2",47,DPUF_TC,UNINHIBITED,26_2_25_47,25,2,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_25_2",5,DPUF_TC,UNINHIBITED,26_2_25_5,25,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_25_2",6,DPUF_TC,UNINHIBITED,26_2_25_6,25,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_25_2",7,DPUF_TC,UNINHIBITED,26_2_25_7,25,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_25_2",8,DPUF_TC,UNINHIBITED,26_2_25_8,25,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_25_2",9,DPUF_TC,UNINHIBITED,26_2_25_9,25,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=25, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_16_2",0,DPUG_PCU,UNINHIBITED,26_2_16_0,16,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_16_2",1,DPUG_PCU,UNINHIBITED,26_2_16_1,16,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_16_2",10,DPUG_PCU,UNINHIBITED,26_2_16_10,16,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_16_2",11,DPUG_PCU,UNINHIBITED,26_2_16_11,16,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_16_2",12,DPUG_PCU,UNINHIBITED,26_2_16_12,16,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_16_2",13,DPUG_PCU,UNINHIBITED,26_2_16_13,16,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_16_2",2,DPUG_PCU,UNINHIBITED,26_2_16_2,16,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_16_2",3,DPUG_PCU,UNINHIBITED,26_2_16_3,16,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_16_2",4,DPUG_PCU,UNINHIBITED,26_2_16_4,16,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_16_2",5,DPUG_PCU,UNINHIBITED,26_2_16_5,16,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_16_2",6,DPUG_PCU,UNINHIBITED,26_2_16_6,16,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_16_2",7,DPUG_PCU,UNINHIBITED,26_2_16_7,16,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_16_2",8,DPUG_PCU,UNINHIBITED,26_2_16_8,16,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_16_2",9,DPUG_PCU,UNINHIBITED,26_2_16_9,16,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=16, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_14_2",0,DPUG_PCU,UNINHIBITED,26_2_14_0,14,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_14_2",1,DPUG_PCU,UNINHIBITED,26_2_14_1,14,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_14_2",10,DPUG_PCU,UNINHIBITED,26_2_14_10,14,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_14_2",11,DPUG_PCU,UNINHIBITED,26_2_14_11,14,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_14_2",12,DPUG_PCU,UNINHIBITED,26_2_14_12,14,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_14_2",13,DPUG_PCU,UNINHIBITED,26_2_14_13,14,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_14_2",2,DPUG_PCU,UNINHIBITED,26_2_14_2,14,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=14, Subrack No.=2",26
