sk_object,object,measurement_id,duration,userlabel,is_connected,is_included_in_validation,dwh_created,dwh_last_modified
16288,"MRBTS-5085/LNBTS-5085/LNCEL-3,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5085,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
17371,"MRBTS-5023/LNBTS-5023/LNCEL-31,MCC-619/MNC-05,ECI-1331202,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5023,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17372,"MRBTS-5086/LNBTS-5086/LNCEL-2,MCC-619/MNC-05,ECI-1285890,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5086,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17373,"MRBTS-5086/LNBTS-5086/LNCEL-21,MCC-619/MNC-05,ECI-1299979,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5086,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17374,"MRBTS-5081/LNBTS-5081/LNCEL-2,MCC-619/MNC-05,ECI-1302018,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5081,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17375,"MRBTS-5080/LNBTS-5080/LNCEL-2,MCC-619/MNC-05,ECI-1299971,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5080,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
86812,"MRBTS-5079/LNBTS-5079/LNCEL-11,MCC-619/MNC-05",nokia_common_8010,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:40.545180,2022-03-26 13:40:40.545180
86811,"MRBTS-5079/LNBTS-5079/LNCEL-1,MCC-619/MNC-05",nokia_common_8010,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:40.545180,2022-03-26 13:40:40.545180
17280,"MRBTS-5044/LNBTS-5044/LNCEL-31,MCC-619/MNC-05,ECI-1291531,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5044,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15165,MRBTS-5084/EQM-1/APEQM-1/RMOD-1/ANTL-6,nokia_macro_40001,60,MRBTS-5084,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15271,MRBTS-5083/EQM-1/APEQM-1/RMOD-1/ANTL-4,nokia_macro_40001,60,MRBTS-5083,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
6368,MRBTS-5083/LNBTS-5083,nokia_common_8074,11,MRBTS-5083,1.0,1.0,2022-03-24 02:53:06.082403,2022-03-24 02:53:06.082403
15987,MRBTS-5044/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51376,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:48.401613,2022-03-24 03:13:48.401613
17281,"MRBTS-5078/LNBTS-5078/LNCEL-21,MCC-619/MNC-05,ECI-1299971,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5078,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15988,MRBTS-5086/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51376,15,MRBTS-5086,1.0,1.0,2022-03-24 03:13:48.401613,2022-03-24 03:13:48.401613
15216,MRBTS-5089/EQM-1/APEQM-1/RMOD-1/ANTL-3,nokia_macro_40001,60,MRBTS-5089,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15228,MRBTS-5200/EQM-1/APEQM-1/RMOD-1/ANTL-6,nokia_macro_40001,60,MRBTS-5200,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15325,MRBTS-5200/EQM-1/APEQM-1/RMOD-2/ANTL-3,nokia_macro_40001,60,MRBTS-5200,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15750,MRBTS-5062/TNLSVC-1/TNL-1/ETHSVC-1/L2SWI-1/BRGPRT-1,nokia_macro_51363,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:47.423781,2022-03-24 03:13:47.423781
15826,MRBTS-5089/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51373,15,MRBTS-5089,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15795,MRBTS-5084/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51373,15,MRBTS-5084,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15827,MRBTS-5062/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51373,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
6363,MRBTS-5045/LNBTS-5045,nokia_common_8074,7,MRBTS-5045,1.0,1.0,2022-03-24 02:53:06.082403,2022-03-24 02:53:06.082403
6365,MRBTS-5089/LNBTS-5089,nokia_common_8074,6,MRBTS-5089,1.0,1.0,2022-03-24 02:53:06.082403,2022-03-24 02:53:06.082403
15828,MRBTS-5091/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51373,15,MRBTS-5091,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15829,MRBTS-5084/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51373,15,MRBTS-5084,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
450,MRBTS-5200/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_common_51376,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
455,MRBTS-5050/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_common_51376,15,MRBTS-5050,1.0,1.0,2022-03-24 02:33:32.969959,2022-03-24 02:33:32.969959
1021,"MRBTS-5200/LNBTS-5200/LNCEL-11,MCC-619/MNC-05,ECI-1302019,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1679,"MRBTS-5044/LNBTS-5044/LNCEL-1,MCC-619/MNC-05,ECI-1295883,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1249,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1293313,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1353,"MRBTS-5044/LNBTS-5044/LNCEL-11,MCC-619/MNC-05,ECI-1301515,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1877,"MRBTS-5090/LNBTS-5090/LNCEL-2,MCC-619/MNC-05,ECI-1301250,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1356,"MRBTS-5044/LNBTS-5044/LNCEL-21,MCC-619/MNC-05,ECI-1291541,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1879,"MRBTS-5044/LNBTS-5044/LNCEL-2,MCC-619/MNC-05,ECI-1291285,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1834,"MRBTS-5050/LNBTS-5050/LNCEL-2,MCC-619/MNC-05,ECI-1292801,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
6364,MRBTS-5050/LNBTS-5050,nokia_common_8074,15,MRBTS-5050,1.0,1.0,2022-03-24 02:53:06.082403,2022-03-24 02:53:06.082403
15893,MRBTS-5062/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51374,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15802,MRBTS-5090/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51373,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15965,MRBTS-5050/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51376,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:48.401613,2022-03-24 03:13:48.401613
18759,"MRBTS-5045/LNBTS-5045/LNCEL-11,MCC-619/MNC-05,ECI-1301506,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5045,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18760,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05,ECI-1300226,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5089,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18769,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1286662,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18772,"MRBTS-5091/LNBTS-5091/LNCEL-3,MCC-619/MNC-05,ECI-1302018,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5091,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15852,MRBTS-5044/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51374,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15257,MRBTS-5023/EQM-1/APEQM-1/RMOD-2/ANTL-3,nokia_macro_40001,60,MRBTS-5023,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15878,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51374,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15862,MRBTS-5023/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51374,15,MRBTS-5023,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15966,MRBTS-5086/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51376,15,MRBTS-5086,1.0,1.0,2022-03-24 03:13:48.401613,2022-03-24 03:13:48.401613
16134,MRBTS-5090/LNBTS-5090,nokia_macro_8004,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:52.036847,2022-03-24 03:13:52.036847
16164,"MRBTS-5090/LNBTS-5090/LNCEL-31,MCC-619/MNC-05",nokia_macro_8005,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:52.139375,2022-03-24 03:13:52.139375
16173,"MRBTS-5090/LNBTS-5090/LNCEL-11,MCC-619/MNC-05",nokia_macro_8005,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:52.139375,2022-03-24 03:13:52.139375
16177,"MRBTS-5090/LNBTS-5090/LNCEL-2,MCC-619/MNC-05",nokia_macro_8005,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:52.139375,2022-03-24 03:13:52.139375
17597,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1285638,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18774,"MRBTS-5084/LNBTS-5084/LNCEL-31,MCC-619/MNC-05,ECI-1291295,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5084,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
6538,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05",nokia_common_8102,13,MRBTS-5200,1.0,1.0,2022-03-24 02:53:07.724845,2022-03-24 02:53:07.724845
15252,MRBTS-5044/EQM-1/APEQM-1/RMOD-1/ANTL-3,nokia_macro_40001,60,MRBTS-5044,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
16235,"MRBTS-5090/LNBTS-5090/LNCEL-31,MCC-619/MNC-05",nokia_macro_8006,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:54.870657,2022-03-24 03:13:54.870657
17295,"MRBTS-5081/LNBTS-5081/LNCEL-31,MCC-619/MNC-05,ECI-1300235,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5081,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15255,MRBTS-5023/EQM-1/APEQM-1/RMOD-1/ANTL-3,nokia_macro_40001,60,MRBTS-5023,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15268,MRBTS-5085/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5085,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15270,MRBTS-5084/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5084,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15299,MRBTS-5062/EQM-1/APEQM-1/RMOD-2/ANTL-5,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15314,MRBTS-5091/EQM-1/APEQM-1/RMOD-1/ANTL-6,nokia_macro_40001,60,MRBTS-5091,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15323,MRBTS-5062/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15333,MRBTS-5082/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5082,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15892,MRBTS-5050/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51374,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
6548,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8102,6,MRBTS-5089,1.0,1.0,2022-03-24 02:53:07.724845,2022-03-24 02:53:07.724845
15863,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51374,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15929,MRBTS-5062/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51375,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15930,MRBTS-5200/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51375,15,MRBTS-5200,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15902,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51375,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15903,MRBTS-5102/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51375,15,MRBTS-5102,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
17296,"MRBTS-5045/LNBTS-5045/LNCEL-2,MCC-619/MNC-05,ECI-1291266,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5045,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17302,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1305094,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17610,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1331211,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18788,"MRBTS-5045/LNBTS-5045/LNCEL-3,MCC-619/MNC-05,ECI-1301506,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5045,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18792,"MRBTS-5082/LNBTS-5082/LNCEL-3,MCC-619/MNC-05,ECI-1300994,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5082,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18794,"MRBTS-5062/LNBTS-5062/LNCEL-1,MCC-619/MNC-05,ECI-1295903,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18798,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1304583,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17630,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1299970,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
529,MRBTS-5050/LNBTS-5050,nokia_common_8004,15,MRBTS-5050,1.0,1.0,2022-03-24 02:33:36.898620,2022-03-24 02:33:36.898620
1881,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1300747,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1884,"MRBTS-5044/LNBTS-5044/LNCEL-1,MCC-619/MNC-05,ECI-1301505,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1886,"MRBTS-5044/LNBTS-5044/LNCEL-11,MCC-619/MNC-05,ECI-1303041,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1719,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05,ECI-1303042,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1762,"MRBTS-5083/LNBTS-5083/LNCEL-1,MCC-619/MNC-05,ECI-1295875,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1871,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05,ECI-1301515,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1370,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1311494,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1894,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1305094,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1897,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1302787,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1375,"MRBTS-5090/LNBTS-5090/LNCEL-31,MCC-619/MNC-05,ECI-1291265,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1899,"MRBTS-5090/LNBTS-5090/LNCEL-2,MCC-619/MNC-05,ECI-1313537,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15861,MRBTS-5078/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51374,15,MRBTS-5078,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15894,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51374,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
17631,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1300235,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15900,MRBTS-5086/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51375,15,MRBTS-5086,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15904,MRBTS-5078/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51375,15,MRBTS-5078,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15294,MRBTS-5079/EQM-1/APEQM-1/RMOD-2/ANTL-2,nokia_macro_40001,60,MRBTS-5079,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15198,MRBTS-5081/EQM-1/APEQM-1/RMOD-2/ANTL-4,nokia_macro_40001,60,MRBTS-5081,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
16202,"MRBTS-5090/LNBTS-5090/LNCEL-3,MCC-619/MNC-05",nokia_macro_8005,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:52.139375,2022-03-24 03:13:52.139375
16210,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05",nokia_macro_8005,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:52.139375,2022-03-24 03:13:52.139375
15328,MRBTS-5044/EQM-1/APEQM-1/RMOD-1/ANTL-6,nokia_macro_40001,60,MRBTS-5044,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15272,MRBTS-5089/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5089,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
719,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05",nokia_common_8009,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
721,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05",nokia_common_8009,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
1686,"MRBTS-5044/LNBTS-5044/LNCEL-1,MCC-619/MNC-05,ECI-1291551,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
550,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8005,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
1685,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05,ECI-1291266,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15277,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-1,nokia_macro_40001,60,MRBTS-5045,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15278,MRBTS-5050/EQM-1/APEQM-1/RMOD-1/ANTL-4,nokia_macro_40001,60,MRBTS-5050,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15282,MRBTS-5050/EQM-1/APEQM-1/RMOD-2/ANTL-1,nokia_macro_40001,60,MRBTS-5050,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15200,MRBTS-5083/EQM-1/APEQM-1/RMOD-1/ANTL-1,nokia_macro_40001,60,MRBTS-5083,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15204,MRBTS-5045/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5045,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15205,MRBTS-5082/EQM-1/APEQM-1/RMOD-1/ANTL-1,nokia_macro_40001,60,MRBTS-5082,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
17297,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1288710,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17303,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1303559,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17634,"MRBTS-5062/LNBTS-5062/LNCEL-1,MCC-619/MNC-05,ECI-1291267,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17635,"MRBTS-5102/LNBTS-5102/LNCEL-2,MCC-619/MNC-05,ECI-1285890,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5102,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17639,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1312002,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17654,"MRBTS-5045/LNBTS-5045/LNCEL-11,MCC-619/MNC-05,ECI-1303061,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5045,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17661,"MRBTS-5050/LNBTS-5050/LNCEL-31,MCC-619/MNC-05,ECI-1292802,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5050,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17663,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1287682,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17668,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1300737,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18845,"MRBTS-5062/LNBTS-5062/LNCEL-21,MCC-619/MNC-05,ECI-1301535,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18846,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1287944,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17677,"MRBTS-5062/LNBTS-5062/LNCEL-2,MCC-619/MNC-05,ECI-1291265,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
