NE Name,fdn,BTSID,BTSNAME,CELLID,CELLNAME,IDTYPE,MOIndex,className,name,neID
FTBSC02,"NE=280,CELLBIND2BTS=104_835",104,KAMAKWI,835,KAMAKWI-3,BYID,26_835,BSC6900GSMCELLBIND2BTS,"BTS Index=104, Cell Index=835",26
FTBSC02,"NE=280,CELLBIND2BTS=104_836",104,KAMAKWI,836,KAMAKWI-6,BYID,26_836,BSC6900GSMCELLBIND2BTS,"BTS Index=104, Cell Index=836",26
FTBSC02,"NE=280,CELLBIND2BTS=104_837",104,KAMAKWI,837,KAMAKWI-7,BYID,26_837,BSC6900GSMCELLBIND2BTS,"BTS Index=104, Cell Index=837",26
FTBSC02,"NE=280,CELLBIND2BTS=104_838",104,KAMAKWI,838,KAMAKWI-8,BYID,26_838,BSC6900GSMCELLBIND2BTS,"BTS Index=104, Cell Index=838",26
FTBSC02,"NE=280,CELLBIND2BTS=118_945",118,ROGBIN,945,ROGBIN-1,BYID,26_945,BSC6900GSMCELLBIND2BTS,"BTS Index=118, Cell Index=945",26
FTBSC02,"NE=280,CELLBIND2BTS=118_946",118,ROGBIN,946,ROGBIN-2,BYID,26_946,BSC6900GSMCELLBIND2BTS,"BTS Index=118, Cell Index=946",26
FTBSC02,"NE=280,CELLBIND2BTS=118_947",118,ROGBIN,947,ROGBIN-3,BYID,26_947,BSC6900GSMCELLBIND2BTS,"BTS Index=118, Cell Index=947",26
FTBSC02,"NE=280,CELLBIND2BTS=78_620",78,TENGBEHTOWN_II,620,TENGBEHTOWN_II-1,BYID,26_620,BSC6900GSMCELLBIND2BTS,"BTS Index=78, Cell Index=620",26
FTBSC02,"NE=280,CELLBIND2BTS=194_1553",194,WAXTON,1553,WAXTON-1,BYID,26_1553,BSC6900GSMCELLBIND2BTS,"BTS Index=194, Cell Index=1553",26
FTBSC02,"NE=280,CELLBIND2BTS=194_1554",194,WAXTON,1554,WAXTON-2,BYID,26_1554,BSC6900GSMCELLBIND2BTS,"BTS Index=194, Cell Index=1554",26
FTBSC02,"NE=280,CELLBIND2BTS=194_1555",194,WAXTON,1555,WAXTON-3,BYID,26_1555,BSC6900GSMCELLBIND2BTS,"BTS Index=194, Cell Index=1555",26
FTBSC02,"NE=280,CELLBIND2BTS=194_1556",194,WAXTON,1556,WAXTON-6,BYID,26_1556,BSC6900GSMCELLBIND2BTS,"BTS Index=194, Cell Index=1556",26
FTBSC02,"NE=280,CELLBIND2BTS=194_1557",194,WAXTON,1557,WAXTON-7,BYID,26_1557,BSC6900GSMCELLBIND2BTS,"BTS Index=194, Cell Index=1557",26
FTBSC02,"NE=280,CELLBIND2BTS=194_1558",194,WAXTON,1558,WAXTON-8,BYID,26_1558,BSC6900GSMCELLBIND2BTS,"BTS Index=194, Cell Index=1558",26
FTBSC02,"NE=280,CELLBIND2BTS=144_1153",144,BOHILL,1153,BOHILL-1,BYID,26_1153,BSC6900GSMCELLBIND2BTS,"BTS Index=144, Cell Index=1153",26
FTBSC02,"NE=280,CELLBIND2BTS=144_1154",144,BOHILL,1154,BOHILL-2,BYID,26_1154,BSC6900GSMCELLBIND2BTS,"BTS Index=144, Cell Index=1154",26
FTBSC02,"NE=280,CELLBIND2BTS=144_1155",144,BOHILL,1155,BOHILL-3,BYID,26_1155,BSC6900GSMCELLBIND2BTS,"BTS Index=144, Cell Index=1155",26
FTBSC02,"NE=280,CELLBIND2BTS=144_1156",144,BOHILL,1156,BOHILL-4,BYID,26_1156,BSC6900GSMCELLBIND2BTS,"BTS Index=144, Cell Index=1156",26
FTBSC02,"NE=280,CELLBIND2BTS=145_1161",145,BOTOWN,1161,BOTOWN-1,BYID,26_1161,BSC6900GSMCELLBIND2BTS,"BTS Index=145, Cell Index=1161",26
FTBSC02,"NE=280,CELLBIND2BTS=145_1162",145,BOTOWN,1162,BOTOWN-2,BYID,26_1162,BSC6900GSMCELLBIND2BTS,"BTS Index=145, Cell Index=1162",26
FTBSC02,"NE=280,CELLBIND2BTS=145_1163",145,BOTOWN,1163,BOTOWN-3,BYID,26_1163,BSC6900GSMCELLBIND2BTS,"BTS Index=145, Cell Index=1163",26
FTBSC02,"NE=280,CELLBIND2BTS=145_1164",145,BOTOWN,1164,BOTOWN-7,BYID,26_1164,BSC6900GSMCELLBIND2BTS,"BTS Index=145, Cell Index=1164",26
FTBSC02,"NE=280,CELLBIND2BTS=169_1353",169,BARGBORHILL_II,1353,BARGBORHILL_II-2,BYID,26_1353,BSC6900GSMCELLBIND2BTS,"BTS Index=169, Cell Index=1353",26
FTBSC02,"NE=280,CELLBIND2BTS=169_1354",169,BARGBORHILL_II,1354,BARGBORHILL_II-3,BYID,26_1354,BSC6900GSMCELLBIND2BTS,"BTS Index=169, Cell Index=1354",26
FTBSC02,"NE=280,CELLBIND2BTS=169_1355",169,BARGBORHILL_II,1355,BARGBORHILL_II-7,BYID,26_1355,BSC6900GSMCELLBIND2BTS,"BTS Index=169, Cell Index=1355",26
FTBSC02,"NE=280,CELLBIND2BTS=179_1433",179,BOEXTENSION2,1433,BOEXTENSION2-1,BYID,26_1433,BSC6900GSMCELLBIND2BTS,"BTS Index=179, Cell Index=1433",26
FTBSC02,"NE=280,CELLBIND2BTS=179_1434",179,BOEXTENSION2,1434,BOEXTENSION2-2,BYID,26_1434,BSC6900GSMCELLBIND2BTS,"BTS Index=179, Cell Index=1434",26
FTBSC02,"NE=280,CELLBIND2BTS=179_1435",179,BOEXTENSION2,1435,BOEXTENSION2-3,BYID,26_1435,BSC6900GSMCELLBIND2BTS,"BTS Index=179, Cell Index=1435",26
FTBSC02,"NE=280,CELLBIND2BTS=179_1436",179,BOEXTENSION2,1436,BOEXTENSION2-8,BYID,26_1436,BSC6900GSMCELLBIND2BTS,"BTS Index=179, Cell Index=1436",26
FTBSC02,"NE=280,CELLBIND2BTS=179_1437",179,BOEXTENSION2,1437,BOEXTENSION2-6,BYID,26_1437,BSC6900GSMCELLBIND2BTS,"BTS Index=179, Cell Index=1437",26
FTBSC02,"NE=280,CELLBIND2BTS=179_1438",179,BOEXTENSION2,1438,BOEXTENSION2-7,BYID,26_1438,BSC6900GSMCELLBIND2BTS,"BTS Index=179, Cell Index=1438",26
FTBSC02,"NE=280,CELLBIND2BTS=147_1177",147,GEREHUN_II,1177,GEREHUN_II-1,BYID,26_1177,BSC6900GSMCELLBIND2BTS,"BTS Index=147, Cell Index=1177",26
FTBSC02,"NE=280,CELLBIND2BTS=77_615",77,SPURROAD_II,615,SPURROAD_II-7,BYID,26_615,BSC6900GSMCELLBIND2BTS,"BTS Index=77, Cell Index=615",26
FTBSC02,"NE=280,CELLBIND2BTS=224_1715",224,NUMBALAHILL,1715,NUMBALAHILL-4,BYID,26_1715,BSC6900GSMCELLBIND2BTS,"BTS Index=224, Cell Index=1715",26
FTBSC02,"NE=280,CELLBIND2BTS=231_1747",231,SUMBUYA,1747,SUMBUYA-1,BYID,26_1747,BSC6900GSMCELLBIND2BTS,"BTS Index=231, Cell Index=1747",26
FTBSC02,"NE=280,CELLBIND2BTS=231_1748",231,SUMBUYA,1748,SUMBUYA-2,BYID,26_1748,BSC6900GSMCELLBIND2BTS,"BTS Index=231, Cell Index=1748",26
FTBSC02,"NE=280,CELLBIND2BTS=231_1749",231,SUMBUYA,1749,SUMBUYA-3,BYID,26_1749,BSC6900GSMCELLBIND2BTS,"BTS Index=231, Cell Index=1749",26
FTBSC02,"NE=280,CELLBIND2BTS=238_1791",238,BARMHOTEL,1791,BARMHOTEL-1,BYID,26_1791,BSC6900GSMCELLBIND2BTS,"BTS Index=238, Cell Index=1791",26
FTBSC02,"NE=280,CELLBIND2BTS=238_1792",238,BARMHOTEL,1792,BARMHOTEL-2,BYID,26_1792,BSC6900GSMCELLBIND2BTS,"BTS Index=238, Cell Index=1792",26
FTBSC02,"NE=280,CELLBIND2BTS=108_869",108,MAGBURAKA,869,MAGBURAKA-7,BYID,26_869,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=869",26
FTBSC02,"NE=280,CELLBIND2BTS=239_1798",239,BINTUMANI,1798,BINTUMANI-2,BYID,26_1798,BSC6900GSMCELLBIND2BTS,"BTS Index=239, Cell Index=1798",26
FTBSC02,"NE=280,CELLBIND2BTS=249_243",249,SERABU,243,SERABU-1,BYID,26_243,BSC6900GSMCELLBIND2BTS,"BTS Index=249, Cell Index=243",26
FTBSC02,"NE=280,CELLBIND2BTS=249_244",249,SERABU,244,SERABU-2,BYID,26_244,BSC6900GSMCELLBIND2BTS,"BTS Index=249, Cell Index=244",26
FTBSC02,"NE=280,CELLBIND2BTS=249_245",249,SERABU,245,SERABU-3,BYID,26_245,BSC6900GSMCELLBIND2BTS,"BTS Index=249, Cell Index=245",26
FTBSC02,"NE=280,CELLBIND2BTS=181_1454",181,MATTRU,1454,MATTRU-6,BYID,26_1454,BSC6900GSMCELLBIND2BTS,"BTS Index=181, Cell Index=1454",26
FTBSC02,"NE=280,CELLBIND2BTS=181_1455",181,MATTRU,1455,MATTRU-7,BYID,26_1455,BSC6900GSMCELLBIND2BTS,"BTS Index=181, Cell Index=1455",26
FTBSC02,"NE=280,CELLBIND2BTS=258_178",258,BAFODIA_RPT,178,BAFODIA_RPT-7,BYID,26_178,BSC6900GSMCELLBIND2BTS,"BTS Index=258, Cell Index=178",26
FTBSC02,"NE=280,CELLBIND2BTS=89_704",89,GODERICH,704,GODERICH-3,BYID,26_704,BSC6900GSMCELLBIND2BTS,"BTS Index=89, Cell Index=704",26
FTBSC02,"NE=280,CELLBIND2BTS=262_1879",262,MAKENISOS_RELIEF,1879,MAKENISOS_RELIEF-1,BYID,26_1879,BSC6900GSMCELLBIND2BTS,"BTS Index=262, Cell Index=1879",26
FTBSC02,"NE=280,CELLBIND2BTS=262_1880",262,MAKENISOS_RELIEF,1880,MAKENISOS_RELIEF-2,BYID,26_1880,BSC6900GSMCELLBIND2BTS,"BTS Index=262, Cell Index=1880",26
FTBSC02,"NE=280,CELLBIND2BTS=262_1881",262,MAKENISOS_RELIEF,1881,MAKENISOS_RELIEF-3,BYID,26_1881,BSC6900GSMCELLBIND2BTS,"BTS Index=262, Cell Index=1881",26
FTBSC02,"NE=280,CELLBIND2BTS=262_1882",262,MAKENISOS_RELIEF,1882,MAKENISOS_RELIEF-4,BYID,26_1882,BSC6900GSMCELLBIND2BTS,"BTS Index=262, Cell Index=1882",26
FTBSC02,"NE=280,CELLBIND2BTS=176_1414",176,SAMAITOWN_II,1414,SAMAITOWN_II-8,BYID,26_1414,BSC6900GSMCELLBIND2BTS,"BTS Index=176, Cell Index=1414",26
FTBSC02,"NE=280,CELLBIND2BTS=272_1915",272,TIHUN,1915,TIHUN-1,BYID,26_1915,BSC6900GSMCELLBIND2BTS,"BTS Index=272, Cell Index=1915",26
FTBSC02,"NE=280,CELLBIND2BTS=272_1916",272,TIHUN,1916,TIHUN-2,BYID,26_1916,BSC6900GSMCELLBIND2BTS,"BTS Index=272, Cell Index=1916",26
FTBSC02,"NE=280,CELLBIND2BTS=272_1917",272,TIHUN,1917,TIHUN-3,BYID,26_1917,BSC6900GSMCELLBIND2BTS,"BTS Index=272, Cell Index=1917",26
FTBSC02,"NE=280,CELLBIND2BTS=56_444",56,LAKKA_II,444,LAKKA_II-6,BYID,26_444,BSC6900GSMCELLBIND2BTS,"BTS Index=56, Cell Index=444",26
FTBSC02,"NE=280,CELLBIND2BTS=169_1352",169,BARGBORHILL_II,1352,BARGBORHILL_II-9,BYID,26_1352,BSC6900GSMCELLBIND2BTS,"BTS Index=169, Cell Index=1352",26
FTBSC02,"NE=280,CELLBIND2BTS=60_471",60,SUSSEX_II,471,SUSSEX_II-3,BYID,26_471,BSC6900GSMCELLBIND2BTS,"BTS Index=60, Cell Index=471",26
FTBSC02,"NE=280,CELLBIND2BTS=123_989",123,YENGEMA,989,YENGEMA-7,BYID,26_989,BSC6900GSMCELLBIND2BTS,"BTS Index=123, Cell Index=989",26
FTBSC02,"NE=280,CELLBIND2BTS=177_1423",177,SHELLMINGO_II,1423,SHELLMINGO_II-6,BYID,26_1423,BSC6900GSMCELLBIND2BTS,"BTS Index=177, Cell Index=1423",26
FTBSC02,"NE=280,CELLBIND2BTS=201_745",201,GBANGBATOK,745,GBANGBATOK-9,BYID,26_745,BSC6900GSMCELLBIND2BTS,"BTS Index=201, Cell Index=745",26
FTBSC02,"NE=280,CELLBIND2BTS=169_1357",169,BARGBORHILL_II,1357,BARGBORHILL_II-6,BYID,26_1357,BSC6900GSMCELLBIND2BTS,"BTS Index=169, Cell Index=1357",26
FTBSC02,"NE=280,CELLBIND2BTS=149_1197",149,KENEMAHILL,1197,KENEMAHILL-6,BYID,26_1197,BSC6900GSMCELLBIND2BTS,"BTS Index=149, Cell Index=1197",26
FTBSC02,"NE=280,CELLBIND2BTS=149_1198",149,KENEMAHILL,1198,KENEMAHILL-8,BYID,26_1198,BSC6900GSMCELLBIND2BTS,"BTS Index=149, Cell Index=1198",26
FTBSC02,"NE=280,CELLBIND2BTS=103_829",103,KABALA,829,KABALA-6,BYID,26_829,BSC6900GSMCELLBIND2BTS,"BTS Index=103, Cell Index=829",26
FTBSC02,"NE=280,CELLBIND2BTS=103_830",103,KABALA,830,KABALA-8,BYID,26_830,BSC6900GSMCELLBIND2BTS,"BTS Index=103, Cell Index=830",26
FTBSC02,"NE=280,CELLBIND2BTS=220_1692",220,MOKABA,1692,MOKABA-4,BYID,26_1692,BSC6900GSMCELLBIND2BTS,"BTS Index=220, Cell Index=1692",26
FTBSC02,"NE=280,CELLBIND2BTS=228_1735",228,KABALA_PL,1735,KABALA_PL-1,BYID,26_1735,BSC6900GSMCELLBIND2BTS,"BTS Index=228, Cell Index=1735",26
FTBSC02,"NE=280,CELLBIND2BTS=228_1736",228,KABALA_PL,1736,KABALA_PL-2,BYID,26_1736,BSC6900GSMCELLBIND2BTS,"BTS Index=228, Cell Index=1736",26
FTBSC02,"NE=280,CELLBIND2BTS=228_1737",228,KABALA_PL,1737,KABALA_PL-3,BYID,26_1737,BSC6900GSMCELLBIND2BTS,"BTS Index=228, Cell Index=1737",26
FTBSC02,"NE=280,CELLBIND2BTS=71_566",71,KINGHARMAN,566,KINGHARMAN-6,BYID,26_566,BSC6900GSMCELLBIND2BTS,"BTS Index=71, Cell Index=566",26
FTBSC02,"NE=280,CELLBIND2BTS=229_1741",229,REGENT,1741,REGENT-1,BYID,26_1741,BSC6900GSMCELLBIND2BTS,"BTS Index=229, Cell Index=1741",26
FTBSC02,"NE=280,CELLBIND2BTS=229_1742",229,REGENT,1742,REGENT-2,BYID,26_1742,BSC6900GSMCELLBIND2BTS,"BTS Index=229, Cell Index=1742",26
FTBSC02,"NE=280,CELLBIND2BTS=229_1743",229,REGENT,1743,REGENT-3,BYID,26_1743,BSC6900GSMCELLBIND2BTS,"BTS Index=229, Cell Index=1743",26
FTBSC02,"NE=280,CELLBIND2BTS=236_1780",236,MALEMA_REPEATER,1780,MALEMA_REPEATER-2,BYID,26_1780,BSC6900GSMCELLBIND2BTS,"BTS Index=236, Cell Index=1780",26
FTBSC02,"NE=280,CELLBIND2BTS=236_1781",236,MALEMA_REPEATER,1781,MALEMA_REPEATER-3,BYID,26_1781,BSC6900GSMCELLBIND2BTS,"BTS Index=236, Cell Index=1781",26
FTBSC02,"NE=280,CELLBIND2BTS=236_1782",236,MALEMA_REPEATER,1782,MALEMA_REPEATER-4,BYID,26_1782,BSC6900GSMCELLBIND2BTS,"BTS Index=236, Cell Index=1782",26
FTBSC02,"NE=280,CELLBIND2BTS=237_1785",237,SULIMA,1785,SULIMA-1,BYID,26_1785,BSC6900GSMCELLBIND2BTS,"BTS Index=237, Cell Index=1785",26
FTBSC02,"NE=280,CELLBIND2BTS=237_1786",237,SULIMA,1786,SULIMA-2,BYID,26_1786,BSC6900GSMCELLBIND2BTS,"BTS Index=237, Cell Index=1786",26
FTBSC02,"NE=280,CELLBIND2BTS=237_1787",237,SULIMA,1787,SULIMA-3,BYID,26_1787,BSC6900GSMCELLBIND2BTS,"BTS Index=237, Cell Index=1787",26
FTBSC02,"NE=280,CELLBIND2BTS=233_1759",233,SPURROADMILITARY,1759,SPURROADMILITARY-6,BYID,26_1759,BSC6900GSMCELLBIND2BTS,"BTS Index=233, Cell Index=1759",26
FTBSC02,"NE=280,CELLBIND2BTS=233_1760",233,SPURROADMILITARY,1760,SPURROADMILITARY-7,BYID,26_1760,BSC6900GSMCELLBIND2BTS,"BTS Index=233, Cell Index=1760",26
FTBSC02,"NE=280,CELLBIND2BTS=233_1761",233,SPURROADMILITARY,1761,SPURROADMILITARY-8,BYID,26_1761,BSC6900GSMCELLBIND2BTS,"BTS Index=233, Cell Index=1761",26
FTBSC02,"NE=280,CELLBIND2BTS=68_540",68,COLLEGIATESCHOOL_II,540,COLLEGIATESCHOOL_II-3,BYID,26_540,BSC6900GSMCELLBIND2BTS,"BTS Index=68, Cell Index=540",26
FTBSC02,"NE=280,CELLBIND2BTS=245_1826",245,BAFODIA,1826,BAFODIA-3,BYID,26_1826,BSC6900GSMCELLBIND2BTS,"BTS Index=245, Cell Index=1826",26
FTBSC02,"NE=280,CELLBIND2BTS=257_795",257,ADONKIA,795,ADONKIA-1,BYID,26_795,BSC6900GSMCELLBIND2BTS,"BTS Index=257, Cell Index=795",26
FTBSC02,"NE=280,CELLBIND2BTS=257_796",257,ADONKIA,796,ADONKIA-2,BYID,26_796,BSC6900GSMCELLBIND2BTS,"BTS Index=257, Cell Index=796",26
FTBSC02,"NE=280,CELLBIND2BTS=257_797",257,ADONKIA,797,ADONKIA-3,BYID,26_797,BSC6900GSMCELLBIND2BTS,"BTS Index=257, Cell Index=797",26
FTBSC02,"NE=280,CELLBIND2BTS=257_798",257,ADONKIA,798,ADONKIA-7,BYID,26_798,BSC6900GSMCELLBIND2BTS,"BTS Index=257, Cell Index=798",26
FTBSC02,"NE=280,CELLBIND2BTS=257_799",257,ADONKIA,799,ADONKIA-8,BYID,26_799,BSC6900GSMCELLBIND2BTS,"BTS Index=257, Cell Index=799",26
FTBSC02,"NE=280,CELLBIND2BTS=40_313",40,KHORTRIGHT_II,313,KHORTRIGHT_II-2,BYID,26_313,BSC6900GSMCELLBIND2BTS,"BTS Index=40, Cell Index=313",26
FTBSC02,"NE=280,CELLBIND2BTS=40_314",40,KHORTRIGHT_II,314,KHORTRIGHT_II-3,BYID,26_314,BSC6900GSMCELLBIND2BTS,"BTS Index=40, Cell Index=314",26
FTBSC02,"NE=280,CELLBIND2BTS=276_1939",276,MASUMBIRI,1939,MASUMBIRI-1,BYID,26_1939,BSC6900GSMCELLBIND2BTS,"BTS Index=276, Cell Index=1939",26
FTBSC02,"NE=280,CELLBIND2BTS=276_1940",276,MASUMBIRI,1940,MASUMBIRI-2,BYID,26_1940,BSC6900GSMCELLBIND2BTS,"BTS Index=276, Cell Index=1940",26
FTBSC02,"NE=280,CELLBIND2BTS=276_1941",276,MASUMBIRI,1941,MASUMBIRI-3,BYID,26_1941,BSC6900GSMCELLBIND2BTS,"BTS Index=276, Cell Index=1941",26
FTBSC02,"NE=280,CELLBIND2BTS=276_1942",276,MASUMBIRI,1942,MASUMBIRI-4,BYID,26_1942,BSC6900GSMCELLBIND2BTS,"BTS Index=276, Cell Index=1942",26
FTBSC02,"NE=280,CELLBIND2BTS=279_1957",279,GBINDI,1957,GBINDI-1,BYID,26_1957,BSC6900GSMCELLBIND2BTS,"BTS Index=279, Cell Index=1957",26
FTBSC02,"NE=280,CELLBIND2BTS=279_1958",279,GBINDI,1958,GBINDI-2,BYID,26_1958,BSC6900GSMCELLBIND2BTS,"BTS Index=279, Cell Index=1958",26
FTBSC02,"NE=280,CELLBIND2BTS=279_1959",279,GBINDI,1959,GBINDI-3,BYID,26_1959,BSC6900GSMCELLBIND2BTS,"BTS Index=279, Cell Index=1959",26
FTBSC02,"NE=280,CELLBIND2BTS=281_1969",281,CKC_BO,1969,CKC_BO-1,BYID,26_1969,BSC6900GSMCELLBIND2BTS,"BTS Index=281, Cell Index=1969",26
FTBSC02,"NE=280,CELLBIND2BTS=281_1970",281,CKC_BO,1970,CKC_BO-2,BYID,26_1970,BSC6900GSMCELLBIND2BTS,"BTS Index=281, Cell Index=1970",26
FTBSC02,"NE=280,CELLBIND2BTS=281_1971",281,CKC_BO,1971,CKC_BO-3,BYID,26_1971,BSC6900GSMCELLBIND2BTS,"BTS Index=281, Cell Index=1971",26
FTBSC02,"NE=280,CELLBIND2BTS=281_1972",281,CKC_BO,1972,CKC_BO-6,BYID,26_1972,BSC6900GSMCELLBIND2BTS,"BTS Index=281, Cell Index=1972",26
FTBSC02,"NE=280,CELLBIND2BTS=281_1973",281,CKC_BO,1973,CKC_BO-7,BYID,26_1973,BSC6900GSMCELLBIND2BTS,"BTS Index=281, Cell Index=1973",26
FTBSC02,"NE=280,CELLBIND2BTS=281_1974",281,CKC_BO,1974,CKC_BO-8,BYID,26_1974,BSC6900GSMCELLBIND2BTS,"BTS Index=281, Cell Index=1974",26
FTBSC02,"NE=280,CELLBIND2BTS=282_1975",282,TORKPOITOWN,1975,TORKPOITOWN-1,BYID,26_1975,BSC6900GSMCELLBIND2BTS,"BTS Index=282, Cell Index=1975",26
FTBSC02,"NE=280,CELLBIND2BTS=282_1976",282,TORKPOITOWN,1976,TORKPOITOWN-2,BYID,26_1976,BSC6900GSMCELLBIND2BTS,"BTS Index=282, Cell Index=1976",26
FTBSC02,"NE=280,CELLBIND2BTS=282_1977",282,TORKPOITOWN,1977,TORKPOITOWN-3,BYID,26_1977,BSC6900GSMCELLBIND2BTS,"BTS Index=282, Cell Index=1977",26
FTBSC02,"NE=280,CELLBIND2BTS=282_1978",282,TORKPOITOWN,1978,TORKPOITOWN-6,BYID,26_1978,BSC6900GSMCELLBIND2BTS,"BTS Index=282, Cell Index=1978",26
FTBSC02,"NE=280,CELLBIND2BTS=282_1979",282,TORKPOITOWN,1979,TORKPOITOWN-7,BYID,26_1979,BSC6900GSMCELLBIND2BTS,"BTS Index=282, Cell Index=1979",26
FTBSC02,"NE=280,CELLBIND2BTS=282_1980",282,TORKPOITOWN,1980,TORKPOITOWN-8,BYID,26_1980,BSC6900GSMCELLBIND2BTS,"BTS Index=282, Cell Index=1980",26
FTBSC02,"NE=280,CELLBIND2BTS=283_1981",283,DAMAROAD_S,1981,DAMAROAD_S-1,BYID,26_1981,BSC6900GSMCELLBIND2BTS,"BTS Index=283, Cell Index=1981",26
FTBSC02,"NE=280,CELLBIND2BTS=283_1982",283,DAMAROAD_S,1982,DAMAROAD_S-2,BYID,26_1982,BSC6900GSMCELLBIND2BTS,"BTS Index=283, Cell Index=1982",26
FTBSC02,"NE=280,CELLBIND2BTS=283_1983",283,DAMAROAD_S,1983,DAMAROAD_S-3,BYID,26_1983,BSC6900GSMCELLBIND2BTS,"BTS Index=283, Cell Index=1983",26
FTBSC02,"NE=280,CELLBIND2BTS=283_1984",283,DAMAROAD_S,1984,DAMAROAD_S-6,BYID,26_1984,BSC6900GSMCELLBIND2BTS,"BTS Index=283, Cell Index=1984",26
FTBSC02,"NE=280,CELLBIND2BTS=283_1985",283,DAMAROAD_S,1985,DAMAROAD_S-7,BYID,26_1985,BSC6900GSMCELLBIND2BTS,"BTS Index=283, Cell Index=1985",26
FTBSC02,"NE=280,CELLBIND2BTS=283_1986",283,DAMAROAD_S,1986,DAMAROAD_S-8,BYID,26_1986,BSC6900GSMCELLBIND2BTS,"BTS Index=283, Cell Index=1986",26
FTBSC02,"NE=280,CELLBIND2BTS=260_32",260,PANLAP,32,PANLAP-8,BYID,26_32,BSC6900GSMCELLBIND2BTS,"BTS Index=260, Cell Index=32",26
FTBSC02,"NE=280,CELLBIND2BTS=277_1947",277,JORU,1947,JORU-3,BYID,26_1947,BSC6900GSMCELLBIND2BTS,"BTS Index=277, Cell Index=1947",26
FTBSC02,"NE=280,CELLBIND2BTS=290_2023",290,FORIA,2023,FORIA-1,BYID,26_2023,BSC6900GSMCELLBIND2BTS,"BTS Index=290, Cell Index=2023",26
FTBSC02,"NE=280,CELLBIND2BTS=290_2024",290,FORIA,2024,FORIA-2,BYID,26_2024,BSC6900GSMCELLBIND2BTS,"BTS Index=290, Cell Index=2024",26
FTBSC02,"NE=280,CELLBIND2BTS=290_2025",290,FORIA,2025,FORIA-3,BYID,26_2025,BSC6900GSMCELLBIND2BTS,"BTS Index=290, Cell Index=2025",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1079",134,TANKORO_II,1079,TANKORO_II-7,BYID,26_1079,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1079",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1080",134,TANKORO_II,1080,TANKORO_II-9,BYID,26_1080,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1080",26
FTBSC02,"NE=280,CELLBIND2BTS=120_966",120,SEFADUCENTRAL,966,SEFADUCENTRAL-8,BYID,26_966,BSC6900GSMCELLBIND2BTS,"BTS Index=120, Cell Index=966",26
FTBSC02,"NE=280,CELLBIND2BTS=183_1468",183,YELE,1468,YELE-6,BYID,26_1468,BSC6900GSMCELLBIND2BTS,"BTS Index=183, Cell Index=1468",26
FTBSC02,"NE=280,CELLBIND2BTS=183_1469",183,YELE,1469,YELE-7,BYID,26_1469,BSC6900GSMCELLBIND2BTS,"BTS Index=183, Cell Index=1469",26
FTBSC02,"NE=280,CELLBIND2BTS=65_519",65,YOUYIBUILDING,519,YOUYIBUILDING-8,BYID,26_519,BSC6900GSMCELLBIND2BTS,"BTS Index=65, Cell Index=519",26
FTBSC02,"NE=280,CELLBIND2BTS=83_663",83,HILLSTATION_II,663,HILLSTATION_II-6,BYID,26_663,BSC6900GSMCELLBIND2BTS,"BTS Index=83, Cell Index=663",26
FTBSC02,"NE=280,CELLBIND2BTS=68_545",68,COLLEGIATESCHOOL_II,545,COLLEGIATESCHOOL_II-7,BYID,26_545,BSC6900GSMCELLBIND2BTS,"BTS Index=68, Cell Index=545",26
FTBSC02,"NE=280,CELLBIND2BTS=309_1987",309,SFD_RELIEF,1987,SFD_RELIEF-1,BYID,26_1987,BSC6900GSMCELLBIND2BTS,"BTS Index=309, Cell Index=1987",26
FTBSC02,"NE=280,CELLBIND2BTS=309_1988",309,SFD_RELIEF,1988,SFD_RELIEF-2,BYID,26_1988,BSC6900GSMCELLBIND2BTS,"BTS Index=309, Cell Index=1988",26
FTBSC02,"NE=280,CELLBIND2BTS=309_1989",309,SFD_RELIEF,1989,SFD_RELIEF-3,BYID,26_1989,BSC6900GSMCELLBIND2BTS,"BTS Index=309, Cell Index=1989",26
FTBSC02,"NE=280,CELLBIND2BTS=309_1990",309,SFD_RELIEF,1990,SFD_RELIEF-6,BYID,26_1990,BSC6900GSMCELLBIND2BTS,"BTS Index=309, Cell Index=1990",26
FTBSC02,"NE=280,CELLBIND2BTS=309_1991",309,SFD_RELIEF,1991,SFD_RELIEF-7,BYID,26_1991,BSC6900GSMCELLBIND2BTS,"BTS Index=309, Cell Index=1991",26
FTBSC02,"NE=280,CELLBIND2BTS=309_1992",309,SFD_RELIEF,1992,SFD_RELIEF-8,BYID,26_1992,BSC6900GSMCELLBIND2BTS,"BTS Index=309, Cell Index=1992",26
FTBSC02,"NE=280,CELLBIND2BTS=258_179",258,BAFODIA_RPT,179,BAFODIA_RPT-6,BYID,26_179,BSC6900GSMCELLBIND2BTS,"BTS Index=258, Cell Index=179",26
FTBSC02,"NE=280,CELLBIND2BTS=204_1636",204,GONDAMA,1636,GONDAMA-4,BYID,26_1636,BSC6900GSMCELLBIND2BTS,"BTS Index=204, Cell Index=1636",26
