begintime,ne_name,integrity,L.Thrp.bits.DL,4G traffic,id,tickets_integration,alarms_integration,comments_integration,inos_integration
2022-02-03,Cell Name=4G_SPURROAD_II-8,100.0,409262743888.0,409262743888.0,750,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-1,100.0,64609677904.0,64609677904.0,751,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-11,100.0,112390742752.0,112390742752.0,752,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-2,100.0,534738123568.0,534738123568.0,753,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-21,100.0,37574937448.0,37574937448.0,754,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-3,100.0,558198958704.0,558198958704.0,755,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-31,100.0,204092909576.0,204092909576.0,756,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-6,100.0,57665899512.0,57665899512.0,757,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-7,100.0,248141240648.0,248141240648.0,758,False,False,False,False
2022-02-03,Cell Name=4G_SPURROADMILITARY-8,100.0,621857510448.0,621857510448.0,759,False,False,False,False
2022-02-03,Cell Name=4G_SS_CAMP-1,100.0,829656636688.0,829656636688.0,760,False,False,False,False
2022-02-03,Cell Name=4G_SS_CAMP-2,100.0,731684777256.0,731684777256.0,761,False,False,False,False
2022-02-03,Cell Name=4G_SS_CAMP-3,100.0,578360345624.0,578360345624.0,762,False,False,False,False
2022-02-03,Cell Name=4G_SUMBUYA-1,100.0,734783264.0,734783264.0,763,False,False,False,False
2022-02-03,Cell Name=4G_SUMBUYA-2,100.0,10587236208.0,10587236208.0,764,False,False,False,False
2022-02-03,Cell Name=4G_SUSSEX_II-1,100.0,231689218808.0,231689218808.0,766,False,False,False,False
2022-02-03,Cell Name=4G_SUSSEX_II-2,100.0,36523745040.0,36523745040.0,767,False,False,False,False
2022-02-03,Cell Name=4G_SUSSEX_II-3,100.0,222891145704.0,222891145704.0,768,False,False,False,False
2022-02-03,Cell Name=4G_SWISS_RELIEF-1,100.0,722091859576.0,722091859576.0,769,False,False,False,False
2022-02-03,Cell Name=4G_SWISS_RELIEF-2,100.0,398023645656.0,398023645656.0,770,False,False,False,False
2022-02-03,Cell Name=4G_SWISS_RELIEF-6,100.0,320093982520.0,320093982520.0,771,False,False,False,False
2022-02-03,Cell Name=4G_SWISS_RELIEF-7,100.0,1615119630704.0,1615119630704.0,772,False,False,False,False
2022-02-03,Cell Name=4G_SWISSHOTEL-1,100.0,142599851464.0,142599851464.0,773,False,False,False,False
2022-02-03,Cell Name=4G_SWISSHOTEL-2,100.0,249298391792.0,249298391792.0,774,False,False,False,False
2022-02-03,Cell Name=4G_SWISSHOTEL-3,100.0,423100253208.0,423100253208.0,775,False,False,False,False
2022-02-03,Cell Name=4G_SWISSHOTEL-6,100.0,350169356968.0,350169356968.0,776,False,False,False,False
2022-02-03,Cell Name=4G_SWISSHOTEL-7,100.0,157849144360.0,157849144360.0,777,False,False,False,False
2022-02-03,Cell Name=4G_SWISSHOTEL-8,100.0,594617814104.0,594617814104.0,778,False,False,False,False
2022-02-03,Cell Name=4G_TIHUN-1,100.0,233398696.0,233398696.0,779,False,False,False,False
2022-02-03,Cell Name=4G_TORKPOITOWN-1,100.0,369026970056.0,369026970056.0,780,False,False,False,False
2022-02-03,Cell Name=4G_TORKPOITOWN-2,100.0,436124480800.0,436124480800.0,781,False,False,False,False
2022-02-03,Cell Name=4G_TORKPOITOWN-3,100.0,141390412168.0,141390412168.0,782,False,False,False,False
2022-02-03,Cell Name=4G_WILBERFORCEMSC-1,100.0,750151630760.0,750151630760.0,783,False,False,False,False
2022-02-03,Cell Name=4G_WILBERFORCEMSC-2,100.0,953093510552.0,953093510552.0,784,False,False,False,False
2022-02-03,Cell Name=4G_WILBERFORCEMSC-3,100.0,810099602376.0,810099602376.0,785,False,False,False,False
2022-02-03,Cell Name=4G_WILBERFORCEMSC-6,100.0,640007530888.0,640007530888.0,786,False,False,False,False
2022-02-03,Cell Name=4G_WILBERFORCEMSC-7,100.0,1124700014224.0,1124700014224.0,787,False,False,False,False
2022-02-03,Cell Name=4G_WILBERFORCEMSC-8,100.0,404659955192.0,404659955192.0,788,False,False,False,False
2022-02-03,Cell Name=4G_WILKINSONROAD-1,100.0,281279715392.0,281279715392.0,789,False,False,False,False
2022-02-03,Cell Name=4G_WILKINSONROAD-2,100.0,282493586656.0,282493586656.0,790,False,False,False,False
2022-02-03,Cell Name=4G_WILKINSONROAD-3,100.0,347925224416.0,347925224416.0,791,False,False,False,False
2022-02-03,Cell Name=4G_WILKINSONROAD-6,100.0,559616852112.0,559616852112.0,792,False,False,False,False
2022-02-03,Cell Name=4G_WILKINSONROAD-7,100.0,813462263920.0,813462263920.0,793,False,False,False,False
2022-02-03,Cell Name=4G_WILKINSONROAD-8,100.0,642098786384.0,642098786384.0,794,False,False,False,False
2022-02-03,Cell Name=4G_YORK-1,100.0,566910652552.0,566910652552.0,795,False,False,False,False
2022-02-03,Cell Name=4G_YOUYIBUILDING-1,100.0,795805659088.0,795805659088.0,796,False,False,False,False
2022-02-03,Cell Name=4G_YOUYIBUILDING-2,100.0,416905109224.0,416905109224.0,797,False,False,False,False
2022-02-03,Cell Name=4G_YOUYIBUILDING-3,100.0,732628975032.0,732628975032.0,798,False,False,False,False
2022-02-03,Cell Name=4G_YOUYIBUILDING-6,100.0,489956163120.0,489956163120.0,799,False,False,False,False
2022-02-03,Cell Name=4G_YOUYIBUILDING-7,100.0,729847501552.0,729847501552.0,800,False,False,False,False
2022-02-03,Cell Name=4G_YOUYIBUILDING-8,100.0,601621531784.0,601621531784.0,801,False,False,False,False
2022-02-04,Cell Name=4G_ABERDEEN-1,100.0,585547299968.0,585547299968.0,802,False,False,False,False
2022-02-04,Cell Name=4G_ABERDEEN-2,100.0,613724285960.0,613724285960.0,803,False,False,False,False
2022-02-04,Cell Name=4G_ABERDEEN-6,100.0,558895603160.0,558895603160.0,804,False,False,False,False
2022-02-04,Cell Name=4G_ABERDEEN-7,100.0,696697581808.0,696697581808.0,805,False,False,False,False
2022-02-04,Cell Name=4G_ADONKIA-1,100.0,596316828160.0,596316828160.0,806,False,False,False,False
2022-02-04,Cell Name=4G_ADONKIA-2,100.0,1416186272272.0,1416186272272.0,807,False,False,False,False
2022-02-04,Cell Name=4G_ADONKIA-3,100.0,825674123880.0,825674123880.0,808,False,False,False,False
2022-02-04,Cell Name=4G_ADONKIA-6,100.0,286711651432.0,286711651432.0,809,False,False,False,False
2022-02-04,Cell Name=4G_ADONKIA-7,100.0,590572476072.0,590572476072.0,810,False,False,False,False
2022-02-04,Cell Name=4G_ADONKIA-8,100.0,627013341360.0,627013341360.0,811,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN-1,100.0,838904660848.0,838904660848.0,812,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN-2,100.0,1090186355200.0,1090186355200.0,813,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN-3,100.0,913641672568.0,913641672568.0,814,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN-6,100.0,405881532320.0,405881532320.0,815,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN-7,100.0,469710566816.0,469710566816.0,816,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN-8,100.0,935306568160.0,935306568160.0,817,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN_II-1,100.0,124454280360.0,124454280360.0,818,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN_II-2,100.0,746692488776.0,746692488776.0,819,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN_II-3,100.0,693779130480.0,693779130480.0,820,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN_II-6,100.0,113284931664.0,113284931664.0,821,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN_II-7,100.0,541545884592.0,541545884592.0,822,False,False,False,False
2022-02-04,Cell Name=4G_ALLENTOWN_II-8,100.0,504582785520.0,504582785520.0,823,False,False,False,False
2022-02-04,Cell Name=4G_BAOMAHUN-1,100.0,109543236024.0,109543236024.0,824,False,False,False,False
2022-02-04,Cell Name=4G_BAOMAHUN-2,100.0,961768896.0,961768896.0,825,False,False,False,False
2022-02-04,Cell Name=4G_BAOMAHUN-3,100.0,3221617352.0,3221617352.0,826,False,False,False,False
2022-02-04,Cell Name=4G_BARGBORHILL_II-1,100.0,573196070304.0,573196070304.0,827,False,False,False,False
2022-02-04,Cell Name=4G_BARGBORHILL_II-2,100.0,353289678560.0,353289678560.0,828,False,False,False,False
2022-02-04,Cell Name=4G_BARGBORHILL_II-3,100.0,1007311535184.0,1007311535184.0,829,False,False,False,False
2022-02-04,Cell Name=4G_BARMOI-1,100.0,3837583344.0,3837583344.0,830,False,False,False,False
2022-02-04,Cell Name=4G_BARMOI-2,100.0,75331584392.0,75331584392.0,831,False,False,False,False
2022-02-04,Cell Name=4G_BARMOI-3,100.0,85106109488.0,85106109488.0,832,False,False,False,False
2022-02-04,Cell Name=4G_BINTUMANI-1,100.0,339411551016.0,339411551016.0,833,False,False,False,False
2022-02-04,Cell Name=4G_BINTUMANI-2,100.0,192005812712.0,192005812712.0,834,False,False,False,False
2022-02-04,Cell Name=4G_BINTUMANI-3,100.0,264266107048.0,264266107048.0,835,False,False,False,False
2022-02-04,Cell Name=4G_BINTUMANI-6,100.0,550234326328.0,550234326328.0,836,False,False,False,False
2022-02-04,Cell Name=4G_BINTUMANI-7,100.0,1354370482536.0,1354370482536.0,837,False,False,False,False
2022-02-04,Cell Name=4G_BLACKHALLROAD_II-1,100.0,909427512688.0,909427512688.0,838,False,False,False,False
2022-02-04,Cell Name=4G_BLACKHALLROAD_II-2,100.0,753538239816.0,753538239816.0,839,False,False,False,False
2022-02-04,Cell Name=4G_BLACKHALLROAD_II-3,100.0,1090454545568.0,1090454545568.0,840,False,False,False,False
2022-02-04,Cell Name=4G_BLACKHALLROAD_II-7,100.0,734362519016.0,734362519016.0,841,False,False,False,False
2022-02-04,Cell Name=4G_BONTHE-1,100.0,3620558152.0,3620558152.0,842,False,False,False,False
2022-02-04,Cell Name=4G_BONTHE-2,100.0,32373841920.0,32373841920.0,843,False,False,False,False
2022-02-04,Cell Name=4G_BONTHE-3,100.0,606040.0,606040.0,844,False,False,False,False
2022-02-04,Cell Name=4G_BOTOWN-1,100.0,836308652080.0,836308652080.0,845,False,False,False,False
2022-02-04,Cell Name=4G_BOTOWN-2,100.0,466214304288.0,466214304288.0,846,False,False,False,False
2022-02-04,Cell Name=4G_BOTOWN-3,100.0,368697357176.0,368697357176.0,847,False,False,False,False
2022-02-04,Cell Name=4G_BOTOWN-6,100.0,724292775744.0,724292775744.0,848,False,False,False,False
2022-02-04,Cell Name=4G_BOTOWN-7,100.0,244799796136.0,244799796136.0,849,False,False,False,False
2022-02-04,Cell Name=4G_BOTOWN-8,100.0,53120974896.0,53120974896.0,850,False,False,False,False
2022-02-04,Cell Name=4G_BYRNELANECOLLIGATE-1,100.0,594109334480.0,594109334480.0,851,False,False,False,False
2022-02-04,Cell Name=4G_BYRNELANECOLLIGATE-2,100.0,325923438256.0,325923438256.0,852,False,False,False,False
2022-02-04,Cell Name=4G_BYRNELANECOLLIGATE-3,100.0,488292706616.0,488292706616.0,853,False,False,False,False
2022-02-04,Cell Name=4G_BYRNELANECOLLIGATE-6,100.0,386185116824.0,386185116824.0,854,False,False,False,False
2022-02-04,Cell Name=4G_BYRNELANECOLLIGATE-7,100.0,654030156456.0,654030156456.0,855,False,False,False,False
2022-02-04,Cell Name=4G_BYRNELANECOLLIGATE-8,100.0,485798999528.0,485798999528.0,856,False,False,False,False
2022-02-04,Cell Name=4G_CITYROAD-1,100.0,1091692194464.0,1091692194464.0,857,False,False,False,False
2022-02-04,Cell Name=4G_CITYROAD-2,100.0,335142851712.0,335142851712.0,858,False,False,False,False
2022-02-04,Cell Name=4G_CITYROAD-3,100.0,519896177968.0,519896177968.0,859,False,False,False,False
2022-02-04,Cell Name=4G_CKC_BO-1,100.0,77946736776.0,77946736776.0,860,False,False,False,False
2022-02-04,Cell Name=4G_CKC_BO-2,100.0,129227167464.0,129227167464.0,861,False,False,False,False
2022-02-04,Cell Name=4G_CKC_BO-3,100.0,184708016576.0,184708016576.0,862,False,False,False,False
2022-02-04,Cell Name=4G_CLINETOWN-1,100.0,1105941481112.0,1105941481112.0,863,False,False,False,False
2022-02-04,Cell Name=4G_CLINETOWN-2,100.0,756607260384.0,756607260384.0,864,False,False,False,False
2022-02-04,Cell Name=4G_CLINETOWN-3,100.0,821677702000.0,821677702000.0,865,False,False,False,False
2022-02-04,Cell Name=4G_CLINETOWN-6,100.0,452130177824.0,452130177824.0,866,False,False,False,False
2022-02-04,Cell Name=4G_CLINETOWN-7,100.0,322741018112.0,322741018112.0,867,False,False,False,False
2022-02-04,Cell Name=4G_CLINETOWN-8,100.0,421339017784.0,421339017784.0,868,False,False,False,False
2022-02-04,Cell Name=4G_COLEFARM_II-1,100.0,634832606624.0,634832606624.0,869,False,False,False,False
2022-02-04,Cell Name=4G_COLEFARM_II-2,100.0,471933033880.0,471933033880.0,870,False,False,False,False
2022-02-04,Cell Name=4G_COLEFARM_II-3,100.0,283520380728.0,283520380728.0,871,False,False,False,False
2022-02-04,Cell Name=4G_COLEFARM_II-6,100.0,481092980288.0,481092980288.0,872,False,False,False,False
2022-02-04,Cell Name=4G_COLEFARM_II-7,100.0,898910718504.0,898910718504.0,873,False,False,False,False
2022-02-04,Cell Name=4G_COLEFARM_II-8,100.0,680457380264.0,680457380264.0,874,False,False,False,False
2022-02-04,Cell Name=4G_COLLEGIATESCHOOL_II-1,100.0,870221829920.0,870221829920.0,875,False,False,False,False
2022-02-04,Cell Name=4G_COLLEGIATESCHOOL_II-2,100.0,265355945440.0,265355945440.0,876,False,False,False,False
2022-02-04,Cell Name=4G_COLLEGIATESCHOOL_II-3,100.0,840140527056.0,840140527056.0,877,False,False,False,False
2022-02-04,Cell Name=4G_COLLEGIATESCHOOL_II-6,100.0,938314744136.0,938314744136.0,878,False,False,False,False
2022-02-04,Cell Name=4G_COLLEGIATESCHOOL_II-7,100.0,1442295777088.0,1442295777088.0,879,False,False,False,False
2022-02-04,Cell Name=4G_COLLEGIATESCHOOL_II-8,100.0,698854845760.0,698854845760.0,880,False,False,False,False
2022-02-04,Cell Name=4G_CONGOTOWN-1,100.0,365338513896.0,365338513896.0,881,False,False,False,False
2022-02-04,Cell Name=4G_CONGOTOWN-2,100.0,525210968672.0,525210968672.0,882,False,False,False,False
2022-02-04,Cell Name=4G_CONGOTOWN-3,100.0,623094365296.0,623094365296.0,883,False,False,False,False
2022-02-04,Cell Name=4G_CONGOTOWN-6,100.0,346849679168.0,346849679168.0,884,False,False,False,False
2022-02-04,Cell Name=4G_CONGOTOWN-7,100.0,824032445752.0,824032445752.0,885,False,False,False,False
2022-02-04,Cell Name=4G_CONGOTOWN-8,100.0,672472038560.0,672472038560.0,886,False,False,False,False
2022-02-04,Cell Name=4G_DAMAROAD-1,100.0,1452319883776.0,1452319883776.0,887,False,False,False,False
2022-02-04,Cell Name=4G_DAMAROAD-2,100.0,305053794200.0,305053794200.0,888,False,False,False,False
2022-02-04,Cell Name=4G_DAMAROAD-3,100.0,704645527408.0,704645527408.0,889,False,False,False,False
2022-02-04,Cell Name=4G_DILLET-1,100.0,364793037280.0,364793037280.0,890,False,False,False,False
2022-02-04,Cell Name=4G_DILLET-2,100.0,309894352008.0,309894352008.0,891,False,False,False,False
2022-02-04,Cell Name=4G_DILLET-3,100.0,418178779672.0,418178779672.0,892,False,False,False,False
2022-02-04,Cell Name=4G_DILLET-6,100.0,261107729472.0,261107729472.0,893,False,False,False,False
2022-02-04,Cell Name=4G_DILLET-7,100.0,595160761888.0,595160761888.0,894,False,False,False,False
2022-02-04,Cell Name=4G_DILLET-8,100.0,357339145976.0,357339145976.0,895,False,False,False,False
2022-02-04,Cell Name=4G_DUKESTREET_II-1,100.0,810475953792.0,810475953792.0,896,False,False,False,False
2022-02-04,Cell Name=4G_DUKESTREET_II-2,100.0,561434095216.0,561434095216.0,897,False,False,False,False
2022-02-04,Cell Name=4G_DUKESTREET_II-3,100.0,627477571328.0,627477571328.0,898,False,False,False,False
2022-02-04,Cell Name=4G_DUKESTREET_II-6,100.0,739581286376.0,739581286376.0,899,False,False,False,False
2022-02-04,Cell Name=4G_DUKESTREET_II-7,100.0,503147503960.0,503147503960.0,900,False,False,False,False
2022-02-04,Cell Name=4G_DUKESTREET_II-8,100.0,746614758432.0,746614758432.0,901,False,False,False,False
2022-02-04,Cell Name=4G_DUNDASTREET-1,100.0,686027469072.0,686027469072.0,902,False,False,False,False
2022-02-04,Cell Name=4G_DUNDASTREET-2,100.0,280060277752.0,280060277752.0,903,False,False,False,False
2022-02-04,Cell Name=4G_DUNDASTREET-3,100.0,758709233016.0,758709233016.0,904,False,False,False,False
2022-02-04,Cell Name=4G_DUNDASTREET-6,100.0,254344203560.0,254344203560.0,905,False,False,False,False
2022-02-04,Cell Name=4G_DUNDASTREET-7,100.0,368863465704.0,368863465704.0,906,False,False,False,False
2022-02-04,Cell Name=4G_DUNDASTREET-8,100.0,484799459832.0,484799459832.0,907,False,False,False,False
2022-02-04,Cell Name=4G_DWARZK-1,100.0,345983351112.0,345983351112.0,908,False,False,False,False
2022-02-04,Cell Name=4G_DWARZK-2,100.0,525088687712.0,525088687712.0,909,False,False,False,False
2022-02-04,Cell Name=4G_DWARZK-3,100.0,544542188712.0,544542188712.0,910,False,False,False,False
2022-02-04,Cell Name=4G_DWARZK-7,100.0,472692732144.0,472692732144.0,911,False,False,False,False
2022-02-04,Cell Name=4G_ECOWASST-1,100.0,328420288440.0,328420288440.0,912,False,False,False,False
2022-02-04,Cell Name=4G_ECOWASST-2,100.0,497972582384.0,497972582384.0,913,False,False,False,False
2022-02-04,Cell Name=4G_ECOWASST-6,100.0,225691753456.0,225691753456.0,914,False,False,False,False
2022-02-04,Cell Name=4G_ECOWASST-7,100.0,397153688920.0,397153688920.0,915,False,False,False,False
2022-02-04,Cell Name=4G_FBC-1,100.0,1272952602936.0,1272952602936.0,916,False,False,False,False
2022-02-04,Cell Name=4G_FBC-2,100.0,39362372888.0,39362372888.0,917,False,False,False,False
2022-02-04,Cell Name=4G_FBC-3,100.0,191413614160.0,191413614160.0,918,False,False,False,False
2022-02-04,Cell Name=4G_FBC-6,100.0,985178301400.0,985178301400.0,919,False,False,False,False
2022-02-04,Cell Name=4G_GODERICH-1,100.0,517790237192.0,517790237192.0,920,False,False,False,False
2022-02-04,Cell Name=4G_GODERICH-2,100.0,97177082912.0,97177082912.0,921,False,False,False,False
2022-02-04,Cell Name=4G_GODERICH-3,100.0,686849587520.0,686849587520.0,922,False,False,False,False
2022-02-04,Cell Name=4G_GODERICH-6,100.0,639836736952.0,639836736952.0,923,False,False,False,False
2022-02-04,Cell Name=4G_GODERICH-7,100.0,789458798040.0,789458798040.0,924,False,False,False,False
2022-02-04,Cell Name=4G_GODERICH-8,100.0,669393903984.0,669393903984.0,925,False,False,False,False
2022-02-04,Cell Name=4G_GODRECHSTREET-1,100.0,416130230096.0,416130230096.0,926,False,False,False,False
2022-02-04,Cell Name=4G_GODRECHSTREET-2,100.0,815207509720.0,815207509720.0,927,False,False,False,False
2022-02-04,Cell Name=4G_GODRECHSTREET-3,100.0,590532841104.0,590532841104.0,928,False,False,False,False
2022-02-04,Cell Name=4G_GODRECHSTREET-6,100.0,536871950288.0,536871950288.0,929,False,False,False,False
2022-02-04,Cell Name=4G_GODRECHSTREET-7,100.0,867291619880.0,867291619880.0,930,False,False,False,False
2022-02-04,Cell Name=4G_HILLCUTROAD_II-1,100.0,645392383736.0,645392383736.0,931,False,False,False,False
2022-02-04,Cell Name=4G_HILLCUTROAD_II-2,100.0,580789622968.0,580789622968.0,932,False,False,False,False
2022-02-04,Cell Name=4G_HILLCUTROAD_II-3,100.0,694501951856.0,694501951856.0,933,False,False,False,False
2022-02-04,Cell Name=4G_HILLSTATION-1,100.0,602840989072.0,602840989072.0,934,False,False,False,False
2022-02-04,Cell Name=4G_HILLSTATION-2,100.0,587387424200.0,587387424200.0,935,False,False,False,False
2022-02-04,Cell Name=4G_HILLSTATION-3,100.0,513965934168.0,513965934168.0,936,False,False,False,False
2022-02-04,Cell Name=4G_HILLSTATION-6,100.0,149875915456.0,149875915456.0,937,False,False,False,False
2022-02-04,Cell Name=4G_HILLSTATION-7,100.0,476987780840.0,476987780840.0,938,False,False,False,False
2022-02-04,Cell Name=4G_HILLSTATION-8,100.0,319512446176.0,319512446176.0,939,False,False,False,False
2022-02-04,Cell Name=4G_IMATT_II-1,100.0,174428041192.0,174428041192.0,940,False,False,False,False
2022-02-04,Cell Name=4G_IMATT_II-2,100.0,200281990424.0,200281990424.0,941,False,False,False,False
2022-02-04,Cell Name=4G_IMATT_II-3,100.0,335169941608.0,335169941608.0,942,False,False,False,False
2022-02-04,Cell Name=4G_IMATT_II-6,100.0,131488035560.0,131488035560.0,943,False,False,False,False
2022-02-04,Cell Name=4G_IMATT_II-7,100.0,797652641936.0,797652641936.0,944,False,False,False,False
2022-02-04,Cell Name=4G_JUBAHILL-1,100.0,613926977552.0,613926977552.0,945,False,False,False,False
2022-02-04,Cell Name=4G_JUBAHILL-2,100.0,597741737472.0,597741737472.0,946,False,False,False,False
2022-02-04,Cell Name=4G_JUBAHILL-3,100.0,1370055976088.0,1370055976088.0,947,False,False,False,False
2022-02-04,Cell Name=4G_JUBAHILL-6,100.0,616219537976.0,616219537976.0,948,False,False,False,False
2022-02-04,Cell Name=4G_JUBAHILL-7,100.0,1198170161560.0,1198170161560.0,949,False,False,False,False
2022-02-04,Cell Name=4G_JUBAHILL-8,100.0,331827085552.0,331827085552.0,950,False,False,False,False
2022-02-04,Cell Name=4G_JUITOWN_II-1,100.0,613363431624.0,613363431624.0,951,False,False,False,False
2022-02-04,Cell Name=4G_JUITOWN_II-2,100.0,247018700424.0,247018700424.0,952,False,False,False,False
2022-02-04,Cell Name=4G_JUITOWN_II-3,100.0,1134818189448.0,1134818189448.0,953,False,False,False,False
2022-02-04,Cell Name=4G_JUITOWN_II-7,100.0,186238918624.0,186238918624.0,954,False,False,False,False
2022-02-04,Cell Name=4G_KALABATOWN-1,100.0,678867119880.0,678867119880.0,955,False,False,False,False
2022-02-04,Cell Name=4G_KALABATOWN-2,100.0,827219090600.0,827219090600.0,956,False,False,False,False
2022-02-04,Cell Name=4G_KALABATOWN-3,100.0,624899809288.0,624899809288.0,957,False,False,False,False
2022-02-04,Cell Name=4G_KALABATOWN-6,100.0,483045101912.0,483045101912.0,958,False,False,False,False
2022-02-04,Cell Name=4G_KALABATOWN-7,100.0,217122700504.0,217122700504.0,959,False,False,False,False
2022-02-04,Cell Name=4G_KALABATOWN-8,100.0,454193154448.0,454193154448.0,960,False,False,False,False
2022-02-04,Cell Name=4G_KAMBIA_RELIEVE-1,100.0,559388191136.0,559388191136.0,961,False,False,False,False
2022-02-04,Cell Name=4G_KAMBIA_RELIEVE-2,100.0,33040513320.0,33040513320.0,962,False,False,False,False
2022-02-04,Cell Name=4G_KAMBIA_RELIEVE-3,100.0,191587107488.0,191587107488.0,963,False,False,False,False
2022-02-04,Cell Name=4G_KENEMA_ENTRANCE-1,100.0,39859836016.0,39859836016.0,964,False,False,False,False
2022-02-04,Cell Name=4G_KENEMA_ENTRANCE-2,100.0,77267938704.0,77267938704.0,965,False,False,False,False
2022-02-04,Cell Name=4G_KENEMA_ENTRANCE-3,100.0,9691740192.0,9691740192.0,966,False,False,False,False
2022-02-04,Cell Name=4G_KENEMA_MFS-1,100.0,201174055568.0,201174055568.0,967,False,False,False,False
2022-02-04,Cell Name=4G_KENEMA_MFS-2,100.0,154857341904.0,154857341904.0,968,False,False,False,False
2022-02-04,Cell Name=4G_KENEMA_MFS-3,100.0,176031628592.0,176031628592.0,969,False,False,False,False
2022-02-04,Cell Name=4G_KENEMATOWN-1,100.0,1015630382184.0,1015630382184.0,970,False,False,False,False
2022-02-04,Cell Name=4G_KENEMATOWN-2,100.0,553001451088.0,553001451088.0,971,False,False,False,False
2022-02-04,Cell Name=4G_KENEMATOWN-3,100.0,378785758656.0,378785758656.0,972,False,False,False,False
2022-02-04,Cell Name=4G_KENEMATOWN-7,100.0,350232685296.0,350232685296.0,973,False,False,False,False
2022-02-04,Cell Name=4G_KENNEDYSTREET-1,100.0,280944209296.0,280944209296.0,974,False,False,False,False
2022-02-04,Cell Name=4G_KENNEDYSTREET-2,100.0,354523784352.0,354523784352.0,975,False,False,False,False
2022-02-04,Cell Name=4G_KENNEDYSTREET-3,100.0,360667785424.0,360667785424.0,976,False,False,False,False
2022-02-04,Cell Name=4G_KENNEDYSTREET-6,100.0,745378646584.0,745378646584.0,977,False,False,False,False
2022-02-04,Cell Name=4G_KENNEDYSTREET-7,100.0,285500974112.0,285500974112.0,978,False,False,False,False
2022-02-04,Cell Name=4G_KENNEDYSTREET-8,100.0,455140921624.0,455140921624.0,979,False,False,False,False
2022-02-04,Cell Name=4G_KINGHARMAN-1,100.0,582114772592.0,582114772592.0,980,False,False,False,False
2022-02-04,Cell Name=4G_KINGHARMAN-2,100.0,340539448576.0,340539448576.0,981,False,False,False,False
2022-02-04,Cell Name=4G_KINGHARMAN-3,100.0,269177270056.0,269177270056.0,982,False,False,False,False
2022-02-04,Cell Name=4G_KINGHARMAN-6,100.0,627571844232.0,627571844232.0,983,False,False,False,False
2022-02-04,Cell Name=4G_KINGHARMAN-7,100.0,227937671952.0,227937671952.0,984,False,False,False,False
2022-02-04,Cell Name=4G_KINGHARMAN-8,100.0,417096803456.0,417096803456.0,985,False,False,False,False
2022-02-04,Cell Name=4G_KINGTOM_II-1,100.0,129954778616.0,129954778616.0,986,False,False,False,False
2022-02-04,Cell Name=4G_KINGTOM_II-2,100.0,352297996872.0,352297996872.0,987,False,False,False,False
2022-02-04,Cell Name=4G_KINGTOM_II-3,100.0,496997545816.0,496997545816.0,988,False,False,False,False
2022-02-04,Cell Name=4G_KINGTOM_II-7,100.0,304522452520.0,304522452520.0,989,False,False,False,False
2022-02-04,Cell Name=4G_KINGTOM_II-8,100.0,507097684992.0,507097684992.0,990,False,False,False,False
2022-02-04,Cell Name=4G_KISSY_II-1,100.0,198029684744.0,198029684744.0,991,False,False,False,False
2022-02-04,Cell Name=4G_KISSY_II-2,100.0,543950656568.0,543950656568.0,992,False,False,False,False
2022-02-04,Cell Name=4G_KISSY_II-3,100.0,1079571698664.0,1079571698664.0,993,False,False,False,False
2022-02-04,Cell Name=4G_KISSY_II-7,100.0,416845580616.0,416845580616.0,994,False,False,False,False
2022-02-04,Cell Name=4G_KISSYBARRACKS-1,100.0,545968057432.0,545968057432.0,995,False,False,False,False
2022-02-04,Cell Name=4G_KISSYBARRACKS-2,100.0,945954295544.0,945954295544.0,996,False,False,False,False
2022-02-04,Cell Name=4G_KISSYBARRACKS-3,100.0,477655580128.0,477655580128.0,997,False,False,False,False
2022-02-04,Cell Name=4G_KISSYBARRACKS-6,100.0,777109484064.0,777109484064.0,998,False,False,False,False
2022-02-04,Cell Name=4G_KISSYBARRACKS-7,100.0,436634885584.0,436634885584.0,999,False,False,False,False
2022-02-04,Cell Name=4G_KISSYBARRACKS-8,100.0,550473501736.0,550473501736.0,1000,False,False,False,False
