NE Name,fdn,BT,BTSID,CN,IDTYPE,ISCONFIGTHD,MOIndex,NEWRXUNAME,RXUCHAINNO,RXUIDTYPE,RXUNAME,RXUPOS,SN,SRN,className,name,neID,BRDRXBW,BRDTXBW,PWRMODE,TRXNUM
FTBSC02,"NE=280,BTSRXUBRD=239_0_2_4",MRFU,239,0,BYID,NO,26_239_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=239, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=92_0_4_4",GRFU,92,0,BYID,NO,26_92_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=92, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=201_0_0_4",MRFU,201,0,BYID,NO,26_201_0_4_0,0-4-0,0,SRNSN,0-4-0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=201, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=201_0_2_4",MRFU,201,0,BYID,NO,26_201_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=201, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=201_0_4_4",MRFU,201,0,BYID,NO,26_201_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=201, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=201_0_5_4",MRFU,201,0,BYID,NO,26_201_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=201, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=202_0_0_4",MRFU,202,0,BYID,NO,26_202_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=202, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=202_0_1_4",MRFU,202,0,BYID,NO,26_202_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=202, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=202_0_2_4",MRFU,202,0,BYID,NO,26_202_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=202, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=202_0_3_4",MRFU,202,0,BYID,NO,26_202_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=202, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=202_0_4_4",MRFU,202,0,BYID,NO,26_202_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=202, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=177_0_1_4",GRFU,177,0,BYID,NO,26_177_0_4_1,1,0,SRNSN,1,2,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=177, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=217_0_0_4",MRFU,217,0,BYID,NO,26_217_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=217, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=217_0_2_4",MRFU,217,0,BYID,NO,26_217_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=217, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=194_0_0_4",GRFU,194,0,BYID,NO,26_194_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=194, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=194_0_2_4",GRFU,194,0,BYID,NO,26_194_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=194, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=194_0_4_4",GRFU,194,0,BYID,NO,26_194_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=194, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=194_0_1_4",MRFU,194,0,BYID,NO,26_194_0_4_1,1,0,SRNSN,1,2,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=194, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=194_0_3_4",MRFU,194,0,BYID,NO,26_194_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=194, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=194_0_5_4",MRFU,194,0,BYID,NO,26_194_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=194, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=142_0_0_4",GRFU,142,0,BYID,NO,26_142_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=142, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=142_0_2_4",MRFU,142,0,BYID,NO,26_142_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=142, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=142_0_4_4",GRFU,142,0,BYID,NO,26_142_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=142, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=152_0_0_4",GRFU,152,0,BYID,NO,26_152_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=152, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=152_0_2_4",GRFU,152,0,BYID,NO,26_152_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=152, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=152_0_4_4",GRFU,152,0,BYID,NO,26_152_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=152, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=159_0_0_4",MRFU,159,0,BYID,NO,26_159_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=159, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=159_0_2_4",GRFU,159,0,BYID,NO,26_159_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=159, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=159_0_4_4",GRFU,159,0,BYID,NO,26_159_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=159, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=159_0_5_4",GRFU,159,0,BYID,NO,26_159_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=159, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=160_0_0_4",MRFU,160,0,BYID,NO,26_160_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=160, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=160_0_2_4",MRFU,160,0,BYID,NO,26_160_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=160, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=160_0_4_4",MRFU,160,0,BYID,NO,26_160_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=160, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=168_0_0_4",MRFU,168,0,BYID,NO,26_168_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=168, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=168_0_2_4",MRFU,168,0,BYID,NO,26_168_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=168, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=168_0_4_4",GRFU,168,0,BYID,NO,26_168_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=168, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=89_0_1_4",MRFU,89,0,BYID,NO,26_89_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=89, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=89_0_2_4",GRFU,89,0,BYID,NO,26_89_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=89, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=89_0_5_4",MRFU,89,0,BYID,NO,26_89_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=89, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=91_0_0_4",GRFU,91,0,BYID,NO,26_91_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=91, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=91_0_2_4",GRFU,91,0,BYID,NO,26_91_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=91, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=91_0_4_4",GRFU,91,0,BYID,NO,26_91_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=91, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=80_0_2_4",MRFU,80,0,BYID,NO,26_80_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=80, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=214_0_0_4",MRFU,214,0,BYID,NO,26_214_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=214, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=214_0_2_4",MRFU,214,0,BYID,NO,26_214_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=214, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=214_0_4_4",MRFU,214,0,BYID,NO,26_214_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=214, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=217_0_4_4",MRFU,217,0,BYID,NO,26_217_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=217, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=225_0_0_4",MRFU,225,0,BYID,NO,26_225_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=225, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=225_0_2_4",MRFU,225,0,BYID,NO,26_225_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=225, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=225_0_4_4",MRFU,225,0,BYID,NO,26_225_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=225, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=223_0_0_4",MRFU,223,0,BYID,NO,26_223_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=223, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=223_0_2_4",MRFU,223,0,BYID,NO,26_223_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=223, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=223_0_4_4",MRFU,223,0,BYID,NO,26_223_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=223, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=129_0_3_4",MRFU,129,0,BYID,NO,26_129_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=129, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=103_0_0_4",MRFU,103,0,BYID,NO,26_103_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=103, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=103_0_2_4",MRFU,103,0,BYID,NO,26_103_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=103, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=103_0_4_4",MRFU,103,0,BYID,NO,26_103_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=103, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=196_0_0_4",GRFU,196,0,BYID,NO,26_196_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=196, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=196_0_2_4",GRFU,196,0,BYID,NO,26_196_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=196, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=196_0_4_4",GRFU,196,0,BYID,NO,26_196_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=196, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=196_0_1_4",GRFU,196,0,BYID,YES,26_196_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=196, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,250,250,CLASS2,6
FTBSC02,"NE=280,BTSRXUBRD=196_0_3_4",GRFU,196,0,BYID,YES,26_196_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=196, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,250,250,CLASS2,6
FTBSC02,"NE=280,BTSRXUBRD=196_0_5_4",GRFU,196,0,BYID,NO,26_196_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=196, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=210_0_0_4",MRFU,210,0,BYID,NO,26_210_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=210, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=210_0_2_4",MRFU,210,0,BYID,NO,26_210_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=210, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=210_0_4_4",MRFU,210,0,BYID,NO,26_210_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=210, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=94_0_0_4",MRFU,94,0,BYID,NO,26_94_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=94, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=94_0_1_4",MRFU,94,0,BYID,NO,26_94_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=94, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=94_0_2_4",MRFU,94,0,BYID,NO,26_94_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=94, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=94_0_3_4",MRFU,94,0,BYID,NO,26_94_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=94, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=94_0_4_4",MRFU,94,0,BYID,NO,26_94_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=94, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=94_0_5_4",MRFU,94,0,BYID,NO,26_94_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=94, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=56_0_3_4",GRFU,56,0,BYID,NO,26_56_0_4_3,0-4-3,3,SRNSN,0-4-3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=56, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=224_0_0_4",MRFU,224,0,BYID,NO,26_224_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=224, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=224_0_2_4",MRFU,224,0,BYID,NO,26_224_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=224, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=224_0_4_4",MRFU,224,0,BYID,NO,26_224_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=224, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=222_0_0_4",MRFU,222,0,BYID,NO,26_222_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=222, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=222_0_2_4",MRFU,222,0,BYID,NO,26_222_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=222, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=222_0_4_4",MRFU,222,0,BYID,NO,26_222_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=222, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=162_0_0_4",GRFU,162,0,BYID,NO,26_162_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=162, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=162_0_2_4",GRFU,162,0,BYID,NO,26_162_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=162, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=162_0_4_4",GRFU,162,0,BYID,NO,26_162_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=162, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=162_0_5_4",GRFU,162,0,BYID,NO,26_162_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=162, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=200_0_0_4",GRFU,200,0,BYID,NO,26_200_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=200, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=200_0_2_4",GRFU,200,0,BYID,NO,26_200_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=200, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=200_0_4_4",MRFU,200,0,BYID,NO,26_200_0_4_4,0-4-4,4,SRNSN,0-4-4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=200, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=200_0_5_4",GRFU,200,0,BYID,NO,26_200_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=200, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=204_0_0_4",GRFU,204,0,BYID,NO,26_204_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=204, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=204_0_2_4",GRFU,204,0,BYID,NO,26_204_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=204, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=204_0_4_4",GRFU,204,0,BYID,NO,26_204_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=204, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=206_0_0_4",MRFU,206,0,BYID,NO,26_206_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=206, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=206_0_2_4",MRFU,206,0,BYID,NO,26_206_0_4_2,2,0,SRNSN,2,2,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=206, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=206_0_4_4",MRFU,206,0,BYID,NO,26_206_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=206, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=206_0_5_4",MRFU,206,0,BYID,NO,26_206_0_4_5,5,4,SRNSN,5,2,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=206, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=212_0_0_4",MRFU,212,0,BYID,NO,26_212_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=212, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=212_0_2_4",MRFU,212,0,BYID,NO,26_212_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=212, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=212_0_4_4",MRFU,212,0,BYID,NO,26_212_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=212, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=212_0_5_4",MRFU,212,0,BYID,NO,26_212_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=212, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=176_0_1_4",MRFU,176,0,BYID,NO,26_176_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=176, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_1_1_4",MRFU,178,1,BYID,NO,26_178_1_4_1,6,6,SRNSN,6,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=1, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_1_3_4",MRFU,178,1,BYID,NO,26_178_1_4_3,7,7,SRNSN,7,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=1, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=235_0_0_4",MRFU,235,0,BYID,NO,26_235_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=235, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
