measObjLdn,duration,begin_time,20006571,20006572,20006573,20006574
NUCRELGPRS.KIN006B-KIN038E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN050E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN053E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN053G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN053K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN053M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN065F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN090E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN090F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN091E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN096F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN103E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN105E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN105F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN105G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN105H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN105I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN105J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN122E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN122F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN122G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN143E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN143G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN148F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN265E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN265F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006B-KIN265G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN006E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN006F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN006G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN006K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN006L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN006M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN037E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN037F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN059F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN059G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN059H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN065E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN065F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN065G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN090E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN090F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN094F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN096E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN096F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN103E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN105E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN105F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN105G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN105H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN105I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN105J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN112G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN112H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN122E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN122G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN143E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN148E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN006C-KIN148F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN003E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN003F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN003G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN003H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN007E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN007F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN007G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN007K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN007L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN007M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN071E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN071I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN071J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN079E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN079F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN079G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN138E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN138F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN138I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN138J,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN185F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN185G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN199H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN282E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN282F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN282G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN286E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN286F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007A-KIN286G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN001H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN001I,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN003E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN003F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN003G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN003H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN007E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN007F,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN007G,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN007K,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN007L,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN007M,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN010H,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN010Q,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN010R,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN010S,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN010T,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN010U,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN010V,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN068E,900.0,2022-10-25 12:15:00,0,0,0,0
NUCRELGPRS.KIN007B-KIN071E,900.0,2022-10-25 12:15:00,0,0,0,0
