begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ifTxDropOctets_rate_AF2,ifTxOctets_AF1,ifTxDropOctets_delta_EF1,ifTxDropPackets_rate_EF3,ifTxDropOctets_delta_BE,ifTxPackets_EF3,ifTxDropOctets_delta_AF3,ifTxDropPackets_delta_AF1,ifTxDropPackets_rate_BE,ifTxDropOctets_delta_AF1,ifTxPackets_EF2,ifTxDropPackets_delta_BE,ifTxOctets_AF4,ifTxDropPackets_delta_EF2,ifTxOctets_EF3,ifTxOctets_BE,ifTxDropOctets_rate_BE,ifTxDropOctets_rate_AF3,ifTxDropOctets_rate_EF2,ifTxOctets_AF2,ifTxDropOctets_delta_EF3,ifTxPackets_EF1,ifTxDropPackets_delta_EF3,ifTxPackets_BE,ifTxOctets_EF1,ifTxDropOctets_delta_EF2,ifTxDropOctets_rate_AF4,ifTxDropPackets_delta_AF2,ifTxPackets_AF3,ifTxPackets_AF4,ifTxDropPackets_rate_AF2,ifTxDropPackets_rate_AF3,ifTxDropOctets_rate_EF1,ifTxPackets_AF2,ifTxPackets_AF1,ifTxOctets_EF2,ifTxDropPackets_rate_EF1,ifTxDropPackets_rate_AF1,ifTxDropPackets_rate_AF4,ifTxDropPackets_delta_EF1,ifTxDropOctets_delta_AF2,ifTxDropOctets_rate_AF1,ifTxDropOctets_delta_AF4,ifTxDropPackets_delta_AF4,ifTxDropPackets_delta_AF3,ifTxDropPackets_rate_EF2,ifTxOctets_AF3,ifTxDropOctets_rate_EF3,sctpInPackets,sctpOutPackets,sctpInOctets,sctpOutOctets,tcpInOctets,tcpInPackets,tcpOutPackets,tcpOutOctets,ipTooBigPackets,ipReassemblyError,discIpReassemblyTimedoutPkts,ipDataTrafficVolumePackets,ipDataTrafficVolumeDiscards,ipDataTrafficVolume,ipDataTrafficVolumePckDisc,ipv4InOctets,ipv4InErrors,ipv4OutOctets,ipv4InPackets,ipv4OutPackets,ipv4InReassembledPackets,ifInErrors,ifOutMCastPackets,ifInMCastOctets,ifOutPackets,ifOutFragPackets,ifInDiscardedMCastOctets,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastOctets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifOutFragments,ifOutOctets
2022-03-16,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15540.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98389522.0,54.0,13925443.0,1353605.0,14845.0,0.0,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15641.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4489656.0,2889720.0,314136612.0,205406140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,247.0,dynamic,0.9027777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,51888.0,1940.0,2.0,51888.0,667.0,1149435.0,0.0,667.0,0.0,0.0,2.0,2055860.0
2022-03-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5058376.0,6468700.0,0.0,5058376.0,65026.0,781176648.0,0.0,65026.0,0.0,0.0,0.0,666648176.0
2022-03-18,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15535.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99700010.0,0.0,12854976.0,1373185.0,11821.0,0.0,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15623.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467430.0,6857.0,11297.0,12881118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5192574.0,8034.0,0.0,5192574.0,66742.0,108867851.0,0.0,66742.0,0.0,0.0,0.0,6780802.0
2022-03-11,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15569.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103440986.0,0.0,7077594.0,1423906.0,7696.0,0.0,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5179480.0,23504928.0,78.0,5179480.0,66572.0,54861433273.0,0.0,66572.0,0.0,0.0,156.0,6417313965.0
2022-03-18,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5198242.0,7341.0,0.0,5198242.0,66814.0,109047998.0,0.0,66814.0,0.0,0.0,0.0,6631869.0
2022-03-15,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,98.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5108772.0,4720766.0,0.0,5108772.0,65664.0,600740400.0,0.0,65664.0,0.0,0.0,0.0,497382512.0
2022-03-18,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5195730.0,3105927.0,0.0,5195730.0,66778.0,424913906.0,0.0,66778.0,0.0,0.0,0.0,314940440.0
2022-03-15,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5195328.0,50776405.0,8.0,5195328.0,66777.0,96751822473.0,0.0,66777.0,0.0,0.0,16.0,12931950481.0
2022-03-12,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5189740.0,6337.0,0.0,5189740.0,66706.0,108902782.0,0.0,66706.0,0.0,0.0,0.0,6464778.0
2022-03-15,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15635.0,dynamic,94.65277777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7018347.0,5205966.0,525452440.0,441325000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15631.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10502817.0,6289940.0,768286128.0,393698720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15542.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761115288.0,0.0,303714544.0,8362446.0,4588120.0,0.0,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5100704.0,2514338.0,0.0,5100704.0,65562.0,352072472.0,0.0,65562.0,0.0,0.0,0.0,199062004.0
2022-03-11,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,289.0,dynamic,0.9027777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097691.0,0.0,2055860.0,14899.0,1940.0,0.0,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15564.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745063652.0,0.0,282928580.0,8290136.0,4461405.0,0.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15539.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310417904098.0,0.0,46570248262.0,269811416.0,186771696.0,2016112.0,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15630.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712416.0,3105927.0,325469680.0,252821900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5185140.0,7672.0,2.0,5185140.0,66637.0,108831938.0,0.0,66637.0,0.0,0.0,2.0,6944930.0
2022-03-18,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15597.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15607.0,dynamic,95.48611111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15567.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19842363183.0,0.0,1643778825.0,16484395.0,8703077.0,2371.0,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15485.0,dynamic,94.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4920166.0,120690689.0,3149.0,4920166.0,63238.0,211598404672.0,0.0,63238.0,0.0,0.0,6298.0,30090591946.0
2022-03-17,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15595.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5212742.0,4552656.0,0.0,5212742.0,67001.0,747778486.0,0.0,67001.0,0.0,0.0,0.0,334909820.0
2022-03-13,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5192142.0,6898.0,0.0,5192142.0,66732.0,108976394.0,0.0,66732.0,0.0,0.0,0.0,6535401.0
2022-03-18,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15582.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218728180.0,15585681851.0,281471448494.0,11517327.0,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15641.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602733.0,2973131.0,326707208.0,206585732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15517.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400822224.0,33.0,253634896.0,4465777.0,2804300.0,0.0,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5193388.0,4570662.0,0.0,5193388.0,66747.0,769702356.0,0.0,66747.0,0.0,0.0,0.0,289091460.0
2022-03-19,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4980806.0,190897812.0,447.0,4980806.0,64019.0,311972902378.0,0.0,64019.0,0.0,0.0,896.0,52692358999.0
2022-03-19,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15550.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299220700.0,21.0,142456324.0,3317503.0,1950549.0,0.0,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5198618.0,42969764.0,21.0,5198618.0,66821.0,76808798806.0,0.0,66821.0,0.0,0.0,42.0,8619874215.0
2022-03-11,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15515.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343332812.0,0.0,898973824.0,14340901.0,9612161.0,0.0,,,,,,,,,,,,,,
2022-03-12,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5159486.0,2863751.0,0.0,5159486.0,66310.0,409588686.0,0.0,66310.0,0.0,0.0,0.0,261462740.0
2022-03-12,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15610.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356174.0,6292.0,9768.0,12571574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15633.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7540322.0,3876333.0,536761704.0,132068496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15619.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324014.0,6022.0,9499.0,12546179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196518.0,11575.0,0.0,5196518.0,66789.0,109180234.0,0.0,66789.0,0.0,0.0,0.0,12991547.0
2022-03-16,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15634.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13892929.0,9349519.0,1024653436.0,699361984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15576.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332524935.0,74322551365.0,420520452486.0,54914534.0,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15558.0,dynamic,90.97222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94508191.0,30.0,13776868.0,1301034.0,12925.0,0.0,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15518.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103805294.0,0.0,6672057.0,1429211.0,6620.0,0.0,,,,,,,,,,,,,,
2022-03-11,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPVOL-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPVOL,15584.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280072859.0,4419924926.0,348994191723.0,3253443.0,,,,,,,,,,,,,,,,,,,,
2022-03-18,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15600.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15552.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641572736.0,105.0,535346484.0,7122901.0,5032708.0,0.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15589.0,dynamic,95.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15519.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177224742817.0,0.0,22417295139.0,153037862.0,90513329.0,191757.0,,,,,,,,,,,,,,
2022-03-15,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15608.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260992.0,3925.0,5286.0,6487250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO,15597.0,dynamic,86.80555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2,IPADDRESSV4-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF-IPADDRESSV4,15554.0,dynamic,90.97222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215233232.0,8.0,806614212.0,13135150.0,8587068.0,0.0,,,,,,,,,,,,,,
2022-03-17,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5196892.0,5872203.0,0.0,5196892.0,66800.0,15388419611.0,0.0,66800.0,0.0,0.0,0.0,1012249988.0
2022-03-19,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15511.0,dynamic,90.97222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4733856.0,3676921.0,0.0,4733856.0,60843.0,653706412.0,0.0,60843.0,0.0,0.0,0.0,203109956.0
