begintime,sk_object,duration,integrity,1593835641,1593835642,1593835643,1593835644,1593835645,1593835646,1593835849,1593835850,1593835851,1593835852
2022-03-02 02:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.543714,,,,
2022-03-06 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.8775,,,,
2022-02-05 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.885,,,,
2022-02-06 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.110833,,,,
2022-02-12 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.6758337,,,,
2022-02-11 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.601666,,,,
2022-02-13 05:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.17181,,,,
2022-03-03 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.3475,,,,
2022-02-19 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.855,,,,
2022-03-10 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.4375,,,,
2022-02-10 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.936666,,,,
2022-02-12 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.1125,,,,
2022-02-06 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.261666,,,,
2022-03-11 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.7,,,,
2022-03-07 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.075,,,,
2022-03-06 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.591666,,,,
2022-02-17 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.690833,,,,
2022-03-02 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.381667,,,,
2022-02-10 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.300834,,,,
2022-03-15 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.3225,,,,
2022-02-08 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.418333,,,,
2022-03-15 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.4175,,,,
2022-03-15 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.856667,,,,
2022-02-04 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.3975,,,,
2022-02-13 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.6508331,,,,
2022-02-06 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.555833,,,,
2022-02-04 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.58,,,,
2022-03-07 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.279166,,,,
2022-02-04 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.75,,,,
2022-02-20 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8175001,,,,
2022-03-11 09:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.35613,,,,
2022-03-15 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.691667,,,,
2022-02-13 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.266666,,,,
2022-03-10 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.314167,,,,
2022-03-11 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.423333,,,,
2022-02-19 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.72,,,,
2022-02-08 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.083333,,,,
2022-02-19 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.3225,,,,
2022-02-06 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.533334,,,,
2022-02-06 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.256667,,,,
2022-03-01 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.153334,,,,
2022-03-14 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.214167,,,,
2022-02-13 20:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.724771,,,,
2022-03-11 20:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.55537,,,,
2022-03-03 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.69,,,,
2022-03-06 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.149167,,,,
2022-02-20 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.841666,,,,
2022-02-06 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.594167,,,,
2022-02-17 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.415,,,,
2022-03-03 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.653334,,,,
2022-02-13 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.040833,,,,
2022-02-10 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.471666,,,,
2022-03-07 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.181666,,,,
2022-03-14 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.210834,,,,
2022-03-07 06:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.05662,,,,
2022-02-06 11:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.646667,,,,
2022-03-01 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.8475,,,,
2022-02-04 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.560833,,,,
2022-03-01 09:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.665555,,,,
2022-03-13 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.391666,,,,
2022-02-19 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.375,,,,
2022-02-06 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.859167,,,,
2022-02-19 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0025,,,,
2022-03-12 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.860833,,,,
2022-03-01 07:00:00,878515.0,3600.0,100.0,,,,,1199.0,9.7356129,,,,
2022-03-10 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.176666,,,,
2022-03-01 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.360833,,,,
2022-02-12 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.483334,,,,
2022-02-11 03:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.6975,,,,
2022-02-03 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.461667,,,,
2022-03-15 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.105,,,,
2022-02-04 10:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.756037,,,,
2022-02-06 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.008333,,,,
2022-02-11 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.449166,,,,
2022-03-10 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8100004,,,,
2022-03-03 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.626667,,,,
2022-02-06 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.2875,,,,
2022-02-10 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.366667,,,,
2022-02-17 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.551666,,,,
2022-02-10 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.935,,,,
2022-02-06 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.1775,,,,
2022-03-07 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.5675,,,,
2022-02-19 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.525,,,,
2022-03-06 22:00:00,878515.0,3600.0,100.0,,,,,1201.0,9.7776852,,,,
2022-02-20 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.350833,,,,
2022-02-13 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.324166,,,,
2022-02-04 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.619166,,,,
2022-03-15 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.14,,,,
2022-03-07 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.995833,,,,
2022-02-12 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.448334,,,,
2022-02-06 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9833336,,,,
2022-03-03 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.025833,,,,
2022-02-04 02:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.985,,,,
2022-03-12 05:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.138218,,,,
2022-02-05 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.3175,,,,
2022-02-13 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.368333,,,,
2022-02-12 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7283335,,,,
2022-02-08 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.7675,,,,
2022-03-06 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9466667,,,,
2022-02-18 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.265,,,,
2022-02-11 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.895,,,,
2022-03-10 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.295,,,,
2022-02-05 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.4825,,,,
2022-02-20 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.2975,,,,
2022-03-14 21:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0975,,,,
2022-02-04 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.59,,,,
2022-02-06 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.368333,,,,
2022-03-02 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.890833,,,,
2022-03-15 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.6899996,,,,
2022-02-13 09:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.724397,,,,
2022-02-03 01:00:00,878515.0,3600.0,100.0,,,,,1199.0,9.7347794,,,,
2022-02-19 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.295,,,,
2022-03-14 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.860833,,,,
2022-03-01 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0675,,,,
2022-02-06 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.03,,,,
2022-03-13 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.524167,,,,
2022-02-10 04:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.335554,,,,
2022-02-19 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.645833,,,,
2022-03-07 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.735,,,,
2022-03-06 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.309167,,,,
2022-02-03 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.186666,,,,
2022-03-11 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.775,,,,
2022-02-17 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.586667,,,,
2022-03-06 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8575,,,,
2022-02-19 02:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.608334,,,,
2022-03-10 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.000834,,,,
2022-03-06 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.531667,,,,
2022-02-10 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.16,,,,
2022-02-18 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.755,,,,
2022-03-15 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.864166,,,,
2022-03-11 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.4008331,,,,
2022-03-06 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.31,,,,
2022-02-18 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.920834,,,,
2022-02-10 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.231667,,,,
2022-02-11 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.658334,,,,
2022-03-02 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.296667,,,,
2022-03-06 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.633333,,,,
2022-02-20 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.3475,,,,
2022-03-14 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.035,,,,
2022-03-13 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.554167,,,,
2022-02-06 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.661667,,,,
2022-02-20 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.625,,,,
2022-03-14 07:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.523334,,,,
2022-02-18 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.881667,,,,
2022-03-14 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.960834,,,,
2022-03-10 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.191667,,,,
2022-03-15 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.104167,,,,
2022-02-13 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.280833,,,,
2022-03-12 22:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7208338,,,,
2022-03-10 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.365833,,,,
2022-02-20 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.874166,,,,
2022-02-18 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.859167,,,,
2022-02-08 20:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.735613,,,,
2022-02-12 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.429167,,,,
2022-03-10 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.505834,,,,
2022-02-05 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.695,,,,
2022-02-13 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.864166,,,,
2022-03-15 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.583333,,,,
2022-02-18 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.075833,,,,
2022-03-14 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.233334,,,,
2022-02-04 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.491667,,,,
2022-02-17 09:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.9475,,,,
2022-03-15 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.895,,,,
2022-02-17 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9491663,,,,
2022-02-19 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.510834,,,,
2022-02-08 07:00:00,878515.0,3600.0,100.0,,,,,1201.0,9.8684425,,,,
2022-03-07 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.85,,,,
2022-03-15 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.371667,,,,
2022-02-19 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.246667,,,,
2022-02-06 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.185833,,,,
2022-02-10 13:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.158334,,,,
2022-02-10 18:00:00,878515.0,3600.0,100.0,,,,,1240.0,11.08871,,,,
2022-03-14 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7608337,,,,
2022-03-07 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.008333,,,,
2022-02-17 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.524167,,,,
2022-03-14 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.875834,,,,
2022-03-07 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.53,,,,
2022-02-06 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.766666,,,,
2022-03-07 02:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.600333,,,,
2022-02-05 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.615833,,,,
2022-02-18 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.379167,,,,
2022-03-03 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.350833,,,,
2022-03-13 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.265,,,,
2022-03-02 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.340834,,,,
2022-03-10 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.449166,,,,
2022-03-11 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.5458336,,,,
2022-02-05 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9991665,,,,
2022-02-18 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.895833,,,,
2022-02-08 12:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.243333,,,,
2022-02-11 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.095,,,,
2022-03-07 08:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.434638,,,,
2022-02-18 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.6925,,,,
2022-02-18 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.823334,,,,
2022-02-13 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9991665,,,,
2022-03-11 18:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.834167,,,,
2022-02-03 09:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.053288,,,,
2022-03-02 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9300003,,,,
2022-03-14 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.9225,,,,
2022-02-05 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.526667,,,,
2022-03-01 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.251667,,,,
2022-02-03 00:00:00,878515.0,3600.0,100.0,,,,,1201.0,9.9075766,,,,
2022-02-19 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.641666,,,,
2022-03-11 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.9025,,,,
2022-03-11 11:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.753962,,,,
2022-02-17 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.8999996,,,,
2022-03-12 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.438334,,,,
2022-03-07 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.0,,,,
2022-03-15 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7966671,,,,
2022-02-13 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.3875,,,,
2022-02-12 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.845834,,,,
2022-02-13 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.821667,,,,
2022-03-01 18:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.764167,,,,
2022-03-10 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.018333,,,,
2022-03-10 16:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.17,,,,
2022-03-02 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0925,,,,
2022-02-11 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.259167,,,,
2022-03-11 19:00:00,878515.0,3600.0,100.0,,,,,1199.0,11.018349,,,,
2022-02-05 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9899998,,,,
2022-02-19 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9775,,,,
2022-02-13 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.215834,,,,
2022-03-03 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8575,,,,
2022-03-07 16:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.389167,,,,
2022-03-02 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.9125,,,,
2022-02-11 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.433333,,,,
2022-02-05 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.588333,,,,
2022-02-05 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8375,,,,
2022-02-03 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.819167,,,,
2022-03-02 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.274167,,,,
2022-03-15 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.578333,,,,
2022-03-14 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.825833,,,,
2022-02-18 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.979167,,,,
2022-02-17 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.359167,,,,
2022-02-18 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.2725,,,,
2022-02-19 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7883329,,,,
2022-03-14 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.043333,,,,
2022-02-13 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.516666,,,,
2022-02-10 01:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.3025,,,,
2022-02-03 18:00:00,878516.0,3600.0,100.0,,,,,1199.0,11.353628,,,,
2022-03-15 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.7716665,,,,
2022-03-10 19:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.8925,,,,
2022-03-06 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.041667,,,,
2022-03-02 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7408333,,,,
2022-02-18 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.340834,,,,
2022-03-07 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.618333,,,,
2022-02-04 12:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9566669,,,,
2022-02-03 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0275,,,,
2022-03-10 10:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.398334,,,,
2022-03-03 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.285833,,,,
2022-02-20 12:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.862615,,,,
2022-02-04 20:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.643036,,,,
2022-03-12 10:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.336387,,,,
2022-02-08 08:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9575005,,,,
2022-03-11 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.111667,,,,
2022-03-12 11:00:00,878515.0,3600.0,100.0,,,,,1201.0,11.211491,,,,
2022-03-15 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.7666664,,,,
2022-02-12 07:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.125,,,,
2022-02-03 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.905,,,,
2022-03-03 19:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.885834,,,,
2022-02-20 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.06,,,,
2022-02-04 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.2925,,,,
2022-03-06 06:00:00,878516.0,3600.0,100.0,,,,,1201.0,10.002498,,,,
2022-03-07 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.596666,,,,
2022-03-11 00:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.080833,,,,
2022-02-11 06:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.478333,,,,
2022-03-12 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.55,,,,
2022-02-03 05:00:00,878515.0,3600.0,100.0,,,,,1199.0,9.8573809,,,,
2022-02-10 10:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.855713,,,,
2022-02-12 17:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.178333,,,,
2022-03-02 08:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.680833,,,,
2022-03-13 01:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.064167,,,,
2022-03-15 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,11.053333,,,,
2022-02-18 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.595834,,,,
2022-03-01 08:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.761032,,,,
2022-03-01 14:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.435833,,,,
2022-02-20 15:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.673333,,,,
2022-03-14 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.588333,,,,
2022-03-14 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.4525,,,,
2022-03-07 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.0525,,,,
2022-03-14 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.4175,,,,
2022-02-19 04:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9825001,,,,
2022-02-10 06:00:00,878516.0,3600.0,100.0,,,,,1199.0,10.521268,,,,
2022-02-06 20:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.760834,,,,
2022-03-13 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.141666,,,,
2022-03-07 01:00:00,878515.0,3600.0,100.0,,,,,1199.0,10.524604,,,,
2022-02-11 02:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.759167,,,,
2022-03-02 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.101666,,,,
2022-03-15 02:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.204166,,,,
2022-03-14 00:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.824166,,,,
2022-03-12 06:00:00,878515.0,3600.0,100.0,,,,,1200.0,9.9066668,,,,
2022-03-03 13:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.9683332,,,,
2022-03-10 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.5525,,,,
2022-02-18 09:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.573334,,,,
2022-03-03 05:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.335,,,,
2022-02-19 22:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.716666,,,,
2022-02-11 04:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.225833,,,,
2022-02-05 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.7025,,,,
2022-02-06 03:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.18,,,,
2022-02-12 14:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.385834,,,,
2022-03-15 05:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.015833,,,,
2022-03-09 23:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.348333,,,,
2022-03-13 20:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.475,,,,
2022-02-11 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,11.196667,,,,
2022-02-04 15:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.298333,,,,
2022-02-19 19:00:00,878515.0,3600.0,100.0,,,,,1201.0,10.621982,,,,
2022-02-06 10:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.698334,,,,
2022-03-06 17:00:00,878516.0,3600.0,100.0,,,,,1200.0,10.838333,,,,
2022-03-02 11:00:00,878515.0,3600.0,100.0,,,,,1200.0,10.5325,,,,
2022-03-15 21:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8158331,,,,
2022-03-02 23:00:00,878516.0,3600.0,100.0,,,,,1200.0,9.8508329,,,,
