begintime,ne_name,ne_type,vendor,integrity,L.Thrp.bits.DL,L.E-RAB.AttEst.QCI.5,L.E-RAB.SuccEst.QCI.7,ahmed KPI,id
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II,Local Cell ID=7,Cell Name=4G_OAU_II-7,eNodeB ID=5013,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,244381229760.0,0.0,68081.0,244381229760.0,295
2022-02-02,"4G_OAU_II/Cell:eNodeB Function Name=4G_OAU_II,Local Cell ID=8,Cell Name=4G_OAU_II-8,eNodeB ID=5013,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,155770894224.0,0.0,30182.0,155770894224.0,296
2022-02-02,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA,Local Cell ID=1,Cell Name=4G_OCTEA-1,eNodeB ID=5046,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,933498664632.0,0.0,212801.0,933498664632.0,297
2022-02-02,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA,Local Cell ID=2,Cell Name=4G_OCTEA-2,eNodeB ID=5046,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,631876357008.0,0.0,141563.0,631876357008.0,298
2022-02-02,"4G_OCTEA/Cell:eNodeB Function Name=4G_OCTEA,Local Cell ID=3,Cell Name=4G_OCTEA-3,eNodeB ID=5046,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,712970928744.0,0.0,142718.0,712970928744.0,299
2022-02-02,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD,Local Cell ID=1,Cell Name=4G_OFF_LEICESTERROAD-1,eNodeB ID=5127,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,454119376544.0,0.0,145838.0,454119376544.0,300
2022-02-02,"4G_OFF_LEICESTERROAD/Cell:eNodeB Function Name=4G_OFF_LEICESTERROAD,Local Cell ID=2,Cell Name=4G_OFF_LEICESTERROAD-2,eNodeB ID=5127,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,593143877568.0,0.0,156122.0,593143877568.0,301
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=1,Cell Name=4G_PALMRESORT-1,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,664931720096.0,0.0,79943.0,664931720096.0,302
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=3,Cell Name=4G_PALMRESORT-3,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,288689060008.0,0.0,50347.0,288689060008.0,303
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=6,Cell Name=4G_PALMRESORT-6,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,715232022040.0,0.0,195956.0,715232022040.0,304
2022-02-02,"4G_PALMRESORT/Cell:eNodeB Function Name=4G_PALMRESORT,Local Cell ID=8,Cell Name=4G_PALMRESORT-8,eNodeB ID=5025,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,92656728680.0,0.0,29376.0,92656728680.0,305
2022-02-02,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY,Local Cell ID=1,Cell Name=4G_PENDUMA_DOVEFACTORY-1,eNodeB ID=5114,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,163899924248.0,0.0,4889.0,163899924248.0,306
2022-02-02,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY,Local Cell ID=2,Cell Name=4G_PENDUMA_DOVEFACTORY-2,eNodeB ID=5114,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,78635279912.0,0.0,1502.0,78635279912.0,307
2022-02-02,"4G_PENDUMA_DOVEFACTORY/Cell:eNodeB Function Name=4G_PENDUMA_DOVEFACTORY,Local Cell ID=3,Cell Name=4G_PENDUMA_DOVEFACTORY-3,eNodeB ID=5114,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,4160114264.0,0.0,1900.0,4160114264.0,308
2022-02-02,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II,Local Cell ID=1,Cell Name=4G_PORTLOKO_II-1,eNodeB ID=5049,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,231623493744.0,0.0,62175.0,231623493744.0,309
2022-02-02,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II,Local Cell ID=2,Cell Name=4G_PORTLOKO_II-2,eNodeB ID=5049,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67986479104.0,0.0,15007.0,67986479104.0,310
2022-02-02,"4G_PORTLOKO_II/Cell:eNodeB Function Name=4G_PORTLOKO_II,Local Cell ID=3,Cell Name=4G_PORTLOKO_II-3,eNodeB ID=5049,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,379554169344.0,0.0,114476.0,379554169344.0,311
2022-02-02,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1,eNodeB ID=5105,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,141736160624.0,0.0,15615.0,141736160624.0,312
2022-02-02,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=2,Cell Name=4G_PORTLOKO_SLMINING-2,eNodeB ID=5105,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,138418345696.0,0.0,10336.0,138418345696.0,313
2022-02-02,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT,Local Cell ID=1,Cell Name=4G_REGENT-1,eNodeB ID=5125,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,76715108160.0,0.0,16139.0,76715108160.0,314
2022-02-02,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT,Local Cell ID=2,Cell Name=4G_REGENT-2,eNodeB ID=5125,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,398833362816.0,0.0,105637.0,398833362816.0,315
2022-02-02,"4G_REGENT/Cell:eNodeB Function Name=4G_REGENT,Local Cell ID=3,Cell Name=4G_REGENT-3,eNodeB ID=5125,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,274979941432.0,0.0,34653.0,274979941432.0,316
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=1,Cell Name=4G_ROCKELBANK-1,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1082107699360.0,0.0,238882.0,1082107699360.0,317
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=2,Cell Name=4G_ROCKELBANK-2,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,377851217656.0,0.0,79962.0,377851217656.0,318
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,765463042744.0,0.0,143511.0,765463042744.0,319
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=6,Cell Name=4G_ROCKELBANK-6,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,624566830688.0,0.0,219786.0,624566830688.0,320
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=7,Cell Name=4G_ROCKELBANK-7,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,566084526192.0,0.0,237347.0,566084526192.0,321
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=8,Cell Name=4G_ROCKELBANK-8,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,675374114360.0,0.0,226373.0,675374114360.0,322
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=1,Cell Name=4G_RUTILE_II-1,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,196917920560.0,0.0,44118.0,196917920560.0,323
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=2,Cell Name=4G_RUTILE_II-2,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,463848932160.0,0.0,59914.0,463848932160.0,324
2022-02-02,"4G_RUTILE_II/Cell:eNodeB Function Name=4G_RUTILE_II,Local Cell ID=3,Cell Name=4G_RUTILE_II-3,eNodeB ID=5048,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,31112463720.0,0.0,3326.0,31112463720.0,325
2022-02-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=1,Cell Name=4G_SEFADUCENTRAL-1,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,746211167672.0,0.0,175407.0,746211167672.0,326
2022-02-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,844908891216.0,0.0,170008.0,844908891216.0,327
2022-02-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=3,Cell Name=4G_SEFADUCENTRAL-3,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,78180758512.0,0.0,22558.0,78180758512.0,328
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=0,Cell Name=4G_SLCB_II-1,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,404413127328.0,0.0,82237.0,404413127328.0,329
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=1,Cell Name=4G_SLCB_II-2,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,335614163072.0,0.0,92515.0,335614163072.0,330
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=2,Cell Name=4G_SLCB_II-3,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,687794296448.0,0.0,145800.0,687794296448.0,331
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=6,Cell Name=4G_SLCB_II-6,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1149205885544.0,0.0,315001.0,1149205885544.0,332
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=7,Cell Name=4G_SLCB_II-7,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,378407974424.0,0.0,117348.0,378407974424.0,333
2022-02-02,"4G_SLCB_II/Cell:eNodeB Function Name=4G_SLCB_II,Local Cell ID=8,Cell Name=4G_SLCB_II-8,eNodeB ID=5002,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1366980611504.0,0.0,395270.0,1366980611504.0,334
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=1,Cell Name=4G_SPURLOOP_II-1,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,738408742576.0,0.0,79235.0,738408742576.0,335
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=2,Cell Name=4G_SPURLOOP_II-2,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,126919685848.0,0.0,14089.0,126919685848.0,336
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=3,Cell Name=4G_SPURLOOP_II-3,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1066257062712.0,0.0,163329.0,1066257062712.0,337
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=7,Cell Name=4G_SPURLOOP_II-7,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,197458881552.0,0.0,37338.0,197458881552.0,338
2022-02-02,"4G_SPURLOOP_II/Cell:eNodeB Function Name=4G_SPURLOOP_II,Local Cell ID=8,Cell Name=4G_SPURLOOP_II-8,eNodeB ID=5039,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1062271980920.0,0.0,226527.0,1062271980920.0,339
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=0,Cell Name=4G_SPURROAD_II-1,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,576927752048.0,0.0,115076.0,576927752048.0,340
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=1,Cell Name=4G_SPURROAD_II-2,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,230776470096.0,0.0,40890.0,230776470096.0,341
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=11,Cell Name=4G_SPURROAD_II-11,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,123267429616.0,0.0,47394.0,123267429616.0,342
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=12,Cell Name=4G_SPURROAD_II-21,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,506889414832.0,0.0,52911.0,506889414832.0,343
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=13,Cell Name=4G_SPURROAD_II-31,eNodeB ID=5001,Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,392687561144.0,0.0,86846.0,392687561144.0,344
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=2,Cell Name=4G_SPURROAD_II-3,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,469672034232.0,0.0,74665.0,469672034232.0,345
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=6,Cell Name=4G_SPURROAD_II-6,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,138491351504.0,0.0,75768.0,138491351504.0,346
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=7,Cell Name=4G_SPURROAD_II-7,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,20277391552.0,0.0,5734.0,20277391552.0,347
2022-02-02,"4G_SPURROAD_II/Cell:eNodeB Function Name=4G_SPURROAD_II,Local Cell ID=8,Cell Name=4G_SPURROAD_II-8,eNodeB ID=5001,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,357660159080.0,0.0,112601.0,357660159080.0,348
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=1,Cell Name=4G_SPURROADMILITARY-1,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,68653047104.0,0.0,5396.0,68653047104.0,349
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=11,Cell Name=4G_SPURROADMILITARY-11,eNodeB ID=5067,Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,260331506648.0,0.0,42110.0,260331506648.0,350
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=12,Cell Name=4G_SPURROADMILITARY-21,eNodeB ID=5067,Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,37752809648.0,0.0,25064.0,37752809648.0,351
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=13,Cell Name=4G_SPURROADMILITARY-31,eNodeB ID=5067,Cell FDD TDD indication=CELL_TDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,99314795104.0,0.0,27435.0,99314795104.0,352
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=2,Cell Name=4G_SPURROADMILITARY-2,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,566085572112.0,0.0,59033.0,566085572112.0,353
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=3,Cell Name=4G_SPURROADMILITARY-3,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,504799613576.0,0.0,77647.0,504799613576.0,354
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=6,Cell Name=4G_SPURROADMILITARY-6,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,69781573288.0,0.0,24921.0,69781573288.0,355
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=7,Cell Name=4G_SPURROADMILITARY-7,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,263930838496.0,0.0,65677.0,263930838496.0,356
2022-02-02,"4G_SPURROADMILITARY/Cell:eNodeB Function Name=4G_SPURROADMILITARY,Local Cell ID=8,Cell Name=4G_SPURROADMILITARY-8,eNodeB ID=5067,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,665228941048.0,0.0,112131.0,665228941048.0,357
2022-02-02,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP,Local Cell ID=1,Cell Name=4G_SS_CAMP-1,eNodeB ID=5124,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,748281560432.0,0.0,102588.0,748281560432.0,358
2022-02-02,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP,Local Cell ID=2,Cell Name=4G_SS_CAMP-2,eNodeB ID=5124,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,756172605832.0,0.0,101268.0,756172605832.0,359
2022-02-02,"4G_SS_CAMP/Cell:eNodeB Function Name=4G_SS_CAMP,Local Cell ID=3,Cell Name=4G_SS_CAMP-3,eNodeB ID=5124,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,473386252616.0,0.0,77123.0,473386252616.0,360
2022-02-02,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA,Local Cell ID=1,Cell Name=4G_SUMBUYA-1,eNodeB ID=5126,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1200169928.0,0.0,571.0,1200169928.0,361
2022-02-02,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA,Local Cell ID=2,Cell Name=4G_SUMBUYA-2,eNodeB ID=5126,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1088530408.0,0.0,966.0,1088530408.0,362
2022-02-02,"4G_SUMBUYA/Cell:eNodeB Function Name=4G_SUMBUYA,Local Cell ID=3,Cell Name=4G_SUMBUYA-3,eNodeB ID=5126,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,46284392760.0,0.0,4004.0,46284392760.0,363
2022-02-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=1,Cell Name=4G_SUSSEX_II-1,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,127150860024.0,0.0,36337.0,127150860024.0,364
2022-02-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=2,Cell Name=4G_SUSSEX_II-2,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,26728223048.0,0.0,4575.0,26728223048.0,365
2022-02-02,"4G_SUSSEX_II/Cell:eNodeB Function Name=4G_SUSSEX_II,Local Cell ID=3,Cell Name=4G_SUSSEX_II-3,eNodeB ID=5074,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,186045610328.0,0.0,31573.0,186045610328.0,366
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=1,Cell Name=4G_SWISS_RELIEF-1,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,717725632800.0,0.0,67475.0,717725632800.0,367
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=2,Cell Name=4G_SWISS_RELIEF-2,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,289733900240.0,0.0,33615.0,289733900240.0,368
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=6,Cell Name=4G_SWISS_RELIEF-6,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,319951307960.0,0.0,76859.0,319951307960.0,369
2022-02-02,"4G_SWISS_RELIEF/Cell:eNodeB Function Name=4G_SWISS_RELIEF,Local Cell ID=7,Cell Name=4G_SWISS_RELIEF-7,eNodeB ID=5068,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1529359129832.0,0.0,279723.0,1529359129832.0,370
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=1,Cell Name=4G_SWISSHOTEL-1,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,174033003448.0,0.0,21303.0,174033003448.0,371
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=2,Cell Name=4G_SWISSHOTEL-2,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,237386260848.0,0.0,45180.0,237386260848.0,372
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=3,Cell Name=4G_SWISSHOTEL-3,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,416044000592.0,0.0,57349.0,416044000592.0,373
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=6,Cell Name=4G_SWISSHOTEL-6,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,486300096856.0,0.0,61289.0,486300096856.0,374
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=7,Cell Name=4G_SWISSHOTEL-7,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,82507422712.0,0.0,28953.0,82507422712.0,375
2022-02-02,"4G_SWISSHOTEL/Cell:eNodeB Function Name=4G_SWISSHOTEL,Local Cell ID=8,Cell Name=4G_SWISSHOTEL-8,eNodeB ID=5055,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,792516148552.0,0.0,177544.0,792516148552.0,376
2022-02-02,"4G_TIHUN/Cell:eNodeB Function Name=4G_TIHUN,Local Cell ID=1,Cell Name=4G_TIHUN-1,eNodeB ID=5101,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,3529059048.0,0.0,396.0,3529059048.0,377
2022-02-02,"4G_TORKPOITOWN/Cell:eNodeB Function Name=4G_TORKPOITOWN,Local Cell ID=1,Cell Name=4G_TORKPOITOWN-1,eNodeB ID=5072,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,440846430712.0,0.0,31048.0,440846430712.0,378
