begintime,ne_name,ne_type,vendor,integrity,NOKIA LTE_DL Traffic(GB),HU LTE_DL Traffic(GB),NOKIA/HU DL Traffic_LTE,HU LTE_RRC SR%,HU LTE_ERAB Setup SR%,NOKIA LTE_ERAB Setup SR%,NOKIA/HU ERAB Setup SR%_LTE,NOKIA/HU RRC SR%_LTE,HU LTE_ERAB Drop%,NOKIA LTE_ERAB Drop%,id
2024-03-03,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=2,Cell Name=4G_BARGBORHILL_II-2,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,28.8718,28.8718,99.9183,99.8179,,99.8179,,0.1514,,442
2024-03-03,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=3,Cell Name=4G_BARGBORHILL_II-3,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,120.2994,120.2994,99.9232,99.7655,,99.7655,,0.2058,,443
2024-03-03,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI,Local Cell ID=1,Cell Name=4G_BARMOI-1,eNodeB ID=5129,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,1.3423,1.3423,99.4265,99.792,,99.792,,0.1766,,444
2024-03-03,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI,Local Cell ID=2,Cell Name=4G_BARMOI-2,eNodeB ID=5129,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,6.2055,6.2055,99.8993,99.8234,,99.8234,,0.1431,,445
2024-03-03,"4G_BARMOI/Cell:eNodeB Function Name=4G_BARMOI,Local Cell ID=3,Cell Name=4G_BARMOI-3,eNodeB ID=5129,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,11.2768,11.2768,99.7913,99.5409,,99.5409,,0.1976,,446
2024-03-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=1,Cell Name=4G_BINTUMANI-1,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,48.2414,48.2414,99.8089,99.8278,,99.8278,,0.0256,,447
2024-03-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,16.695,16.695,99.901,99.756,,99.756,,0.0775,,448
2024-03-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=3,Cell Name=4G_BINTUMANI-3,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,22.4414,22.4414,99.9852,99.9453,,99.9453,,0.0039,,449
2024-03-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=6,Cell Name=4G_BINTUMANI-6,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,63.716,63.716,99.994,99.9859,,99.9859,,0.0042,,450
2024-03-03,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=7,Cell Name=4G_BINTUMANI-7,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,144.6729,144.6729,99.9802,99.9438,,99.9438,,0.0071,,451
2024-03-03,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=1,Cell Name=4G_BLACKHALLROAD_II-1,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,100.4624,100.4624,99.8706,99.8286,,99.8286,,0.0259,,452
2024-03-03,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=2,Cell Name=4G_BLACKHALLROAD_II-2,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,117.6278,117.6278,99.9498,99.5932,,99.5932,,0.0234,,453
2024-03-03,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=3,Cell Name=4G_BLACKHALLROAD_II-3,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,126.6717,126.6717,99.8418,99.8105,,99.8105,,0.0184,,454
2024-03-03,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=7,Cell Name=4G_BLACKHALLROAD_II-7,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,87.3763,87.3763,99.9792,99.899,,99.899,,0.0125,,455
2024-03-03,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE,Local Cell ID=1,Cell Name=4G_BONTHE-1,eNodeB ID=5128,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,0.0032,0.0032,100.0,100.0,,100.0,,0.0,,456
2024-03-03,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE,Local Cell ID=2,Cell Name=4G_BONTHE-2,eNodeB ID=5128,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,3.2462,3.2462,100.0,99.9456,,99.9456,,0.0544,,457
2024-03-03,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE,Local Cell ID=3,Cell Name=4G_BONTHE-3,eNodeB ID=5128,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,0.0038,0.0038,93.3333,100.0,,100.0,,0.0,,458
2024-03-03,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=1,Cell Name=4G_BOTOWN-1,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,85.1025,85.1025,99.9294,99.8352,,99.8352,,0.0273,,459
2024-03-03,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=2,Cell Name=4G_BOTOWN-2,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,48.0581,48.0581,99.9669,99.8839,,99.8839,,0.0149,,460
2024-03-03,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=3,Cell Name=4G_BOTOWN-3,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,44.9331,44.9331,99.9404,99.8128,,99.8128,,0.0277,,461
2024-03-03,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=6,Cell Name=4G_BOTOWN-6,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.2547,80.2547,99.9779,99.8779,,99.8779,,0.0153,,462
2024-03-03,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=7,Cell Name=4G_BOTOWN-7,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,31.466,31.466,99.9535,99.8594,,99.8594,,0.0169,,463
2024-03-03,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=8,Cell Name=4G_BOTOWN-8,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,4.2319,4.2319,99.9446,99.8249,,99.8249,,0.0261,,464
2024-03-03,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=1,Cell Name=4G_BYRNELANECOLLIGATE-1,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.4299,80.4299,99.9824,99.8084,,99.8084,,0.018,,465
2024-03-03,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=2,Cell Name=4G_BYRNELANECOLLIGATE-2,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,41.2523,41.2523,99.9472,99.7902,,99.7902,,0.0559,,466
2024-03-03,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=3,Cell Name=4G_BYRNELANECOLLIGATE-3,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,67.8598,67.8598,99.9691,99.8975,,99.8975,,0.0331,,467
2024-03-03,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=6,Cell Name=4G_BYRNELANECOLLIGATE-6,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,39.273,39.273,99.9649,99.7978,,99.7978,,0.0228,,468
2024-03-03,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=7,Cell Name=4G_BYRNELANECOLLIGATE-7,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,83.5842,83.5842,99.9881,99.9008,,99.9008,,0.0159,,469
2024-03-03,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=8,Cell Name=4G_BYRNELANECOLLIGATE-8,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,71.7669,71.7669,99.9888,99.966,,99.966,,0.0234,,470
2024-03-03,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD,Local Cell ID=1,Cell Name=4G_CITYROAD-1,eNodeB ID=5040,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,110.6081,110.6081,99.9402,99.7027,,99.7027,,0.2119,,471
2024-03-03,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD,Local Cell ID=2,Cell Name=4G_CITYROAD-2,eNodeB ID=5040,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,44.9584,44.9584,99.9511,99.6733,,99.6733,,0.3197,,472
2024-03-03,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD,Local Cell ID=3,Cell Name=4G_CITYROAD-3,eNodeB ID=5040,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,58.7913,58.7913,99.9648,99.7826,,99.7826,,0.2256,,473
2024-03-03,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO,Local Cell ID=1,Cell Name=4G_CKC_BO-1,eNodeB ID=5071,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,7.5209,7.5209,99.9536,99.8919,,99.8919,,0.0272,,474
2024-03-03,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO,Local Cell ID=2,Cell Name=4G_CKC_BO-2,eNodeB ID=5071,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,29.5495,29.5495,99.9617,99.7706,,99.7706,,0.0721,,475
2024-03-03,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO,Local Cell ID=3,Cell Name=4G_CKC_BO-3,eNodeB ID=5071,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,14.1832,14.1832,99.9785,99.8781,,99.8781,,0.047,,476
2024-03-03,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=1,Cell Name=4G_CLINETOWN-1,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,113.013,113.013,99.9342,99.7174,,99.7174,,0.0177,,477
2024-03-03,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=2,Cell Name=4G_CLINETOWN-2,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,66.5553,66.5553,99.8658,99.6011,,99.6011,,0.034,,478
2024-03-03,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=3,Cell Name=4G_CLINETOWN-3,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,109.4442,109.4442,99.8727,99.3876,,99.3876,,0.0239,,479
2024-03-03,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=6,Cell Name=4G_CLINETOWN-6,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,72.5512,72.5512,99.969,99.9,,99.9,,0.0038,,480
2024-03-03,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=7,Cell Name=4G_CLINETOWN-7,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,39.598,39.598,99.9353,99.9242,,99.9242,,0.0121,,481
2024-03-03,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=8,Cell Name=4G_CLINETOWN-8,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,44.393,44.393,99.9608,99.8025,,99.8025,,0.0042,,482
2024-03-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=1,Cell Name=4G_COLEFARM_II-1,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,62.0516,62.0516,99.9701,99.7881,,99.7881,,0.0238,,483
2024-03-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=2,Cell Name=4G_COLEFARM_II-2,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,62.743,62.743,99.8774,99.4463,,99.4463,,0.0372,,484
2024-03-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=3,Cell Name=4G_COLEFARM_II-3,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,24.4411,24.4411,99.908,99.7809,,99.7809,,0.0105,,485
2024-03-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,72.7803,72.7803,99.9828,99.9453,,99.9453,,0.0079,,486
2024-03-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=7,Cell Name=4G_COLEFARM_II-7,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,116.0134,116.0134,99.942,99.7482,,99.7482,,0.0209,,487
2024-03-03,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=8,Cell Name=4G_COLEFARM_II-8,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,92.1028,92.1028,99.9711,99.8696,,99.8696,,0.0259,,488
2024-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=1,Cell Name=4G_COLLEGIATESCHOOL_II-1,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,98.9533,98.9533,99.9809,99.8567,,99.8567,,0.0358,,489
2024-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=2,Cell Name=4G_COLLEGIATESCHOOL_II-2,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,42.4309,42.4309,99.9581,99.8358,,99.8358,,0.0314,,490
2024-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.9217,80.9217,99.987,99.8666,,99.8666,,0.0552,,491
2024-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=6,Cell Name=4G_COLLEGIATESCHOOL_II-6,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,131.847,131.847,99.9819,99.9339,,99.9339,,0.0085,,492
2024-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=7,Cell Name=4G_COLLEGIATESCHOOL_II-7,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,186.4945,186.4945,99.99,99.9452,,99.9452,,0.0111,,493
2024-03-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=8,Cell Name=4G_COLLEGIATESCHOOL_II-8,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,122.4196,122.4196,99.9901,99.8172,,99.8172,,0.0322,,494
2024-03-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=1,Cell Name=4G_CONGOTOWN-1,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,45.437,45.437,99.9501,99.82,,99.82,,0.0202,,495
2024-03-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=2,Cell Name=4G_CONGOTOWN-2,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,54.2532,54.2532,99.8755,99.7382,,99.7382,,0.0157,,496
2024-03-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=3,Cell Name=4G_CONGOTOWN-3,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,66.3144,66.3144,99.9145,99.7335,,99.7335,,0.0177,,497
2024-03-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=6,Cell Name=4G_CONGOTOWN-6,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,70.6979,70.6979,99.985,99.9033,,99.9033,,0.0068,,498
2024-03-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=7,Cell Name=4G_CONGOTOWN-7,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,127.6906,127.6906,99.9878,99.8441,,99.8441,,0.0038,,499
2024-03-03,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=8,Cell Name=4G_CONGOTOWN-8,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,68.602,68.602,99.9799,99.836,,99.836,,0.0019,,500
2024-03-03,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=1,Cell Name=4G_DAMAROAD-1,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,174.1572,174.1572,99.9546,99.8075,,99.8075,,0.1987,,501
2024-03-03,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=2,Cell Name=4G_DAMAROAD-2,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,37.3981,37.3981,99.9622,99.6795,,99.6795,,0.211,,502
2024-03-03,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=3,Cell Name=4G_DAMAROAD-3,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.4091,80.4091,99.8997,99.7463,,99.7463,,0.1886,,503
2024-03-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=1,Cell Name=4G_DILLET-1,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,61.8049,61.8049,99.9786,99.7309,,99.7309,,0.091,,504
2024-03-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=2,Cell Name=4G_DILLET-2,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,30.3592,30.3592,99.9289,99.8605,,99.8605,,0.1093,,505
2024-03-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=3,Cell Name=4G_DILLET-3,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,48.5299,48.5299,99.9087,99.6113,,99.6113,,0.0473,,506
2024-03-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=6,Cell Name=4G_DILLET-6,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,25.03,25.03,99.9854,99.9406,,99.9406,,0.0107,,507
2024-03-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=7,Cell Name=4G_DILLET-7,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,74.035,74.035,99.9666,99.8735,,99.8735,,0.0104,,508
2024-03-03,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=8,Cell Name=4G_DILLET-8,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,35.9996,35.9996,99.9623,99.8773,,99.8773,,0.0151,,509
2024-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=1,Cell Name=4G_DUKESTREET_II-1,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,90.8505,90.8505,99.9368,99.5996,,99.5996,,0.0702,,510
2024-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=2,Cell Name=4G_DUKESTREET_II-2,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,47.948,47.948,99.9139,99.2177,,99.2177,,0.0542,,511
2024-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,60.879,60.879,99.8645,99.2739,,99.2739,,0.0706,,512
2024-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=6,Cell Name=4G_DUKESTREET_II-6,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,80.9442,80.9442,99.9782,99.8759,,99.8759,,0.021,,513
2024-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=7,Cell Name=4G_DUKESTREET_II-7,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,55.8093,55.8093,99.9656,99.8301,,99.8301,,0.0293,,514
2024-03-03,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=8,Cell Name=4G_DUKESTREET_II-8,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,107.7008,107.7008,99.9807,99.8167,,99.8167,,0.0376,,515
2024-03-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=1,Cell Name=4G_DUNDASTREET-1,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,83.0219,83.0219,99.9058,98.8437,,98.8437,,0.0434,,516
2024-03-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=2,Cell Name=4G_DUNDASTREET-2,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,29.9989,29.9989,99.8797,99.3378,,99.3378,,0.08,,517
2024-03-03,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=3,Cell Name=4G_DUNDASTREET-3,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,0.0,61.9603,61.9603,99.9211,99.6592,,99.6592,,0.0613,,518
