begintime,sk_object,73436939,73436941,73441493,73441494,duration
2022-03-01 17:00:00,7671777.0,3925229.0,3668501.0,0.0,4134540529.0,PT3600S
2022-03-01 17:00:00,7671778.0,2253160.0,2034663.0,0.0,2533909896.0,PT3600S
2022-03-01 17:00:00,7671779.0,1895080.0,1711673.0,0.0,1628718994.0,PT3600S
2022-03-01 17:00:00,7671780.0,372460.0,347143.0,0.0,1037386714.0,PT3600S
2022-03-01 17:00:00,7671781.0,93183.0,85768.0,0.0,225582416.0,PT3600S
2022-03-01 17:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7671783.0,2639517.0,2438287.0,0.0,3729147888.0,PT3600S
2022-03-01 17:00:00,7671784.0,265150.0,246927.0,0.0,681099101.0,PT3600S
2022-03-01 18:00:00,7671771.0,1137044.0,1009166.0,0.0,1302346867.0,PT3600S
2022-03-01 18:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7671774.0,186860.0,170427.0,0.0,479718371.0,PT3600S
2022-03-01 18:00:00,7671775.0,2393609.0,2215644.0,0.0,2992689994.0,PT3600S
2022-03-01 18:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7671777.0,4089207.0,3767559.0,0.0,4238875438.0,PT3600S
2022-03-01 18:00:00,7671778.0,2274610.0,2066776.0,0.0,2558261711.0,PT3600S
2022-03-01 18:00:00,7671779.0,1973967.0,1742650.0,0.0,1646366135.0,PT3600S
2022-03-01 18:00:00,7671780.0,390004.0,362782.0,0.0,1089969760.0,PT3600S
2022-03-01 18:00:00,7671781.0,98123.0,89725.0,0.0,234742283.0,PT3600S
2022-03-01 18:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7671783.0,2731928.0,2497335.0,0.0,3823487244.0,PT3600S
2022-03-01 18:00:00,7671784.0,270412.0,252226.0,0.0,693871206.0,PT3600S
2022-03-01 19:00:00,7671771.0,1302987.0,1087330.0,0.0,1413022190.0,PT3600S
2022-03-01 19:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7671774.0,212961.0,192796.0,0.0,552328660.0,PT3600S
2022-03-01 19:00:00,7671775.0,2551400.0,2295050.0,0.0,3153774552.0,PT3600S
2022-03-01 19:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7671777.0,4372141.0,3917822.0,0.0,4553363469.0,PT3600S
2022-03-01 19:00:00,7671778.0,2458288.0,2186544.0,0.0,2717237858.0,PT3600S
2022-03-01 19:00:00,7671779.0,2038830.0,1813040.0,0.0,1748345266.0,PT3600S
2022-03-01 19:00:00,7671780.0,448019.0,404257.0,0.0,1223104502.0,PT3600S
2022-03-01 19:00:00,7671781.0,111872.0,99591.0,0.0,252335698.0,PT3600S
2022-03-01 19:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7671783.0,2933672.0,2612242.0,0.0,4112276265.0,PT3600S
2022-03-01 19:00:00,7671784.0,284606.0,265065.0,0.0,710850147.0,PT3600S
2022-03-01 20:00:00,7671771.0,1358010.0,1211620.0,0.0,1585157562.0,PT3600S
2022-03-01 20:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7671774.0,225554.0,213202.0,0.0,621045625.0,PT3600S
2022-03-01 20:00:00,7671775.0,2749398.0,2536015.0,0.0,3451343211.0,PT3600S
2022-03-01 20:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7671777.0,4585355.0,4258215.0,0.0,5018424277.0,PT3600S
2022-03-01 20:00:00,7671778.0,2629903.0,2420050.0,0.0,2963320345.0,PT3600S
2022-03-01 20:00:00,7671779.0,2142106.0,1948776.0,0.0,1920684035.0,PT3600S
2022-03-01 20:00:00,7671780.0,468446.0,440539.0,0.0,1341106985.0,PT3600S
2022-03-01 20:00:00,7671781.0,118716.0,111086.0,0.0,271968578.0,PT3600S
2022-03-01 20:00:00,7671782.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7671783.0,3144336.0,2908732.0,0.0,4565835980.0,PT3600S
2022-03-01 20:00:00,7671784.0,287784.0,265274.0,0.0,690792533.0,PT3600S
2022-03-01 21:00:00,7671771.0,1363236.0,1233432.0,0.0,1611410728.0,PT3600S
2022-03-01 21:00:00,7671772.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7671773.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7671774.0,221633.0,208381.0,0.0,587431668.0,PT3600S
2022-03-01 21:00:00,7671775.0,2783730.0,2573499.0,0.0,3481901023.0,PT3600S
2022-03-01 21:00:00,7671776.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7671777.0,4597380.0,4317261.0,0.0,5046888616.0,PT3600S
2022-03-01 21:00:00,7671778.0,2633722.0,2456331.0,0.0,2968622531.0,PT3600S
2022-03-01 21:00:00,7671779.0,2173657.0,1980605.0,0.0,1952293844.0,PT3600S
2022-03-01 21:00:00,7671780.0,468560.0,434035.0,0.0,1294132712.0,PT3600S
